종목,테스트,파라미터,시작연도,방향,시대 구간,날짜,종가,등락률(%),당시 순위,사건 번호,z-score,종가 1일,종가 2일,종가 3일,종가 1주,종가 2주,종가 1개월,익일시가 1일
KODEX 200,테스트 A(역대급 등락),K=20,2003,폭등,전체,2011-08-16,24280.0,4.66,13,18,3.11,0.64,-1.4,-7.43,-5.7,-1.54,-1.63,1.18
KODEX 200,테스트 A(역대급 등락),K=20,2003,폭등,전체,2011-09-27,22700.0,5.36,8,18,2.42,-1.08,1.76,1.85,-3.48,4.74,11.45,-1.9
KODEX 200,테스트 A(역대급 등락),K=20,2003,폭등,전체,2020-03-20,21795.0,7.68,4,20,4.01,-5.87,2.87,8.76,9.22,8.28,16.22,1.41
KODEX 200,테스트 A(역대급 등락),K=20,2003,폭등,전체,2020-03-24,22420.0,9.29,2,20,4.04,5.73,3.68,6.18,7.43,11.17,15.08,2.66
KODEX 200,테스트 A(역대급 등락),K=20,2003,폭등,전체,2020-03-25,23705.0,5.73,10,20,2.18,-1.94,0.42,-0.17,-3.16,3.61,7.21,-1.9
KODEX 200,테스트 A(역대급 등락),K=20,2003,폭등,전체,2020-06-16,28340.0,6.14,8,21,2.17,-0.28,-0.56,-0.21,-0.65,-0.95,3.48,-0.05
KODEX 200,테스트 A(역대급 등락),K=20,2003,폭등,전체,2023-11-06,33415.0,4.68,18,22,4.76,-1.81,-2.72,-2.26,-2.89,0.45,-0.13,-1.04
KODEX 200,테스트 A(역대급 등락),K=20,2003,폭등,전체,2025-04-10,32920.0,6.16,8,24,4.66,-0.3,0.33,1.32,0.73,2.86,7.21,1.37
KODEX 200,테스트 A(역대급 등락),K=20,2003,폭등,전체,2026-02-03,78290.0,7.69,5,25,4.12,1.4,-2.91,-3.95,0.19,10.23,5.89,2.25
KODEX 200,테스트 A(역대급 등락),K=20,2003,폭등,전체,2026-03-05,83570.0,10.11,2,25,3.5,-0.01,-6.39,-0.8,-0.44,3.81,-3.58,2.21
KODEX 200,테스트 A(역대급 등락),K=20,2003,폭등,전체,2026-03-10,82900.0,5.97,14,25,1.83,1.12,0.36,-1.64,2.09,0.73,7.36,-1.32
KODEX 200,테스트 A(역대급 등락),K=20,2003,폭등,전체,2026-03-18,89370.0,5.59,16,25,1.67,-2.93,-3.03,-9.34,-5.44,-8.06,5.98,0.55
KODEX 200,테스트 A(역대급 등락),K=20,2003,폭등,전체,2026-04-01,82170.0,8.94,5,25,2.46,-4.84,-1.94,-0.51,8.31,12.77,21.58,-6.04
KODEX 200,테스트 A(역대급 등락),K=20,2003,폭등,전체,2026-04-08,89000.0,7.53,9,25,1.96,-1.97,-0.39,-1.26,4.12,9.33,36.86,-1.2
KODEX 200,테스트 A(역대급 등락),K=20,2003,폭등,전체,2026-05-04,105295.0,5.4,19,25,1.36,7.57,9.81,9.99,13.11,8.57,24.44,1.62
KODEX 200,테스트 A(역대급 등락),K=20,2003,폭등,전체,2026-05-06,113270.0,7.57,9,25,1.92,2.07,2.24,7.54,8.29,0.06,5.55,0.27
KODEX 200,테스트 A(역대급 등락),K=20,2003,폭등,전체,2026-05-21,123060.0,8.58,6,25,2.13,0.24,3.0,6.13,9.55,-2.84,7.93,-0.61
KODEX 200,테스트 A(역대급 등락),K=20,2003,폭등,전체,2026-06-09,130130.0,8.84,6,25,2.47,-4.87,-4.83,-0.66,7.24,2.07,-10.19,-1.68
KODEX 200,테스트 A(역대급 등락),K=20,2003,폭등,전체,2026-07-03,131010.0,6.06,19,25,1.53,-0.68,-5.57,-10.8,-7.94,-20.54,-23.42,-1.98
KODEX 200,테스트 A(역대급 등락),K=20,2003,폭등,전체,2026-07-15,116735.0,6.39,13,25,1.5,-6.63,-10.83,-7.36,-3.0,-24.93,-5.72,-1.91
KODEX 200,테스트 A(역대급 등락),K=20,2003,폭등,전체,2026-07-31,108820.0,24.17,1,25,4.95,-8.93,-7.8,-4.15,-9.86,1.14,-0.86,-2.82
KODEX 200,테스트 A(역대급 등락),K=20,2003,폭등,전체,2026-08-20,108190.0,6.32,16,25,1.1,1.65,-2.03,-1.29,0.87,-4.23,,2.94
KODEX 200,테스트 A(역대급 등락),K=20,2003,폭락,전체,2003-01-07,8420.0,-2.21,9,1,,0.12,-2.85,-3.8,-0.12,-3.21,-10.33,-0.47
KODEX 200,테스트 A(역대급 등락),K=20,2003,폭락,전체,2003-01-09,8180.0,-2.97,3,1,,-0.98,2.44,2.81,2.69,-0.98,-9.05,-2.06
KODEX 200,테스트 A(역대급 등락),K=20,2003,폭락,전체,2003-01-10,8100.0,-0.98,18,1,,3.46,3.83,2.96,1.36,-2.84,-8.89,3.46
KODEX 200,테스트 A(역대급 등락),K=20,2003,폭락,전체,2003-01-15,8340.0,-0.83,19,1,-0.42,0.72,-1.56,-1.8,-3.84,-10.07,-11.15,1.57
KODEX 200,테스트 A(역대급 등락),K=20,2003,폭락,전체,2003-01-17,8210.0,-2.26,10,1,-1.19,-0.24,-0.73,-2.31,-4.14,-6.09,-4.99,1.74
KODEX 200,테스트 A(역대급 등락),K=20,2003,폭락,전체,2003-01-22,8020.0,-1.6,14,1,-0.87,1.0,-1.87,-4.61,-6.48,-5.86,-2.74,1.0
KODEX 200,테스트 A(역대급 등락),K=20,2003,폭락,전체,2003-01-24,7870.0,-2.84,4,1,-1.54,-2.8,-1.52,-4.7,-2.03,-5.46,-2.29,-1.29
KODEX 200,테스트 A(역대급 등락),K=20,2003,폭락,전체,2003-01-27,7650.0,-2.8,5,1,-1.54,1.31,-1.96,-0.78,0.78,-3.53,-0.26,2.11
KODEX 200,테스트 A(역대급 등락),K=20,2003,폭락,전체,2003-01-29,7500.0,-3.23,2,1,-1.76,1.2,2.8,2.8,0.67,-2.0,-0.8,0.66
KODEX 200,테스트 A(역대급 등락),K=20,2003,폭락,전체,2003-02-06,7550.0,-2.2,15,1,-1.25,-1.99,-1.46,-2.25,-2.65,3.84,-5.56,-1.6
KODEX 200,테스트 A(역대급 등락),K=20,2003,폭락,전체,2003-02-07,7400.0,-1.99,17,1,-1.12,0.54,-0.27,1.35,0.14,5.41,-3.24,1.22
KODEX 200,테스트 A(역대급 등락),K=20,2003,폭락,전체,2003-02-13,7350.0,-2.0,17,1,-1.13,0.82,5.85,6.12,6.67,2.59,-3.81,1.09
KODEX 200,테스트 A(역대급 등락),K=20,2003,폭락,전체,2003-02-25,7690.0,-4.0,1,1,-2.15,-0.78,-1.95,-3.25,-3.12,-8.71,-5.72,-1.17
KODEX 200,테스트 A(역대급 등락),K=20,2003,폭락,전체,2003-03-04,7450.0,-2.61,10,1,-1.35,-2.28,-3.09,-4.3,-5.77,-4.83,-4.56,-1.36
KODEX 200,테스트 A(역대급 등락),K=20,2003,폭락,전체,2003-03-05,7280.0,-2.28,14,1,-1.17,-0.82,-2.06,-1.65,-3.85,-2.2,-1.65,-1.5
KODEX 200,테스트 A(역대급 등락),K=20,2003,폭락,전체,2003-03-13,6820.0,-2.57,11,1,-1.32,3.67,-0.29,3.96,8.94,5.43,11.44,-0.84
KODEX 200,테스트 A(역대급 등락),K=20,2003,폭락,전체,2003-03-17,6800.0,-3.82,3,1,-1.89,4.26,4.71,9.26,9.56,3.24,16.03,0.71
KODEX 200,테스트 A(역대급 등락),K=20,2003,폭락,전체,2003-03-25,7260.0,-2.55,13,1,-1.18,-0.14,-0.96,0.14,-3.31,5.65,8.13,-1.09
KODEX 200,테스트 A(역대급 등락),K=20,2003,폭락,전체,2003-03-31,7020.0,-3.44,4,1,-1.62,0.0,1.28,1.99,9.54,10.83,8.83,0.43
KODEX 200,테스트 A(역대급 등락),K=20,2003,폭락,전체,2003-04-09,7470.0,-2.61,13,1,-1.22,0.54,1.74,4.15,8.7,5.09,4.15,0.81
KODEX 200,테스트 A(역대급 등락),K=20,2003,폭락,전체,2003-04-22,7890.0,-3.31,5,1,-1.52,-0.51,-2.41,-5.83,-3.17,0.0,-1.52,-1.26
KODEX 200,테스트 A(역대급 등락),K=20,2003,폭락,전체,2003-04-25,7430.0,-3.51,4,1,-1.62,0.27,2.83,2.69,3.23,3.77,7.4,1.5
KODEX 200,테스트 A(역대급 등락),K=20,2003,폭락,전체,2003-05-13,7780.0,-2.99,9,1,-1.36,-0.9,0.77,-0.77,-2.31,-0.64,7.33,-0.52
KODEX 200,테스트 A(역대급 등락),K=20,2003,폭락,전체,2003-05-19,7500.0,-2.85,11,1,-1.33,1.33,0.93,-0.27,3.6,9.47,13.87,2.56
KODEX 200,테스트 A(역대급 등락),K=20,2003,폭락,전체,2003-09-22,9140.0,-4.19,1,2,-3.44,0.66,1.42,-0.88,-2.63,1.75,10.28,0.99
KODEX 200,테스트 A(역대급 등락),K=20,2003,폭락,전체,2003-10-23,9720.0,-3.57,5,2,-2.63,-0.41,1.03,3.7,5.35,5.45,2.88,-0.1
KODEX 200,테스트 A(역대급 등락),K=20,2003,폭락,전체,2003-11-19,10010.0,-4.12,2,2,-2.75,-0.1,-0.1,-2.4,1.8,4.7,3.8,-0.7
KODEX 200,테스트 A(역대급 등락),K=20,2003,폭락,전체,2004-03-12,11350.0,-2.99,13,3,-2.82,0.35,-0.7,2.91,3.96,2.03,7.75,-0.35
KODEX 200,테스트 A(역대급 등락),K=20,2003,폭락,전체,2004-04-29,11380.0,-4.37,1,4,-3.46,-1.67,-1.23,-0.26,-3.87,-13.09,-7.73,-0.8
KODEX 200,테스트 A(역대급 등락),K=20,2003,폭락,전체,2004-05-06,10920.0,-3.79,7,4,-2.73,0.18,-6.23,-6.23,-5.86,-9.43,-4.58,0.55
KODEX 200,테스트 A(역대급 등락),K=20,2003,폭락,전체,2004-05-10,10240.0,-6.4,1,4,-4.43,0.0,3.12,0.39,-7.91,0.49,-0.1,0.29
KODEX 200,테스트 A(역대급 등락),K=20,2003,폭락,전체,2004-05-14,9890.0,-3.79,8,4,-2.2,-4.65,-2.53,2.53,2.73,8.19,-2.93,-4.26
KODEX 200,테스트 A(역대급 등락),K=20,2003,폭락,전체,2004-05-17,9430.0,-4.65,2,4,-2.6,2.23,7.53,4.88,9.12,11.35,1.7,4.22
KODEX 200,테스트 A(역대급 등락),K=20,2003,폭락,전체,2004-06-03,9890.0,-4.17,5,4,-1.93,1.11,5.36,5.26,0.91,-1.72,-1.62,0.7
KODEX 200,테스트 A(역대급 등락),K=20,2003,폭락,전체,2004-06-11,9490.0,-4.91,2,4,-2.14,-0.95,1.16,1.05,-0.21,5.69,0.84,-0.11
KODEX 200,테스트 A(역대급 등락),K=20,2003,폭락,전체,2004-07-02,9730.0,-3.09,18,4,-1.28,0.31,1.03,0.72,-1.54,-2.16,-4.62,0.1
KODEX 200,테스트 A(역대급 등락),K=20,2003,폭락,전체,2004-10-12,10970.0,-3.18,18,5,-2.45,0.0,-1.0,-2.01,0.0,-5.38,0.91,-0.72
KODEX 200,테스트 A(역대급 등락),K=20,2003,폭락,전체,2004-10-20,10610.0,-3.28,17,5,-2.47,-1.13,-0.19,-2.54,-2.36,4.62,6.97,-1.32
KODEX 200,테스트 A(역대급 등락),K=20,2003,폭락,전체,2006-02-03,17605.0,-3.24,18,7,-2.83,0.34,-0.2,-2.19,0.09,0.14,-1.39,0.66
KODEX 200,테스트 A(역대급 등락),K=20,2003,폭락,전체,2006-06-08,15895.0,-3.73,13,8,-2.98,0.98,1.07,-1.73,-0.6,1.42,4.62,0.31
KODEX 200,테스트 A(역대급 등락),K=20,2003,폭락,전체,2007-07-27,24005.0,-4.74,3,10,-4.64,1.02,2.06,-2.31,-1.06,-4.02,-3.06,2.52
KODEX 200,테스트 A(역대급 등락),K=20,2003,폭락,전체,2007-08-01,23450.0,-4.29,6,10,-3.5,-0.23,1.28,-0.26,2.49,-7.48,2.15,-1.08
KODEX 200,테스트 A(역대급 등락),K=20,2003,폭락,전체,2007-08-10,23040.0,-4.56,5,10,-3.25,1.61,0.22,-5.84,-4.25,-0.59,2.0,1.47
KODEX 200,테스트 A(역대급 등락),K=20,2003,폭락,전체,2007-08-16,21695.0,-6.04,2,10,-3.91,-3.2,1.68,1.52,5.65,8.39,9.2,-3.23
KODEX 200,테스트 A(역대급 등락),K=20,2003,폭락,전체,2007-10-22,23975.0,-3.46,20,11,-1.74,2.13,1.56,3.75,7.65,5.65,-1.15,0.97
KODEX 200,테스트 A(역대급 등락),K=20,2003,폭락,전체,2008-01-22,20870.0,-4.09,12,13,-2.43,1.68,3.45,5.2,2.52,6.01,6.01,-0.61
KODEX 200,테스트 A(역대급 등락),K=20,2003,폭락,전체,2008-01-28,21075.0,-4.01,13,13,-2.3,1.52,-1.23,0.78,4.63,4.03,5.1,-0.07
KODEX 200,테스트 A(역대급 등락),K=20,2003,폭락,전체,2008-09-01,18330.0,-3.63,20,15,-2.53,0.93,0.93,0.22,4.04,-1.91,1.69,1.09
KODEX 200,테스트 A(역대급 등락),K=20,2003,폭락,전체,2008-09-16,17980.0,-5.91,3,15,-3.59,2.78,0.06,6.12,6.87,3.84,-12.43,0.22
KODEX 200,테스트 A(역대급 등락),K=20,2003,폭락,전체,2008-10-08,16900.0,-4.79,5,15,-2.34,0.3,-3.88,-0.5,3.43,-12.84,-15.38,-0.24
KODEX 200,테스트 A(역대급 등락),K=20,2003,폭락,전체,2008-10-10,16245.0,-4.16,13,15,-1.96,3.51,9.82,7.6,-4.34,-25.15,-5.82,1.85
KODEX 200,테스트 A(역대급 등락),K=20,2003,폭락,전체,2008-10-16,15745.0,-9.93,1,15,-4.22,-1.3,0.35,-0.16,-12.35,-5.87,-9.21,-4.01
KODEX 200,테스트 A(역대급 등락),K=20,2003,폭락,전체,2008-10-22,14730.0,-6.3,3,15,-2.43,-6.31,-17.45,-16.5,-12.49,5.63,-15.61,-1.5
KODEX 200,테스트 A(역대급 등락),K=20,2003,폭락,전체,2008-10-23,13800.0,-6.31,3,15,-2.34,-11.88,-10.87,-2.9,7.39,3.62,-4.35,-11.88
KODEX 200,테스트 A(역대급 등락),K=20,2003,폭락,전체,2008-10-24,12160.0,-11.88,1,15,-4.25,1.15,10.2,6.0,23.77,22.78,4.36,3.36
KODEX 200,테스트 A(역대급 등락),K=20,2003,폭락,전체,2008-11-06,14300.0,-8.1,3,15,-2.04,4.41,6.99,3.5,-0.7,-13.08,-5.63,7.8
KODEX 200,테스트 A(역대급 등락),K=20,2003,폭락,전체,2008-11-13,14200.0,-4.38,14,15,-1.05,0.67,-0.35,-4.23,-12.46,-1.41,2.46,-3.31
KODEX 200,테스트 A(역대급 등락),K=20,2003,폭락,전체,2008-11-20,12430.0,-6.82,4,15,-1.62,6.19,2.09,4.91,12.63,6.6,24.3,9.09
KODEX 200,테스트 A(역대급 등락),K=20,2003,폭락,전체,2008-12-12,14550.0,-4.43,15,15,-0.98,4.5,4.43,4.91,6.19,2.13,1.72,2.12
KODEX 200,테스트 A(역대급 등락),K=20,2003,폭락,전체,2009-01-15,14800.0,-5.97,9,16,-1.42,2.09,3.24,0.84,0.0,2.36,0.71,1.07
KODEX 200,테스트 A(역대급 등락),K=20,2003,폭락,전체,2009-11-27,20265.0,-4.68,14,17,-4.16,2.0,3.03,4.52,6.76,8.98,10.66,0.22
KODEX 200,테스트 A(역대급 등락),K=20,2003,폭락,전체,2011-08-19,22475.0,-6.12,8,18,-3.78,-1.8,1.87,0.73,2.34,7.07,7.36,-1.8
KODEX 200,테스트 A(역대급 등락),K=20,2003,폭락,전체,2011-09-05,23010.0,-4.38,19,18,-2.36,-0.8,3.22,3.72,-1.35,4.87,0.61,1.42
KODEX 200,테스트 A(역대급 등락),K=20,2003,폭락,전체,2011-09-23,22030.0,-5.39,12,18,-2.55,-2.2,3.04,1.93,4.95,5.22,12.73,-3.04
KODEX 200,테스트 A(역대급 등락),K=20,2003,폭락,전체,2011-11-10,23870.0,-4.82,14,19,-2.03,2.22,4.4,3.77,3.25,-1.76,3.04,0.87
KODEX 200,테스트 A(역대급 등락),K=20,2003,폭락,전체,2020-03-18,21840.0,-5.5,12,20,-3.49,-7.33,-0.21,-6.07,8.54,5.11,18.7,-9.38
KODEX 200,테스트 A(역대급 등락),K=20,2003,폭락,전체,2020-03-19,20240.0,-7.33,4,20,-4.3,7.68,1.36,10.77,14.85,16.9,26.56,4.66
KODEX 200,테스트 A(역대급 등락),K=20,2003,폭락,전체,2020-03-23,20515.0,-5.87,13,20,-2.68,9.29,15.55,13.31,15.35,19.62,24.54,6.26
KODEX 200,테스트 A(역대급 등락),K=20,2003,폭락,전체,2020-04-01,22955.0,-4.69,20,20,-1.69,3.07,2.81,6.9,6.99,9.61,11.09,2.54
KODEX 200,테스트 A(역대급 등락),K=20,2003,폭락,전체,2020-06-15,26700.0,-5.03,16,21,-1.82,6.14,5.84,5.54,5.17,4.23,8.75,3.47
KODEX 200,테스트 A(역대급 등락),K=20,2003,폭락,전체,2024-08-05,33260.0,-9.18,3,23,-8.58,2.77,5.11,4.33,6.98,11.03,4.34,-1.17
KODEX 200,테스트 A(역대급 등락),K=20,2003,폭락,전체,2025-04-07,31550.0,-5.69,15,24,-5.08,-0.05,-1.71,4.34,4.69,5.96,8.61,-1.91
KODEX 200,테스트 A(역대급 등락),K=20,2003,폭락,전체,2026-02-02,72700.0,-5.96,13,25,-3.46,7.69,9.2,4.55,7.76,16.08,7.61,3.76
KODEX 200,테스트 A(역대급 등락),K=20,2003,폭락,전체,2026-03-03,86705.0,-7.88,5,25,-3.84,-12.46,-3.62,-3.63,-4.39,-2.39,-5.23,-8.86
KODEX 200,테스트 A(역대급 등락),K=20,2003,폭락,전체,2026-03-04,75900.0,-12.46,1,25,-5.36,10.11,10.09,3.07,10.44,17.75,3.02,-0.53
KODEX 200,테스트 A(역대급 등락),K=20,2003,폭락,전체,2026-03-09,78230.0,-6.38,10,25,-2.04,5.97,7.15,6.35,6.08,3.57,5.8,0.24
KODEX 200,테스트 A(역대급 등락),K=20,2003,폭락,전체,2026-03-23,81025.0,-6.5,9,25,-1.91,3.06,4.3,0.71,-2.89,0.89,19.62,-1.45
KODEX 200,테스트 A(역대급 등락),K=20,2003,폭락,전체,2026-05-15,117200.0,-6.13,14,25,-1.56,0.55,-2.46,-3.29,5.25,20.64,21.21,1.53
KODEX 200,테스트 A(역대급 등락),K=20,2003,폭락,전체,2026-06-08,119560.0,-8.75,5,25,-2.56,8.84,3.54,3.59,13.99,24.08,3.47,4.29
KODEX 200,테스트 A(역대급 등락),K=20,2003,폭락,전체,2026-06-23,132820.0,-10.47,3,25,-2.87,4.01,9.8,3.43,4.34,-6.86,-14.75,2.6
KODEX 200,테스트 A(역대급 등락),K=20,2003,폭락,전체,2026-07-02,123530.0,-8.17,7,25,-2.15,6.06,5.34,0.15,-4.72,-11.76,-19.77,5.33
KODEX 200,테스트 A(역대급 등락),K=20,2003,폭락,전체,2026-07-13,108820.0,-9.77,5,25,-2.4,0.83,7.27,0.17,-0.62,-12.08,-5.12,0.83
KODEX 200,테스트 A(역대급 등락),K=20,2003,폭락,전체,2026-07-16,109000.0,-6.63,13,25,-1.53,-4.5,-0.79,-0.63,-2.42,-0.17,-0.41,-0.15
KODEX 200,테스트 A(역대급 등락),K=20,2003,폭락,전체,2026-07-28,95675.0,-11.19,3,25,-2.45,-6.34,-8.4,13.74,4.87,3.75,14.07,-7.26
KODEX 200,테스트 A(역대급 등락),K=20,2003,폭락,전체,2026-07-29,89605.0,-6.34,18,25,-1.32,-2.2,21.44,10.6,16.4,15.23,19.61,-1.89
KODEX 200,테스트 A(역대급 등락),K=20,2003,폭락,전체,2026-08-03,99105.0,-8.93,8,25,-1.55,1.24,5.24,-0.21,-0.85,9.53,4.43,-0.39
KODEX 200,테스트 A(역대급 등락),K=5,2005,폭등,전체,2005-11-23,16600.0,4.34,5,1,3.14,-0.42,-0.54,-0.54,0.0,2.26,5.21,-0.45
KODEX 200,테스트 A(역대급 등락),K=5,2005,폭등,전체,2007-08-20,22060.0,5.05,3,2,2.82,-0.16,1.68,3.9,3.83,8.34,5.51,-0.74
KODEX 200,테스트 A(역대급 등락),K=5,2005,폭등,전체,2007-11-26,23600.0,4.45,5,3,2.81,0.47,-1.4,0.85,2.92,3.26,4.45,3.27
KODEX 200,테스트 A(역대급 등락),K=5,2005,폭등,전체,2008-09-08,19070.0,5.07,3,4,3.46,-1.63,-0.5,-1.94,-5.72,0.76,-11.12,-1.5
KODEX 200,테스트 A(역대급 등락),K=5,2005,폭등,전체,2008-09-19,19080.0,6.06,1,4,3.24,-0.47,0.71,1.94,0.68,-7.34,-17.61,-1.09
KODEX 200,테스트 A(역대급 등락),K=5,2005,폭등,전체,2008-10-14,17840.0,6.1,1,4,2.76,-2.02,-11.74,-12.89,-11.88,-24.89,-16.76,-0.17
KODEX 200,테스트 A(역대급 등락),K=5,2005,폭등,전체,2008-10-28,13400.0,8.94,1,4,2.84,-3.81,10.6,12.31,13.66,10.45,1.49,-7.96
KODEX 200,테스트 A(역대급 등락),K=5,2005,폭등,전체,2008-10-30,14820.0,14.97,1,4,4.4,1.55,0.67,2.77,-3.51,-4.18,-3.54,2.21
KODEX 200,테스트 A(역대급 등락),K=5,2005,폭등,전체,2008-11-21,13200.0,6.19,3,4,1.45,-3.86,-1.21,3.03,8.3,2.23,16.82,-3.79
KODEX 200,테스트 A(역대급 등락),K=5,2005,폭등,전체,2008-12-08,14610.0,8.26,3,4,1.86,-0.27,3.42,4.21,4.07,5.54,7.67,-1.02
KODEX 200,테스트 A(역대급 등락),K=5,2005,폭등,전체,2009-01-28,15380.0,6.36,4,5,1.74,0.72,0.13,-1.5,3.19,2.28,-9.04,-0.13
KODEX 200,테스트 A(역대급 등락),K=5,2005,폭등,전체,2020-03-20,21795.0,7.68,4,6,4.01,-5.87,2.87,8.76,9.22,8.28,16.22,1.41
KODEX 200,테스트 A(역대급 등락),K=5,2005,폭등,전체,2020-03-24,22420.0,9.29,2,6,4.04,5.73,3.68,6.18,7.43,11.17,15.08,2.66
KODEX 200,테스트 A(역대급 등락),K=5,2005,폭등,전체,2026-02-03,78290.0,7.69,5,8,4.12,1.4,-2.91,-3.95,0.19,10.23,5.89,2.25
KODEX 200,테스트 A(역대급 등락),K=5,2005,폭등,전체,2026-03-05,83570.0,10.11,2,8,3.5,-0.01,-6.39,-0.8,-0.44,3.81,-3.58,2.21
KODEX 200,테스트 A(역대급 등락),K=5,2005,폭등,전체,2026-04-01,82170.0,8.94,5,8,2.46,-4.84,-1.94,-0.51,8.31,12.77,21.58,-6.04
KODEX 200,테스트 A(역대급 등락),K=5,2005,폭등,전체,2026-07-31,108820.0,24.17,1,9,4.95,-8.93,-7.8,-4.15,-9.86,1.14,-0.86,-2.82
KODEX 200,테스트 A(역대급 등락),K=5,2005,폭락,전체,2007-07-27,24005.0,-4.74,3,2,-4.64,1.02,2.06,-2.31,-1.06,-4.02,-3.06,2.52
KODEX 200,테스트 A(역대급 등락),K=5,2005,폭락,전체,2007-08-10,23040.0,-4.56,5,2,-3.25,1.61,0.22,-5.84,-4.25,-0.59,2.0,1.47
KODEX 200,테스트 A(역대급 등락),K=5,2005,폭락,전체,2007-08-16,21695.0,-6.04,2,2,-3.91,-3.2,1.68,1.52,5.65,8.39,9.2,-3.23
KODEX 200,테스트 A(역대급 등락),K=5,2005,폭락,전체,2008-09-16,17980.0,-5.91,3,4,-3.59,2.78,0.06,6.12,6.87,3.84,-12.43,0.22
KODEX 200,테스트 A(역대급 등락),K=5,2005,폭락,전체,2008-10-08,16900.0,-4.79,5,4,-2.34,0.3,-3.88,-0.5,3.43,-12.84,-15.38,-0.24
KODEX 200,테스트 A(역대급 등락),K=5,2005,폭락,전체,2008-10-16,15745.0,-9.93,1,4,-4.22,-1.3,0.35,-0.16,-12.35,-5.87,-9.21,-4.01
KODEX 200,테스트 A(역대급 등락),K=5,2005,폭락,전체,2008-10-22,14730.0,-6.3,3,4,-2.43,-6.31,-17.45,-16.5,-12.49,5.63,-15.61,-1.5
KODEX 200,테스트 A(역대급 등락),K=5,2005,폭락,전체,2008-10-23,13800.0,-6.31,3,4,-2.34,-11.88,-10.87,-2.9,7.39,3.62,-4.35,-11.88
KODEX 200,테스트 A(역대급 등락),K=5,2005,폭락,전체,2008-10-24,12160.0,-11.88,1,4,-4.25,1.15,10.2,6.0,23.77,22.78,4.36,3.36
KODEX 200,테스트 A(역대급 등락),K=5,2005,폭락,전체,2008-11-06,14300.0,-8.1,3,4,-2.04,4.41,6.99,3.5,-0.7,-13.08,-5.63,7.8
KODEX 200,테스트 A(역대급 등락),K=5,2005,폭락,전체,2008-11-20,12430.0,-6.82,4,4,-1.62,6.19,2.09,4.91,12.63,6.6,24.3,9.09
KODEX 200,테스트 A(역대급 등락),K=5,2005,폭락,전체,2020-03-19,20240.0,-7.33,4,6,-4.3,7.68,1.36,10.77,14.85,16.9,26.56,4.66
KODEX 200,테스트 A(역대급 등락),K=5,2005,폭락,전체,2024-08-05,33260.0,-9.18,3,7,-8.58,2.77,5.11,4.33,6.98,11.03,4.34,-1.17
KODEX 200,테스트 A(역대급 등락),K=5,2005,폭락,전체,2026-03-03,86705.0,-7.88,5,8,-3.84,-12.46,-3.62,-3.63,-4.39,-2.39,-5.23,-8.86
KODEX 200,테스트 A(역대급 등락),K=5,2005,폭락,전체,2026-03-04,75900.0,-12.46,1,8,-5.36,10.11,10.09,3.07,10.44,17.75,3.02,-0.53
KODEX 200,테스트 A(역대급 등락),K=5,2005,폭락,전체,2026-06-08,119560.0,-8.75,5,9,-2.56,8.84,3.54,3.59,13.99,24.08,3.47,4.29
KODEX 200,테스트 A(역대급 등락),K=5,2005,폭락,전체,2026-06-23,132820.0,-10.47,3,9,-2.87,4.01,9.8,3.43,4.34,-6.86,-14.75,2.6
KODEX 200,테스트 A(역대급 등락),K=5,2005,폭락,전체,2026-07-13,108820.0,-9.77,5,9,-2.4,0.83,7.27,0.17,-0.62,-12.08,-5.12,0.83
KODEX 200,테스트 A(역대급 등락),K=5,2005,폭락,전체,2026-07-28,95675.0,-11.19,3,9,-2.45,-6.34,-8.4,13.74,4.87,3.75,14.07,-7.26
KODEX 200,테스트 A(역대급 등락),K=10,2005,폭등,전체,2005-11-23,16600.0,4.34,5,1,3.14,-0.42,-0.54,-0.54,0.0,2.26,5.21,-0.45
KODEX 200,테스트 A(역대급 등락),K=10,2005,폭등,전체,2007-08-20,22060.0,5.05,3,2,2.82,-0.16,1.68,3.9,3.83,8.34,5.51,-0.74
KODEX 200,테스트 A(역대급 등락),K=10,2005,폭등,전체,2007-11-26,23600.0,4.45,5,3,2.81,0.47,-1.4,0.85,2.92,3.26,4.45,3.27
KODEX 200,테스트 A(역대급 등락),K=10,2005,폭등,전체,2008-09-08,19070.0,5.07,3,4,3.46,-1.63,-0.5,-1.94,-5.72,0.76,-11.12,-1.5
KODEX 200,테스트 A(역대급 등락),K=10,2005,폭등,전체,2008-09-19,19080.0,6.06,1,4,3.24,-0.47,0.71,1.94,0.68,-7.34,-17.61,-1.09
KODEX 200,테스트 A(역대급 등락),K=10,2005,폭등,전체,2008-10-14,17840.0,6.1,1,4,2.76,-2.02,-11.74,-12.89,-11.88,-24.89,-16.76,-0.17
KODEX 200,테스트 A(역대급 등락),K=10,2005,폭등,전체,2008-10-28,13400.0,8.94,1,4,2.84,-3.81,10.6,12.31,13.66,10.45,1.49,-7.96
KODEX 200,테스트 A(역대급 등락),K=10,2005,폭등,전체,2008-10-30,14820.0,14.97,1,4,4.4,1.55,0.67,2.77,-3.51,-4.18,-3.54,2.21
KODEX 200,테스트 A(역대급 등락),K=10,2005,폭등,전체,2008-11-21,13200.0,6.19,3,4,1.45,-3.86,-1.21,3.03,8.3,2.23,16.82,-3.79
KODEX 200,테스트 A(역대급 등락),K=10,2005,폭등,전체,2008-12-08,14610.0,8.26,3,4,1.86,-0.27,3.42,4.21,4.07,5.54,7.67,-1.02
