날짜,시가,고가,저가,종가,거래량,거래대금,상장시가총액
2018-05-08,317.79,319.53,314.95,315.87,141252903,6919186819993,1411521485826730
2018-05-09,315.93,316.08,312.6,314.42,123610877,6584060543238,1407715922046110
2018-05-10,316.51,317.34,315.11,317.31,120900799,6307001100657,1418989627359750
2018-05-11,318.03,319.7,317.86,318.51,112400273,4957941667580,1425744763686980
2018-05-14,318.93,319.5,317.09,317.72,141538609,6464768599828,1422854895863000
2018-05-15,317.73,318.35,314.57,314.94,128386791,6135995143914,1411504964244875
2018-05-16,313.81,316.62,313.78,315.97,129023454,6373156198122,1415680483563795
2018-05-17,317.33,317.77,314.29,314.29,107625556,5075647578970,1407657899299835
2018-05-18,315.5,315.8,314.46,315.37,83885741,4196203252372,1413774993338410
2018-05-21,315.74,317.19,313.45,316.25,96767581,4111814130122,1416575116606580
2018-05-23,316.45,319.04,316.01,318.31,122345138,6450081701995,1421891618271410
2018-05-24,318.93,319.46,316.55,317.48,83136549,4274901823806,1418705114276295
2018-05-25,315.92,318.88,315.43,318.05,130285429,6377054596903,1419235435104535
2018-05-28,318.37,319.99,318.04,318.99,147738402,6775686466372,1425494981551295
2018-05-29,318.7,319.4,316.18,316.2,117359573,5807872275593,1413067247628525
2018-05-30,314.64,315.2,308.07,309.26,135723801,6677363824776,1383062552188845
2018-05-31,312.01,312.26,309.84,310.92,228470211,10310100311042,1390087898883135
2018-06-01,310.13,314.14,309.87,313.22,120951008,6161003452627,1401203686016950
2018-06-04,313.7,315.46,313.26,314.84,104433092,5623439394069,1406960835713280
2018-06-05,315.12,316.07,312.83,315.76,105957534,5122297274604,1410675035892495
2018-06-07,317.94,319.19,317.03,317.67,108023493,5500919501502,1420543306344480
2018-06-08,316.94,317.25,314.53,314.97,103097911,5316866312327,1409416583033115
2018-06-11,315.24,317.35,314.24,317.22,103064680,4782564410243,1419279715693790
2018-06-12,317.81,318.3,316.21,316.84,122232887,5796782102395,1416250258182280
2018-06-14,314.6,314.82,311.03,311.2,147740327,7338282021513,1393307974387960
2018-06-15,312.43,312.55,308.71,308.73,127404321,6500715011141,1387278751712675
2018-06-18,308.73,308.95,303.77,305.35,121133368,5877908461780,1372792500181735
2018-06-19,304.92,305.79,300.74,301.35,117682210,5708152480026,1353123579406310
2018-06-20,302.95,305.69,301.83,304.02,104269432,5150293309050,1366113480931460
2018-06-21,304.06,305.04,301.02,301.02,101197347,4694754346060,1351715306252695
2018-06-22,298.81,303.72,298.71,303.69,92739484,4541162678936,1364859164396205
2018-06-25,302.77,303.99,300.69,303.37,83138792,4198688504733,1363833535151085
2018-06-26,300.3,303.83,299.5,302.76,95031259,4712868270480,1360877325017885
2018-06-27,302.73,304.29,301.92,302.25,100170817,4996078434517,1356562824890900
2018-06-28,299.91,300.83,297.72,298.26,88459439,4350199698427,1340910841350875
2018-06-29,299.37,300.28,295.97,299.66,91792665,4569990389613,1346884994216365
2018-07-02,299.12,300.04,292.93,292.93,93227856,4230411058307,1316015464253165
2018-07-03,294.89,295.06,290.89,293.35,88702982,4364412491895,1316764289130165
2018-07-04,293.54,294.63,291.87,292.26,67009732,3504749116574,1311904306952760
2018-07-05,292.12,293.6,289.9,291.63,64860933,3258904529457,1308218958490655
2018-07-06,292.04,294.73,290.09,293.11,100948428,4792463581695,1316470586903835
2018-07-09,293.88,296.63,292.58,295.2,80243411,3979764751352,1325653298985635
2018-07-10,297.14,297.99,295.84,296.19,74327612,3441567560317,1329380655678650
2018-07-11,293.8,295.27,291.77,294.43,102397446,4082714668573,1321162138610875
2018-07-12,294.94,296.63,293.77,294.41,94349370,4603512741617,1323072742683375
2018-07-13,295.88,298.99,295.86,298.65,88560244,4643185388943,1334826621340180
2018-07-16,298.71,299.56,297.06,297.37,69363778,3566932728952,1330624316719720
2018-07-17,297.46,298.15,295.74,296.88,77991692,3407251229450,1328428205757870
2018-07-18,299.2,300.24,296.08,296.47,78882065,3574343629886,1325459308175130
2018-07-19,297.71,297.94,295.52,295.9,85404326,3959394484715,1322485369796035
2018-07-20,295.78,297.52,294.05,296.95,76112114,3581137886673,1328262911334280
2018-07-23,296.81,296.81,293.8,294.56,87894415,4302795647096,1319424426571860
2018-07-24,294.92,296.05,293.28,295.49,99972013,4423362880148,1324214000757380
2018-07-25,295.99,297.17,294.29,294.85,85722422,4778637274154,1320203444607730
2018-07-26,296.2,298.22,295.11,296.95,93045034,4911433855000,1328342004708365
2018-07-27,297.29,297.88,296.21,297.78,71327558,3826449667827,1331122192365745
2018-07-30,297.01,298.0,295.99,297.29,66415670,3451049757144,1329801740235965
2018-07-31,297.01,297.79,296.14,297.45,71873287,3680476333839,1330998741273875
2018-08-01,298.32,299.96,298.06,298.69,70926189,3643637578664,1336586541519555
2018-08-02,298.25,298.54,292.89,293.55,75898396,3551745667574,1314163090771880
2018-08-03,294.45,295.85,293.59,295.61,63188526,3216560052047,1324329183399550
2018-08-06,295.79,297.37,294.78,295.24,70148503,3539852950574,1322270431408485
2018-08-07,295.79,297.38,294.37,297.18,70324394,3698027475076,1331483375969685
2018-08-08,297.97,298.46,296.78,297.19,76314169,4146030806932,1332332445690550
2018-08-09,297.23,297.41,295.61,297.41,87043225,5037409816759,1334104541674035
2018-08-10,295.93,296.1,293.05,293.64,94304585,4817811603853,1320346028851275
2018-08-13,291.21,292.09,288.11,289.85,94718605,4396705492350,1302288214415060
2018-08-14,290.03,291.64,289.61,291.08,75903274,3582613205528,1307864129316805
2018-08-16,287.1,289.05,285.42,288.24,93688087,4605333928452,1295796705969870
2018-08-17,288.57,289.35,287.78,288.57,67286037,3263528960465,1298043903254420
2018-08-20,289.78,290.93,288.15,288.61,74149913,3303899031835,1298480652758545
2018-08-21,288.51,292.41,287.94,291.93,79695581,3963397500576,1311479597712845
2018-08-22,292.45,293.83,291.93,293.0,81675940,4170097936849,1314238505371995
2018-08-23,294.21,294.37,292.39,294.29,73747948,3667288916457,1319623996002730
2018-08-24,293.26,295.91,292.53,295.54,70163666,3388104617311,1325469008684545
2018-08-27,296.21,297.34,295.3,296.83,85300783,3956655529274,1329924507536620
2018-08-28,298.67,298.95,296.6,297.22,84392569,4072068982620,1332100247862435
2018-08-29,297.31,298.23,296.63,298.05,81223962,3509560572414,1335462018766375
2018-08-30,298.44,299.99,297.37,298.05,80675778,3835891913218,1334141729941305
2018-08-31,296.49,300.07,296.09,300.07,107570452,4465991185881,1343523330051960
2018-09-03,299.15,299.28,296.85,297.49,64698983,3071766494260,1333868403783490
2018-09-04,297.72,299.2,296.86,298.8,64654196,3159212150279,1338694907205595
2018-09-05,297.89,298.4,294.37,294.96,81061721,3728873915973,1323116580073445
2018-09-06,294.23,295.82,293.62,294.28,79880306,3903126939564,1320939861407345
2018-09-07,292.26,293.79,290.69,292.86,90385670,4618916569772,1316687238169840
2018-09-10,292.37,294.06,292.25,293.7,84203824,4030223078816,1320309073011385
2018-09-11,293.42,294.75,291.49,292.46,83406572,4476181616610,1316088248887570
2018-09-12,292.74,293.29,290.89,292.35,87628838,4445807787786,1315907941107690
2018-09-13,292.5,293.42,291.78,292.42,98537251,5267689450952,1317467276826820
2018-09-14,295.19,297.38,295.04,297.29,83088746,4119078657731,1337608031320235
2018-09-17,296.7,296.74,294.14,295.23,64924720,3414772420858,1328938309304780
2018-09-18,293.06,296.51,293.03,296.1,77064535,4124124073608,1334358988422070
2018-09-19,297.63,297.72,295.5,296.64,94195142,4692280457534,1335421107241790
2018-09-20,297.47,300.45,297.12,299.04,97943342,5041783640668,1345410975771165
2018-09-21,299.84,300.81,298.9,300.81,124341794,6800221723333,1354193216238140
2018-09-27,299.54,302.6,299.54,302.59,120499022,5891318418685,1363547873677800
2018-09-28,302.53,302.64,299.83,300.51,111432440,5516314185424,1355796415870565
2018-10-01,301.55,301.97,299.3,300.17,77258157,3970719068179,1353666071003990
2018-10-02,300.2,300.93,296.36,296.53,86569267,4199937375394,1337168442533040
2018-10-04,296.42,296.42,291.26,291.78,107326531,5811937193588,1315917110125275
2018-10-05,291.42,292.66,289.33,291.28,93624742,4779068193919,1312538441475375
2018-10-08,290.02,292.29,289.91,289.91,69771638,3400036239814,1305230759725440
2018-10-10,290.23,290.37,286.92,287.85,117740377,7397844111310,1293539701806375
2018-10-11,281.52,282.65,275.15,275.15,144521665,6747289233533,1237240908799960
2018-10-12,275.82,281.26,275.43,279.37,101671628,4940692757191,1255177620943230
2018-10-15,278.35,278.91,276.49,277.19,73193716,3657854684759,1245702911755645
2018-10-16,278.73,279.52,276.22,276.9,60611347,2944447081398,1244720703081825
2018-10-17,280.07,281.99,279.1,280.05,75387664,4167001599650,1257823759136065
2018-10-18,278.73,280.01,277.3,277.48,68805037,3257531450403,1246330579776830
2018-10-19,275.08,279.03,273.81,278.63,74645366,3674247655617,1251354659297505
2018-10-22,276.78,279.89,275.99,279.4,62448017,2899812401190,1255063362916655
2018-10-23,277.31,277.57,270.72,272.54,88689272,5559186494519,1222651327249980
2018-10-24,274.07,274.24,270.64,271.36,99127483,5247937322304,1219261863729070
2018-10-25,264.46,267.09,262.97,266.72,120406748,6483939176133,1199999727772940
2018-10-26,267.04,267.04,260.16,262.69,111377919,5392266697702,1179403140343760
2018-10-29,262.82,265.29,259.84,260.19,109741941,5137323943132,1165514392669335
2018-10-30,259.15,264.74,259.06,262.47,122394635,5630196652135,1176150082428360
2018-10-31,263.55,264.14,261.03,264.01,107853227,5050664779173,1183723235846340
2018-11-01,264.72,266.97,262.77,262.95,102278226,4798820698562,1178611451715380
2018-11-02,266.16,272.79,265.82,272.56,111230624,5309478620111,1220389123577025
2018-11-05,270.22,270.45,266.67,270.07,81490998,3776086876738,1208891803000605
2018-11-06,271.01,272.01,268.57,271.57,77834307,4091238576660,1216485938501270
2018-11-07,271.43,273.79,269.77,270.45,119321151,4772928829380,1210977099611960
2018-11-08,274.88,276.34,272.07,272.11,99215698,4712339748446,1217923872745990
2018-11-09,272.25,273.57,270.85,271.33,80922694,4123381481859,1213837133198935
2018-11-12,268.66,272.27,268.64,271.57,78003512,4515248204846,1210608106949925
2018-11-13,267.03,269.89,264.63,269.7,88279879,4739505580985,1204775738299765
2018-11-14,269.58,270.01,267.75,268.88,87327525,4363930480164,1202628426810170
2018-11-15,267.93,271.69,267.68,271.54,74356914,3692925170183,1214777177795175
2018-11-16,272.95,273.52,271.06,271.65,74598298,3480585074411,1216029893917180
2018-11-19,272.01,274.05,270.83,272.31,75006908,3480858123034,1220163699751695
2018-11-20,268.54,270.58,268.54,269.58,80899102,3880360467523,1209401642625910
2018-11-21,265.96,268.49,264.95,268.27,81838470,3882424005490,1204632278321205
2018-11-22,268.51,269.11,267.15,267.76,64407135,3063776482402,1200693098012065
2018-11-23,268.12,268.54,264.86,266.33,58346725,2670694749282,1193692977009180
2018-11-26,266.43,269.95,266.41,269.79,75646157,3530103516816,1208822693590245
2018-11-27,270.9,272.47,269.27,272.08,71912688,3546474442279,1218652006225585
2018-11-28,272.64,273.53,271.35,273.45,79830421,3620540346365,1224455453578595
2018-11-29,277.08,277.54,273.4,274.16,80652902,4069219575187,1228036236010460
2018-11-30,274.53,275.51,270.88,271.35,137531112,5812541105366,1217126338699030
2018-12-03,275.7,276.98,273.59,276.18,89066271,4152829605786,1238061665141100
2018-12-04,275.08,275.72,272.03,273.29,80802395,3897860819302,1225201964429305
2018-12-05,269.53,272.38,269.47,271.49,75635435,3342050645046,1217559427393435
2018-12-06,270.18,270.18,266.61,267.18,86092868,4060589345248,1199437612433445
2018-12-07,268.97,269.66,267.03,268.28,68450011,3147429655931,1203587664227025
2018-12-10,264.55,266.2,263.63,265.35,77296844,3588159891539,1192214164411460
2018-12-11,265.87,265.99,263.87,264.69,70035635,4125616627380,1192662383381925
2018-12-12,266.0,268.84,265.55,268.47,83687595,4159483899539,1191512547242300
2018-12-13,269.07,271.06,268.22,269.41,145056075,6838593091401,1197978225534220
2018-12-14,269.69,269.69,264.44,265.55,99732068,4468640862740,1182537282137900
2018-12-17,265.81,267.19,265.41,266.33,71454024,3402623667914,1184515497548215
2018-12-18,264.42,266.83,263.93,265.18,90334804,3832078358037,1179655532412700
2018-12-19,266.02,267.55,265.26,267.31,81750117,3672903521028,1189599397778490
2018-12-20,265.13,266.34,263.12,264.81,81335792,4033121030077,1178087941219165
2018-12-21,263.66,265.06,263.15,265.06,92599760,4430738210785,1179095808747765
2018-12-24,263.51,265.09,262.96,264.45,61962310,2930704270241,1176009360588600
2018-12-26,261.09,262.49,259.35,260.98,92492817,4372645819995,1161840481655400
2018-12-27,261.53,261.71,259.73,260.57,84457075,4081822214885,1158682974255360
2018-12-28,261.61,262.85,261.27,261.98,62700573,2895635870321,1165449766890475
2019-01-02,263.35,263.77,257.47,258.23,69949709,3186640984476,1147017732129830
2019-01-03,258.19,258.7,255.35,255.77,90520685,3971916869836,1138232565242240
2019-01-04,255.62,258.12,254.55,257.89,91200480,4173872799949,1148634935078745
2019-01-07,261.11,263.13,260.76,261.57,92321424,3960240416630,1163850599086150
2019-01-08,261.29,262.43,259.39,259.65,86910036,3358745354328,1156011691962865
2019-01-09,260.95,266.05,260.87,265.6,98746921,4114636634226,1179664257625395
2019-01-10,265.73,266.85,264.61,265.55,99826751,3989492014812,1179002763032774
2019-01-11,266.58,267.58,265.56,267.13,81083817,3260831742264,1185872566891113
2019-01-14,266.22,266.7,264.23,264.99,74929076,3325000484027,1177896955550293
2019-01-15,265.62,270.02,265.37,269.93,87169802,3513449970139,1197561642240820
2019-01-16,269.96,271.28,269.05,271.23,100498222,3416239221438,1202179345729165
2019-01-17,271.66,273.05,270.81,271.88,86748241,3854972250980,1203660525563790
2019-01-18,273.02,273.95,272.56,273.88,78967732,3481414513039,1213248139088520
2019-01-21,274.99,275.14,272.29,274.0,86547203,3591530890125,1213024774847395
2019-01-22,274.08,274.6,271.45,272.71,68867101,3201812357650,1208787447588740
2019-01-23,271.35,274.51,271.03,273.87,99955945,3468749110644,1214752349864560
2019-01-24,274.1,276.64,273.74,276.61,132858044,4135428047020,1224279895856890
2019-01-25,277.3,281.72,277.04,281.67,115510069,5043670720403,1244467765522240
2019-01-28,282.56,283.46,280.47,281.64,95967224,4371925875945,1244223308262460
2019-01-29,281.12,283.0,279.65,283.0,130944151,4209885993777,1248886797990455
2019-01-30,282.86,286.63,282.24,286.62,134732109,4928603671429,1262976776968755
2019-01-31,288.85,288.87,285.89,285.89,153503910,5954789946431,1261225947036425
2019-02-01,287.07,288.34,285.43,285.79,114631068,4819940653560,1259308338739440
2019-02-07,287.54,287.67,284.97,285.65,100691203,4310362564652,1258574091683450
2019-02-08,283.85,284.01,280.95,281.49,88711061,3996965573801,1242042551866015
2019-02-11,281.75,282.19,280.02,282.1,79973737,3719089579717,1244934848258465
2019-02-12,282.12,284.32,281.43,283.69,92106932,4321296757818,1250731572620805
2019-02-13,285.09,285.59,284.13,284.97,93292244,3946711345203,1256574488018055
2019-02-14,284.25,288.68,282.91,288.68,112394979,4848017763029,1271650571132315
2019-02-15,286.42,286.42,282.81,283.98,77187790,3632959561167,1252886387773130
2019-02-18,285.6,287.02,284.64,285.9,73482620,3426204471015,1261736505501210
2019-02-19,285.36,286.12,283.16,284.91,62750439,3120247367429,1257975073767915
2019-02-20,286.55,289.22,286.21,288.4,88582603,4358725077090,1273190441238550
2019-02-21,287.43,289.28,286.05,288.41,88241133,3988961992438,1272502786988085
2019-02-22,287.29,288.74,286.54,288.74,70343270,3113762120009,1273818668816670
2019-02-25,290.19,290.32,287.84,289.0,73419643,3453315611180,1274609934860765
2019-02-26,288.52,289.2,287.06,287.89,81326244,3651855307146,1270459095850455
2019-02-27,288.9,289.41,288.09,288.76,72744240,3613385128832,1275185010352095
2019-02-28,288.13,288.62,283.8,283.8,129089236,6168135554206,1254863173821320
2019-03-04,286.12,286.68,282.16,282.51,107549409,4951354155993,1249806536776590
2019-03-05,281.42,281.89,279.53,280.45,78805311,3714665604588,1242442551129320
2019-03-06,280.09,280.26,278.72,279.85,75225423,3544145381698,1239732807806260
2019-03-07,279.33,280.98,277.44,278.87,78636297,3647183778966,1234100675241730
2019-03-08,277.18,278.0,274.84,274.84,71640389,3304833311630,1216685546661495
2019-03-11,275.5,276.28,273.88,275.06,64827413,3004400057052,1216975263632610
2019-03-12,277.41,278.48,276.94,277.73,63959075,2976821871295,1227750424444840
2019-03-13,276.92,277.12,274.04,276.0,61494895,2842575788226,1221515936729920
2019-03-14,276.79,277.4,274.78,276.64,95821503,4546638668490,1224511604069515
2019-03-15,276.42,280.5,276.31,279.87,123126129,5250375802861,1238433621894505
2019-03-18,280.27,280.77,278.92,279.93,60901379,2880391972422,1239451156975800
2019-03-19,280.3,280.4,278.63,279.82,55394656,2611815094660,1238764376772625
2019-03-20,278.84,280.07,276.34,279.92,61168125,2849450287284,1238411275817125
2019-03-21,281.14,284.39,280.63,282.38,97092920,4858252878406,1244998078943680
2019-03-22,283.92,284.55,282.09,283.13,117733859,5629471532603,1246392760537050
2019-03-25,279.12,279.21,277.19,277.45,77320301,3095952527919,1222136871564475
2019-03-26,278.43,278.49,276.91,277.6,65750906,3049236031429,1223564799692045
2019-03-27,277.01,278.16,274.87,277.28,67774293,3096586681780,1221620752713950
2019-03-28,275.02,276.2,273.9,275.08,66916887,2975104940737,1212132225495125
2019-03-29,276.33,277.01,274.32,276.48,82279150,3801328127617,1218821731725855
2019-04-01,278.41,280.93,278.41,280.32,76673645,3275488520128,1235413785445980
2019-04-02,281.67,282.47,281.0,281.72,72184617,3218499197804,1240907302397460
2019-04-03,281.88,285.65,281.22,285.65,91589821,4267127415750,1257097171866110
