Date,Contract,ContractName,Open,High,Low,Close,Volume,Settle,OpenInterest,Spot
2021-05-28,KR4106RC0005,코스닥150 F 202112,,,,,0,1396.6,0,1392.24
2021-05-28,KR4106S30000,코스닥150 F 202203,,,,,0,1393.6,0,1392.24
2021-05-28,KR4106S60007,코스닥150 F 202206,,,,,0,1395.9,0,1392.24
2021-05-28,KR4106SC0004,코스닥150 F 202212,,,,,0,1400.2,0,1392.24
2021-05-28,KR4106TC0003,코스닥150 F 202312,,,,,0,1404.0,0,1392.24
2021-05-31,KR4106R60009,코스닥150 F 202106,1393.1,1401.8,1391.0,1399.8,33831,1399.8,227717,1399.6
2021-05-31,KR4106R90006,코스닥150 F 202109,,,,,0,1401.9,217,1399.6
2021-05-31,KR4106RC0005,코스닥150 F 202112,,,,,0,1404.1,0,1399.6
2021-05-31,KR4106S30000,코스닥150 F 202203,,,,,0,1401.1,0,1399.6
2021-05-31,KR4106S60007,코스닥150 F 202206,,,,,0,1403.4,0,1399.6
2021-05-31,KR4106SC0004,코스닥150 F 202212,,,,,0,1407.8,0,1399.6
2021-05-31,KR4106TC0003,코스닥150 F 202312,,,,,0,1411.5,0,1399.6
2021-06-01,KR4106R60009,코스닥150 F 202106,1399.1,1401.0,1389.8,1399.2,31457,1399.2,227561,1400.39
2021-06-01,KR4106R90006,코스닥150 F 202109,,,,,0,1401.4,217,1400.39
2021-06-01,KR4106RC0005,코스닥150 F 202112,,,,,0,1403.6,0,1400.39
2021-06-01,KR4106S30000,코스닥150 F 202203,,,,,0,1400.6,0,1400.39
2021-06-01,KR4106S60007,코스닥150 F 202206,,,,,0,1402.9,0,1400.39
2021-06-01,KR4106SC0004,코스닥150 F 202212,,,,,0,1407.2,0,1400.39
2021-06-01,KR4106TC0003,코스닥150 F 202312,,,,,0,1411.0,0,1400.39
2021-06-02,KR4106R60009,코스닥150 F 202106,1398.2,1399.6,1379.6,1380.2,40134,1380.2,223346,1383.85
2021-06-02,KR4106R90006,코스닥150 F 202109,1383.0,1383.0,1372.1,1378.0,19,1378.0,1499,1383.85
2021-06-02,KR4106RC0005,코스닥150 F 202112,,,,,0,1384.5,0,1383.85
2021-06-02,KR4106S30000,코스닥150 F 202203,,,,,0,1381.4,0,1383.85
2021-06-02,KR4106S60007,코스닥150 F 202206,,,,,0,1383.7,0,1383.85
2021-06-02,KR4106SC0004,코스닥150 F 202212,,,,,0,1388.0,0,1383.85
2021-06-02,KR4106TC0003,코스닥150 F 202312,,,,,0,1391.7,0,1383.85
2021-06-03,KR4106R60009,코스닥150 F 202106,1383.0,1405.8,1379.9,1397.0,42916,1397.0,221945,1399.9
2021-06-03,KR4106R90006,코스닥150 F 202109,1388.0,1396.4,1388.0,1389.0,40,1389.0,1666,1399.9
2021-06-03,KR4106RC0005,코스닥150 F 202112,,,,,0,1401.4,0,1399.9
2021-06-03,KR4106S30000,코스닥150 F 202203,,,,,0,1398.3,0,1399.9
2021-06-03,KR4106S60007,코스닥150 F 202206,,,,,0,1400.6,0,1399.9
2021-06-03,KR4106SC0004,코스닥150 F 202212,,,,,0,1405.0,0,1399.9
2021-06-03,KR4106TC0003,코스닥150 F 202312,,,,,0,1408.8,0,1399.9
2021-06-04,KR4106R60009,코스닥150 F 202106,1395.0,1395.2,1380.6,1388.1,40041,1388.1,219350,1390.43
2021-06-04,KR4106R90006,코스닥150 F 202109,1385.9,1385.9,1372.0,1379.1,14,1379.1,2432,1390.43
2021-06-04,KR4106RC0005,코스닥150 F 202112,,,,,0,1392.4,0,1390.43
2021-06-04,KR4106S30000,코스닥150 F 202203,,,,,0,1389.4,0,1390.43
2021-06-04,KR4106S60007,코스닥150 F 202206,,,,,0,1391.7,0,1390.43
2021-06-04,KR4106SC0004,코스닥150 F 202212,,,,,0,1396.0,0,1390.43
2021-06-04,KR4106TC0003,코스닥150 F 202312,,,,,0,1399.7,0,1390.43
2021-06-07,KR4106R60009,코스닥150 F 202106,1398.5,1398.7,1376.0,1382.9,31531,1382.9,189514,1384.92
2021-06-07,KR4106R90006,코스닥150 F 202109,1384.0,1386.7,1367.6,1372.5,2127,1372.5,33057,1384.92
2021-06-07,KR4106RC0005,코스닥150 F 202112,,,,,0,1387.2,0,1384.92
2021-06-07,KR4106S30000,코스닥150 F 202203,,,,,0,1384.2,0,1384.92
2021-06-07,KR4106S60007,코스닥150 F 202206,,,,,0,1386.4,0,1384.92
2021-06-07,KR4106SC0004,코스닥150 F 202212,,,,,0,1390.8,0,1384.92
2021-06-07,KR4106TC0003,코스닥150 F 202312,,,,,0,1394.4,0,1384.92
2021-06-08,KR4106R60009,코스닥150 F 202106,1383.6,1396.3,1383.3,1391.6,32303,1391.6,143028,1393.16
2021-06-08,KR4106R90006,코스닥150 F 202109,1372.5,1386.0,1372.5,1384.0,3463,1384.0,84519,1393.16
2021-06-08,KR4106RC0005,코스닥150 F 202112,,,,,0,1396.0,0,1393.16
2021-06-08,KR4106S30000,코스닥150 F 202203,,,,,0,1392.9,0,1393.16
2021-06-08,KR4106S60007,코스닥150 F 202206,,,,,0,1395.2,0,1393.16
2021-06-08,KR4106SC0004,코스닥150 F 202212,,,,,0,1399.6,0,1393.16
2021-06-08,KR4106TC0003,코스닥150 F 202312,,,,,0,1403.3,0,1393.16
2021-06-09,KR4106R60009,코스닥150 F 202106,1391.0,1392.7,1369.4,1369.8,34081,1369.8,102040,1373.83
2021-06-09,KR4106R90006,코스닥150 F 202109,1380.0,1380.1,1357.5,1357.5,9398,1357.5,131499,1373.83
2021-06-09,KR4106RC0005,코스닥150 F 202112,,,,,0,1374.1,0,1373.83
2021-06-09,KR4106S30000,코스닥150 F 202203,,,,,0,1371.0,0,1373.83
2021-06-09,KR4106S60007,코스닥150 F 202206,,,,,0,1373.2,0,1373.83
2021-06-09,KR4106SC0004,코스닥150 F 202212,,,,,0,1377.5,0,1373.83
2021-06-09,KR4106TC0003,코스닥150 F 202312,,,,,0,1381.1,0,1373.83
2021-06-10,KR4106R60009,코스닥150 F 202106,1368.4,1411.5,1368.4,1406.1,29573,1406.1,0,1400.42
2021-06-10,KR4106R90006,코스닥150 F 202109,1369.0,1395.0,1352.0,1384.2,63402,1384.2,191992,1400.42
2021-06-10,KR4106RC0005,코스닥150 F 202112,,,,,0,1386.4,0,1400.42
2021-06-10,KR4106S30000,코스닥150 F 202203,,,,,0,1383.5,0,1400.42
2021-06-10,KR4106S60007,코스닥150 F 202206,,,,,0,1385.7,0,1400.42
2021-06-10,KR4106SC0004,코스닥150 F 202212,,,,,0,1390.1,0,1400.42
2021-06-10,KR4106TC0003,코스닥150 F 202312,,,,,0,1394.0,0,1400.42
2021-06-11,KR4106R90006,코스닥150 F 202109,1390.1,1396.2,1381.3,1383.5,49690,1383.5,192592,1400.86
2021-06-11,KR4106RC0005,코스닥150 F 202112,,,,,0,1385.7,0,1400.86
2021-06-11,KR4106S30000,코스닥150 F 202203,,,,,0,1383.0,0,1400.86
2021-06-11,KR4106S60007,코스닥150 F 202206,,,,,0,1385.3,0,1400.86
2021-06-11,KR4106SC0004,코스닥150 F 202212,,,,,0,1389.7,0,1400.86
2021-06-11,KR4106T60005,코스닥150 F 202306,,,,,0,1389.3,0,1400.86
2021-06-11,KR4106TC0003,코스닥150 F 202312,,,,,0,1393.9,0,1400.86
2021-06-14,KR4106R90006,코스닥150 F 202109,1386.0,1406.4,1386.0,1401.1,33320,1401.1,193219,1417.63
2021-06-14,KR4106RC0005,코스닥150 F 202112,,,,,0,1403.3,0,1417.63
2021-06-14,KR4106S30000,코스닥150 F 202203,,,,,0,1400.7,0,1417.63
2021-06-14,KR4106S60007,코스닥150 F 202206,,,,,0,1403.0,0,1417.63
2021-06-14,KR4106SC0004,코스닥150 F 202212,,,,,0,1407.5,0,1417.63
2021-06-14,KR4106T60005,코스닥150 F 202306,,,,,0,1407.1,0,1417.63
2021-06-14,KR4106TC0003,코스닥150 F 202312,,,,,0,1411.7,0,1417.63
2021-06-15,KR4106R90006,코스닥150 F 202109,1401.1,1407.0,1390.3,1397.0,33533,1397.0,193612,1412.74
2021-06-15,KR4106RC0005,코스닥150 F 202112,,,,,0,1399.2,0,1412.74
2021-06-15,KR4106S30000,코스닥150 F 202203,,,,,0,1396.5,0,1412.74
2021-06-15,KR4106S60007,코스닥150 F 202206,,,,,0,1398.9,0,1412.74
2021-06-15,KR4106SC0004,코스닥150 F 202212,,,,,0,1403.3,0,1412.74
2021-06-15,KR4106T60005,코스닥150 F 202306,,,,,0,1403.0,0,1412.74
2021-06-15,KR4106TC0003,코스닥150 F 202312,,,,,0,1407.6,0,1412.74
2021-06-16,KR4106R90006,코스닥150 F 202109,1393.3,1400.5,1387.8,1395.5,26950,1395.5,194472,1407.99
2021-06-16,KR4106RC0005,코스닥150 F 202112,,,,,0,1397.7,0,1407.99
2021-06-16,KR4106S30000,코스닥150 F 202203,,,,,0,1395.0,0,1407.99
2021-06-16,KR4106S60007,코스닥150 F 202206,,,,,0,1397.4,0,1407.99
2021-06-16,KR4106SC0004,코스닥150 F 202212,,,,,0,1401.8,0,1407.99
2021-06-16,KR4106T60005,코스닥150 F 202306,,,,,0,1401.4,0,1407.99
2021-06-16,KR4106TC0003,코스닥150 F 202312,,,,,0,1406.0,0,1407.99
2021-06-17,KR4106R90006,코스닥150 F 202109,1385.0,1404.8,1383.1,1401.0,35155,1401.0,196449,1418.28
2021-06-17,KR4106RC0005,코스닥150 F 202112,,,,,0,1403.2,0,1418.28
2021-06-17,KR4106S30000,코스닥150 F 202203,,,,,0,1400.6,0,1418.28
2021-06-17,KR4106S60007,코스닥150 F 202206,,,,,0,1402.9,0,1418.28
2021-06-17,KR4106SC0004,코스닥150 F 202212,,,,,0,1407.3,0,1418.28
2021-06-17,KR4106T60005,코스닥150 F 202306,,,,,0,1407.0,0,1418.28
2021-06-17,KR4106TC0003,코스닥150 F 202312,,,,,0,1411.7,0,1418.28
2021-06-18,KR4106R90006,코스닥150 F 202109,1403.0,1437.4,1401.4,1435.4,54689,1435.4,204653,1448.06
2021-06-18,KR4106RC0005,코스닥150 F 202112,,,,,0,1437.6,0,1448.06
2021-06-18,KR4106S30000,코스닥150 F 202203,,,,,0,1435.1,0,1448.06
2021-06-18,KR4106S60007,코스닥150 F 202206,,,,,0,1437.4,0,1448.06
2021-06-18,KR4106SC0004,코스닥150 F 202212,,,,,0,1442.0,0,1448.06
2021-06-18,KR4106T60005,코스닥150 F 202306,,,,,0,1441.8,0,1448.06
2021-06-18,KR4106TC0003,코스닥150 F 202312,,,,,0,1446.5,0,1448.06
2021-06-21,KR4106R90006,코스닥150 F 202109,1422.0,1433.5,1419.8,1428.2,47020,1428.2,203433,1443.94
2021-06-21,KR4106RC0005,코스닥150 F 202112,,,,,0,1430.5,0,1443.94
2021-06-21,KR4106S30000,코스닥150 F 202203,,,,,0,1427.9,0,1443.94
2021-06-21,KR4106S60007,코스닥150 F 202206,,,,,0,1430.3,0,1443.94
2021-06-21,KR4106SC0004,코스닥150 F 202212,,,,,0,1434.9,0,1443.94
2021-06-21,KR4106T60005,코스닥150 F 202306,,,,,0,1434.6,0,1443.94
2021-06-21,KR4106TC0003,코스닥150 F 202312,,,,,0,1439.3,0,1443.94
2021-06-22,KR4106R90006,코스닥150 F 202109,1434.0,1437.0,1420.7,1426.5,34683,1426.5,203905,1439.91
2021-06-22,KR4106RC0005,코스닥150 F 202112,,,,,0,1428.8,0,1439.91
2021-06-22,KR4106S30000,코스닥150 F 202203,,,,,0,1426.2,0,1439.91
2021-06-22,KR4106S60007,코스닥150 F 202206,,,,,0,1428.5,0,1439.91
2021-06-22,KR4106SC0004,코스닥150 F 202212,,,,,0,1433.1,0,1439.91
2021-06-22,KR4106T60005,코스닥150 F 202306,,,,,0,1432.8,0,1439.91
2021-06-22,KR4106TC0003,코스닥150 F 202312,,,,,0,1437.5,0,1439.91
2021-06-23,KR4106R90006,코스닥150 F 202109,1427.5,1448.4,1427.5,1438.7,39318,1438.7,205896,1453.0
2021-06-23,KR4106RC0005,코스닥150 F 202112,,,,,0,1441.0,0,1453.0
2021-06-23,KR4106S30000,코스닥150 F 202203,,,,,0,1438.4,0,1453.0
2021-06-23,KR4106S60007,코스닥150 F 202206,,,,,0,1440.8,0,1453.0
2021-06-23,KR4106SC0004,코스닥150 F 202212,,,,,0,1445.4,0,1453.0
2021-06-23,KR4106T60005,코스닥150 F 202306,,,,,0,1445.1,0,1453.0
2021-06-23,KR4106TC0003,코스닥150 F 202312,,,,,0,1449.9,0,1453.0
2021-06-24,KR4106R90006,코스닥150 F 202109,1440.3,1443.9,1428.5,1431.1,43288,1431.1,204422,1445.66
2021-06-24,KR4106RC0005,코스닥150 F 202112,,,,,0,1433.4,0,1445.66
2021-06-24,KR4106S30000,코스닥150 F 202203,,,,,0,1430.8,0,1445.66
2021-06-24,KR4106S60007,코스닥150 F 202206,,,,,0,1433.2,0,1445.66
2021-06-24,KR4106SC0004,코스닥150 F 202212,,,,,0,1437.7,0,1445.66
2021-06-24,KR4106T60005,코스닥150 F 202306,,,,,0,1437.5,0,1445.66
2021-06-24,KR4106TC0003,코스닥150 F 202312,,,,,0,1442.2,0,1445.66
2021-06-25,KR4106R90006,코스닥150 F 202109,1435.4,1439.9,1419.1,1422.1,33031,1422.1,204880,1436.83
2021-06-25,KR4106RC0005,코스닥150 F 202112,,,,,0,1424.4,0,1436.83
2021-06-25,KR4106S30000,코스닥150 F 202203,,,,,0,1421.8,0,1436.83
2021-06-25,KR4106S60007,코스닥150 F 202206,,,,,0,1424.2,0,1436.83
2021-06-25,KR4106SC0004,코스닥150 F 202212,,,,,0,1428.8,0,1436.83
2021-06-25,KR4106T60005,코스닥150 F 202306,,,,,0,1428.6,0,1436.83
2021-06-25,KR4106TC0003,코스닥150 F 202312,,,,,0,1433.4,0,1436.83
2021-06-28,KR4106R90006,코스닥150 F 202109,1428.7,1431.5,1421.7,1428.9,27814,1428.9,204354,1442.78
2021-06-28,KR4106RC0005,코스닥150 F 202112,,,,,0,1431.2,0,1442.78
2021-06-28,KR4106S30000,코스닥150 F 202203,,,,,0,1429.0,0,1442.78
2021-06-28,KR4106S60007,코스닥150 F 202206,,,,,0,1431.4,0,1442.78
2021-06-28,KR4106SC0004,코스닥150 F 202212,,,,,0,1436.0,0,1442.78
2021-06-28,KR4106T60005,코스닥150 F 202306,,,,,0,1436.2,0,1442.78
2021-06-28,KR4106TC0003,코스닥150 F 202312,,,,,0,1441.0,0,1442.78
2021-06-29,KR4106R90006,코스닥150 F 202109,1432.1,1443.6,1427.9,1435.3,41670,1435.3,209160,1451.42
2021-06-29,KR4106RC0005,코스닥150 F 202112,,,,,0,1437.7,0,1451.42
2021-06-29,KR4106S30000,코스닥150 F 202203,,,,,0,1435.4,0,1451.42
2021-06-29,KR4106S60007,코스닥150 F 202206,,,,,0,1437.9,0,1451.42
2021-06-29,KR4106SC0004,코스닥150 F 202212,,,,,0,1442.5,0,1451.42
2021-06-29,KR4106T60005,코스닥150 F 202306,,,,,0,1442.7,0,1451.42
2021-06-29,KR4106TC0003,코스닥150 F 202312,,,,,0,1447.5,0,1451.42
2021-06-30,KR4106R90006,코스닥150 F 202109,1435.3,1453.9,1434.1,1447.0,38205,1447.0,211210,1464.08
2021-06-30,KR4106RC0005,코스닥150 F 202112,1350.0,1455.0,1350.0,1455.0,14,1455.0,0,1464.08
2021-06-30,KR4106S30000,코스닥150 F 202203,,,,,0,1447.2,0,1464.08
2021-06-30,KR4106S60007,코스닥150 F 202206,,,,,0,1449.7,0,1464.08
2021-06-30,KR4106SC0004,코스닥150 F 202212,,,,,0,1454.5,0,1464.08
2021-06-30,KR4106T60005,코스닥150 F 202306,,,,,0,1454.8,0,1464.08
2021-06-30,KR4106TC0003,코스닥150 F 202312,,,,,0,1459.7,0,1464.08
2021-07-01,KR4106R90006,코스닥150 F 202109,1448.6,1460.2,1443.1,1460.0,39286,1460.0,213187,1474.35
2021-07-01,KR4106RC0005,코스닥150 F 202112,,,,,0,1462.4,0,1474.35
2021-07-01,KR4106S30000,코스닥150 F 202203,,,,,0,1460.3,0,1474.35
2021-07-01,KR4106S60007,코스닥150 F 202206,,,,,0,1462.9,0,1474.35
2021-07-01,KR4106SC0004,코스닥150 F 202212,,,,,0,1467.7,0,1474.35
2021-07-01,KR4106T60005,코스닥150 F 202306,,,,,0,1468.1,0,1474.35
2021-07-01,KR4106TC0003,코스닥150 F 202312,,,,,0,1473.2,0,1474.35
2021-07-02,KR4106R90006,코스닥150 F 202109,1460.0,1466.1,1452.0,1464.4,36316,1464.4,215513,1479.8
2021-07-02,KR4106RC0005,코스닥150 F 202112,,,,,0,1466.9,0,1479.8
2021-07-02,KR4106S30000,코스닥150 F 202203,,,,,0,1464.8,0,1479.8
2021-07-02,KR4106S60007,코스닥150 F 202206,,,,,0,1467.3,0,1479.8
2021-07-02,KR4106SC0004,코스닥150 F 202212,,,,,0,1472.2,0,1479.8
2021-07-02,KR4106T60005,코스닥150 F 202306,,,,,0,1472.7,0,1479.8
2021-07-02,KR4106TC0003,코스닥150 F 202312,,,,,0,1477.8,0,1479.8
2021-07-05,KR4106R90006,코스닥150 F 202109,1468.0,1490.6,1467.2,1486.5,44626,1486.5,216196,1500.46
2021-07-05,KR4106RC0005,코스닥150 F 202112,,,,,0,1489.0,0,1500.46
2021-07-05,KR4106S30000,코스닥150 F 202203,,,,,0,1487.1,0,1500.46
2021-07-05,KR4106S60007,코스닥150 F 202206,,,,,0,1489.6,0,1500.46
2021-07-05,KR4106SC0004,코스닥150 F 202212,,,,,0,1494.6,0,1500.46
2021-07-05,KR4106T60005,코스닥150 F 202306,,,,,0,1495.2,0,1500.46
2021-07-05,KR4106TC0003,코스닥150 F 202312,,,,,0,1500.3,0,1500.46
2021-07-06,KR4106R90006,코스닥150 F 202109,1483.1,1486.3,1467.6,1472.5,40366,1472.5,216410,1485.58
2021-07-06,KR4106RC0005,코스닥150 F 202112,,,,,0,1475.0,0,1485.58
2021-07-06,KR4106S30000,코스닥150 F 202203,,,,,0,1472.9,0,1485.58
2021-07-06,KR4106S60007,코스닥150 F 202206,,,,,0,1475.5,0,1485.58
2021-07-06,KR4106SC0004,코스닥150 F 202212,,,,,0,1480.4,0,1485.58
2021-07-06,KR4106T60005,코스닥150 F 202306,,,,,0,1480.9,0,1485.58
2021-07-06,KR4106TC0003,코스닥150 F 202312,,,,,0,1486.0,0,1485.58
2021-07-07,KR4106R90006,코스닥150 F 202109,1471.2,1483.3,1467.3,1477.0,37907,1477.0,219748,1489.75
2021-07-07,KR4106RC0005,코스닥150 F 202112,,,,,0,1479.4,0,1489.75
2021-07-07,KR4106S30000,코스닥150 F 202203,,,,,0,1477.4,0,1489.75
2021-07-07,KR4106S60007,코스닥150 F 202206,,,,,0,1480.0,0,1489.75
2021-07-07,KR4106SC0004,코스닥150 F 202212,,,,,0,1484.9,0,1489.75
2021-07-07,KR4106T60005,코스닥150 F 202306,,,,,0,1485.4,0,1489.75
2021-07-07,KR4106TC0003,코스닥150 F 202312,,,,,0,1490.5,0,1489.75
2021-07-08,KR4106R90006,코스닥150 F 202109,1475.5,1480.3,1447.3,1449.2,50517,1449.2,219514,1468.0
2021-07-08,KR4106RC0005,코스닥150 F 202112,,,,,0,1451.7,0,1468.0
2021-07-08,KR4106S30000,코스닥150 F 202203,,,,,0,1449.6,0,1468.0
2021-07-08,KR4106S60007,코스닥150 F 202206,,,,,0,1452.1,0,1468.0
2021-07-08,KR4106SC0004,코스닥150 F 202212,,,,,0,1457.0,0,1468.0
2021-07-08,KR4106T60005,코스닥150 F 202306,,,,,0,1457.4,0,1468.0
2021-07-08,KR4106TC0003,코스닥150 F 202312,,,,,0,1462.5,0,1468.0
2021-07-09,KR4106R90006,코스닥150 F 202109,1445.1,1451.8,1427.3,1443.9,64626,1443.9,222519,1462.7
2021-07-09,KR4106RC0005,코스닥150 F 202112,,,,,0,1446.3,0,1462.7
2021-07-09,KR4106S30000,코스닥150 F 202203,,,,,0,1444.3,0,1462.7
2021-07-09,KR4106S60007,코스닥150 F 202206,,,,,0,1446.8,0,1462.7
2021-07-09,KR4106SC0004,코스닥150 F 202212,,,,,0,1451.6,0,1462.7
2021-07-09,KR4106T60005,코스닥150 F 202306,,,,,0,1452.0,0,1462.7
2021-07-09,KR4106TC0003,코스닥150 F 202312,,,,,0,1457.0,0,1462.7
2021-07-12,KR4106R90006,코스닥150 F 202109,1455.0,1459.7,1444.4,1449.8,29188,1449.8,224571,1463.05
2021-07-12,KR4106RC0005,코스닥150 F 202112,,,,,0,1452.1,0,1463.05
2021-07-12,KR4106S30000,코스닥150 F 202203,,,,,0,1450.0,0,1463.05
2021-07-12,KR4106S60007,코스닥150 F 202206,,,,,0,1452.5,0,1463.05
2021-07-12,KR4106SC0004,코스닥150 F 202212,,,,,0,1457.3,0,1463.05
2021-07-12,KR4106T60005,코스닥150 F 202306,,,,,0,1457.6,0,1463.05
2021-07-12,KR4106TC0003,코스닥150 F 202312,,,,,0,1462.6,0,1463.05
2021-07-13,KR4106R90006,코스닥150 F 202109,1452.3,1471.0,1450.9,1461.2,44373,1461.2,224731,1476.15
2021-07-13,KR4106RC0005,코스닥150 F 202112,,,,,0,1463.6,0,1476.15
2021-07-13,KR4106S30000,코스닥150 F 202203,,,,,0,1461.6,0,1476.15
2021-07-13,KR4106S60007,코스닥150 F 202206,,,,,0,1464.1,0,1476.15
2021-07-13,KR4106SC0004,코스닥150 F 202212,,,,,0,1469.0,0,1476.15
2021-07-13,KR4106T60005,코스닥150 F 202306,,,,,0,1469.4,0,1476.15
2021-07-13,KR4106TC0003,코스닥150 F 202312,,,,,0,1474.5,0,1476.15
2021-07-14,KR4106R90006,코스닥150 F 202109,1454.0,1466.1,1448.0,1463.9,37246,1463.9,225793,1475.94
2021-07-14,KR4106RC0005,코스닥150 F 202112,,,,,0,1466.4,0,1475.94
2021-07-14,KR4106S30000,코스닥150 F 202203,,,,,0,1464.3,0,1475.94
2021-07-14,KR4106S60007,코스닥150 F 202206,,,,,0,1466.9,0,1475.94
2021-07-14,KR4106SC0004,코스닥150 F 202212,,,,,0,1471.6,0,1475.94
2021-07-14,KR4106T60005,코스닥150 F 202306,,,,,0,1472.0,0,1475.94
2021-07-14,KR4106TC0003,코스닥150 F 202312,,,,,0,1476.9,0,1475.94
2021-07-15,KR4106R90006,코스닥150 F 202109,1465.0,1490.2,1463.4,1484.1,44487,1484.1,230145,1496.49
2021-07-15,KR4106RC0005,코스닥150 F 202112,,,,,0,1486.5,0,1496.49
2021-07-15,KR4106S30000,코스닥150 F 202203,,,,,0,1484.5,0,1496.49
2021-07-15,KR4106S60007,코스닥150 F 202206,,,,,0,1487.1,0,1496.49
2021-07-15,KR4106SC0004,코스닥150 F 202212,,,,,0,1491.9,0,1496.49
2021-07-15,KR4106T60005,코스닥150 F 202306,,,,,0,1492.4,0,1496.49
2021-07-15,KR4106TC0003,코스닥150 F 202312,,,,,0,1497.4,0,1496.49
2021-07-16,KR4106R90006,코스닥150 F 202109,1478.1,1483.7,1465.8,1474.6,41633,1474.6,227423,1491.83
2021-07-16,KR4106RC0005,코스닥150 F 202112,,,,,0,1477.0,0,1491.83
2021-07-16,KR4106S30000,코스닥150 F 202203,,,,,0,1475.0,0,1491.83
2021-07-16,KR4106S60007,코스닥150 F 202206,,,,,0,1477.6,0,1491.83
2021-07-16,KR4106SC0004,코스닥150 F 202212,,,,,0,1482.3,0,1491.83
2021-07-16,KR4106T60005,코스닥150 F 202306,,,,,0,1482.9,0,1491.83
2021-07-16,KR4106TC0003,코스닥150 F 202312,,,,,0,1487.8,0,1491.83
2021-07-19,KR4106R90006,코스닥150 F 202109,1462.0,1481.5,1460.0,1474.7,36860,1474.7,226691,1490.24
2021-07-19,KR4106RC0005,코스닥150 F 202112,,,,,0,1477.2,0,1490.24
2021-07-19,KR4106S30000,코스닥150 F 202203,,,,,0,1475.2,0,1490.24
2021-07-19,KR4106S60007,코스닥150 F 202206,,,,,0,1477.8,0,1490.24
2021-07-19,KR4106SC0004,코스닥150 F 202212,,,,,0,1482.7,0,1490.24
2021-07-19,KR4106T60005,코스닥150 F 202306,,,,,0,1483.3,0,1490.24
2021-07-19,KR4106TC0003,코스닥150 F 202312,,,,,0,1488.3,0,1490.24
2021-07-20,KR4106R90006,코스닥150 F 202109,1464.2,1480.4,1459.5,1470.2,51335,1470.2,227926,1483.09
2021-07-20,KR4106RC0005,코스닥150 F 202112,,,,,0,1472.7,0,1483.09
2021-07-20,KR4106S30000,코스닥150 F 202203,,,,,0,1470.7,0,1483.09
2021-07-20,KR4106S60007,코스닥150 F 202206,,,,,0,1473.3,0,1483.09
2021-07-20,KR4106SC0004,코스닥150 F 202212,,,,,0,1478.1,0,1483.09
2021-07-20,KR4106T60005,코스닥150 F 202306,,,,,0,1478.7,0,1483.09
2021-07-20,KR4106TC0003,코스닥150 F 202312,,,,,0,1483.7,0,1483.09
2021-07-21,KR4106R90006,코스닥150 F 202109,1480.0,1481.4,1464.1,1471.5,43928,1471.5,228952,1485.39
2021-07-21,KR4106RC0005,코스닥150 F 202112,,,,,0,1474.0,0,1485.39
2021-07-21,KR4106S30000,코스닥150 F 202203,,,,,0,1472.0,0,1485.39
2021-07-21,KR4106S60007,코스닥150 F 202206,,,,,0,1474.6,0,1485.39
2021-07-21,KR4106SC0004,코스닥150 F 202212,,,,,0,1479.4,0,1485.39
2021-07-21,KR4106T60005,코스닥150 F 202306,,,,,0,1480.0,0,1485.39
2021-07-21,KR4106TC0003,코스닥150 F 202312,,,,,0,1485.0,0,1485.39
2021-07-22,KR4106R90006,코스닥150 F 202109,1476.9,1490.1,1475.2,1487.0,40436,1487.0,228022,1498.51
2021-07-22,KR4106RC0005,코스닥150 F 202112,,,,,0,1489.5,0,1498.51
2021-07-22,KR4106S30000,코스닥150 F 202203,,,,,0,1487.6,0,1498.51
2021-07-22,KR4106S60007,코스닥150 F 202206,,,,,0,1490.2,0,1498.51
2021-07-22,KR4106SC0004,코스닥150 F 202212,,,,,0,1495.0,0,1498.51
2021-07-22,KR4106T60005,코스닥150 F 202306,,,,,0,1495.7,0,1498.51
2021-07-22,KR4106TC0003,코스닥150 F 202312,,,,,0,1500.7,0,1498.51
2021-07-23,KR4106R90006,코스닥150 F 202109,1485.1,1503.7,1485.1,1490.5,42059,1490.5,228286,1503.19
2021-07-23,KR4106RC0005,코스닥150 F 202112,,,,,0,1493.0,0,1503.19
2021-07-23,KR4106S30000,코스닥150 F 202203,,,,,0,1491.0,0,1503.19
2021-07-23,KR4106S60007,코스닥150 F 202206,,,,,0,1493.7,0,1503.19
2021-07-23,KR4106SC0004,코스닥150 F 202212,,,,,0,1498.5,0,1503.19
2021-07-23,KR4106T60005,코스닥150 F 202306,,,,,0,1499.2,0,1503.19
2021-07-23,KR4106TC0003,코스닥150 F 202312,,,,,0,1504.2,0,1503.19
2021-07-26,KR4106R90006,코스닥150 F 202109,1499.5,1500.0,1471.3,1475.0,43329,1475.0,225786,1491.52
2021-07-26,KR4106RC0005,코스닥150 F 202112,,,,,0,1477.5,0,1491.52
2021-07-26,KR4106S30000,코스닥150 F 202203,,,,,0,1475.5,0,1491.52
2021-07-26,KR4106S60007,코스닥150 F 202206,,,,,0,1478.1,0,1491.52
2021-07-26,KR4106SC0004,코스닥150 F 202212,,,,,0,1482.9,0,1491.52
2021-07-26,KR4106T60005,코스닥150 F 202306,,,,,0,1483.5,0,1491.52
2021-07-26,KR4106TC0003,코스닥150 F 202312,,,,,0,1488.5,0,1491.52
2021-07-27,KR4106R90006,코스닥150 F 202109,1478.8,1488.0,1469.0,1470.8,39664,1470.8,224864,1486.27
2021-07-27,KR4106RC0005,코스닥150 F 202112,,,,,0,1473.3,0,1486.27
