종목,월,방향,손절선(%),진입일,진입가,청산일,보유일,청산가,수익률(%),청산 사유
코스피 종합지수,8,아래,손절불가,2007-08-20,1731.27,2007-08-31,9,1873.24,-8.2,기한청산
코스피 종합지수,8,아래,손절불가,2008-08-20,1540.71,2008-08-29,7,1474.24,4.31,기한청산
코스피 종합지수,8,아래,손절불가,2009-08-20,1576.39,2009-08-31,7,1591.85,-0.98,기한청산
코스피 종합지수,8,아래,손절불가,2010-08-20,1775.54,2010-08-31,7,1742.75,1.85,기한청산
코스피 종합지수,8,아래,손절불가,2011-08-19,1744.88,2011-08-31,8,1880.11,-7.75,기한청산
코스피 종합지수,8,아래,손절불가,2012-08-20,1946.31,2012-08-31,9,1905.12,2.12,기한청산
코스피 종합지수,8,아래,손절불가,2013-08-20,1887.85,2013-08-30,8,1926.36,-2.04,기한청산
코스피 종합지수,8,아래,손절불가,2014-08-20,2072.78,2014-08-29,7,2068.54,0.2,기한청산
코스피 종합지수,8,아래,손절불가,2015-08-20,1914.55,2015-08-31,7,1941.49,-1.41,기한청산
코스피 종합지수,8,아래,손절불가,2016-08-19,2056.24,2016-08-31,8,2034.65,1.05,기한청산
코스피 종합지수,8,아래,손절불가,2017-08-18,2358.37,2017-08-31,9,2363.19,-0.2,기한청산
코스피 종합지수,8,아래,손절불가,2018-08-20,2247.88,2018-08-31,9,2322.88,-3.34,기한청산
코스피 종합지수,8,아래,손절불가,2019-08-20,1960.25,2019-08-30,8,1967.79,-0.38,기한청산
코스피 종합지수,8,아래,손절불가,2020-08-20,2274.22,2020-08-31,7,2326.17,-2.28,기한청산
코스피 종합지수,8,아래,손절불가,2021-08-20,3060.51,2021-08-31,7,3199.27,-4.53,기한청산
코스피 종합지수,8,아래,손절불가,2022-08-19,2492.69,2022-08-31,8,2472.05,0.83,기한청산
코스피 종합지수,8,아래,손절불가,2023-08-18,2504.5,2023-08-31,9,2556.27,-2.07,기한청산
코스피 종합지수,8,아래,손절불가,2024-08-20,2696.63,2024-08-30,8,2674.31,0.83,기한청산
코스피 종합지수,8,아래,손절불가,2025-08-20,3130.09,2025-08-29,7,3186.01,-1.79,기한청산
코스피 종합지수,8,아래,손절불가,2026-08-20,6852.58,2026-08-31,7,6820.02,0.48,기한청산
코스피 종합지수,8,위,손절불가,2000-08-18,728.32,2000-08-31,9,688.62,-5.45,기한청산
코스피 종합지수,8,위,손절불가,2001-08-20,567.09,2001-08-31,9,545.11,-3.88,기한청산
코스피 종합지수,8,위,손절불가,2002-08-20,736.7,2002-08-30,8,736.4,-0.04,기한청산
코스피 종합지수,8,위,손절불가,2003-08-20,737.2,2003-08-29,7,759.47,3.02,기한청산
코스피 종합지수,8,위,손절불가,2004-08-20,787.64,2004-08-31,7,803.57,2.02,기한청산
코스피 종합지수,8,위,손절불가,2005-08-19,1089.88,2005-08-31,8,1083.33,-0.6,기한청산
코스피 종합지수,8,위,손절불가,2006-08-18,1331.1,2006-08-31,9,1352.74,1.63,기한청산
코스피 종합지수,8,위,손절불가,2007-08-20,1731.27,2007-08-31,9,1873.24,8.2,기한청산
코스피 종합지수,8,위,손절불가,2008-08-20,1540.71,2008-08-29,7,1474.24,-4.31,기한청산
코스피 종합지수,8,위,손절불가,2009-08-20,1576.39,2009-08-31,7,1591.85,0.98,기한청산
코스피 종합지수,8,위,손절불가,2010-08-20,1775.54,2010-08-31,7,1742.75,-1.85,기한청산
코스피 종합지수,8,위,손절불가,2011-08-19,1744.88,2011-08-31,8,1880.11,7.75,기한청산
코스피 종합지수,8,위,손절불가,2012-08-20,1946.31,2012-08-31,9,1905.12,-2.12,기한청산
코스피 종합지수,8,위,손절불가,2013-08-20,1887.85,2013-08-30,8,1926.36,2.04,기한청산
코스피 종합지수,8,위,손절불가,2014-08-20,2072.78,2014-08-29,7,2068.54,-0.2,기한청산
코스피 종합지수,8,위,손절불가,2015-08-20,1914.55,2015-08-31,7,1941.49,1.41,기한청산
코스피 종합지수,8,위,손절불가,2016-08-19,2056.24,2016-08-31,8,2034.65,-1.05,기한청산
코스피 종합지수,8,위,손절불가,2017-08-18,2358.37,2017-08-31,9,2363.19,0.2,기한청산
코스피 종합지수,8,위,손절불가,2018-08-20,2247.88,2018-08-31,9,2322.88,3.34,기한청산
코스피 종합지수,8,위,손절불가,2019-08-20,1960.25,2019-08-30,8,1967.79,0.38,기한청산
코스피 종합지수,8,위,손절불가,2020-08-20,2274.22,2020-08-31,7,2326.17,2.28,기한청산
코스피 종합지수,8,위,손절불가,2021-08-20,3060.51,2021-08-31,7,3199.27,4.53,기한청산
코스피 종합지수,8,위,손절불가,2022-08-19,2492.69,2022-08-31,8,2472.05,-0.83,기한청산
코스피 종합지수,8,위,손절불가,2023-08-18,2504.5,2023-08-31,9,2556.27,2.07,기한청산
코스피 종합지수,8,위,손절불가,2024-08-20,2696.63,2024-08-30,8,2674.31,-0.83,기한청산
코스피 종합지수,8,위,손절불가,2025-08-20,3130.09,2025-08-29,7,3186.01,1.79,기한청산
코스피 종합지수,8,위,손절불가,2026-08-20,6852.58,2026-08-31,7,6820.02,-0.48,기한청산
코스피 종합지수,9,아래,손절불가,2000-09-20,606.08,2000-09-29,7,613.22,-1.18,기한청산
코스피 종합지수,9,아래,손절불가,2001-09-20,480.27,2001-09-28,6,479.68,0.12,기한청산
코스피 종합지수,9,아래,손절불가,2002-09-19,704.12,2002-09-30,6,646.42,8.19,기한청산
코스피 종합지수,9,아래,손절불가,2003-09-19,748.25,2003-09-30,7,697.52,6.78,기한청산
코스피 종합지수,9,아래,손절불가,2004-09-20,856.87,2004-09-30,5,835.09,2.54,기한청산
코스피 종합지수,9,아래,손절불가,2005-09-20,1190.93,2005-09-30,8,1221.01,-2.53,기한청산
코스피 종합지수,9,아래,손절불가,2006-09-20,1366.44,2006-09-29,7,1371.41,-0.36,기한청산
코스피 종합지수,9,아래,손절불가,2007-09-20,1908.97,2007-09-28,3,1946.48,-1.96,기한청산
코스피 종합지수,9,아래,손절불가,2008-09-19,1455.78,2008-09-30,7,1448.06,0.53,기한청산
코스피 종합지수,9,아래,손절불가,2009-09-18,1699.71,2009-09-30,8,1673.14,1.56,기한청산
코스피 종합지수,9,아래,손절불가,2010-09-20,1832.63,2010-09-30,5,1872.81,-2.19,기한청산
코스피 종합지수,9,아래,손절불가,2011-09-20,1837.97,2011-09-30,8,1769.65,3.72,기한청산
코스피 종합지수,9,아래,손절불가,2012-09-20,1990.33,2012-09-28,6,1996.21,-0.3,기한청산
코스피 종합지수,9,아래,손절불가,2013-09-17,2005.58,2013-09-30,6,1996.96,0.43,기한청산
코스피 종합지수,9,아래,손절불가,2014-09-19,2053.82,2014-09-30,7,2020.09,1.64,기한청산
코스피 종합지수,9,아래,손절불가,2015-09-18,1995.95,2015-09-30,6,1962.81,1.66,기한청산
코스피 종합지수,9,아래,손절불가,2016-09-20,2025.71,2016-09-30,8,2043.63,-0.88,기한청산
코스피 종합지수,9,아래,손절불가,2017-09-20,2412.2,2017-09-29,7,2394.47,0.74,기한청산
코스피 종합지수,9,아래,손절불가,2018-09-20,2323.45,2018-09-28,3,2343.07,-0.84,기한청산
코스피 종합지수,9,아래,손절불가,2019-09-20,2091.52,2019-09-30,6,2063.05,1.36,기한청산
코스피 종합지수,9,아래,손절불가,2020-09-18,2412.4,2020-09-29,7,2327.89,3.5,기한청산
코스피 종합지수,9,아래,손절불가,2021-09-17,3140.51,2021-09-30,6,3068.82,2.28,기한청산
코스피 종합지수,9,아래,손절불가,2022-09-20,2367.85,2022-09-30,8,2155.49,8.97,기한청산
코스피 종합지수,9,아래,손절불가,2023-09-20,2559.74,2023-09-27,5,2465.07,3.7,기한청산
코스피 종합지수,9,아래,손절불가,2024-09-20,2593.37,2024-09-30,6,2593.27,0.0,기한청산
코스피 종합지수,9,아래,손절불가,2025-09-19,3445.24,2025-09-30,7,3424.6,0.6,기한청산
코스피 종합지수,9,위,손절불가,2000-09-20,606.08,2000-09-29,7,613.22,1.18,기한청산
코스피 종합지수,9,위,손절불가,2001-09-20,480.27,2001-09-28,6,479.68,-0.12,기한청산
코스피 종합지수,9,위,손절불가,2002-09-19,704.12,2002-09-30,6,646.42,-8.19,기한청산
코스피 종합지수,9,위,손절불가,2003-09-19,748.25,2003-09-30,7,697.52,-6.78,기한청산
코스피 종합지수,9,위,손절불가,2004-09-20,856.87,2004-09-30,5,835.09,-2.54,기한청산
코스피 종합지수,9,위,손절불가,2005-09-20,1190.93,2005-09-30,8,1221.01,2.53,기한청산
코스피 종합지수,9,위,손절불가,2006-09-20,1366.44,2006-09-29,7,1371.41,0.36,기한청산
코스피 종합지수,9,위,손절불가,2007-09-20,1908.97,2007-09-28,3,1946.48,1.96,기한청산
코스피 종합지수,9,위,손절불가,2008-09-19,1455.78,2008-09-30,7,1448.06,-0.53,기한청산
코스피 종합지수,9,위,손절불가,2009-09-18,1699.71,2009-09-30,8,1673.14,-1.56,기한청산
코스피 종합지수,9,위,손절불가,2010-09-20,1832.63,2010-09-30,5,1872.81,2.19,기한청산
코스피 종합지수,9,위,손절불가,2011-09-20,1837.97,2011-09-30,8,1769.65,-3.72,기한청산
코스피 종합지수,9,위,손절불가,2012-09-20,1990.33,2012-09-28,6,1996.21,0.3,기한청산
코스피 종합지수,9,위,손절불가,2013-09-17,2005.58,2013-09-30,6,1996.96,-0.43,기한청산
코스피 종합지수,9,위,손절불가,2014-09-19,2053.82,2014-09-30,7,2020.09,-1.64,기한청산
코스피 종합지수,9,위,손절불가,2015-09-18,1995.95,2015-09-30,6,1962.81,-1.66,기한청산
코스피 종합지수,9,위,손절불가,2016-09-20,2025.71,2016-09-30,8,2043.63,0.88,기한청산
코스피 종합지수,9,위,손절불가,2017-09-20,2412.2,2017-09-29,7,2394.47,-0.74,기한청산
코스피 종합지수,9,위,손절불가,2018-09-20,2323.45,2018-09-28,3,2343.07,0.84,기한청산
코스피 종합지수,9,위,손절불가,2019-09-20,2091.52,2019-09-30,6,2063.05,-1.36,기한청산
코스피 종합지수,9,위,손절불가,2020-09-18,2412.4,2020-09-29,7,2327.89,-3.5,기한청산
코스피 종합지수,9,위,손절불가,2021-09-17,3140.51,2021-09-30,6,3068.82,-2.28,기한청산
코스피 종합지수,9,위,손절불가,2022-09-20,2367.85,2022-09-30,8,2155.49,-8.97,기한청산
코스피 종합지수,9,위,손절불가,2023-09-20,2559.74,2023-09-27,5,2465.07,-3.7,기한청산
코스피 종합지수,9,위,손절불가,2024-09-20,2593.37,2024-09-30,6,2593.27,-0.0,기한청산
코스피 종합지수,9,위,손절불가,2025-09-19,3445.24,2025-09-30,7,3424.6,-0.6,기한청산
코스피 종합지수,10,아래,손절불가,2000-10-20,545.97,2000-10-31,7,514.48,5.77,기한청산
코스피 종합지수,10,아래,손절불가,2001-10-19,528.04,2001-10-31,8,537.81,-1.85,기한청산
코스피 종합지수,10,아래,손절불가,2002-10-18,670.79,2002-10-31,9,658.92,1.77,기한청산
코스피 종합지수,10,아래,손절불가,2003-10-20,776.44,2003-10-31,9,782.36,-0.76,기한청산
코스피 종합지수,10,아래,손절불가,2004-10-20,828.61,2004-10-29,7,834.84,-0.75,기한청산
코스피 종합지수,10,아래,손절불가,2005-10-20,1162.23,2005-10-31,7,1158.11,0.35,기한청산
코스피 종합지수,10,아래,손절불가,2006-10-20,1364.24,2006-10-31,7,1364.55,-0.02,기한청산
코스피 종합지수,10,아래,손절불가,2007-10-19,1970.1,2007-10-31,8,2064.85,-4.81,기한청산
코스피 종합지수,10,아래,손절불가,2008-10-20,1207.63,2008-10-31,9,1113.06,7.83,기한청산
코스피 종합지수,10,아래,손절불가,2009-10-20,1659.15,2009-10-30,8,1580.69,4.73,기한청산
코스피 종합지수,10,아래,손절불가,2010-10-20,1870.44,2010-10-29,7,1882.95,-0.67,기한청산
코스피 종합지수,10,아래,손절불가,2011-10-20,1805.09,2011-10-31,7,1909.03,-5.76,기한청산
코스피 종합지수,10,아래,손절불가,2012-10-19,1943.84,2012-10-31,8,1912.06,1.63,기한청산
코스피 종합지수,10,아래,손절불가,2013-10-18,2052.4,2013-10-31,9,2030.09,1.09,기한청산
코스피 종합지수,10,아래,손절불가,2014-10-20,1930.06,2014-10-31,9,1964.43,-1.78,기한청산
코스피 종합지수,10,아래,손절불가,2015-10-20,2039.36,2015-10-30,8,2029.47,0.48,기한청산
코스피 종합지수,10,아래,손절불가,2016-10-20,2040.6,2016-10-31,7,2008.19,1.59,기한청산
코스피 종합지수,10,아래,손절불가,2017-10-20,2489.54,2017-10-31,7,2523.43,-1.36,기한청산
코스피 종합지수,10,아래,손절불가,2018-10-19,2156.26,2018-10-31,8,2029.69,5.87,기한청산
코스피 종합지수,10,아래,손절불가,2019-10-18,2060.69,2019-10-31,9,2083.48,-1.11,기한청산
코스피 종합지수,10,아래,손절불가,2020-10-20,2358.41,2020-10-30,8,2267.15,3.87,기한청산
코스피 종합지수,10,아래,손절불가,2021-10-20,3013.13,2021-10-29,7,2970.68,1.41,기한청산
코스피 종합지수,10,아래,손절불가,2022-10-20,2218.09,2022-10-31,7,2293.61,-3.4,기한청산
코스피 종합지수,10,아래,손절불가,2023-10-20,2375.0,2023-10-31,7,2277.99,4.08,기한청산
코스피 종합지수,10,아래,손절불가,2024-10-18,2593.82,2024-10-31,9,2556.15,1.45,기한청산
코스피 종합지수,10,아래,손절불가,2025-10-20,3814.69,2025-10-31,9,4107.5,-7.68,기한청산
코스피 종합지수,10,위,손절불가,2000-10-20,545.97,2000-10-31,7,514.48,-5.77,기한청산
코스피 종합지수,10,위,손절불가,2001-10-19,528.04,2001-10-31,8,537.81,1.85,기한청산
코스피 종합지수,10,위,손절불가,2002-10-18,670.79,2002-10-31,9,658.92,-1.77,기한청산
코스피 종합지수,10,위,손절불가,2003-10-20,776.44,2003-10-31,9,782.36,0.76,기한청산
코스피 종합지수,10,위,손절불가,2004-10-20,828.61,2004-10-29,7,834.84,0.75,기한청산
코스피 종합지수,10,위,손절불가,2005-10-20,1162.23,2005-10-31,7,1158.11,-0.35,기한청산
코스피 종합지수,10,위,손절불가,2006-10-20,1364.24,2006-10-31,7,1364.55,0.02,기한청산
코스피 종합지수,10,위,손절불가,2007-10-19,1970.1,2007-10-31,8,2064.85,4.81,기한청산
코스피 종합지수,10,위,손절불가,2008-10-20,1207.63,2008-10-31,9,1113.06,-7.83,기한청산
코스피 종합지수,10,위,손절불가,2009-10-20,1659.15,2009-10-30,8,1580.69,-4.73,기한청산
코스피 종합지수,10,위,손절불가,2010-10-20,1870.44,2010-10-29,7,1882.95,0.67,기한청산
코스피 종합지수,10,위,손절불가,2011-10-20,1805.09,2011-10-31,7,1909.03,5.76,기한청산
코스피 종합지수,10,위,손절불가,2012-10-19,1943.84,2012-10-31,8,1912.06,-1.63,기한청산
코스피 종합지수,10,위,손절불가,2013-10-18,2052.4,2013-10-31,9,2030.09,-1.09,기한청산
코스피 종합지수,10,위,손절불가,2014-10-20,1930.06,2014-10-31,9,1964.43,1.78,기한청산
코스피 종합지수,10,위,손절불가,2015-10-20,2039.36,2015-10-30,8,2029.47,-0.48,기한청산
코스피 종합지수,10,위,손절불가,2016-10-20,2040.6,2016-10-31,7,2008.19,-1.59,기한청산
코스피 종합지수,10,위,손절불가,2017-10-20,2489.54,2017-10-31,7,2523.43,1.36,기한청산
코스피 종합지수,10,위,손절불가,2018-10-19,2156.26,2018-10-31,8,2029.69,-5.87,기한청산
코스피 종합지수,10,위,손절불가,2019-10-18,2060.69,2019-10-31,9,2083.48,1.11,기한청산
코스피 종합지수,10,위,손절불가,2020-10-20,2358.41,2020-10-30,8,2267.15,-3.87,기한청산
코스피 종합지수,10,위,손절불가,2021-10-20,3013.13,2021-10-29,7,2970.68,-1.41,기한청산
코스피 종합지수,10,위,손절불가,2022-10-20,2218.09,2022-10-31,7,2293.61,3.4,기한청산
코스피 종합지수,10,위,손절불가,2023-10-20,2375.0,2023-10-31,7,2277.99,-4.08,기한청산
코스피 종합지수,10,위,손절불가,2024-10-18,2593.82,2024-10-31,9,2556.15,-1.45,기한청산
코스피 종합지수,10,위,손절불가,2025-10-20,3814.69,2025-10-31,9,4107.5,7.68,기한청산
코스피 종합지수,11,아래,손절불가,2000-11-20,537.4,2000-11-30,8,509.23,5.24,기한청산
코스피 종합지수,11,아래,손절불가,2001-11-20,616.33,2001-11-30,8,643.89,-4.47,기한청산
코스피 종합지수,11,아래,손절불가,2002-11-20,682.0,2002-11-29,7,724.8,-6.28,기한청산
코스피 종합지수,11,아래,손절불가,2003-11-20,769.45,2003-11-28,6,796.18,-3.47,기한청산
코스피 종합지수,11,아래,손절불가,2004-11-19,867.03,2004-11-30,7,878.06,-1.27,기한청산
코스피 종합지수,11,아래,손절불가,2005-11-18,1272.25,2005-11-30,8,1297.44,-1.98,기한청산
코스피 종합지수,11,아래,손절불가,2006-11-20,1402.21,2006-11-30,8,1432.21,-2.14,기한청산
코스피 종합지수,11,아래,손절불가,2007-11-20,1872.24,2007-11-30,8,1906.0,-1.8,기한청산
코스피 종합지수,11,아래,손절불가,2008-11-20,948.69,2008-11-28,6,1076.07,-13.43,기한청산
코스피 종합지수,11,아래,손절불가,2009-11-20,1620.6,2009-11-30,6,1555.6,4.01,기한청산
코스피 종합지수,11,아래,손절불가,2010-11-19,1940.96,2010-11-30,7,1904.63,1.87,기한청산
코스피 종합지수,11,아래,손절불가,2011-11-18,1839.17,2011-11-30,8,1847.51,-0.45,기한청산
코스피 종합지수,11,아래,손절불가,2012-11-20,1890.18,2012-11-30,8,1932.9,-2.26,기한청산
코스피 종합지수,11,아래,손절불가,2013-11-20,2017.24,2013-11-29,7,2044.87,-1.37,기한청산
코스피 종합지수,11,아래,손절불가,2014-11-20,1958.04,2014-11-28,6,1980.78,-1.16,기한청산
코스피 종합지수,11,아래,손절불가,2015-11-20,1989.86,2015-11-30,6,1991.97,-0.11,기한청산
코스피 종합지수,11,아래,손절불가,2016-11-18,1974.58,2016-11-30,8,1983.48,-0.45,기한청산
코스피 종합지수,11,아래,손절불가,2017-11-20,2527.67,2017-11-30,8,2476.37,2.03,기한청산
코스피 종합지수,11,아래,손절불가,2018-11-20,2082.58,2018-11-30,8,2096.86,-0.69,기한청산
코스피 종합지수,11,아래,손절불가,2019-11-20,2125.32,2019-11-29,7,2087.96,1.76,기한청산
코스피 종합지수,11,아래,손절불가,2020-11-20,2553.5,2020-11-30,6,2591.34,-1.48,기한청산
코스피 종합지수,11,아래,손절불가,2021-11-19,2971.02,2021-11-30,7,2839.01,4.44,기한청산
코스피 종합지수,11,아래,손절불가,2022-11-18,2444.48,2022-11-30,8,2472.53,-1.15,기한청산
코스피 종합지수,11,아래,손절불가,2023-11-20,2491.2,2023-11-30,8,2535.29,-1.77,기한청산
코스피 종합지수,11,아래,손절불가,2024-11-20,2482.29,2024-11-29,7,2455.91,1.06,기한청산
코스피 종합지수,11,아래,손절불가,2025-11-20,4004.85,2025-11-28,6,3926.59,1.95,기한청산
코스피 종합지수,11,위,손절불가,2000-11-20,537.4,2000-11-30,8,509.23,-5.24,기한청산
코스피 종합지수,11,위,손절불가,2001-11-20,616.33,2001-11-30,8,643.89,4.47,기한청산
코스피 종합지수,11,위,손절불가,2002-11-20,682.0,2002-11-29,7,724.8,6.28,기한청산
코스피 종합지수,11,위,손절불가,2003-11-20,769.45,2003-11-28,6,796.18,3.47,기한청산
코스피 종합지수,11,위,손절불가,2004-11-19,867.03,2004-11-30,7,878.06,1.27,기한청산
코스피 종합지수,11,위,손절불가,2005-11-18,1272.25,2005-11-30,8,1297.44,1.98,기한청산
코스피 종합지수,11,위,손절불가,2006-11-20,1402.21,2006-11-30,8,1432.21,2.14,기한청산
코스피 종합지수,11,위,손절불가,2007-11-20,1872.24,2007-11-30,8,1906.0,1.8,기한청산
코스피 종합지수,11,위,손절불가,2008-11-20,948.69,2008-11-28,6,1076.07,13.43,기한청산
코스피 종합지수,11,위,손절불가,2009-11-20,1620.6,2009-11-30,6,1555.6,-4.01,기한청산
코스피 종합지수,11,위,손절불가,2010-11-19,1940.96,2010-11-30,7,1904.63,-1.87,기한청산
코스피 종합지수,11,위,손절불가,2011-11-18,1839.17,2011-11-30,8,1847.51,0.45,기한청산
코스피 종합지수,11,위,손절불가,2012-11-20,1890.18,2012-11-30,8,1932.9,2.26,기한청산
코스피 종합지수,11,위,손절불가,2013-11-20,2017.24,2013-11-29,7,2044.87,1.37,기한청산
코스피 종합지수,11,위,손절불가,2014-11-20,1958.04,2014-11-28,6,1980.78,1.16,기한청산
코스피 종합지수,11,위,손절불가,2015-11-20,1989.86,2015-11-30,6,1991.97,0.11,기한청산
코스피 종합지수,11,위,손절불가,2016-11-18,1974.58,2016-11-30,8,1983.48,0.45,기한청산
코스피 종합지수,11,위,손절불가,2017-11-20,2527.67,2017-11-30,8,2476.37,-2.03,기한청산
코스피 종합지수,11,위,손절불가,2018-11-20,2082.58,2018-11-30,8,2096.86,0.69,기한청산
코스피 종합지수,11,위,손절불가,2019-11-20,2125.32,2019-11-29,7,2087.96,-1.76,기한청산
코스피 종합지수,11,위,손절불가,2020-11-20,2553.5,2020-11-30,6,2591.34,1.48,기한청산
코스피 종합지수,11,위,손절불가,2021-11-19,2971.02,2021-11-30,7,2839.01,-4.44,기한청산
코스피 종합지수,11,위,손절불가,2022-11-18,2444.48,2022-11-30,8,2472.53,1.15,기한청산
코스피 종합지수,11,위,손절불가,2023-11-20,2491.2,2023-11-30,8,2535.29,1.77,기한청산
코스피 종합지수,11,위,손절불가,2024-11-20,2482.29,2024-11-29,7,2455.91,-1.06,기한청산
코스피 종합지수,11,위,손절불가,2025-11-20,4004.85,2025-11-28,6,3926.59,-1.95,기한청산
코스피 종합지수,12,아래,손절불가,2000-12-20,514.21,2000-12-26,3,504.62,1.86,기한청산
코스피 종합지수,12,아래,손절불가,2001-12-20,664.51,2001-12-28,5,693.7,-4.39,기한청산
코스피 종합지수,12,아래,손절불가,2002-12-20,709.44,2002-12-30,5,627.55,11.54,기한청산
코스피 종합지수,12,아래,손절불가,2003-12-19,811.2,2003-12-30,6,810.71,0.06,기한청산
코스피 종합지수,12,아래,손절불가,2004-12-20,884.31,2004-12-30,8,895.92,-1.31,기한청산
코스피 종합지수,12,아래,손절불가,2005-12-20,1341.0,2005-12-29,7,1379.37,-2.86,기한청산
코스피 종합지수,12,아래,손절불가,2006-12-20,1442.28,2006-12-28,5,1434.46,0.54,기한청산
코스피 종합지수,12,아래,손절불가,2007-12-20,1844.37,2007-12-28,5,1897.13,-2.86,기한청산
코스피 종합지수,12,아래,손절불가,2008-12-19,1180.97,2008-12-30,6,1124.47,4.78,기한청산
코스피 종합지수,12,아래,손절불가,2009-12-18,1647.04,2009-12-30,7,1682.77,-2.17,기한청산
코스피 종합지수,12,아래,손절불가,2010-12-20,2020.28,2010-12-30,8,2051.0,-1.52,기한청산
코스피 종합지수,12,아래,손절불가,2011-12-20,1793.06,2011-12-29,7,1825.74,-1.82,기한청산
코스피 종합지수,12,아래,손절불가,2012-12-20,1999.5,2012-12-28,5,1997.05,0.12,기한청산
코스피 종합지수,12,아래,손절불가,2013-12-20,1983.35,2013-12-30,5,2011.34,-1.41,기한청산
코스피 종합지수,12,아래,손절불가,2014-12-19,1929.98,2014-12-30,6,1915.59,0.75,기한청산
코스피 종합지수,12,아래,손절불가,2015-12-18,1975.32,2015-12-30,7,1961.31,0.71,기한청산
코스피 종합지수,12,아래,손절불가,2016-12-20,2041.94,2016-12-29,7,2026.46,0.76,기한청산
코스피 종합지수,12,아래,손절불가,2017-12-20,2472.37,2017-12-28,5,2467.49,0.2,기한청산
코스피 종합지수,12,아래,손절불가,2018-12-20,2060.12,2018-12-28,5,2041.04,0.93,기한청산
코스피 종합지수,12,아래,손절불가,2019-12-20,2204.18,2019-12-30,5,2197.67,0.3,기한청산
코스피 종합지수,12,아래,손절불가,2020-12-18,2772.18,2020-12-30,7,2873.47,-3.65,기한청산
코스피 종합지수,12,아래,손절불가,2021-12-20,2963.0,2021-12-30,8,2977.65,-0.49,기한청산
코스피 종합지수,12,아래,손절불가,2022-12-20,2333.29,2022-12-29,7,2236.4,4.15,기한청산
코스피 종합지수,12,아래,손절불가,2023-12-20,2614.3,2023-12-28,5,2655.28,-1.57,기한청산
코스피 종합지수,12,아래,손절불가,2024-12-20,2404.15,2024-12-30,5,2399.49,0.19,기한청산
코스피 종합지수,12,아래,손절불가,2025-12-19,4020.55,2025-12-30,6,4214.17,-4.82,기한청산
코스피 종합지수,12,위,손절불가,2000-12-20,514.21,2000-12-26,3,504.62,-1.86,기한청산
코스피 종합지수,12,위,손절불가,2001-12-20,664.51,2001-12-28,5,693.7,4.39,기한청산
코스피 종합지수,12,위,손절불가,2002-12-20,709.44,2002-12-30,5,627.55,-11.54,기한청산
코스피 종합지수,12,위,손절불가,2003-12-19,811.2,2003-12-30,6,810.71,-0.06,기한청산
코스피 종합지수,12,위,손절불가,2004-12-20,884.31,2004-12-30,8,895.92,1.31,기한청산
코스피 종합지수,12,위,손절불가,2005-12-20,1341.0,2005-12-29,7,1379.37,2.86,기한청산
코스피 종합지수,12,위,손절불가,2006-12-20,1442.28,2006-12-28,5,1434.46,-0.54,기한청산
코스피 종합지수,12,위,손절불가,2007-12-20,1844.37,2007-12-28,5,1897.13,2.86,기한청산
코스피 종합지수,12,위,손절불가,2008-12-19,1180.97,2008-12-30,6,1124.47,-4.78,기한청산
코스피 종합지수,12,위,손절불가,2009-12-18,1647.04,2009-12-30,7,1682.77,2.17,기한청산
코스피 종합지수,12,위,손절불가,2010-12-20,2020.28,2010-12-30,8,2051.0,1.52,기한청산
코스피 종합지수,12,위,손절불가,2011-12-20,1793.06,2011-12-29,7,1825.74,1.82,기한청산
코스피 종합지수,12,위,손절불가,2012-12-20,1999.5,2012-12-28,5,1997.05,-0.12,기한청산
코스피 종합지수,12,위,손절불가,2013-12-20,1983.35,2013-12-30,5,2011.34,1.41,기한청산
코스피 종합지수,12,위,손절불가,2014-12-19,1929.98,2014-12-30,6,1915.59,-0.75,기한청산
코스피 종합지수,12,위,손절불가,2015-12-18,1975.32,2015-12-30,7,1961.31,-0.71,기한청산
코스피 종합지수,12,위,손절불가,2016-12-20,2041.94,2016-12-29,7,2026.46,-0.76,기한청산
코스피 종합지수,12,위,손절불가,2017-12-20,2472.37,2017-12-28,5,2467.49,-0.2,기한청산
코스피 종합지수,12,위,손절불가,2018-12-20,2060.12,2018-12-28,5,2041.04,-0.93,기한청산
코스피 종합지수,12,위,손절불가,2019-12-20,2204.18,2019-12-30,5,2197.67,-0.3,기한청산
코스피 종합지수,12,위,손절불가,2020-12-18,2772.18,2020-12-30,7,2873.47,3.65,기한청산
코스피 종합지수,12,위,손절불가,2021-12-20,2963.0,2021-12-30,8,2977.65,0.49,기한청산
코스피 종합지수,12,위,손절불가,2022-12-20,2333.29,2022-12-29,7,2236.4,-4.15,기한청산
코스피 종합지수,12,위,손절불가,2023-12-20,2614.3,2023-12-28,5,2655.28,1.57,기한청산
코스피 종합지수,12,위,손절불가,2024-12-20,2404.15,2024-12-30,5,2399.49,-0.19,기한청산
코스피 종합지수,12,위,손절불가,2025-12-19,4020.55,2025-12-30,6,4214.17,4.82,기한청산
KODEX 코스닥150,1,아래,-3.0,2016-01-20,11155.0,2016-01-29,7,11280.0,-1.12,기한청산
KODEX 코스닥150,1,아래,-3.0,2017-01-20,9205.0,2017-01-31,5,9105.0,1.09,기한청산
KODEX 코스닥150,1,아래,-3.0,2018-01-19,16240.0,2018-01-24,3,16775.0,-3.29,갭손절
KODEX 코스닥150,1,아래,-3.0,2019-01-18,11630.0,2019-01-28,6,11979.0,-3.0,장중손절
