Date,Value
2015-01-30,965.87
2015-02-02,961.35
2015-02-03,969.22
2015-02-04,969.64
2015-02-05,974.41
2015-02-06,982.43
2015-02-09,963.44
2015-02-10,964.69
2015-02-11,980.59
2015-02-12,980.2
2015-02-13,995.89
2015-02-16,1004.42
2015-02-17,1002.35
2015-02-23,1019.42
2015-02-24,1024.93
2015-02-25,1012.11
2015-02-26,1008.42
2015-02-27,1021.6
2015-03-02,1011.91
2015-03-03,1018.96
2015-03-04,1026.42
2015-03-05,1024.85
2015-03-06,1041.22
2015-03-09,1028.01
2015-03-10,1011.09
2015-03-11,1003.99
2015-03-12,1018.67
2015-03-13,1030.67
2015-03-16,1033.45
2015-03-17,1033.33
2015-03-18,1015.13
2015-03-19,1025.18
2015-03-20,1039.74
2015-03-23,1037.35
2015-03-24,1035.82
2015-03-25,1060.69
2015-03-26,1036.96
2015-03-27,1035.93
2015-03-30,1045.0
2015-03-31,1050.12
2015-04-01,1044.55
2015-04-02,1044.11
2015-04-03,1056.24
2015-04-06,1059.42
2015-04-07,1064.61
2015-04-08,1063.38
2015-04-09,1078.44
2015-04-10,1083.22
2015-04-13,1103.44
2015-04-14,1103.75
2015-04-15,1118.54
2015-04-16,1121.75
2015-04-17,1135.34
2015-04-20,1135.4
2015-04-21,1143.98
2015-04-22,1128.78
2015-04-23,1108.71
2015-04-24,1101.28
2015-04-27,1111.9
2015-04-28,1112.08
2015-04-29,1108.93
2015-04-30,1104.2
2015-05-04,1085.61
2015-05-06,1065.24
2015-05-07,1076.75
2015-05-08,1088.38
2015-05-11,1102.74
2015-05-12,1086.98
2015-05-13,1095.13
2015-05-14,1111.43
2015-05-15,1126.5
2015-05-18,1131.53
2015-05-19,1134.43
2015-05-20,1151.61
2015-05-21,1152.85
2015-05-22,1144.71
2015-05-26,1131.36
2015-05-27,1114.81
2015-05-28,1129.89
2015-05-29,1129.76
2015-06-01,1139.15
2015-06-02,1118.54
2015-06-03,1100.96
2015-06-04,1122.59
2015-06-05,1136.84
2015-06-08,1154.26
2015-06-09,1159.01
2015-06-10,1145.56
2015-06-11,1144.58
2015-06-12,1141.78
2015-06-15,1133.51
2015-06-16,1139.78
2015-06-17,1165.61
2015-06-18,1182.69
2015-06-19,1187.87
2015-06-22,1193.44
2015-06-23,1195.36
2015-06-24,1206.13
2015-06-25,1218.22
2015-06-26,1212.67
2015-06-29,1187.91
2015-06-30,1199.46
2015-07-01,1237.19
2015-07-02,1251.62
2015-07-03,1251.5
2015-07-06,1225.62
2015-07-07,1178.45
2015-07-08,1172.69
2015-07-09,1177.73
2015-07-10,1184.57
2015-07-13,1214.07
2015-07-14,1222.23
2015-07-15,1233.48
2015-07-16,1250.26
2015-07-17,1250.04
2015-07-20,1267.53
2015-07-21,1261.54
2015-07-22,1252.16
2015-07-23,1252.09
2015-07-24,1253.15
2015-07-27,1206.49
2015-07-28,1200.27
2015-07-29,1171.37
2015-07-30,1139.32
2015-07-31,1163.36
2015-08-03,1139.66
2015-08-04,1169.54
2015-08-05,1189.21
2015-08-06,1203.74
2015-08-07,1209.65
2015-08-10,1205.89
2015-08-11,1177.9
2015-08-12,1159.76
2015-08-13,1180.03
2015-08-17,1168.67
2015-08-18,1134.56
2015-08-19,1087.66
2015-08-20,1063.31
2015-08-21,1023.62
2015-08-24,1000.5
2015-08-25,1059.59
2015-08-26,1092.17
2015-08-27,1097.41
2015-08-28,1119.24
2015-08-31,1115.31
2015-09-01,1086.6
2015-09-02,1091.95
2015-09-03,1086.72
2015-09-04,1034.85
2015-09-07,1035.1
2015-09-08,1015.84
2015-09-09,1058.15
2015-09-10,1070.59
2015-09-11,1078.75
2015-09-14,1063.47
2015-09-15,1068.97
2015-09-16,1085.02
2015-09-17,1074.93
2015-09-18,1110.78
2015-09-21,1103.6
2015-09-22,1106.57
2015-09-23,1080.99
2015-09-24,1084.73
2015-09-25,1077.53
2015-09-30,1068.35
2015-10-01,1078.56
2015-10-02,1080.09
2015-10-05,1088.32
2015-10-06,1084.94
2015-10-07,1062.22
2015-10-08,1050.8
2015-10-12,1047.08
2015-10-13,1048.56
2015-10-14,1039.81
2015-10-15,1047.98
2015-10-16,1060.3
2015-10-19,1064.68
2015-10-20,1076.33
2015-10-21,1064.31
2015-10-22,1047.01
2015-10-23,1060.15
2015-10-26,1077.42
2015-10-27,1070.95
2015-10-28,1087.07
2015-10-29,1081.34
2015-10-30,1069.95
2015-11-02,1066.06
2015-11-03,1069.74
2015-11-04,1078.48
2015-11-05,1091.47
2015-11-06,1100.83
2015-11-09,1065.94
2015-11-10,1036.41
2015-11-11,1056.75
2015-11-12,1069.96
2015-11-13,1068.92
2015-11-16,1056.73
2015-11-17,1077.34
2015-11-18,1075.13
2015-11-19,1092.33
2015-11-20,1097.52
2015-11-23,1104.98
2015-11-24,1100.4
2015-11-25,1101.09
2015-11-26,1108.28
2015-11-27,1110.18
2015-11-30,1102.28
2015-12-01,1115.8
2015-12-02,1113.07
2015-12-03,1113.48
2015-12-04,1100.99
2015-12-07,1093.13
2015-12-08,1065.38
2015-12-09,1059.22
2015-12-10,1048.33
2015-12-11,1032.94
2015-12-14,998.08
2015-12-15,1014.53
2015-12-16,1025.14
2015-12-17,1040.02
2015-12-18,1057.22
2015-12-21,1058.28
2015-12-22,1050.68
2015-12-23,1040.61
2015-12-24,1032.02
2015-12-28,1028.05
2015-12-29,1081.19
2015-12-30,1095.46
2016-01-04,1088.23
2016-01-05,1099.12
2016-01-06,1110.01
2016-01-07,1099.01
2016-01-08,1110.38
2016-01-11,1099.14
2016-01-12,1089.9
2016-01-13,1120.33
2016-01-14,1114.79
2016-01-15,1098.25
2016-01-18,1126.97
2016-01-19,1126.27
2016-01-20,1114.61
2016-01-21,1110.15
2016-01-22,1115.34
2016-01-25,1131.96
2016-01-26,1129.36
2016-01-27,1114.84
2016-01-28,1125.33
2016-01-29,1128.24
2016-02-01,1140.45
2016-02-02,1140.58
2016-02-03,1135.06
2016-02-04,1134.08
2016-02-05,1125.15
2016-02-11,1062.66
2016-02-12,987.0
2016-02-15,1003.71
2016-02-16,1028.04
2016-02-17,997.1
2016-02-18,1028.2
2016-02-19,1036.99
2016-02-22,1046.28
2016-02-23,1030.54
2016-02-24,1030.58
2016-02-25,1038.0
2016-02-26,1041.15
2016-02-29,1045.53
2016-03-02,1069.57
2016-03-03,1085.05
2016-03-04,1086.49
2016-03-07,1079.69
2016-03-08,1079.81
2016-03-09,1085.46
2016-03-10,1104.49
2016-03-11,1095.71
2016-03-14,1090.38
2016-03-15,1085.23
2016-03-16,1087.85
2016-03-17,1090.12
2016-03-18,1098.44
2016-03-21,1089.24
2016-03-22,1089.72
2016-03-23,1084.21
2016-03-24,1076.42
2016-03-25,1070.32
2016-03-28,1060.0
2016-03-29,1073.24
2016-03-30,1074.25
2016-03-31,1073.68
2016-04-01,1085.12
2016-04-04,1095.88
2016-04-05,1093.15
2016-04-06,1082.0
2016-04-07,1095.06
2016-04-08,1091.17
2016-04-11,1076.86
2016-04-12,1076.3
2016-04-14,1075.22
2016-04-15,1074.71
2016-04-18,1073.53
2016-04-19,1082.87
2016-04-20,1077.71
2016-04-21,1078.61
2016-04-22,1076.16
2016-04-25,1079.83
2016-04-26,1078.1
2016-04-27,1071.07
2016-04-28,1064.01
2016-04-29,1065.27
2016-05-02,1046.14
2016-05-03,1062.11
2016-05-04,1056.86
2016-05-09,1052.3
2016-05-10,1064.94
2016-05-11,1070.05
2016-05-12,1073.07
2016-05-13,1070.22
2016-05-16,1065.96
2016-05-17,1056.03
2016-05-18,1034.6
2016-05-19,1026.49
2016-05-20,1041.16
2016-05-23,1048.64
2016-05-24,1043.83
2016-05-25,1051.72
2016-05-26,1041.62
2016-05-27,1047.78
2016-05-30,1055.89
2016-05-31,1068.73
2016-06-01,1068.23
2016-06-02,1067.36
2016-06-03,1066.72
2016-06-07,1072.63
2016-06-08,1075.14
2016-06-09,1083.29
2016-06-10,1081.16
2016-06-13,1059.12
2016-06-14,1055.06
2016-06-15,1057.48
2016-06-16,1035.6
2016-06-17,1032.0
2016-06-20,1045.71
2016-06-21,1046.78
2016-06-22,1043.88
2016-06-23,1033.25
2016-06-24,987.3
2016-06-27,989.57
2016-06-28,1006.25
2016-06-29,1022.6
2016-06-30,1032.75
2016-07-01,1048.31
2016-07-04,1052.56
2016-07-05,1060.65
2016-07-06,1046.01
2016-07-07,1063.95
2016-07-08,1055.47
2016-07-11,1059.96
2016-07-12,1060.97
2016-07-13,1063.8
2016-07-14,1062.35
2016-07-15,1057.26
2016-07-18,1054.35
2016-07-19,1056.25
2016-07-20,1062.59
2016-07-21,1070.02
2016-07-22,1065.22
2016-07-25,1058.75
2016-07-26,1060.23
2016-07-27,1050.64
2016-07-28,1053.26
2016-07-29,1058.0
2016-08-01,1048.49
2016-08-02,1043.13
2016-08-03,1039.79
2016-08-04,1044.96
2016-08-05,1032.83
2016-08-08,1038.19
2016-08-09,1048.6
2016-08-10,1066.13
2016-08-11,1059.94
2016-08-12,1060.01
2016-08-16,1051.88
2016-08-17,1045.18
2016-08-18,1050.89
2016-08-19,1048.21
2016-08-22,1032.85
2016-08-23,1031.45
2016-08-24,1032.72
2016-08-25,1026.44
2016-08-26,1021.68
2016-08-29,998.54
2016-08-30,1001.51
2016-08-31,997.9
2016-09-01,1013.52
2016-09-02,1019.25
2016-09-05,1022.37
2016-09-06,1021.26
2016-09-07,1010.64
2016-09-08,1012.82
2016-09-09,1008.8
2016-09-12,987.15
2016-09-13,994.25
2016-09-19,999.12
2016-09-20,1011.26
2016-09-21,1017.35
2016-09-22,1027.47
2016-09-23,1032.22
2016-09-26,1027.65
2016-09-27,1030.15
2016-09-28,1023.79
2016-09-29,1027.28
2016-09-30,1010.18
2016-10-04,1015.37
2016-10-05,1013.12
2016-10-06,1007.32
2016-10-07,994.17
2016-10-10,993.33
2016-10-11,986.87
2016-10-12,984.98
2016-10-13,975.17
2016-10-14,977.94
2016-10-17,968.28
2016-10-18,975.28
2016-10-19,978.28
2016-10-20,970.61
2016-10-21,963.92
2016-10-24,956.45
2016-10-25,947.13
2016-10-26,948.68
2016-10-27,971.41
2016-10-28,955.96
2016-10-31,939.76
2016-11-01,941.51
2016-11-02,920.05
2016-11-03,925.08
2016-11-04,923.14
2016-11-07,938.23
2016-11-08,942.22
2016-11-09,907.98
2016-11-10,946.36
2016-11-11,936.12
2016-11-14,929.48
2016-11-15,920.28
2016-11-16,938.83
2016-11-17,935.86
2016-11-18,922.81
2016-11-21,907.2
2016-11-22,911.32
2016-11-23,900.12
2016-11-24,889.89
2016-11-25,896.28
2016-11-28,886.97
2016-11-29,892.02
2016-11-30,892.08
2016-12-01,887.01
2016-12-02,873.35
2016-12-05,858.08
2016-12-06,866.33
2016-12-07,860.92
2016-12-08,869.01
2016-12-09,887.03
2016-12-12,897.54
2016-12-13,909.22
2016-12-14,909.83
2016-12-15,920.3
2016-12-16,923.07
2016-12-19,920.43
2016-12-20,907.72
2016-12-21,906.02
2016-12-22,900.01
2016-12-23,909.34
2016-12-26,905.75
2016-12-27,911.04
2016-12-28,931.16
2016-12-29,936.09
2017-01-02,932.79
2017-01-03,938.19
2017-01-04,944.54
2017-01-05,946.97
2017-01-06,947.61
2017-01-09,944.5
2017-01-10,933.66
2017-01-11,934.13
2017-01-12,926.48
2017-01-13,932.21
2017-01-16,924.6
2017-01-17,917.25
2017-01-18,922.51
2017-01-19,921.31
2017-01-20,915.18
2017-01-23,908.36
2017-01-24,902.82
2017-01-25,897.91
2017-01-26,907.05
2017-01-31,904.84
2017-02-01,918.06
2017-02-02,908.0
2017-02-03,905.58
2017-02-06,908.41
2017-02-07,904.44
2017-02-08,905.31
2017-02-09,906.41
2017-02-10,908.26
2017-02-13,910.82
2017-02-14,909.77
2017-02-15,918.68
2017-02-16,917.8
2017-02-17,921.78
2017-02-20,923.58
2017-02-21,927.78
2017-02-22,925.2
2017-02-23,922.08
2017-02-24,921.55
2017-02-27,916.34
2017-02-28,916.75
2017-03-02,911.07
2017-03-03,900.71
2017-03-06,903.17
2017-03-07,905.61
2017-03-08,901.98
2017-03-09,902.95
2017-03-10,912.97
2017-03-13,914.07
2017-03-14,907.59
2017-03-15,895.92
2017-03-16,904.75
2017-03-17,900.42
2017-03-20,895.6
2017-03-21,900.05
2017-03-22,897.67
2017-03-23,895.98
2017-03-24,900.45
2017-03-27,902.15
2017-03-28,908.62
2017-03-29,910.67
2017-03-30,912.68
2017-03-31,921.26
2017-04-03,936.19
2017-04-04,935.36
2017-04-05,939.59
2017-04-06,942.68
2017-04-07,946.62
2017-04-10,924.48
2017-04-11,930.88
2017-04-12,929.93
2017-04-13,931.9
2017-04-14,925.09
2017-04-17,943.95
2017-04-18,950.01
2017-04-19,951.92
2017-04-20,953.92
2017-04-21,950.97
2017-04-24,938.08
2017-04-25,948.02
2017-04-26,951.94
2017-04-27,945.33
2017-04-28,940.33
2017-05-02,939.62
2017-05-04,955.62
2017-05-08,975.85
2017-05-10,974.05
2017-05-11,982.29
2017-05-12,973.78
2017-05-15,978.5
2017-05-16,968.53
2017-05-17,970.11
2017-05-18,964.93
2017-05-19,969.06
2017-05-22,968.06
2017-05-23,971.58
2017-05-24,978.52
2017-05-25,973.17
2017-05-26,976.6
2017-05-29,971.39
2017-05-30,980.77
2017-05-31,988.04
2017-06-01,989.69
2017-06-02,999.43
2017-06-05,1009.86
2017-06-07,1018.13
2017-06-08,1025.23
2017-06-09,1031.37
2017-06-12,1010.52
2017-06-13,1020.41
2017-06-14,1025.44
2017-06-15,1022.37
2017-06-16,1022.35
2017-06-19,1036.33
2017-06-20,1030.12
2017-06-21,1024.35
2017-06-22,1018.72
2017-06-23,1027.43
2017-06-26,1027.95
2017-06-27,1036.34
2017-06-28,1023.72
2017-06-29,1027.43
2017-06-30,1031.51
2017-07-03,1017.22
2017-07-04,1011.75
2017-07-05,1016.88
2017-07-06,1023.79
2017-07-07,1027.5
2017-07-10,1016.63
2017-07-11,1010.26
2017-07-12,997.19
2017-07-13,1000.95
2017-07-14,1006.15
2017-07-17,1016.48
2017-07-18,1020.07
2017-07-19,1034.8
2017-07-20,1045.13
2017-07-21,1039.31
2017-07-24,1038.75
2017-07-25,1026.6
2017-07-26,1030.73
2017-07-27,1031.16
2017-07-28,1009.88
2017-07-31,1008.63
2017-08-01,1008.06
2017-08-02,1013.72
2017-08-03,986.89
2017-08-04,983.23
2017-08-07,1000.17
2017-08-08,1005.77
2017-08-09,992.7
2017-08-10,990.93
2017-08-11,972.3
2017-08-14,977.12
2017-08-16,991.33
2017-08-17,1005.63
2017-08-18,1006.4
2017-08-21,1001.12
2017-08-22,1010.48
2017-08-23,1006.83
2017-08-24,1013.01
2017-08-25,1016.39
2017-08-28,1025.52
2017-08-29,1027.84
2017-08-30,1026.28
2017-08-31,1034.49
2017-09-01,1041.05
2017-09-04,1023.38
2017-09-05,1021.59
2017-09-06,1032.21
2017-09-07,1042.36
2017-09-08,1037.7
2017-09-11,1043.73
2017-09-12,1049.07
2017-09-13,1046.86
2017-09-14,1063.62
2017-09-15,1081.83
2017-09-18,1092.62
2017-09-19,1095.19
2017-09-20,1087.41
2017-09-21,1077.47
2017-09-22,1062.32
2017-09-25,1064.25
2017-09-26,1063.68
2017-09-27,1078.06
2017-09-28,1072.06
2017-09-29,1074.79
2017-10-10,1082.24
2017-10-11,1097.57
2017-10-12,1106.91
2017-10-13,1114.73
2017-10-16,1117.33
2017-10-17,1149.88
2017-10-18,1151.88
2017-10-19,1139.07
2017-10-20,1153.93
2017-10-23,1158.47
2017-10-24,1187.88
2017-10-25,1187.9
2017-10-26,1164.05
2017-10-27,1187.89
2017-10-30,1188.87
2017-10-31,1196.86
2017-11-01,1197.8
2017-11-02,1198.36
2017-11-03,1216.5
2017-11-06,1224.12
2017-11-07,1210.96
2017-11-08,1234.42
2017-11-09,1230.18
2017-11-10,1251.84
2017-11-13,1304.32
2017-11-14,1351.31
2017-11-15,1393.26
2017-11-16,1416.17
2017-11-17,1398.67
2017-11-20,1427.15
2017-11-21,1435.0
2017-11-22,1395.95
2017-11-23,1437.87
2017-11-24,1408.4
2017-11-27,1402.43
2017-11-28,1350.04
2017-11-29,1370.19
2017-11-30,1348.84
2017-12-01,1390.86
2017-12-04,1377.06
2017-12-05,1342.93
2017-12-06,1325.26
2017-12-07,1295.0
2017-12-08,1283.48
2017-12-11,1329.35
2017-12-12,1314.8
2017-12-13,1335.38
2017-12-14,1319.65
2017-12-15,1322.89
2017-12-18,1310.87
2017-12-19,1310.27
2017-12-20,1285.93
2017-12-21,1262.75
2017-12-22,1319.42
2017-12-26,1322.15
2017-12-27,1400.36
2017-12-28,1413.8
2018-01-02,1439.18
2018-01-03,1463.58
2018-01-04,1425.57
2018-01-05,1477.13
2018-01-08,1519.31
2018-01-09,1498.13
2018-01-10,1505.04
2018-01-11,1562.92
2018-01-12,1638.57
2018-01-15,1690.8
2018-01-16,1704.31
2018-01-17,1653.53
2018-01-18,1672.91
2018-01-19,1606.79
2018-01-22,1588.33
2018-01-23,1646.3
2018-01-24,1636.52
2018-01-25,1635.18
2018-01-26,1660.62
2018-01-29,1702.72
2018-01-30,1687.66
2018-01-31,1664.36
2018-02-01,1629.89
2018-02-02,1623.25
2018-02-05,1538.19
2018-02-06,1551.09
2018-02-07,1479.42
2018-02-08,1554.19
2018-02-09,1506.83
2018-02-12,1505.58
2018-02-13,1466.16
2018-02-14,1513.18
2018-02-19,1582.48
2018-02-20,1544.76
2018-02-21,1570.14
2018-02-22,1556.29
2018-02-23,1567.11
2018-02-26,1572.72
2018-02-27,1570.53
2018-02-28,1535.3
2018-03-02,1548.16
2018-03-05,1519.22
2018-03-06,1554.77
2018-03-07,1511.57
2018-03-08,1536.44
2018-03-09,1559.11
2018-03-12,1603.1
2018-03-13,1603.38
2018-03-14,1602.18
2018-03-15,1605.47
2018-03-16,1615.22
2018-03-19,1582.11
2018-03-20,1613.92
2018-03-21,1599.25
2018-03-22,1563.16
2018-03-23,1469.4
2018-03-26,1528.13
2018-03-27,1525.26
2018-03-28,1511.16
2018-03-29,1550.01
2018-03-30,1551.48
2018-04-02,1540.85
2018-04-03,1554.13
2018-04-04,1538.8
2018-04-05,1550.54
2018-04-06,1550.16
2018-04-09,1565.87
2018-04-10,1565.32
2018-04-11,1573.25
2018-04-12,1554.38
2018-04-13,1568.24
2018-04-16,1570.28
2018-04-17,1570.71
2018-04-18,1554.23
2018-04-19,1526.47
2018-04-20,1530.6
2018-04-23,1502.48
2018-04-24,1483.89
2018-04-25,1481.56
2018-04-26,1501.49
2018-04-27,1522.01
2018-04-30,1495.09
2018-05-02,1479.79
2018-05-03,1463.79
2018-05-04,1429.91
2018-05-08,1362.2
2018-05-09,1424.56
2018-05-10,1420.08
2018-05-11,1436.5
2018-05-14,1402.7
2018-05-15,1420.24
2018-05-16,1419.77
2018-05-17,1429.93
2018-05-18,1453.9
2018-05-21,1454.22
2018-05-23,1450.79
2018-05-24,1469.65
2018-05-25,1485.8
2018-05-28,1490.31
2018-05-29,1459.2
2018-05-30,1482.11
2018-05-31,1491.9
2018-06-01,1494.74
2018-06-04,1470.09
2018-06-05,1469.31
2018-06-07,1492.68
2018-06-08,1468.93
2018-06-11,1466.29
2018-06-12,1471.96
2018-06-14,1456.21
2018-06-15,1458.09
2018-06-18,1410.23
2018-06-19,1362.67
2018-06-20,1419.74
2018-06-21,1387.99
2018-06-22,1406.04
2018-06-25,1416.08
2018-06-26,1410.82
2018-06-27,1399.86
2018-06-28,1370.02
2018-06-29,1391.83
2018-07-02,1338.12
2018-07-03,1351.83
2018-07-04,1356.66
2018-07-05,1360.62
2018-07-06,1390.65
2018-07-09,1392.42
2018-07-10,1390.36
2018-07-11,1357.27
2018-07-12,1383.69
2018-07-13,1399.04
2018-07-16,1392.2
2018-07-17,1374.65
2018-07-18,1360.8
2018-07-19,1335.45
2018-07-20,1322.35
2018-07-23,1249.93
2018-07-24,1252.13
2018-07-25,1221.71
2018-07-26,1256.23
2018-07-27,1262.84
2018-07-30,1247.03
2018-07-31,1265.58
2018-08-01,1303.39
2018-08-02,1280.73
2018-08-03,1295.07
2018-08-06,1275.95
2018-08-07,1284.75
2018-08-08,1280.26
2018-08-09,1297.4
2018-08-10,1290.31
2018-08-13,1239.24
2018-08-14,1253.34
2018-08-16,1252.37
2018-08-17,1276.4
2018-08-20,1266.92
2018-08-21,1309.58
2018-08-22,1298.84
2018-08-23,1313.64
2018-08-24,1331.1
2018-08-27,1343.91
2018-08-28,1332.59
2018-08-29,1342.81
2018-08-30,1343.57
2018-08-31,1376.46
2018-09-03,1373.98
2018-09-04,1400.21
2018-09-05,1377.39
2018-09-06,1368.64
2018-09-07,1371.07
2018-09-10,1367.9
2018-09-11,1379.72
2018-09-12,1400.28
2018-09-13,1410.33
2018-09-14,1422.65
2018-09-17,1414.55
2018-09-18,1423.37
2018-09-19,1421.1
2018-09-20,1410.28
2018-09-21,1419.03
2018-09-27,1428.55
2018-09-28,1411.73
2018-10-01,1401.06
2018-10-02,1348.5
2018-10-04,1343.37
2018-10-05,1310.87
2018-10-08,1297.4
2018-10-10,1278.35
2018-10-11,1221.54
2018-10-12,1273.67
2018-10-15,1234.17
2018-10-16,1257.53
2018-10-17,1268.82
2018-10-18,1245.72
2018-10-19,1274.33
2018-10-22,1284.09
2018-10-23,1235.5
2018-10-24,1203.59
2018-10-25,1189.48
2018-10-26,1148.4
2018-10-29,1114.83
2018-10-30,1142.22
2018-10-31,1124.49
2018-11-01,1125.97
2018-11-02,1192.66
2018-11-05,1195.2
2018-11-06,1189.95
2018-11-07,1173.07
2018-11-08,1185.18
2018-11-09,1164.4
2018-11-12,1122.05
2018-11-13,1125.62
2018-11-14,1127.61
2018-11-15,1156.18
2018-11-16,1173.67
2018-11-19,1202.19
2018-11-20,1173.45
2018-11-21,1186.22
2018-11-22,1182.87
2018-11-23,1165.19
2018-11-26,1193.87
2018-11-27,1200.95
2018-11-28,1197.4
2018-11-29,1184.65
2018-11-30,1186.63
2018-12-03,1222.07
2018-12-04,1214.85
2018-12-05,1200.31
2018-12-06,1157.83
2018-12-07,1176.13
2018-12-10,1151.03
2018-12-11,1130.87
2018-12-12,1165.97
2018-12-13,1169.43
2018-12-14,1131.89
2018-12-17,1125.88
2018-12-18,1123.07
2018-12-19,1154.45
2018-12-20,1149.36
2018-12-21,1162.0
2018-12-24,1156.8
2018-12-26,1166.62
2018-12-27,1160.96
2018-12-28,1166.25
2019-01-02,1144.41
2019-01-03,1114.62
2019-01-04,1131.9
2019-01-07,1141.01
2019-01-08,1130.92
2019-01-09,1148.07
2019-01-10,1154.02
2019-01-11,1154.09
2019-01-14,1138.7
2019-01-15,1149.42
2019-01-16,1146.93
2019-01-17,1128.28
2019-01-18,1148.06
2019-01-21,1139.54
2019-01-22,1140.36
2019-01-23,1136.34
2019-01-24,1155.57
2019-01-25,1167.59
2019-01-28,1176.89
2019-01-29,1173.42
2019-01-30,1184.45
2019-01-31,1191.47
2019-02-01,1191.56
2019-02-07,1216.85
2019-02-08,1213.97
2019-02-11,1226.74
2019-02-12,1217.52
2019-02-13,1234.64
2019-02-14,1236.5
2019-02-15,1229.34
2019-02-18,1240.93
2019-02-19,1248.58
2019-02-20,1253.83
2019-02-21,1246.13
2019-02-22,1239.34
2019-02-25,1252.65
2019-02-26,1248.18
2019-02-27,1259.31
2019-02-28,1235.26
2019-03-04,1268.22
2019-03-05,1267.45
2019-03-06,1253.33
2019-03-07,1228.91
2019-03-08,1229.67
2019-03-11,1242.46
2019-03-12,1273.15
2019-03-13,1271.08
2019-03-14,1255.83
2019-03-15,1243.19
2019-03-18,1243.48
2019-03-19,1227.91
2019-03-20,1232.31
2019-03-21,1218.58
2019-03-22,1219.13
2019-03-25,1187.76
2019-03-26,1204.26
2019-03-27,1182.25
2019-03-28,1170.28
2019-03-29,1193.9
2019-04-01,1199.62
2019-04-02,1202.53
2019-04-03,1223.66
2019-04-04,1221.41
2019-04-05,1212.35
2019-04-08,1210.48
2019-04-09,1216.07
2019-04-10,1221.16
2019-04-11,1232.64
2019-04-12,1228.01
2019-04-15,1225.51
2019-04-16,1227.66
2019-04-17,1227.87
2019-04-18,1200.27
2019-04-19,1219.08
2019-04-22,1218.52
2019-04-23,1219.19
2019-04-24,1210.55
2019-04-25,1199.5
2019-04-26,1185.62
2019-04-29,1204.84
2019-04-30,1207.56
2019-05-02,1208.39
2019-05-03,1210.18
2019-05-07,1192.75
2019-05-08,1176.29
2019-05-09,1143.73
2019-05-10,1139.88
2019-05-13,1110.41
2019-05-14,1111.61
2019-05-15,1141.81
2019-05-16,1120.6
2019-05-17,1109.79
2019-05-20,1088.39
2019-05-21,1091.47
2019-05-22,1094.19
2019-05-23,1073.31
2019-05-24,1062.01
2019-05-27,1061.39
2019-05-28,1085.89
2019-05-29,1060.23
2019-05-30,1060.18
2019-05-31,1075.28
2019-06-03,1078.61
2019-06-04,1083.92
2019-06-05,1085.82
2019-06-07,1093.83
2019-06-10,1099.74
2019-06-11,1113.91
2019-06-12,1102.73
2019-06-13,1100.44
2019-06-14,1091.79
2019-06-17,1084.3
2019-06-18,1070.8
2019-06-19,1078.67
2019-06-20,1095.12
2019-06-21,1082.93
2019-06-24,1074.94
2019-06-25,1067.44
2019-06-26,1065.6
2019-06-27,1037.73
2019-06-28,1012.74
2019-07-01,1037.07
2019-07-02,1028.33
2019-07-03,1026.42
2019-07-04,1019.89
2019-07-05,1030.87
2019-07-08,994.69
2019-07-09,970.36
2019-07-10,981.95
2019-07-11,997.61
2019-07-12,999.81
2019-07-15,991.39
2019-07-16,996.3
2019-07-17,986.24
2019-07-18,981.9
2019-07-19,1002.13
2019-07-22,1001.25
2019-07-23,992.72
2019-07-24,982.48
2019-07-25,972.03
2019-07-26,962.18
2019-07-29,928.91
2019-07-30,932.9
2019-07-31,939.73
2019-08-01,930.7
2019-08-02,903.08
2019-08-05,827.37
2019-08-06,803.08
2019-08-07,818.96
2019-08-08,847.91
2019-08-09,848.13
2019-08-12,850.09
2019-08-13,839.56
2019-08-14,856.58
2019-08-16,852.07
2019-08-19,856.88
2019-08-20,875.23
2019-08-21,893.99
2019-08-22,888.52
2019-08-23,881.58
2019-08-26,834.18
2019-08-27,844.01
2019-08-28,877.85
2019-08-29,874.38
2019-08-30,891.39
2019-09-02,911.13
2019-09-03,905.36
2019-09-04,920.04
2019-09-05,926.54
2019-09-06,922.22
2019-09-09,914.78
2019-09-10,907.61
2019-09-11,920.91
2019-09-16,942.51
2019-09-17,948.46
2019-09-18,945.11
2019-09-19,943.12
2019-09-20,946.16
2019-09-23,938.45
2019-09-24,923.1
2019-09-25,897.83
2019-09-26,903.9
2019-09-27,898.94
2019-09-30,894.36
2019-10-01,926.02
2019-10-02,907.88
2019-10-04,910.97
2019-10-07,945.57
2019-10-08,958.09
2019-10-10,955.22
2019-10-11,946.79
2019-10-14,966.33
2019-10-15,976.02
2019-10-16,983.43
2019-10-17,974.06
2019-10-18,966.74
2019-10-21,987.71
2019-10-22,1010.65
2019-10-23,1034.37
2019-10-24,1031.12
2019-10-25,1003.79
2019-10-28,998.72
2019-10-29,1016.18
2019-10-30,1011.69
2019-10-31,1016.62
2019-11-01,1022.9
2019-11-04,1034.5
2019-11-05,1045.96
2019-11-06,1027.14
2019-11-07,1023.33
2019-11-08,1019.61
2019-11-11,1009.41
2019-11-12,1018.3
2019-11-13,1004.07
2019-11-14,1009.75
2019-11-15,1024.77
2019-11-18,1020.25
2019-11-19,1002.42
2019-11-20,981.04
2019-11-21,956.03
2019-11-22,952.11
2019-11-25,979.93
2019-11-26,984.65
2019-11-27,978.5
2019-11-28,959.62
2019-11-29,946.89
2019-12-02,953.02
