날짜,종가,NAV,괴리율
2020-10-29,9275,9288.4,-0.14
2020-10-30,9325,9334.05,-0.1
2020-11-02,9325,9328.76,-0.04
2020-11-03,9330,9333.97,-0.04
2020-11-04,9380,9399.41,-0.21
2020-11-05,9230,9236.48,-0.07
2020-11-06,9110,9111.48,-0.02
2020-11-09,8990,8994.08,-0.05
2020-11-10,9015,9023.6,-0.1
2020-11-11,8930,8958.53,-0.32
2020-11-12,9025,9021.97,0.03
2020-11-13,9035,9031.45,0.04
2020-11-16,8920,8913.65,0.07
2020-11-17,8890,8887.63,0.03
2020-11-18,8850,8839.79,0.12
2020-11-19,9030,9020.77,0.1
2020-11-20,9020,9018.92,0.01
2020-11-23,8950,8960.06,-0.11
2020-11-24,8955,8971.07,-0.18
2020-11-25,8915,8909.4,0.06
2020-11-26,8860,8856.93,0.03
2020-11-27,8840,8835.28,0.05
2020-11-30,8880,8894.73,-0.17
2020-12-01,8875,8888.8,-0.16
2020-12-02,8785,8789.14,-0.05
2020-12-03,8745,8725.78,0.22
2020-12-04,8510,8495.48,0.17
2020-12-07,8495,8509.36,-0.17
2020-12-08,8545,8558.38,-0.16
2020-12-09,8525,8531.66,-0.08
2020-12-10,8580,8578.64,0.02
2020-12-11,8620,8614.64,0.06
2020-12-14,8645,8645.72,-0.01
2020-12-15,8660,8663.75,-0.04
2020-12-16,8680,8674.66,0.06
2020-12-17,8660,8658.14,0.02
2020-12-18,8760,8764.47,-0.05
2020-12-21,8815,8810.33,0.05
2020-12-22,8890,8900.02,-0.11
2020-12-23,8895,8882.18,0.14
2020-12-24,8775,8792.54,-0.2
2020-12-28,8705,8712.3,-0.08
2020-12-29,8640,8656.16,-0.19
2020-12-30,8565,8564.45,0.01
2021-01-04,8500,8494.31,0.07
2021-01-05,8590,8587.04,0.03
2021-01-06,8565,8555.56,0.11
2021-01-07,8585,8583.16,0.02
2021-01-08,8620,8639.59,-0.23
2021-01-11,8750,8753.62,-0.04
2021-01-12,8790,8783.63,0.07
2021-01-13,8715,8711.11,0.04
2021-01-14,8765,8793.16,-0.32
2021-01-15,8770,8780.7,-0.12
2021-01-18,8845,8854.82,-0.11
2021-01-19,8840,8845.99,-0.07
2021-01-20,8790,8789.73,0.0
2021-01-21,8760,8768.55,-0.1
2021-01-22,8845,8857.98,-0.15
2021-01-25,8810,8809.76,0.0
2021-01-26,8900,8898.61,0.02
2021-01-27,8860,8866.28,-0.07
2021-01-28,9095,9099.12,-0.05
2021-01-29,9095,9082.48,0.14
2021-02-01,9055,9052.86,0.02
2021-02-02,9055,9074.45,-0.21
2021-02-03,9035,9032.56,0.03
2021-02-04,9090,9092.75,-0.03
2021-02-05,9175,9175.37,-0.0
2021-02-08,9100,9106.84,-0.08
2021-02-09,9055,9060.35,-0.06
2021-02-10,8905,8910.94,-0.07
2021-02-15,8810,8812.54,-0.03
2021-02-16,8790,8803.66,-0.16
2021-02-17,8915,8912.06,0.03
2021-02-18,8910,8918.08,-0.09
2021-02-19,8880,8879.32,0.01
2021-02-22,8940,8941.33,-0.01
2021-02-23,8960,8959.76,0.0
2021-02-24,8985,8977.47,0.08
2021-02-25,8915,8914.29,0.01
2021-02-26,9155,9186.12,-0.34
2021-03-02,9175,9188.18,-0.14
2021-03-03,9125,9131.14,-0.07
2021-03-04,9195,9200.0,-0.05
2021-03-05,9205,9221.52,-0.18
2021-03-08,9325,9333.27,-0.09
2021-03-09,9435,9453.38,-0.19
2021-03-10,9480,9493.22,-0.14
2021-03-11,9365,9361.01,0.04
2021-03-12,9320,9328.91,-0.1
2021-03-15,9380,9387.1,-0.08
2021-03-16,9275,9284.56,-0.1
2021-03-17,9280,9290.56,-0.11
2021-03-18,9175,9176.64,-0.02
2021-03-19,9285,9295.64,-0.11
2021-03-22,9255,9259.38,-0.05
2021-03-23,9270,9251.74,0.2
2021-03-24,9325,9336.82,-0.13
2021-03-25,9340,9349.76,-0.1
2021-03-26,9255,9286.67,-0.34
2021-03-29,9305,9308.4,-0.04
2021-03-30,9345,9345.32,-0.0
2021-03-31,9320,9310.66,0.1
2021-04-01,9310,9312.94,-0.03
2021-04-02,9240,9237.15,0.03
2021-04-05,9230,9241.64,-0.13
2021-04-06,9110,9122.68,-0.14
2021-04-07,9055,9062.09,-0.08
2021-04-08,9065,9071.81,-0.08
2021-04-09,9130,9136.39,-0.07
2021-04-12,9190,9197.71,-0.08
2021-04-13,9215,9212.72,0.02
2021-04-14,9060,9034.97,0.28
2021-04-15,9075,9070.45,0.05
2021-04-16,9040,9040.61,-0.01
2021-04-19,9065,9074.83,-0.11
2021-04-20,8975,8983.86,-0.1
2021-04-21,9075,9067.66,0.08
2021-04-22,9050,9063.81,-0.15
2021-04-23,9055,9072.53,-0.19
2021-04-26,8985,9001.59,-0.18
2021-04-27,8940,8948.81,-0.1
2021-04-28,8980,8988.08,-0.09
2021-04-29,8910,8921.86,-0.13
2021-04-30,8965,8978.49,-0.15
2021-05-03,9160,9146.97,0.14
2021-05-04,9140,9133.36,0.07
2021-05-06,9185,9196.15,-0.12
2021-05-07,9125,9134.43,-0.1
2021-05-10,9005,9019.97,-0.17
2021-05-11,9085,9097.17,-0.13
2021-05-12,9165,9173.59,-0.09
2021-05-13,9250,9260.7,-0.12
2021-05-14,9250,9248.72,0.01
2021-05-17,9330,9348.81,-0.2
2021-05-18,9290,9264.03,0.28
2021-05-20,9300,9294.38,0.06
2021-05-21,9215,9220.09,-0.06
2021-05-24,9210,9212.56,-0.03
2021-05-25,9140,9124.83,0.17
2021-05-26,9050,9049.58,0.0
2021-05-27,9055,9066.34,-0.13
2021-05-28,9030,9014.24,0.17
2021-05-31,8960,8958.19,0.02
2021-06-01,8880,8869.39,0.12
2021-06-02,8985,8999.04,-0.16
2021-06-03,9000,8998.96,0.01
2021-06-04,9045,9038.19,0.08
2021-06-07,8975,8994.9,-0.22
2021-06-08,8995,9010.45,-0.17
2021-06-09,9020,9014.76,0.06
2021-06-10,9030,9026.51,0.04
2021-06-11,8960,8964.55,-0.05
2021-06-14,9045,9047.74,-0.03
2021-06-15,9050,9063.15,-0.15
2021-06-16,9045,9051.34,-0.07
2021-06-17,9255,9276.82,-0.24
2021-06-18,9285,9289.59,-0.05
2021-06-21,9320,9317.28,0.03
2021-06-22,9275,9290.6,-0.17
2021-06-23,9375,9363.69,0.12
2021-06-24,9330,9340.08,-0.11
2021-06-25,9210,9222.03,-0.13
2021-06-28,9245,9264.28,-0.21
2021-06-29,9230,9231.06,-0.01
2021-06-30,9190,9189.17,0.01
2021-07-01,9285,9302.76,-0.19
2021-07-02,9320,9334.28,-0.15
2021-07-05,9270,9264.82,0.06
2021-07-06,9250,9247.46,0.03
2021-07-07,9380,9379.0,0.01
2021-07-08,9485,9521.84,-0.39
2021-07-09,9550,9568.65,-0.19
2021-07-12,9525,9526.58,-0.02
2021-07-13,9500,9509.23,-0.1
2021-07-14,9555,9543.58,0.12
2021-07-15,9430,9436.28,-0.07
2021-07-16,9405,9409.12,-0.04
2021-07-19,9530,9534.44,-0.05
2021-07-20,9565,9584.59,-0.2
2021-07-21,9625,9643.74,-0.19
2021-07-22,9575,9558.77,0.17
2021-07-23,9580,9595.12,-0.16
2021-07-26,9645,9659.38,-0.15
2021-07-27,9580,9589.78,-0.1
2021-07-28,9655,9657.06,-0.02
2021-07-29,9510,9517.81,-0.08
2021-07-30,9555,9579.32,-0.25
2021-08-02,9585,9586.8,-0.02
2021-08-03,9545,9559.87,-0.16
2021-08-04,9465,9471.99,-0.07
2021-08-05,9465,9475.01,-0.11
2021-08-06,9440,9437.16,0.03
2021-08-09,9485,9486.74,-0.02
2021-08-10,9560,9571.37,-0.12
2021-08-11,9670,9652.54,0.18
2021-08-12,9745,9743.32,0.02
2021-08-13,9860,9871.99,-0.12
2021-08-17,10000,10008.87,-0.09
2021-08-18,9850,9864.23,-0.14
2021-08-19,9980,9976.5,0.04
2021-08-20,10040,10067.16,-0.27
2021-08-23,9950,9954.74,-0.05
2021-08-24,9810,9802.99,0.07
2021-08-25,9840,9845.51,-0.06
2021-08-26,9885,9878.47,0.07
2021-08-27,9860,9867.15,-0.07
2021-08-30,9830,9833.27,-0.03
2021-08-31,9700,9698.36,0.02
2021-09-01,9660,9670.37,-0.11
2021-09-02,9725,9732.2,-0.07
2021-09-03,9665,9673.81,-0.09
2021-09-06,9650,9645.59,0.05
2021-09-07,9675,9682.36,-0.08
2021-09-08,9815,9818.42,-0.03
2021-09-09,9865,9863.69,0.01
2021-09-10,9865,9864.39,0.01
2021-09-13,9970,9978.43,-0.08
2021-09-14,9890,9904.25,-0.14
2021-09-15,9885,9892.61,-0.08
2021-09-16,9900,9904.34,-0.04
2021-09-17,9950,9966.46,-0.17
2021-09-23,9970,9944.2,0.26
2021-09-24,9985,9999.27,-0.14
2021-09-27,9980,9980.95,-0.01
2021-09-28,10110,10126.09,-0.16
2021-09-29,10075,10100.11,-0.25
2021-09-30,10105,10120.09,-0.15
2021-10-01,10170,10185.4,-0.15
2021-10-05,10180,10196.41,-0.16
2021-10-06,10250,10266.27,-0.16
2021-10-07,10220,10227.55,-0.07
2021-10-08,10290,10283.83,0.06
2021-10-12,10360,10359.21,0.01
2021-10-13,10270,10270.7,-0.01
2021-10-14,10135,10143.3,-0.08
2021-10-15,10070,10072.13,-0.02
2021-10-18,10160,10162.57,-0.03
2021-10-19,10010,10012.97,-0.03
2021-10-20,9930,9930.96,-0.01
2021-10-21,9980,9976.58,0.03
2021-10-22,9980,9973.46,0.07
2021-10-25,9825,9828.38,-0.03
2021-10-26,9800,9806.75,-0.07
2021-10-27,9850,9857.46,-0.08
2021-10-28,9855,9852.66,0.02
2021-10-29,9830,9844.35,-0.15
2021-11-01,9960,9982.93,-0.23
2021-11-02,9930,9936.15,-0.06
2021-11-03,10045,10051.47,-0.06
2021-11-04,10050,10078.15,-0.28
2021-11-05,10105,10100.86,0.04
2021-11-08,10070,10079.08,-0.09
2021-11-09,9975,9967.91,0.07
2021-11-10,10030,10023.27,0.07
2021-11-11,10020,10016.58,0.03
2021-11-12,9990,9999.63,-0.1
2021-11-15,9975,9974.27,0.01
2021-11-16,10000,10009.74,-0.1
2021-11-17,10040,10040.75,-0.01
2021-11-18,10020,10000.24,0.2
2021-11-19,10080,10095.61,-0.15
2021-11-22,10085,10097.79,-0.13
2021-11-23,10160,10160.72,-0.01
2021-11-24,10115,10111.85,0.03
2021-11-25,10155,10173.92,-0.19
2021-11-26,10230,10235.52,-0.05
2021-11-29,10210,10211.22,-0.01
2021-11-30,10130,10134.3,-0.04
2021-12-01,9975,9983.68,-0.09
2021-12-02,9925,9929.87,-0.05
2021-12-03,9985,9999.27,-0.14
2021-12-06,10035,10053.53,-0.18
2021-12-07,9980,9980.51,-0.01
2021-12-08,9920,9918.79,0.01
2021-12-09,9895,9903.68,-0.09
2021-12-10,9995,10002.24,-0.07
2021-12-13,9990,10009.66,-0.2
2021-12-14,10020,10019.23,0.01
2021-12-15,10080,10098.53,-0.18
2021-12-16,10035,10056.82,-0.22
2021-12-17,10005,10018.58,-0.14
2021-12-20,10180,10187.28,-0.07
2021-12-21,10200,10216.49,-0.16
2021-12-22,10195,10207.55,-0.12
2021-12-23,10130,10129.12,0.01
2021-12-24,10105,10111.37,-0.06
2021-12-27,10105,10120.38,-0.15
2021-12-28,10130,10130.44,-0.0
2021-12-29,10125,10121.72,0.03
2021-12-30,10150,10174.12,-0.24
2022-01-03,10195,10219.08,-0.24
2022-01-04,10230,10240.88,-0.11
2022-01-05,10290,10288.96,0.01
2022-01-06,10350,10372.65,-0.22
2022-01-07,10365,10372.6,-0.07
2022-01-10,10325,10306.16,0.18
2022-01-11,10250,10259.59,-0.09
2022-01-12,10170,10173.0,-0.03
2022-01-13,10130,10124.94,0.05
2022-01-14,10110,10099.6,0.1
2022-01-17,10205,10201.82,0.03
2022-01-18,10170,10170.95,-0.01
2022-01-19,10180,10182.62,-0.03
2022-01-20,10185,10185.39,-0.0
2022-01-21,10225,10220.19,0.05
2022-01-24,10250,10262.66,-0.12
2022-01-25,10305,10301.43,0.03
2022-01-26,10295,10291.41,0.03
2022-01-27,10375,10387.95,-0.12
2022-01-28,10440,10452.79,-0.12
2022-02-03,10435,10441.99,-0.07
2022-02-04,10280,10283.75,-0.04
2022-02-07,10330,10330.51,-0.0
2022-02-08,10290,10289.57,0.0
2022-02-09,10265,10251.6,0.13
2022-02-10,10265,10257.45,0.07
2022-02-11,10305,10304.03,0.01
2022-02-14,10235,10179.21,0.55
2022-02-15,10320,10318.39,0.02
2022-02-16,10265,10273.7,-0.08
2022-02-17,10270,10261.97,0.08
2022-02-18,10250,10241.69,0.08
2022-02-21,10180,10173.3,0.07
2022-02-22,10200,10196.83,0.03
2022-02-23,10210,10199.65,0.1
2022-02-24,10350,10360.02,-0.1
2022-02-25,10340,10355.36,-0.15
2022-02-28,10360,10374.67,-0.14
2022-03-02,10415,10421.63,-0.06
2022-03-03,10385,10390.95,-0.06
2022-03-04,10545,10568.12,-0.22
2022-03-07,10795,10802.49,-0.07
2022-03-08,10960,10966.11,-0.06
2022-03-10,10805,10799.01,0.06
2022-03-11,10860,10858.99,0.01
2022-03-14,11040,11031.07,0.08
2022-03-15,11055,11074.73,-0.18
2022-03-16,10925,10926.9,-0.02
2022-03-17,10540,10532.61,0.07
2022-03-18,10435,10435.85,-0.01
2022-03-21,10575,10555.64,0.18
2022-03-22,10605,10617.71,-0.12
2022-03-23,10535,10532.87,0.02
2022-03-24,10610,10608.37,0.02
2022-03-25,10620,10626.2,-0.06
2022-03-28,10770,10760.69,0.09
2022-03-29,10635,10630.59,0.04
2022-03-30,10465,10440.91,0.23
2022-03-31,10495,10495.62,-0.01
2022-04-01,10550,10559.1,-0.09
2022-04-04,10530,10544.37,-0.14
2022-04-05,10495,10513.68,-0.18
2022-04-06,10590,10605.72,-0.15
2022-04-07,10615,10626.5,-0.11
2022-04-08,10720,10709.72,0.1
2022-04-11,10860,10871.56,-0.11
2022-04-12,10905,10912.71,-0.07
2022-04-13,10765,10765.12,-0.0
2022-04-14,10700,10690.58,0.09
2022-04-15,10785,10760.3,0.23
2022-04-18,10875,10873.84,0.01
2022-04-19,10910,10918.39,-0.08
2022-04-20,10895,10901.19,-0.06
2022-04-21,10940,10917.5,0.21
2022-04-22,10940,10968.65,-0.26
2022-04-25,11150,11144.71,0.05
2022-04-26,11150,11190.22,-0.36
2022-04-27,11430,11420.71,0.08
2022-04-28,11555,11539.97,0.13
2022-04-29,11245,11259.37,-0.13
2022-05-02,11420,11438.64,-0.16
2022-05-03,11450,11440.9,0.08
2022-05-04,11420,11422.75,-0.02
2022-05-06,11555,11541.08,0.12
2022-05-09,11575,11576.29,-0.01
2022-05-10,11605,11626.65,-0.19
2022-05-11,11595,11604.56,-0.08
2022-05-12,11855,11851.25,0.03
2022-05-13,11755,11762.99,-0.07
2022-05-16,11755,11743.03,0.1
2022-05-17,11595,11576.74,0.16
2022-05-18,11435,11452.64,-0.15
2022-05-19,11640,11647.49,-0.06
2022-05-20,11460,11431.04,0.25
2022-05-23,11380,11371.11,0.08
2022-05-24,11425,11433.74,-0.08
2022-05-25,11405,11378.63,0.23
2022-05-26,11450,11455.33,-0.05
2022-05-27,11245,11229.34,0.14
2022-05-30,10945,10935.56,0.09
2022-05-31,10920,10923.57,-0.03
2022-06-02,11175,11177.04,-0.02
2022-06-03,11005,11000.25,0.04
2022-06-07,11275,11268.62,0.06
2022-06-08,11220,11220.35,-0.0
2022-06-09,11255,11261.84,-0.06
2022-06-10,11470,11462.52,0.07
2022-06-13,11745,11767.52,-0.19
2022-06-14,11780,11799.08,-0.16
2022-06-15,11860,11862.71,-0.02
2022-06-16,11800,11789.57,0.09
2022-06-17,11805,11801.94,0.03
2022-06-20,11885,11869.18,0.13
2022-06-21,11915,11917.39,-0.02
2022-06-22,12000,12021.41,-0.18
2022-06-23,12065,12084.01,-0.16
2022-06-24,11995,12006.69,-0.1
2022-06-27,11790,11758.4,0.27
2022-06-28,11725,11705.2,0.17
2022-06-29,12015,12020.53,-0.05
2022-06-30,12015,12020.83,-0.05
2022-07-01,11995,12014.64,-0.16
2022-07-04,11990,11997.4,-0.06
2022-07-05,12055,12065.37,-0.09
2022-07-06,12180,12138.65,0.34
2022-07-07,12040,12047.78,-0.06
2022-07-08,12070,12065.42,0.04
2022-07-11,12110,12119.18,-0.08
2022-07-12,12275,12291.23,-0.13
2022-07-13,12185,12166.92,0.15
2022-07-14,12260,12257.88,0.02
2022-07-15,12525,12567.36,-0.34
2022-07-18,12370,12344.33,0.21
2022-07-19,12300,12282.54,0.14
2022-07-20,12280,12273.3,0.05
2022-07-21,12205,12192.43,0.1
2022-07-22,12290,12291.85,-0.02
2022-07-25,12300,12283.19,0.14
2022-07-26,12205,12195.33,0.08
2022-07-27,12290,12291.04,-0.01
2022-07-28,12035,12026.39,0.07
2022-07-29,12040,12032.49,0.06
2022-08-01,12125,12105.71,0.16
2022-08-02,12145,12164.49,-0.16
2022-08-03,12250,12250.59,-0.0
2022-08-04,12240,12234.9,0.04
2022-08-05,12030,12029.71,0.0
2022-08-08,12170,12172.54,-0.02
2022-08-09,12130,12144.66,-0.12
2022-08-10,12250,12255.2,-0.04
2022-08-11,12110,12108.49,0.01
2022-08-12,12080,12101.04,-0.17
2022-08-16,12215,12215.26,-0.0
2022-08-17,12250,12250.92,-0.01
2022-08-18,12445,12464.96,-0.16
2022-08-19,12540,12555.35,-0.12
2022-08-22,12805,12803.8,0.01
2022-08-23,12905,12936.41,-0.24
2022-08-24,12865,12881.92,-0.13
2022-08-25,12710,12712.11,-0.02
2022-08-26,12645,12646.38,-0.01
2022-08-29,13015,13017.2,-0.02
2022-08-30,12945,12954.87,-0.08
2022-08-31,12790,12805.48,-0.12
2022-09-01,13090,13093.83,-0.03
2022-09-02,13245,13259.55,-0.11
2022-09-05,13435,13446.83,-0.09
2022-09-06,13430,13468.36,-0.28
2022-09-07,13690,13674.6,0.11
2022-09-08,13600,13615.6,-0.11
2022-09-13,13450,13473.73,-0.18
2022-09-14,13805,13829.99,-0.18
2022-09-15,13860,13889.08,-0.21
2022-09-16,13755,13756.94,-0.01
2022-09-19,13850,13860.29,-0.07
2022-09-20,13795,13793.89,0.01
2022-09-21,13905,13923.94,-0.14
2022-09-22,14250,14194.38,0.39
2022-09-23,14205,14195.29,0.07
2022-09-26,14645,14628.51,0.11
2022-09-27,14455,14460.34,-0.04
2022-09-28,14830,14800.97,0.2
2022-09-29,14785,14788.86,-0.03
2022-09-30,14640,14651.0,-0.08
2022-10-04,14515,14505.96,0.06
2022-10-05,14215,14186.47,0.2
2022-10-06,14055,14048.31,0.05
2022-10-07,14245,14298.07,-0.37
2022-10-11,14700,14727.39,-0.19
2022-10-12,14495,14489.33,0.04
2022-10-13,14620,14630.97,-0.07
2022-10-14,14560,14578.66,-0.13
2022-10-17,14695,14711.31,-0.11
2022-10-18,14450,14429.69,0.14
2022-10-19,14525,14544.96,-0.14
2022-10-20,14665,14676.08,-0.08
2022-10-21,14825,14833.7,-0.06
2022-10-24,14800,14811.92,-0.08
2022-10-25,14670,14702.75,-0.22
2022-10-26,14525,14524.51,0.0
2022-10-27,14345,14378.97,-0.24
2022-10-28,14455,14452.26,0.02
2022-10-31,14505,14533.01,-0.19
2022-11-01,14345,14372.69,-0.19
2022-11-02,14380,14372.13,0.05
2022-11-03,14480,14482.92,-0.02
2022-11-04,14390,14358.82,0.22
2022-11-07,14050,14049.43,0.0
2022-11-08,13700,13693.95,0.04
2022-11-09,13325,13298.15,0.2
2022-11-10,13545,13518.66,0.19
2022-11-11,12405,12374.99,0.24
2022-11-14,12550,12549.12,0.01
2022-11-15,12370,12376.24,-0.05
2022-11-16,12520,12533.69,-0.11
2022-11-17,12770,12817.46,-0.37
2022-11-18,12785,12827.72,-0.33
2022-11-21,13090,13097.63,-0.06
2022-11-22,13115,13152.33,-0.28
2022-11-23,13035,13043.66,-0.07
2022-11-24,12580,12567.03,0.1
2022-11-25,12510,12495.69,0.11
2022-11-28,12815,12792.25,0.18
2022-11-29,12545,12561.37,-0.13
2022-11-30,12425,12407.32,0.14
2022-12-01,12055,12024.97,0.25
2022-12-02,12070,12072.17,-0.02
2022-12-05,11925,11920.74,0.04
2022-12-06,12395,12423.18,-0.23
2022-12-07,12475,12448.61,0.21
2022-12-08,12410,12414.63,-0.04
2022-12-09,12085,12071.18,0.11
2022-12-12,12175,12210.19,-0.29
2022-12-13,12095,12154.98,-0.49
2022-12-14,11975,11973.15,0.02
2022-12-15,12120,12106.35,0.11
2022-12-16,12155,12176.56,-0.18
2022-12-19,12115,12119.83,-0.04
2022-12-20,11900,11885.21,0.12
2022-12-21,11795,11804.33,-0.08
2022-12-22,11615,11617.85,-0.02
2022-12-23,11725,11680.82,0.38
2022-12-26,11615,11608.07,0.06
2022-12-27,11555,11562.04,-0.06
2022-12-28,11500,11498.83,0.01
2022-12-29,11470,11424.58,0.4
2023-01-02,11570,11559.17,0.09
2023-01-03,11535,11543.96,-0.08
2023-01-04,11550,11586.34,-0.31
2023-01-05,11510,11538.46,-0.25
2023-01-06,11485,11509.42,-0.21
2023-01-09,11050,11046.19,0.03
2023-01-10,11060,11062.44,-0.02
2023-01-11,11080,11097.78,-0.16
2023-01-12,11085,11102.86,-0.16
2023-01-13,11025,11019.74,0.05
2023-01-16,10925,10930.03,-0.05
2023-01-17,10975,10964.37,0.1
2023-01-18,10945,10972.34,-0.25
2023-01-19,10850,10859.32,-0.09
2023-01-20,10925,10942.52,-0.16
2023-01-25,10860,10853.08,0.06
2023-01-26,10845,10830.47,0.13
2023-01-27,10845,10867.24,-0.2
2023-01-30,10785,10803.58,-0.17
2023-01-31,10870,10868.76,0.01
2023-02-01,10860,10853.05,0.06
2023-02-02,10660,10682.95,-0.21
2023-02-03,10825,10828.25,-0.03
2023-02-06,11235,11267.2,-0.29
2023-02-07,11290,11298.94,-0.08
2023-02-08,11385,11389.06,-0.04
2023-02-09,11395,11388.64,0.06
2023-02-10,11460,11473.46,-0.12
2023-02-13,11675,11680.19,-0.04
2023-02-14,11545,11547.84,-0.02
2023-02-15,11780,11814.39,-0.29
2023-02-16,11815,11865.6,-0.43
2023-02-17,12080,12128.7,-0.4
2023-02-20,12015,12011.32,0.03
2023-02-21,12020,12037.29,-0.14
2023-02-22,12195,12232.66,-0.31
2023-02-23,12050,12060.19,-0.08
2023-02-24,12195,12201.53,-0.05
2023-02-27,12530,12578.9,-0.39
2023-02-28,12565,12544.76,0.16
2023-03-02,12380,12406.61,-0.21
2023-03-03,12125,12141.62,-0.14
2023-03-06,12045,12062.59,-0.15
2023-03-07,12095,12121.78,-0.22
2023-03-08,12485,12533.29,-0.39
2023-03-09,12495,12539.48,-0.35
2023-03-10,12580,12622.82,-0.34
2023-03-13,12145,12160.26,-0.13
2023-03-14,12285,12338.98,-0.44
2023-03-15,12165,12212.72,-0.39
2023-03-16,12335,12380.03,-0.36
2023-03-17,12150,12232.8,-0.68
2023-03-20,12320,12372.74,-0.43
2023-03-21,12335,12345.3,-0.08
2023-03-22,12240,12292.25,-0.43
2023-03-23,11740,11766.17,-0.22
2023-03-24,11975,12019.97,-0.37
2023-03-27,12115,12191.51,-0.63
2023-03-28,12095,12152.02,-0.47
2023-03-29,12165,12202.12,-0.3
2023-03-30,12095,12146.93,-0.43
2023-03-31,12145,12178.73,-0.28
2023-04-03,12430,12489.75,-0.48
2023-04-04,12435,12451.46,-0.13
2023-04-05,12325,12379.65,-0.44
2023-04-06,12485,12539.43,-0.43
2023-04-07,12475,12496.7,-0.17
2023-04-10,12510,12557.13,-0.38
2023-04-11,12550,12628.9,-0.62
2023-04-12,12615,12703.66,-0.7
2023-04-13,12370,12399.88,-0.24
2023-04-14,12125,12173.34,-0.4
2023-04-17,12370,12398.65,-0.23
2023-04-18,12500,12554.51,-0.43
2023-04-19,12650,12685.04,-0.28
2023-04-20,12595,12626.53,-0.25
2023-04-21,12730,12768.27,-0.3
2023-04-24,12850,12895.02,-0.35
2023-04-25,12805,12846.92,-0.33
2023-04-26,12850,12914.44,-0.5
2023-04-27,12880,12944.3,-0.5
2023-04-28,12655,12941.55,-2.21
2023-05-02,12985,13010.63,-0.2
2023-05-03,12920,12956.95,-0.29
2023-05-04,12665,12684.06,-0.15
2023-05-08,12620,12637.15,-0.14
2023-05-09,12670,12687.02,-0.13
2023-05-10,12700,12715.07,-0.12
2023-05-11,12710,12763.83,-0.42
2023-05-12,12850,12915.61,-0.51
2023-05-15,12900,12969.39,-0.54
2023-05-16,12935,12982.75,-0.37
2023-05-17,12940,12986.73,-0.36
2023-05-18,12880,12919.34,-0.3
2023-05-19,12750,12782.72,-0.26
2023-05-22,12605,12617.18,-0.1
2023-05-23,12455,12518.54,-0.51
2023-05-24,12550,12606.72,-0.45
2023-05-25,12730,12752.8,-0.18
2023-05-26,12710,12749.11,-0.31
2023-05-30,12735,12736.19,-0.01
2023-05-31,12760,12766.68,-0.05
2023-06-01,12675,12696.99,-0.17
2023-06-02,12375,12392.8,-0.14
2023-06-05,12435,12430.33,0.04
2023-06-07,12350,12361.45,-0.09
2023-06-08,12355,12369.15,-0.11
2023-06-09,12130,12141.4,-0.09
2023-06-12,12070,12088.13,-0.15
2023-06-13,11725,11770.84,-0.39
2023-06-14,11880,11891.95,-0.1
2023-06-15,11890,11954.19,-0.54
2023-06-16,11770,11776.09,-0.05
2023-06-19,11920,11960.73,-0.34
2023-06-20,11915,11953.31,-0.32
2023-06-21,12155,12181.28,-0.22
2023-06-22,12170,12208.68,-0.32
2023-06-23,12395,12418.14,-0.19
2023-06-26,12390,12428.21,-0.31
2023-06-27,12290,12346.13,-0.45
2023-06-28,12440,12485.01,-0.36
2023-06-29,12620,12659.69,-0.31
2023-06-30,12675,12682.28,-0.06
2023-07-03,12455,12494.31,-0.31
2023-07-04,12355,12360.5,-0.04
2023-07-05,12310,12334.54,-0.2
2023-07-06,12365,12394.35,-0.24
2023-07-07,12405,12466.56,-0.49
2023-07-10,12425,12476.67,-0.41
2023-07-11,12225,12229.59,-0.04
2023-07-12,12135,12155.18,-0.17
2023-07-13,11875,11876.81,-0.02
2023-07-14,11685,11706.18,-0.18
2023-07-17,11735,11730.64,0.04
2023-07-18,11630,11616.59,0.12
2023-07-19,11725,11747.99,-0.2
2023-07-20,11790,11821.12,-0.26
2023-07-21,12035,12043.45,-0.07
2023-07-24,11970,12010.7,-0.34
2023-07-25,11880,11925.14,-0.38
2023-07-26,11890,11922.54,-0.27
2023-07-27,11940,11958.73,-0.16
2023-07-28,11935,11972.65,-0.31
2023-07-31,11885,11885.27,-0.0
2023-08-01,12055,12085.34,-0.25
2023-08-02,12305,12356.55,-0.42
2023-08-03,12355,12390.34,-0.29
2023-08-04,12570,12566.03,0.03
2023-08-07,12510,12510.87,-0.01
2023-08-08,12690,12699.05,-0.07
2023-08-09,12675,12701.43,-0.21
2023-08-10,12710,12717.29,-0.06
2023-08-11,12870,12870.68,-0.01
2023-08-14,12965,13008.83,-0.34
2023-08-16,13115,13128.7,-0.1
2023-08-17,13230,13211.15,0.14
2023-08-18,13155,13173.29,-0.14
2023-08-21,13245,13270.14,-0.19
2023-08-22,13070,13128.9,-0.45
2023-08-23,13190,13179.98,0.08
2023-08-24,12820,12844.21,-0.19
2023-08-25,12900,12913.52,-0.1
2023-08-28,12860,12869.27,-0.07
2023-08-29,12825,12861.51,-0.28
2023-08-30,12880,12885.81,-0.05
2023-08-31,12890,12898.07,-0.06
2023-09-01,12770,12827.27,-0.45
2023-09-04,12785,12830.48,-0.35
2023-09-05,13005,13035.46,-0.23
2023-09-06,13040,13049.51,-0.07
2023-09-07,13110,13142.3,-0.25
2023-09-08,13080,13108.06,-0.21
