종목,월,방향,손절선(%),진입일,진입가,청산일,보유일,청산가,수익률(%),청산 사유
KODEX 코스닥150,3,위,-5.0,2019-03-20,12475.0,2019-03-29,7,11851.0,-5.0,장중손절
KODEX 코스닥150,3,위,-5.0,2020-03-20,7850.0,2020-03-23,1,7330.0,-6.62,갭손절
KODEX 코스닥150,3,위,-5.0,2021-03-19,14355.0,2021-03-31,8,14300.0,-0.38,기한청산
KODEX 코스닥150,3,위,-5.0,2022-03-18,13100.0,2022-03-31,9,13130.0,0.23,기한청산
KODEX 코스닥150,3,위,-5.0,2023-03-20,11770.0,2023-03-31,9,12590.0,6.97,기한청산
KODEX 코스닥150,3,위,-5.0,2024-03-20,14820.0,2024-03-29,7,15170.0,2.36,기한청산
KODEX 코스닥150,3,위,-5.0,2025-03-20,12110.0,2025-03-28,6,11504.0,-5.0,장중손절
KODEX 코스닥150,3,위,-5.0,2026-03-20,20090.0,2026-03-23,1,19086.0,-5.0,장중손절
KODEX 코스닥150,3,위,-6.0,2016-03-18,10950.0,2016-03-31,9,10750.0,-1.83,기한청산
KODEX 코스닥150,3,위,-6.0,2017-03-20,9030.0,2017-03-31,9,9270.0,2.66,기한청산
KODEX 코스닥150,3,위,-6.0,2018-03-20,16180.0,2018-03-23,3,15209.0,-6.0,장중손절
KODEX 코스닥150,3,위,-6.0,2019-03-20,12475.0,2019-03-29,7,12130.0,-2.77,기한청산
KODEX 코스닥150,3,위,-6.0,2020-03-20,7850.0,2020-03-23,1,7330.0,-6.62,갭손절
KODEX 코스닥150,3,위,-6.0,2021-03-19,14355.0,2021-03-31,8,14300.0,-0.38,기한청산
KODEX 코스닥150,3,위,-6.0,2022-03-18,13100.0,2022-03-31,9,13130.0,0.23,기한청산
KODEX 코스닥150,3,위,-6.0,2023-03-20,11770.0,2023-03-31,9,12590.0,6.97,기한청산
KODEX 코스닥150,3,위,-6.0,2024-03-20,14820.0,2024-03-29,7,15170.0,2.36,기한청산
KODEX 코스닥150,3,위,-6.0,2025-03-20,12110.0,2025-03-31,7,11315.0,-6.56,갭손절
KODEX 코스닥150,3,위,-6.0,2026-03-20,20090.0,2026-03-31,7,18885.0,-6.0,장중손절
KODEX 코스닥150,3,위,-7.0,2016-03-18,10950.0,2016-03-31,9,10750.0,-1.83,기한청산
KODEX 코스닥150,3,위,-7.0,2017-03-20,9030.0,2017-03-31,9,9270.0,2.66,기한청산
KODEX 코스닥150,3,위,-7.0,2018-03-20,16180.0,2018-03-23,3,15047.0,-7.0,장중손절
KODEX 코스닥150,3,위,-7.0,2019-03-20,12475.0,2019-03-29,7,12130.0,-2.77,기한청산
KODEX 코스닥150,3,위,-7.0,2020-03-20,7850.0,2020-03-23,1,7300.0,-7.0,장중손절
KODEX 코스닥150,3,위,-7.0,2021-03-19,14355.0,2021-03-31,8,14300.0,-0.38,기한청산
KODEX 코스닥150,3,위,-7.0,2022-03-18,13100.0,2022-03-31,9,13130.0,0.23,기한청산
KODEX 코스닥150,3,위,-7.0,2023-03-20,11770.0,2023-03-31,9,12590.0,6.97,기한청산
KODEX 코스닥150,3,위,-7.0,2024-03-20,14820.0,2024-03-29,7,15170.0,2.36,기한청산
KODEX 코스닥150,3,위,-7.0,2025-03-20,12110.0,2025-03-31,7,11262.0,-7.0,장중손절
KODEX 코스닥150,3,위,-7.0,2026-03-20,20090.0,2026-03-31,7,18684.0,-7.0,장중손절
KODEX 코스닥150,3,위,-8.0,2016-03-18,10950.0,2016-03-31,9,10750.0,-1.83,기한청산
KODEX 코스닥150,3,위,-8.0,2017-03-20,9030.0,2017-03-31,9,9270.0,2.66,기한청산
KODEX 코스닥150,3,위,-8.0,2018-03-20,16180.0,2018-03-23,3,14886.0,-8.0,장중손절
KODEX 코스닥150,3,위,-8.0,2019-03-20,12475.0,2019-03-29,7,12130.0,-2.77,기한청산
KODEX 코스닥150,3,위,-8.0,2020-03-20,7850.0,2020-03-31,7,9285.0,18.28,기한청산
KODEX 코스닥150,3,위,-8.0,2021-03-19,14355.0,2021-03-31,8,14300.0,-0.38,기한청산
KODEX 코스닥150,3,위,-8.0,2022-03-18,13100.0,2022-03-31,9,13130.0,0.23,기한청산
KODEX 코스닥150,3,위,-8.0,2023-03-20,11770.0,2023-03-31,9,12590.0,6.97,기한청산
KODEX 코스닥150,3,위,-8.0,2024-03-20,14820.0,2024-03-29,7,15170.0,2.36,기한청산
KODEX 코스닥150,3,위,-8.0,2025-03-20,12110.0,2025-03-31,7,11141.0,-8.0,장중손절
KODEX 코스닥150,3,위,-8.0,2026-03-20,20090.0,2026-03-31,7,18483.0,-8.0,장중손절
KODEX 코스닥150,3,위,-9.0,2016-03-18,10950.0,2016-03-31,9,10750.0,-1.83,기한청산
KODEX 코스닥150,3,위,-9.0,2017-03-20,9030.0,2017-03-31,9,9270.0,2.66,기한청산
KODEX 코스닥150,3,위,-9.0,2018-03-20,16180.0,2018-03-26,4,14724.0,-9.0,장중손절
KODEX 코스닥150,3,위,-9.0,2019-03-20,12475.0,2019-03-29,7,12130.0,-2.77,기한청산
KODEX 코스닥150,3,위,-9.0,2020-03-20,7850.0,2020-03-31,7,9285.0,18.28,기한청산
KODEX 코스닥150,3,위,-9.0,2021-03-19,14355.0,2021-03-31,8,14300.0,-0.38,기한청산
KODEX 코스닥150,3,위,-9.0,2022-03-18,13100.0,2022-03-31,9,13130.0,0.23,기한청산
KODEX 코스닥150,3,위,-9.0,2023-03-20,11770.0,2023-03-31,9,12590.0,6.97,기한청산
KODEX 코스닥150,3,위,-9.0,2024-03-20,14820.0,2024-03-29,7,15170.0,2.36,기한청산
KODEX 코스닥150,3,위,-9.0,2025-03-20,12110.0,2025-03-31,7,11180.0,-7.68,기한청산
KODEX 코스닥150,3,위,-9.0,2026-03-20,20090.0,2026-03-31,7,18282.0,-9.0,장중손절
KODEX 코스닥150,3,위,-10.0,2016-03-18,10950.0,2016-03-31,9,10750.0,-1.83,기한청산
KODEX 코스닥150,3,위,-10.0,2017-03-20,9030.0,2017-03-31,9,9270.0,2.66,기한청산
KODEX 코스닥150,3,위,-10.0,2018-03-20,16180.0,2018-03-30,8,15595.0,-3.62,기한청산
KODEX 코스닥150,3,위,-10.0,2019-03-20,12475.0,2019-03-29,7,12130.0,-2.77,기한청산
KODEX 코스닥150,3,위,-10.0,2020-03-20,7850.0,2020-03-31,7,9285.0,18.28,기한청산
KODEX 코스닥150,3,위,-10.0,2021-03-19,14355.0,2021-03-31,8,14300.0,-0.38,기한청산
KODEX 코스닥150,3,위,-10.0,2022-03-18,13100.0,2022-03-31,9,13130.0,0.23,기한청산
KODEX 코스닥150,3,위,-10.0,2023-03-20,11770.0,2023-03-31,9,12590.0,6.97,기한청산
KODEX 코스닥150,3,위,-10.0,2024-03-20,14820.0,2024-03-29,7,15170.0,2.36,기한청산
KODEX 코스닥150,3,위,-10.0,2025-03-20,12110.0,2025-03-31,7,11180.0,-7.68,기한청산
KODEX 코스닥150,3,위,-10.0,2026-03-20,20090.0,2026-03-31,7,18081.0,-10.0,장중손절
KODEX 코스닥150,3,위,무손절,2016-03-18,10950.0,2016-03-31,9,10750.0,-1.83,기한청산
KODEX 코스닥150,3,위,무손절,2017-03-20,9030.0,2017-03-31,9,9270.0,2.66,기한청산
KODEX 코스닥150,3,위,무손절,2018-03-20,16180.0,2018-03-30,8,15595.0,-3.62,기한청산
KODEX 코스닥150,3,위,무손절,2019-03-20,12475.0,2019-03-29,7,12130.0,-2.77,기한청산
KODEX 코스닥150,3,위,무손절,2020-03-20,7850.0,2020-03-31,7,9285.0,18.28,기한청산
KODEX 코스닥150,3,위,무손절,2021-03-19,14355.0,2021-03-31,8,14300.0,-0.38,기한청산
KODEX 코스닥150,3,위,무손절,2022-03-18,13100.0,2022-03-31,9,13130.0,0.23,기한청산
KODEX 코스닥150,3,위,무손절,2023-03-20,11770.0,2023-03-31,9,12590.0,6.97,기한청산
KODEX 코스닥150,3,위,무손절,2024-03-20,14820.0,2024-03-29,7,15170.0,2.36,기한청산
KODEX 코스닥150,3,위,무손절,2025-03-20,12110.0,2025-03-31,7,11180.0,-7.68,기한청산
KODEX 코스닥150,3,위,무손절,2026-03-20,20090.0,2026-03-31,7,18155.0,-9.63,기한청산
KODEX 코스닥150,4,아래,-3.0,2016-04-20,10800.0,2016-04-29,7,10620.0,1.67,기한청산
KODEX 코스닥150,4,아래,-3.0,2017-04-20,9605.0,2017-04-28,6,9405.0,2.08,기한청산
KODEX 코스닥150,4,아래,-3.0,2018-04-20,15360.0,2018-04-30,6,14920.0,2.86,기한청산
KODEX 코스닥150,4,아래,-3.0,2019-04-19,12335.0,2019-04-30,7,12075.0,2.11,기한청산
KODEX 코스닥150,4,아래,-3.0,2020-04-20,10020.0,2020-04-29,7,9940.0,0.8,기한청산
KODEX 코스닥150,4,아래,-3.0,2021-04-20,15190.0,2021-04-30,8,14010.0,7.77,기한청산
KODEX 코스닥150,4,아래,-3.0,2022-04-20,12765.0,2022-04-29,7,12445.0,2.51,기한청산
KODEX 코스닥150,4,아래,-3.0,2023-04-20,13285.0,2023-04-28,6,12975.0,2.33,기한청산
KODEX 코스닥150,4,아래,-3.0,2024-04-19,13860.0,2024-04-24,3,14290.0,-3.1,갭손절
KODEX 코스닥150,4,아래,-3.0,2025-04-18,11780.0,2025-04-30,8,11645.0,1.15,기한청산
KODEX 코스닥150,4,아래,-3.0,2026-04-20,19700.0,2026-04-24,4,20291.0,-3.0,장중손절
KODEX 코스닥150,4,아래,-4.0,2016-04-20,10800.0,2016-04-29,7,10620.0,1.67,기한청산
KODEX 코스닥150,4,아래,-4.0,2017-04-20,9605.0,2017-04-28,6,9405.0,2.08,기한청산
KODEX 코스닥150,4,아래,-4.0,2018-04-20,15360.0,2018-04-30,6,14920.0,2.86,기한청산
KODEX 코스닥150,4,아래,-4.0,2019-04-19,12335.0,2019-04-30,7,12075.0,2.11,기한청산
KODEX 코스닥150,4,아래,-4.0,2020-04-20,10020.0,2020-04-29,7,9940.0,0.8,기한청산
KODEX 코스닥150,4,아래,-4.0,2021-04-20,15190.0,2021-04-30,8,14010.0,7.77,기한청산
KODEX 코스닥150,4,아래,-4.0,2022-04-20,12765.0,2022-04-29,7,12445.0,2.51,기한청산
KODEX 코스닥150,4,아래,-4.0,2023-04-20,13285.0,2023-04-28,6,12975.0,2.33,기한청산
KODEX 코스닥150,4,아래,-4.0,2024-04-19,13860.0,2024-04-30,7,14430.0,-4.11,갭손절
KODEX 코스닥150,4,아래,-4.0,2025-04-18,11780.0,2025-04-30,8,11645.0,1.15,기한청산
KODEX 코스닥150,4,아래,-4.0,2026-04-20,19700.0,2026-04-27,5,20488.0,-4.0,장중손절
KODEX 코스닥150,4,아래,-5.0,2016-04-20,10800.0,2016-04-29,7,10620.0,1.67,기한청산
KODEX 코스닥150,4,아래,-5.0,2017-04-20,9605.0,2017-04-28,6,9405.0,2.08,기한청산
KODEX 코스닥150,4,아래,-5.0,2018-04-20,15360.0,2018-04-30,6,14920.0,2.86,기한청산
KODEX 코스닥150,4,아래,-5.0,2019-04-19,12335.0,2019-04-30,7,12075.0,2.11,기한청산
KODEX 코스닥150,4,아래,-5.0,2020-04-20,10020.0,2020-04-29,7,9940.0,0.8,기한청산
KODEX 코스닥150,4,아래,-5.0,2021-04-20,15190.0,2021-04-30,8,14010.0,7.77,기한청산
KODEX 코스닥150,4,아래,-5.0,2022-04-20,12765.0,2022-04-29,7,12445.0,2.51,기한청산
KODEX 코스닥150,4,아래,-5.0,2023-04-20,13285.0,2023-04-28,6,12975.0,2.33,기한청산
KODEX 코스닥150,4,아래,-5.0,2024-04-19,13860.0,2024-04-30,7,14395.0,-3.86,기한청산
KODEX 코스닥150,4,아래,-5.0,2025-04-18,11780.0,2025-04-30,8,11645.0,1.15,기한청산
KODEX 코스닥150,4,아래,-5.0,2026-04-20,19700.0,2026-04-27,5,20685.0,-5.0,장중손절
KODEX 코스닥150,4,아래,-6.0,2016-04-20,10800.0,2016-04-29,7,10620.0,1.67,기한청산
KODEX 코스닥150,4,아래,-6.0,2017-04-20,9605.0,2017-04-28,6,9405.0,2.08,기한청산
KODEX 코스닥150,4,아래,-6.0,2018-04-20,15360.0,2018-04-30,6,14920.0,2.86,기한청산
KODEX 코스닥150,4,아래,-6.0,2019-04-19,12335.0,2019-04-30,7,12075.0,2.11,기한청산
KODEX 코스닥150,4,아래,-6.0,2020-04-20,10020.0,2020-04-29,7,9940.0,0.8,기한청산
KODEX 코스닥150,4,아래,-6.0,2021-04-20,15190.0,2021-04-30,8,14010.0,7.77,기한청산
KODEX 코스닥150,4,아래,-6.0,2022-04-20,12765.0,2022-04-29,7,12445.0,2.51,기한청산
KODEX 코스닥150,4,아래,-6.0,2023-04-20,13285.0,2023-04-28,6,12975.0,2.33,기한청산
KODEX 코스닥150,4,아래,-6.0,2024-04-19,13860.0,2024-04-30,7,14395.0,-3.86,기한청산
KODEX 코스닥150,4,아래,-6.0,2025-04-18,11780.0,2025-04-30,8,11645.0,1.15,기한청산
KODEX 코스닥150,4,아래,-6.0,2026-04-20,19700.0,2026-04-30,8,19855.0,-0.79,기한청산
KODEX 코스닥150,4,아래,-7.0,2016-04-20,10800.0,2016-04-29,7,10620.0,1.67,기한청산
KODEX 코스닥150,4,아래,-7.0,2017-04-20,9605.0,2017-04-28,6,9405.0,2.08,기한청산
KODEX 코스닥150,4,아래,-7.0,2018-04-20,15360.0,2018-04-30,6,14920.0,2.86,기한청산
KODEX 코스닥150,4,아래,-7.0,2019-04-19,12335.0,2019-04-30,7,12075.0,2.11,기한청산
KODEX 코스닥150,4,아래,-7.0,2020-04-20,10020.0,2020-04-29,7,9940.0,0.8,기한청산
KODEX 코스닥150,4,아래,-7.0,2021-04-20,15190.0,2021-04-30,8,14010.0,7.77,기한청산
KODEX 코스닥150,4,아래,-7.0,2022-04-20,12765.0,2022-04-29,7,12445.0,2.51,기한청산
KODEX 코스닥150,4,아래,-7.0,2023-04-20,13285.0,2023-04-28,6,12975.0,2.33,기한청산
KODEX 코스닥150,4,아래,-7.0,2024-04-19,13860.0,2024-04-30,7,14395.0,-3.86,기한청산
KODEX 코스닥150,4,아래,-7.0,2025-04-18,11780.0,2025-04-30,8,11645.0,1.15,기한청산
KODEX 코스닥150,4,아래,-7.0,2026-04-20,19700.0,2026-04-30,8,19855.0,-0.79,기한청산
KODEX 코스닥150,4,아래,-8.0,2016-04-20,10800.0,2016-04-29,7,10620.0,1.67,기한청산
KODEX 코스닥150,4,아래,-8.0,2017-04-20,9605.0,2017-04-28,6,9405.0,2.08,기한청산
KODEX 코스닥150,4,아래,-8.0,2018-04-20,15360.0,2018-04-30,6,14920.0,2.86,기한청산
KODEX 코스닥150,4,아래,-8.0,2019-04-19,12335.0,2019-04-30,7,12075.0,2.11,기한청산
KODEX 코스닥150,4,아래,-8.0,2020-04-20,10020.0,2020-04-29,7,9940.0,0.8,기한청산
KODEX 코스닥150,4,아래,-8.0,2021-04-20,15190.0,2021-04-30,8,14010.0,7.77,기한청산
KODEX 코스닥150,4,아래,-8.0,2022-04-20,12765.0,2022-04-29,7,12445.0,2.51,기한청산
KODEX 코스닥150,4,아래,-8.0,2023-04-20,13285.0,2023-04-28,6,12975.0,2.33,기한청산
KODEX 코스닥150,4,아래,-8.0,2024-04-19,13860.0,2024-04-30,7,14395.0,-3.86,기한청산
KODEX 코스닥150,4,아래,-8.0,2025-04-18,11780.0,2025-04-30,8,11645.0,1.15,기한청산
KODEX 코스닥150,4,아래,-8.0,2026-04-20,19700.0,2026-04-30,8,19855.0,-0.79,기한청산
KODEX 코스닥150,4,아래,-9.0,2016-04-20,10800.0,2016-04-29,7,10620.0,1.67,기한청산
KODEX 코스닥150,4,아래,-9.0,2017-04-20,9605.0,2017-04-28,6,9405.0,2.08,기한청산
KODEX 코스닥150,4,아래,-9.0,2018-04-20,15360.0,2018-04-30,6,14920.0,2.86,기한청산
KODEX 코스닥150,4,아래,-9.0,2019-04-19,12335.0,2019-04-30,7,12075.0,2.11,기한청산
KODEX 코스닥150,4,아래,-9.0,2020-04-20,10020.0,2020-04-29,7,9940.0,0.8,기한청산
KODEX 코스닥150,4,아래,-9.0,2021-04-20,15190.0,2021-04-30,8,14010.0,7.77,기한청산
KODEX 코스닥150,4,아래,-9.0,2022-04-20,12765.0,2022-04-29,7,12445.0,2.51,기한청산
KODEX 코스닥150,4,아래,-9.0,2023-04-20,13285.0,2023-04-28,6,12975.0,2.33,기한청산
KODEX 코스닥150,4,아래,-9.0,2024-04-19,13860.0,2024-04-30,7,14395.0,-3.86,기한청산
KODEX 코스닥150,4,아래,-9.0,2025-04-18,11780.0,2025-04-30,8,11645.0,1.15,기한청산
KODEX 코스닥150,4,아래,-9.0,2026-04-20,19700.0,2026-04-30,8,19855.0,-0.79,기한청산
KODEX 코스닥150,4,아래,-10.0,2016-04-20,10800.0,2016-04-29,7,10620.0,1.67,기한청산
KODEX 코스닥150,4,아래,-10.0,2017-04-20,9605.0,2017-04-28,6,9405.0,2.08,기한청산
KODEX 코스닥150,4,아래,-10.0,2018-04-20,15360.0,2018-04-30,6,14920.0,2.86,기한청산
KODEX 코스닥150,4,아래,-10.0,2019-04-19,12335.0,2019-04-30,7,12075.0,2.11,기한청산
KODEX 코스닥150,4,아래,-10.0,2020-04-20,10020.0,2020-04-29,7,9940.0,0.8,기한청산
KODEX 코스닥150,4,아래,-10.0,2021-04-20,15190.0,2021-04-30,8,14010.0,7.77,기한청산
KODEX 코스닥150,4,아래,-10.0,2022-04-20,12765.0,2022-04-29,7,12445.0,2.51,기한청산
KODEX 코스닥150,4,아래,-10.0,2023-04-20,13285.0,2023-04-28,6,12975.0,2.33,기한청산
KODEX 코스닥150,4,아래,-10.0,2024-04-19,13860.0,2024-04-30,7,14395.0,-3.86,기한청산
KODEX 코스닥150,4,아래,-10.0,2025-04-18,11780.0,2025-04-30,8,11645.0,1.15,기한청산
KODEX 코스닥150,4,아래,-10.0,2026-04-20,19700.0,2026-04-30,8,19855.0,-0.79,기한청산
KODEX 코스닥150,4,아래,무손절,2016-04-20,10800.0,2016-04-29,7,10620.0,1.67,기한청산
KODEX 코스닥150,4,아래,무손절,2017-04-20,9605.0,2017-04-28,6,9405.0,2.08,기한청산
KODEX 코스닥150,4,아래,무손절,2018-04-20,15360.0,2018-04-30,6,14920.0,2.86,기한청산
KODEX 코스닥150,4,아래,무손절,2019-04-19,12335.0,2019-04-30,7,12075.0,2.11,기한청산
KODEX 코스닥150,4,아래,무손절,2020-04-20,10020.0,2020-04-29,7,9940.0,0.8,기한청산
KODEX 코스닥150,4,아래,무손절,2021-04-20,15190.0,2021-04-30,8,14010.0,7.77,기한청산
KODEX 코스닥150,4,아래,무손절,2022-04-20,12765.0,2022-04-29,7,12445.0,2.51,기한청산
KODEX 코스닥150,4,아래,무손절,2023-04-20,13285.0,2023-04-28,6,12975.0,2.33,기한청산
KODEX 코스닥150,4,아래,무손절,2024-04-19,13860.0,2024-04-30,7,14395.0,-3.86,기한청산
KODEX 코스닥150,4,아래,무손절,2025-04-18,11780.0,2025-04-30,8,11645.0,1.15,기한청산
KODEX 코스닥150,4,아래,무손절,2026-04-20,19700.0,2026-04-30,8,19855.0,-0.79,기한청산
KODEX 코스닥150,4,위,-3.0,2016-04-20,10800.0,2016-04-29,7,10620.0,-1.67,기한청산
KODEX 코스닥150,4,위,-3.0,2017-04-20,9605.0,2017-04-28,6,9405.0,-2.08,기한청산
KODEX 코스닥150,4,위,-3.0,2018-04-20,15360.0,2018-04-25,3,14790.0,-3.71,갭손절
KODEX 코스닥150,4,위,-3.0,2019-04-19,12335.0,2019-04-29,6,11965.0,-3.0,장중손절
KODEX 코스닥150,4,위,-3.0,2020-04-20,10020.0,2020-04-21,1,9719.0,-3.0,장중손절
KODEX 코스닥150,4,위,-3.0,2021-04-20,15190.0,2021-04-28,6,14734.0,-3.0,장중손절
KODEX 코스닥150,4,위,-3.0,2022-04-20,12765.0,2022-04-25,3,12382.0,-3.0,장중손절
KODEX 코스닥150,4,위,-3.0,2023-04-20,13285.0,2023-04-24,2,12886.0,-3.0,장중손절
KODEX 코스닥150,4,위,-3.0,2024-04-19,13860.0,2024-04-30,7,14395.0,3.86,기한청산
KODEX 코스닥150,4,위,-3.0,2025-04-18,11780.0,2025-04-30,8,11645.0,-1.15,기한청산
KODEX 코스닥150,4,위,-3.0,2026-04-20,19700.0,2026-04-30,8,19855.0,0.79,기한청산
KODEX 코스닥150,4,위,-4.0,2016-04-20,10800.0,2016-04-29,7,10620.0,-1.67,기한청산
KODEX 코스닥150,4,위,-4.0,2017-04-20,9605.0,2017-04-28,6,9405.0,-2.08,기한청산
KODEX 코스닥150,4,위,-4.0,2018-04-20,15360.0,2018-04-25,3,14746.0,-4.0,장중손절
KODEX 코스닥150,4,위,-4.0,2019-04-19,12335.0,2019-04-30,7,12075.0,-2.11,기한청산
KODEX 코스닥150,4,위,-4.0,2020-04-20,10020.0,2020-04-21,1,9619.0,-4.0,장중손절
KODEX 코스닥150,4,위,-4.0,2021-04-20,15190.0,2021-04-28,6,14582.0,-4.0,장중손절
KODEX 코스닥150,4,위,-4.0,2022-04-20,12765.0,2022-04-25,3,12254.0,-4.0,장중손절
KODEX 코스닥150,4,위,-4.0,2023-04-20,13285.0,2023-04-24,2,12754.0,-4.0,장중손절
KODEX 코스닥150,4,위,-4.0,2024-04-19,13860.0,2024-04-30,7,14395.0,3.86,기한청산
KODEX 코스닥150,4,위,-4.0,2025-04-18,11780.0,2025-04-30,8,11645.0,-1.15,기한청산
KODEX 코스닥150,4,위,-4.0,2026-04-20,19700.0,2026-04-30,8,19855.0,0.79,기한청산
KODEX 코스닥150,4,위,-5.0,2016-04-20,10800.0,2016-04-29,7,10620.0,-1.67,기한청산
KODEX 코스닥150,4,위,-5.0,2017-04-20,9605.0,2017-04-28,6,9405.0,-2.08,기한청산
KODEX 코스닥150,4,위,-5.0,2018-04-20,15360.0,2018-04-30,6,14920.0,-2.86,기한청산
KODEX 코스닥150,4,위,-5.0,2019-04-19,12335.0,2019-04-30,7,12075.0,-2.11,기한청산
KODEX 코스닥150,4,위,-5.0,2020-04-20,10020.0,2020-04-29,7,9940.0,-0.8,기한청산
KODEX 코스닥150,4,위,-5.0,2021-04-20,15190.0,2021-04-28,6,14430.0,-5.0,장중손절
KODEX 코스닥150,4,위,-5.0,2022-04-20,12765.0,2022-04-28,6,12127.0,-5.0,장중손절
KODEX 코스닥150,4,위,-5.0,2023-04-20,13285.0,2023-04-25,3,12621.0,-5.0,장중손절
KODEX 코스닥150,4,위,-5.0,2024-04-19,13860.0,2024-04-30,7,14395.0,3.86,기한청산
KODEX 코스닥150,4,위,-5.0,2025-04-18,11780.0,2025-04-30,8,11645.0,-1.15,기한청산
KODEX 코스닥150,4,위,-5.0,2026-04-20,19700.0,2026-04-30,8,19855.0,0.79,기한청산
KODEX 코스닥150,4,위,-6.0,2016-04-20,10800.0,2016-04-29,7,10620.0,-1.67,기한청산
KODEX 코스닥150,4,위,-6.0,2017-04-20,9605.0,2017-04-28,6,9405.0,-2.08,기한청산
KODEX 코스닥150,4,위,-6.0,2018-04-20,15360.0,2018-04-30,6,14920.0,-2.86,기한청산
KODEX 코스닥150,4,위,-6.0,2019-04-19,12335.0,2019-04-30,7,12075.0,-2.11,기한청산
KODEX 코스닥150,4,위,-6.0,2020-04-20,10020.0,2020-04-29,7,9940.0,-0.8,기한청산
KODEX 코스닥150,4,위,-6.0,2021-04-20,15190.0,2021-04-29,7,14279.0,-6.0,장중손절
KODEX 코스닥150,4,위,-6.0,2022-04-20,12765.0,2022-04-29,7,12445.0,-2.51,기한청산
KODEX 코스닥150,4,위,-6.0,2023-04-20,13285.0,2023-04-27,5,12488.0,-6.0,장중손절
KODEX 코스닥150,4,위,-6.0,2024-04-19,13860.0,2024-04-30,7,14395.0,3.86,기한청산
KODEX 코스닥150,4,위,-6.0,2025-04-18,11780.0,2025-04-30,8,11645.0,-1.15,기한청산
KODEX 코스닥150,4,위,-6.0,2026-04-20,19700.0,2026-04-30,8,19855.0,0.79,기한청산
KODEX 코스닥150,4,위,-7.0,2016-04-20,10800.0,2016-04-29,7,10620.0,-1.67,기한청산
KODEX 코스닥150,4,위,-7.0,2017-04-20,9605.0,2017-04-28,6,9405.0,-2.08,기한청산
KODEX 코스닥150,4,위,-7.0,2018-04-20,15360.0,2018-04-30,6,14920.0,-2.86,기한청산
KODEX 코스닥150,4,위,-7.0,2019-04-19,12335.0,2019-04-30,7,12075.0,-2.11,기한청산
KODEX 코스닥150,4,위,-7.0,2020-04-20,10020.0,2020-04-29,7,9940.0,-0.8,기한청산
KODEX 코스닥150,4,위,-7.0,2021-04-20,15190.0,2021-04-29,7,14127.0,-7.0,장중손절
KODEX 코스닥150,4,위,-7.0,2022-04-20,12765.0,2022-04-29,7,12445.0,-2.51,기한청산
KODEX 코스닥150,4,위,-7.0,2023-04-20,13285.0,2023-04-28,6,12975.0,-2.33,기한청산
KODEX 코스닥150,4,위,-7.0,2024-04-19,13860.0,2024-04-30,7,14395.0,3.86,기한청산
KODEX 코스닥150,4,위,-7.0,2025-04-18,11780.0,2025-04-30,8,11645.0,-1.15,기한청산
KODEX 코스닥150,4,위,-7.0,2026-04-20,19700.0,2026-04-30,8,19855.0,0.79,기한청산
KODEX 코스닥150,4,위,-8.0,2016-04-20,10800.0,2016-04-29,7,10620.0,-1.67,기한청산
KODEX 코스닥150,4,위,-8.0,2017-04-20,9605.0,2017-04-28,6,9405.0,-2.08,기한청산
KODEX 코스닥150,4,위,-8.0,2018-04-20,15360.0,2018-04-30,6,14920.0,-2.86,기한청산
KODEX 코스닥150,4,위,-8.0,2019-04-19,12335.0,2019-04-30,7,12075.0,-2.11,기한청산
KODEX 코스닥150,4,위,-8.0,2020-04-20,10020.0,2020-04-29,7,9940.0,-0.8,기한청산
KODEX 코스닥150,4,위,-8.0,2021-04-20,15190.0,2021-04-30,8,13975.0,-8.0,장중손절
KODEX 코스닥150,4,위,-8.0,2022-04-20,12765.0,2022-04-29,7,12445.0,-2.51,기한청산
KODEX 코스닥150,4,위,-8.0,2023-04-20,13285.0,2023-04-28,6,12975.0,-2.33,기한청산
KODEX 코스닥150,4,위,-8.0,2024-04-19,13860.0,2024-04-30,7,14395.0,3.86,기한청산
KODEX 코스닥150,4,위,-8.0,2025-04-18,11780.0,2025-04-30,8,11645.0,-1.15,기한청산
KODEX 코스닥150,4,위,-8.0,2026-04-20,19700.0,2026-04-30,8,19855.0,0.79,기한청산
KODEX 코스닥150,4,위,-9.0,2016-04-20,10800.0,2016-04-29,7,10620.0,-1.67,기한청산
KODEX 코스닥150,4,위,-9.0,2017-04-20,9605.0,2017-04-28,6,9405.0,-2.08,기한청산
KODEX 코스닥150,4,위,-9.0,2018-04-20,15360.0,2018-04-30,6,14920.0,-2.86,기한청산
KODEX 코스닥150,4,위,-9.0,2019-04-19,12335.0,2019-04-30,7,12075.0,-2.11,기한청산
KODEX 코스닥150,4,위,-9.0,2020-04-20,10020.0,2020-04-29,7,9940.0,-0.8,기한청산
KODEX 코스닥150,4,위,-9.0,2021-04-20,15190.0,2021-04-30,8,14010.0,-7.77,기한청산
KODEX 코스닥150,4,위,-9.0,2022-04-20,12765.0,2022-04-29,7,12445.0,-2.51,기한청산
KODEX 코스닥150,4,위,-9.0,2023-04-20,13285.0,2023-04-28,6,12975.0,-2.33,기한청산
KODEX 코스닥150,4,위,-9.0,2024-04-19,13860.0,2024-04-30,7,14395.0,3.86,기한청산
KODEX 코스닥150,4,위,-9.0,2025-04-18,11780.0,2025-04-30,8,11645.0,-1.15,기한청산
KODEX 코스닥150,4,위,-9.0,2026-04-20,19700.0,2026-04-30,8,19855.0,0.79,기한청산
