대상,격자 칸,진입 달력일,청산 상대 거래일,시기,신호,제외,표본,평균(%),중앙값(%),오른 비율(%),내린 비율(%),최고(%),최악(%),표준편차(%),기준선 신호,기준선 제외,기준선 표본,기준선 평균(%),기준선 중앙값(%),기준선 오른 비율(%),기준선 내린 비율(%),기준선 최고(%),기준선 최악(%),기준선 표준편차(%),평균 차이(%p),중앙값 차이(%p),오른 비율 차이(%p),내린 비율 차이(%p),평균 우연확률,중앙값 우연확률,오른 비율 우연확률,내린 비율 우연확률,비고,평균-비율 어긋남,판정가능
2203,16일 → 말일+3,16,3,앞 절반,100,0,100,0.1,0.09,51.0,49.0,9.8,-9.75,4.27,2039,0,2039,0.4,0.34,53.31,46.69,14.19,-11.54,4.01,-0.29,-0.25,-2.31,2.31,0.4456,0.5844,0.6903,0.6903,,False,예
2203,16일 → 말일+3,16,3,뒤 절반,100,0,100,0.01,0.71,52.0,48.0,25.08,-17.36,6.7,2024,0,2024,0.37,0.55,54.0,46.0,30.64,-20.24,6.62,-0.36,0.16,-2.0,2.0,0.6144,0.7493,0.7802,0.7802,,False,예
2203,16일 → 말일+3,16,3,최근 10년,120,0,120,-0.05,0.71,51.67,48.33,25.08,-17.36,6.49,2448,0,2448,0.33,0.51,53.1,46.9,30.64,-20.24,6.36,-0.38,0.2,-1.44,1.44,0.5345,0.6913,0.8432,0.8432,,True,예
2203,16일 → 말일+3,16,3,최근 5년,60,0,60,-0.22,-0.09,48.33,51.67,25.08,-17.36,6.91,1218,0,1218,0.12,0.43,52.55,47.45,29.74,-20.24,6.88,-0.34,-0.52,-4.21,4.21,0.6963,0.6154,0.5814,0.5814,,False,예
2203,17일 → 말일-3,17,-3,앞 절반,100,0,100,-0.45,0.27,54.0,46.0,6.74,-7.72,3.02,1644,0,1644,-0.17,0.04,50.61,49.39,17.6,-15.0,3.77,-0.28,0.24,3.39,-3.39,0.4535,0.4256,0.5405,0.5405,,True,예
2203,17일 → 말일-3,17,-3,뒤 절반,100,0,100,-0.44,-0.37,48.0,52.0,17.76,-12.76,4.63,1627,0,1627,-0.14,-0.06,49.23,50.77,22.16,-28.91,5.35,-0.3,-0.31,-1.23,1.23,0.5385,0.4915,0.8372,0.8372,,False,예
2203,17일 → 말일-3,17,-3,최근 10년,120,0,120,-0.42,-0.11,50.0,50.0,17.76,-12.76,4.34,1968,0,1968,0.01,0.08,51.12,48.88,22.16,-28.91,5.15,-0.44,-0.19,-1.12,1.12,0.3267,0.5794,0.8442,0.8442,,False,예
2203,17일 → 말일-3,17,-3,최근 5년,60,0,60,-0.2,-0.05,50.0,50.0,17.76,-12.76,5.09,978,0,978,0.14,0.01,50.2,49.8,22.16,-28.91,5.76,-0.34,-0.05,-0.2,0.2,0.6394,0.9151,1.0,1.0,,False,예
2203,17일 → 말일-2,17,-2,앞 절반,100,0,100,-0.52,-0.32,45.0,55.0,6.56,-7.61,3.07,1743,0,1743,-0.25,-0.16,47.22,52.78,19.44,-12.61,3.69,-0.27,-0.16,-2.22,2.22,0.4895,0.6843,0.7582,0.7582,,False,예
2203,17일 → 말일-2,17,-2,뒤 절반,100,0,100,-0.71,0.34,52.0,48.0,26.57,-18.13,5.54,1726,0,1726,-0.41,-0.19,47.45,52.49,31.29,-33.28,6.04,-0.3,0.53,4.55,-4.49,0.5405,0.2707,0.4146,0.4076,,True,예
2203,17일 → 말일-2,17,-2,최근 10년,120,0,120,-0.63,0.32,52.5,47.5,26.57,-18.13,5.19,2088,0,2088,-0.2,-0.02,49.52,50.43,31.29,-33.28,5.74,-0.43,0.34,2.98,-2.93,0.4046,0.3736,0.5105,0.5075,,True,예
2203,17일 → 말일-2,17,-2,최근 5년,60,0,60,-0.59,0.11,50.0,50.0,26.57,-18.13,6.25,1038,0,1038,-0.26,-0.21,47.11,52.79,31.29,-33.28,6.62,-0.33,0.32,2.89,-2.79,0.6593,0.5674,0.6853,0.6803,,False,예
2203,17일 → 말일-1,17,-1,앞 절반,100,0,100,-0.16,-0.41,48.0,52.0,6.99,-8.86,3.04,1842,0,1842,0.11,0.09,51.03,48.91,18.38,-10.23,3.53,-0.27,-0.5,-3.03,3.09,0.3856,0.1898,0.5564,0.5544,,False,예
2203,17일 → 말일-1,17,-1,뒤 절반,100,0,100,-0.49,0.38,52.0,48.0,30.52,-21.41,5.9,1825,0,1825,-0.17,-0.04,49.7,50.3,35.38,-35.95,6.24,-0.33,0.42,2.3,-2.3,0.5934,0.4825,0.7013,0.7013,,True,예
2203,17일 → 말일-1,17,-1,최근 10년,120,0,120,-0.36,0.36,52.5,47.5,30.52,-21.41,5.5,2208,0,2208,0.08,0.18,51.81,48.14,35.38,-35.95,5.92,-0.44,0.17,0.69,-0.64,0.4196,0.6533,0.8501,0.8482,,True,예
2203,17일 → 말일-1,17,-1,최근 5년,60,0,60,-0.31,0.37,51.67,48.33,30.52,-21.41,6.73,1098,0,1098,0.05,0.1,51.0,49.0,35.38,-35.95,6.97,-0.36,0.27,0.66,-0.66,0.6693,0.7512,1.0,1.0,,True,예
2203,17일 → 말일,17,0,앞 절반,100,0,100,0.03,0.07,51.0,49.0,8.18,-11.04,3.21,1941,0,1941,0.32,0.21,53.27,46.73,16.75,-11.38,3.5,-0.29,-0.14,-2.27,2.27,0.3886,0.6543,0.6833,0.6833,,False,예
2203,17일 → 말일,17,0,뒤 절반,100,0,100,-0.44,-0.15,47.0,53.0,27.8,-11.51,6.0,1924,0,1924,-0.08,0.05,50.47,49.53,32.56,-27.46,6.12,-0.36,-0.19,-3.47,3.47,0.5485,0.7323,0.4835,0.4835,,False,예
2203,17일 → 말일,17,0,최근 10년,120,0,120,-0.36,-0.15,47.5,52.5,27.8,-11.51,5.61,2328,0,2328,0.09,0.18,51.72,48.28,32.56,-27.46,5.82,-0.46,-0.33,-4.22,4.22,0.3776,0.5405,0.4096,0.4096,,False,예
2203,17일 → 말일,17,0,최근 5년,60,0,60,-0.27,-0.79,46.67,53.33,27.8,-11.51,6.44,1158,0,1158,0.1,0.21,51.99,48.01,32.56,-27.46,6.5,-0.36,-1.0,-5.32,5.32,0.6494,0.1538,0.4146,0.4146,,False,예
2203,17일 → 말일+1,17,1,앞 절반,100,0,100,0.22,0.09,52.0,48.0,9.8,-10.13,3.54,2040,0,2040,0.49,0.29,54.56,45.44,16.12,-10.47,3.6,-0.27,-0.2,-2.56,2.56,0.3776,0.4835,0.5944,0.5944,,False,예
2203,17일 → 말일+1,17,1,뒤 절반,100,0,100,-0.2,-0.11,49.0,51.0,20.78,-11.49,5.6,2023,0,2023,0.18,0.4,53.58,46.37,25.56,-25.3,5.73,-0.38,-0.51,-4.58,4.63,0.4705,0.3576,0.3387,0.3377,,False,예
2203,17일 → 말일+1,17,1,최근 10년,120,0,120,-0.12,-0.11,49.17,50.83,20.78,-11.49,5.3,2448,0,2448,0.33,0.37,53.55,46.41,25.56,-25.3,5.5,-0.46,-0.49,-4.39,4.43,0.3896,0.3666,0.3816,0.3826,,False,예
2203,17일 → 말일+1,17,1,최근 5년,60,0,60,-0.25,-0.11,48.33,51.67,20.78,-11.49,5.88,1218,0,1218,0.14,0.3,53.12,46.8,25.29,-25.3,5.96,-0.39,-0.42,-4.79,4.87,0.6074,0.5824,0.5065,0.5015,,False,예
2203,17일 → 말일+2,17,2,앞 절반,100,0,100,0.24,0.05,52.0,48.0,10.64,-9.5,3.85,2040,0,2040,0.51,0.31,54.02,45.98,15.9,-13.81,3.86,-0.27,-0.26,-2.02,2.02,0.3936,0.4406,0.6743,0.6743,,False,예
2203,17일 → 말일+2,17,2,뒤 절반,100,0,100,-0.17,0.63,53.0,47.0,25.53,-15.78,6.18,2023,0,2023,0.26,0.48,53.78,46.22,30.22,-20.03,6.27,-0.43,0.16,-0.78,0.78,0.4775,0.7173,0.9301,0.9301,,True,예
2203,17일 → 말일+2,17,2,최근 10년,120,0,120,-0.14,0.48,52.5,47.5,25.53,-15.78,5.86,2448,0,2448,0.34,0.42,53.68,46.32,30.22,-20.03,6.02,-0.48,0.06,-1.18,1.18,0.4046,0.8442,0.8362,0.8362,,True,예
2203,17일 → 말일+2,17,2,최근 5년,60,0,60,-0.41,0.72,53.33,46.67,25.53,-15.78,6.61,1218,0,1218,0.01,0.38,53.12,46.88,30.22,-20.03,6.65,-0.42,0.33,0.21,-0.21,0.6024,0.5574,1.0,1.0,,True,예
2203,17일 → 말일+3,17,3,앞 절반,100,0,100,0.14,0.14,52.0,48.0,10.55,-8.96,4.12,2040,0,2040,0.39,0.34,53.28,46.72,14.19,-11.54,4.01,-0.25,-0.2,-1.28,1.28,0.4625,0.6214,0.7522,0.7522,,False,예
2203,17일 → 말일+3,17,3,뒤 절반,100,0,100,-0.02,0.62,54.0,46.0,25.08,-16.27,6.54,2023,0,2023,0.37,0.55,53.98,46.02,30.64,-20.24,6.62,-0.39,0.07,0.02,-0.02,0.5425,0.965,1.0,1.0,,True,예
2203,17일 → 말일+3,17,3,최근 10년,120,0,120,-0.09,0.62,53.33,46.67,25.08,-16.27,6.26,2448,0,2448,0.33,0.51,53.1,46.9,30.64,-20.24,6.36,-0.42,0.1,0.23,-0.23,0.4835,0.7892,0.9281,0.9281,,True,예
2203,17일 → 말일+3,17,3,최근 5년,60,0,60,-0.23,0.24,51.67,48.33,25.08,-16.27,6.88,1218,0,1218,0.12,0.43,52.55,47.45,29.74,-20.24,6.88,-0.35,-0.19,-0.88,0.88,0.6893,0.8871,1.0,1.0,,True,예
2203,18일 → 말일-3,18,-3,앞 절반,100,0,100,-0.51,0.25,54.0,46.0,4.44,-9.23,2.83,1644,0,1644,-0.17,0.04,50.61,49.39,17.6,-15.0,3.77,-0.34,0.21,3.39,-3.39,0.3576,0.4675,0.5435,0.5435,,True,예
2203,18일 → 말일-3,18,-3,뒤 절반,100,0,100,-0.28,-0.4,45.0,55.0,17.76,-12.76,4.41,1627,0,1627,-0.14,-0.08,49.17,50.83,22.16,-28.91,5.35,-0.14,-0.32,-4.17,4.17,0.7792,0.5015,0.4056,0.4056,,False,예
2203,18일 → 말일-3,18,-3,최근 10년,120,0,120,-0.3,-0.34,46.67,53.33,17.76,-12.76,4.14,1968,0,1968,0.01,0.08,51.12,48.88,22.16,-28.91,5.15,-0.32,-0.42,-4.45,4.45,0.5015,0.2478,0.3227,0.3227,,False,예
2203,18일 → 말일-3,18,-3,최근 5년,60,0,60,-0.22,-0.47,45.0,55.0,17.76,-12.76,4.74,978,0,978,0.14,0.01,50.2,49.8,22.16,-28.91,5.76,-0.36,-0.47,-5.2,5.2,0.6104,0.4176,0.4216,0.4216,,False,예
2203,18일 → 말일-2,18,-2,앞 절반,100,0,100,-0.59,-0.14,48.0,52.0,4.59,-7.95,2.91,1743,0,1743,-0.24,-0.16,47.22,52.78,19.44,-12.61,3.69,-0.34,0.02,0.78,-0.78,0.3766,0.8492,0.8312,0.8312,,False,예
2203,18일 → 말일-2,18,-2,뒤 절반,100,0,100,-0.56,-0.17,48.0,52.0,26.57,-18.13,5.38,1726,0,1726,-0.41,-0.19,47.45,52.49,31.29,-33.28,6.04,-0.15,0.02,0.55,-0.49,0.7622,0.96,0.9091,1.0,,False,예
2203,18일 → 말일-2,18,-2,최근 10년,120,0,120,-0.51,-0.07,49.17,50.83,26.57,-18.13,5.02,2088,0,2088,-0.2,-0.02,49.52,50.43,31.29,-33.28,5.74,-0.3,-0.04,-0.35,0.4,0.5405,0.8462,1.0,1.0,,False,예
2203,18일 → 말일-2,18,-2,최근 5년,60,0,60,-0.62,-0.17,46.67,53.33,26.57,-18.13,6.0,1038,0,1038,-0.26,-0.21,47.11,52.79,31.29,-33.28,6.62,-0.36,0.04,-0.44,0.54,0.6344,0.9211,1.0,1.0,,False,예
2203,18일 → 말일-1,18,-1,앞 절반,100,0,100,-0.22,-0.16,46.0,54.0,6.83,-8.86,2.91,1842,0,1842,0.12,0.09,51.03,48.91,18.38,-10.23,3.52,-0.34,-0.25,-5.03,5.09,0.2937,0.5095,0.3007,0.2997,,False,예
2203,18일 → 말일-1,18,-1,뒤 절반,100,0,100,-0.34,0.21,53.0,47.0,30.52,-21.41,5.73,1825,0,1825,-0.17,-0.04,49.7,50.3,35.38,-35.95,6.24,-0.17,0.25,3.3,-3.3,0.7722,0.6663,0.5405,0.5405,,True,예
2203,18일 → 말일-1,18,-1,최근 10년,120,0,120,-0.24,0.21,52.5,47.5,30.52,-21.41,5.34,2208,0,2208,0.08,0.18,51.81,48.14,35.38,-35.95,5.92,-0.32,0.03,0.69,-0.64,0.5594,0.8951,0.8501,0.8482,,True,예
2203,18일 → 말일-1,18,-1,최근 5년,60,0,60,-0.34,-0.16,50.0,50.0,30.52,-21.41,6.48,1098,0,1098,0.05,0.1,51.0,49.0,35.38,-35.95,6.97,-0.39,-0.27,-1.0,1.0,0.6454,0.7213,0.9011,0.9011,,False,예
2203,18일 → 말일,18,0,앞 절반,100,0,100,-0.04,-0.13,49.0,51.0,7.85,-11.38,3.11,1941,0,1941,0.32,0.21,53.27,46.73,16.75,-11.38,3.49,-0.36,-0.34,-4.27,4.27,0.2827,0.3097,0.4086,0.4086,,False,예
2203,18일 → 말일,18,0,뒤 절반,100,0,100,-0.28,-0.12,50.0,50.0,27.8,-11.72,5.92,1924,0,1924,-0.09,0.05,50.47,49.53,32.56,-27.46,6.12,-0.2,-0.16,-0.47,0.47,0.7413,0.7542,0.9111,0.9111,,False,예
2203,18일 → 말일,18,0,최근 10년,120,0,120,-0.24,-0.38,49.17,50.83,27.8,-11.72,5.54,2328,0,2328,0.09,0.18,51.72,48.28,32.56,-27.46,5.82,-0.33,-0.56,-2.55,2.55,0.5225,0.2717,0.6434,0.6434,,False,예
2203,18일 → 말일,18,0,최근 5년,60,0,60,-0.29,-0.06,50.0,50.0,27.8,-11.72,6.19,1158,0,1158,0.1,0.21,51.99,48.01,32.56,-27.46,6.5,-0.39,-0.27,-1.99,1.99,0.6344,0.6853,0.7872,0.7872,,False,예
2203,18일 → 말일+1,18,1,앞 절반,100,0,100,0.15,0.07,53.0,47.0,9.79,-10.47,3.35,2040,0,2040,0.49,0.29,54.56,45.44,16.12,-10.47,3.59,-0.34,-0.21,-1.56,1.56,0.2837,0.4795,0.7552,0.7552,,False,예
2203,18일 → 말일+1,18,1,뒤 절반,100,0,100,-0.05,0.15,50.0,50.0,20.78,-10.09,5.39,2023,0,2023,0.18,0.39,53.53,46.42,25.56,-25.3,5.72,-0.23,-0.25,-3.53,3.58,0.6923,0.7053,0.5235,0.5205,,False,예
2203,18일 → 말일+1,18,1,최근 10년,120,0,120,-0.0,-0.26,48.33,51.67,20.78,-10.09,5.12,2448,0,2448,0.33,0.37,53.55,46.41,25.56,-25.3,5.5,-0.34,-0.63,-5.22,5.26,0.4995,0.2368,0.2797,0.2817,,False,예
2203,18일 → 말일+1,18,1,최근 5년,60,0,60,-0.28,-0.06,48.33,51.67,20.78,-10.09,5.54,1218,0,1218,0.14,0.3,53.12,46.8,25.29,-25.3,5.96,-0.42,-0.36,-4.79,4.87,0.5774,0.6324,0.5065,0.5015,,False,예
2203,18일 → 말일+2,18,2,앞 절반,100,0,100,0.17,0.32,54.0,46.0,11.65,-9.84,3.6,2040,0,2040,0.51,0.31,54.02,45.98,15.9,-13.81,3.85,-0.34,0.01,-0.02,0.02,0.3067,0.9471,1.0,1.0,,False,예
2203,18일 → 말일+2,18,2,뒤 절반,100,0,100,-0.01,-0.01,50.0,50.0,25.53,-13.23,6.12,2023,0,2023,0.26,0.45,53.73,46.27,30.22,-20.03,6.27,-0.27,-0.47,-3.73,3.73,0.6683,0.4176,0.4535,0.4535,,False,예
2203,18일 → 말일+2,18,2,최근 10년,120,0,120,-0.02,-0.01,50.0,50.0,25.53,-13.23,5.81,2448,0,2448,0.34,0.42,53.68,46.32,30.22,-20.03,6.02,-0.35,-0.44,-3.68,3.68,0.5335,0.4515,0.4525,0.4525,,False,예
2203,18일 → 말일+2,18,2,최근 5년,60,0,60,-0.43,-0.24,48.33,51.67,25.53,-13.23,6.38,1218,0,1218,0.01,0.38,53.12,46.88,30.22,-20.03,6.65,-0.44,-0.63,-4.79,4.79,0.5744,0.4236,0.5325,0.5325,,False,예
2203,18일 → 말일+3,18,3,앞 절반,100,0,100,0.07,0.55,52.0,48.0,9.26,-8.05,3.9,2040,0,2040,0.39,0.34,53.28,46.72,14.19,-11.54,4.01,-0.32,0.22,-1.28,1.28,0.3526,0.7552,0.7852,0.7852,,False,예
2203,18일 → 말일+3,18,3,뒤 절반,100,0,100,0.14,0.23,51.0,49.0,25.08,-15.74,6.45,2023,0,2023,0.37,0.55,53.93,46.07,30.64,-20.24,6.62,-0.23,-0.31,-2.93,2.93,0.7373,0.6094,0.5864,0.5864,,False,예
2203,18일 → 말일+3,18,3,최근 10년,120,0,120,0.04,0.23,50.83,49.17,25.08,-15.74,6.19,2448,0,2448,0.33,0.51,53.1,46.9,30.64,-20.24,6.36,-0.3,-0.28,-2.27,2.27,0.6304,0.6983,0.6863,0.6863,,False,예
2203,18일 → 말일+3,18,3,최근 5년,60,0,60,-0.25,-0.06,48.33,51.67,25.08,-15.46,6.63,1218,0,1218,0.12,0.43,52.55,47.45,29.74,-20.24,6.88,-0.38,-0.49,-4.21,4.21,0.6703,0.6454,0.5814,0.5814,,False,예
2203,19일 → 말일-3,19,-3,앞 절반,100,0,100,-0.43,-0.03,50.0,50.0,4.27,-8.51,2.52,1644,0,1644,-0.17,0.04,50.61,49.39,17.6,-15.0,3.77,-0.27,-0.06,-0.61,0.61,0.5145,0.9081,1.0,1.0,,False,예
2203,19일 → 말일-3,19,-3,뒤 절반,100,0,100,-0.17,-0.52,42.0,58.0,19.92,-12.76,4.49,1628,0,1628,-0.14,-0.07,49.2,50.8,22.16,-28.91,5.35,-0.03,-0.45,-7.2,7.2,0.9371,0.3536,0.1728,0.1728,,False,예
2203,19일 → 말일-3,19,-3,최근 10년,120,0,120,-0.2,-0.41,43.33,56.67,19.92,-12.76,4.18,1968,0,1968,0.01,0.08,51.12,48.88,22.16,-28.91,5.15,-0.22,-0.49,-7.78,7.78,0.6364,0.1868,0.0839,0.0839,,False,예
2203,19일 → 말일-3,19,-3,최근 5년,60,0,60,-0.08,-0.46,43.33,56.67,16.63,-12.76,4.29,978,0,978,0.14,0.01,50.2,49.8,22.16,-28.91,5.76,-0.23,-0.47,-6.87,6.87,0.7483,0.4186,0.3017,0.3017,,False,예
2203,19일 → 말일-2,19,-2,앞 절반,100,0,100,-0.5,-0.5,43.0,57.0,5.97,-6.83,2.72,1743,0,1743,-0.24,-0.16,47.22,52.78,19.44,-12.61,3.68,-0.26,-0.34,-4.22,4.22,0.4895,0.3497,0.4935,0.4935,,False,예
2203,19일 → 말일-2,19,-2,뒤 절반,100,0,100,-0.45,-0.24,45.0,55.0,25.35,-18.13,5.43,1727,0,1727,-0.41,-0.19,47.48,52.46,31.29,-33.28,6.04,-0.03,-0.05,-2.48,2.54,0.953,0.8791,0.6054,0.6044,,False,예
2203,19일 → 말일-2,19,-2,최근 10년,120,0,120,-0.41,-0.34,44.17,55.83,25.35,-18.13,5.06,2088,0,2088,-0.2,-0.02,49.52,50.43,31.29,-33.28,5.74,-0.21,-0.32,-5.35,5.4,0.6953,0.3497,0.2537,0.2527,,False,예
2203,19일 → 말일-2,19,-2,최근 5년,60,0,60,-0.49,-0.37,45.0,55.0,25.35,-18.13,5.59,1038,0,1038,-0.26,-0.21,47.11,52.79,31.29,-33.28,6.62,-0.23,-0.16,-2.11,2.21,0.7622,0.7812,0.7742,0.7742,,False,예
2203,19일 → 말일-1,19,-1,앞 절반,100,0,100,-0.14,-0.41,45.0,55.0,6.88,-8.86,2.81,1842,0,1842,0.12,0.09,51.03,48.91,18.38,-10.23,3.52,-0.26,-0.5,-6.03,6.09,0.4076,0.1808,0.2218,0.2228,,False,예
2203,19일 → 말일-1,19,-1,뒤 절반,100,0,100,-0.22,0.16,53.0,47.0,29.26,-21.41,5.8,1826,0,1826,-0.17,-0.04,49.73,50.27,35.38,-35.95,6.24,-0.06,0.2,3.27,-3.27,0.9401,0.7363,0.5355,0.5355,,True,예
2203,19일 → 말일-1,19,-1,최근 10년,120,0,120,-0.14,0.11,50.83,49.17,29.26,-21.41,5.41,2208,0,2208,0.08,0.18,51.81,48.14,35.38,-35.95,5.92,-0.22,-0.07,-0.98,1.02,0.6933,0.9211,0.9321,0.9301,,True,예
2203,19일 → 말일-1,19,-1,최근 5년,60,0,60,-0.21,-0.05,50.0,50.0,29.26,-21.41,6.01,1098,0,1098,0.05,0.1,51.0,49.0,35.38,-35.95,6.97,-0.26,-0.15,-1.0,1.0,0.7612,0.8222,0.9011,0.9011,,False,예
2203,19일 → 말일,19,0,앞 절반,100,0,100,0.05,0.1,51.0,49.0,7.9,-10.3,3.06,1941,0,1941,0.33,0.21,53.27,46.73,16.75,-10.3,3.48,-0.28,-0.11,-2.27,2.27,0.4096,0.7203,0.7083,0.7083,,False,예
2203,19일 → 말일,19,0,뒤 절반,100,0,100,-0.16,0.05,51.0,49.0,31.42,-11.76,6.12,1925,0,1925,-0.08,0.05,50.49,49.51,32.56,-27.46,6.12,-0.08,-0.0,0.51,-0.51,0.9161,0.98,1.0,1.0,,True,예
2203,19일 → 말일,19,0,최근 10년,120,0,120,-0.13,-0.5,49.17,50.83,31.42,-11.76,5.72,2328,0,2328,0.09,0.18,51.72,48.28,32.56,-27.46,5.82,-0.23,-0.68,-2.55,2.55,0.6633,0.1708,0.6434,0.6434,,False,예
2203,19일 → 말일,19,0,최근 5년,60,0,60,-0.17,0.19,53.33,46.67,26.57,-10.99,5.62,1158,0,1158,0.1,0.21,51.99,48.01,32.56,-27.46,6.5,-0.26,-0.02,1.35,-1.35,0.7273,0.989,0.8961,0.8961,,True,예
2203,19일 → 말일+1,19,1,앞 절반,100,0,100,0.23,0.11,51.0,49.0,9.84,-9.38,3.15,2040,0,2040,0.5,0.29,54.56,45.44,16.12,-10.17,3.58,-0.26,-0.18,-3.56,3.56,0.4006,0.5914,0.4685,0.4685,,False,예
2203,19일 → 말일+1,19,1,뒤 절반,100,0,100,0.07,-0.33,48.0,52.0,25.56,-11.64,5.53,2024,0,2024,0.18,0.39,53.51,46.44,25.56,-25.3,5.72,-0.11,-0.72,-5.51,5.56,0.8801,0.2428,0.3187,0.2617,,True,예
2203,19일 → 말일+1,19,1,최근 10년,120,0,120,0.1,-0.46,46.67,53.33,25.56,-11.64,5.23,2448,0,2448,0.33,0.37,53.55,46.41,25.56,-25.3,5.5,-0.23,-0.84,-6.89,6.93,0.6484,0.1229,0.1449,0.1449,,True,예
2203,19일 → 말일+1,19,1,최근 5년,60,0,60,-0.15,-0.17,48.33,51.67,19.62,-8.76,5.08,1218,0,1218,0.14,0.3,53.12,46.8,25.29,-25.3,5.96,-0.29,-0.47,-4.79,4.87,0.7193,0.5295,0.5065,0.5015,,False,예
2203,19일 → 말일+2,19,2,앞 절반,100,0,100,0.25,0.09,51.0,49.0,11.7,-8.74,3.44,2040,0,2040,0.52,0.31,54.02,45.98,15.9,-13.81,3.85,-0.26,-0.21,-3.02,3.02,0.4346,0.5285,0.5305,0.5305,,False,예
2203,19일 → 말일+2,19,2,뒤 절반,100,0,100,0.12,-0.28,49.0,51.0,30.02,-16.08,6.45,2024,0,2024,0.26,0.45,53.71,46.29,30.22,-20.03,6.27,-0.13,-0.73,-4.71,4.71,0.8561,0.2338,0.3497,0.3497,,True,예
2203,19일 → 말일+2,19,2,최근 10년,120,0,120,0.1,-0.28,49.17,50.83,30.02,-16.08,6.11,2448,0,2448,0.34,0.42,53.68,46.32,30.22,-20.03,6.02,-0.24,-0.71,-4.51,4.51,0.6703,0.2498,0.3566,0.3566,,True,예
2203,19일 → 말일+2,19,2,최근 5년,60,0,60,-0.28,-0.38,48.33,51.67,24.33,-16.08,6.21,1218,0,1218,0.01,0.38,53.12,46.88,30.22,-20.03,6.65,-0.3,-0.77,-4.79,4.79,0.7013,0.3387,0.5325,0.5325,,False,예
2203,19일 → 말일+3,19,3,앞 절반,100,0,100,0.15,0.63,53.0,47.0,9.26,-7.04,3.6,2040,0,2040,0.39,0.34,53.28,46.72,14.19,-11.54,4.01,-0.24,0.29,-0.28,0.28,0.4745,0.6533,1.0,1.0,,False,예
2203,19일 → 말일+3,19,3,뒤 절반,100,0,100,0.26,-0.01,50.0,50.0,30.64,-17.44,6.68,2024,0,2024,0.36,0.55,53.9,46.1,30.64,-20.24,6.62,-0.1,-0.56,-3.9,3.9,0.9091,0.4146,0.4755,0.4755,,False,예
2203,19일 → 말일+3,19,3,최근 10년,120,0,120,0.14,-0.11,49.17,50.83,30.64,-17.44,6.35,2448,0,2448,0.33,0.51,53.1,46.9,30.64,-20.24,6.36,-0.19,-0.63,-3.94,3.94,0.7483,0.3856,0.4326,0.4326,,True,예
2203,19일 → 말일+3,19,3,최근 5년,60,0,60,-0.12,-0.07,50.0,50.0,23.87,-16.53,6.24,1218,0,1218,0.12,0.43,52.55,47.45,29.74,-20.24,6.88,-0.25,-0.5,-2.55,2.55,0.7822,0.6314,0.8052,0.8052,,False,예
2203,20일 → 말일-3,20,-3,앞 절반,99,0,99,-0.4,0.04,50.51,49.49,6.29,-7.82,2.47,1625,0,1625,-0.12,0.07,51.14,48.86,17.6,-15.0,3.76,-0.27,-0.04,-0.63,0.63,0.4346,0.9071,0.9181,0.9181,,True,예
2203,20일 → 말일-3,20,-3,뒤 절반,100,0,100,-0.26,-0.55,43.0,57.0,16.26,-10.13,4.02,1643,0,1643,-0.12,-0.06,49.42,50.58,22.16,-28.91,5.34,-0.14,-0.49,-6.42,6.42,0.7702,0.2637,0.1778,0.1778,,False,예
2203,20일 → 말일-3,20,-3,최근 10년,119,0,119,-0.24,-0.42,43.7,56.3,16.26,-10.13,3.78,1968,0,1968,0.01,0.08,51.12,48.88,22.16,-28.91,5.15,-0.26,-0.49,-7.42,7.42,0.5804,0.1918,0.0949,0.0949,,False,예
2203,20일 → 말일-3,20,-3,최근 5년,60,0,60,-0.03,-0.4,45.0,55.0,16.26,-7.33,4.1,978,0,978,0.14,0.01,50.2,49.8,22.16,-28.91,5.76,-0.18,-0.41,-5.2,5.2,0.8102,0.4985,0.4216,0.4216,,False,예
2203,20일 → 말일-2,20,-2,앞 절반,100,0,100,-0.49,-0.21,45.0,55.0,5.97,-7.59,2.72,1743,0,1743,-0.24,-0.16,47.22,52.78,19.44,-12.61,3.68,-0.26,-0.05,-2.22,2.22,0.5155,0.9471,0.7602,0.7602,,False,예
2203,20일 → 말일-2,20,-2,뒤 절반,100,0,100,-0.51,-0.31,45.0,55.0,24.95,-12.52,4.9,1728,0,1728,-0.41,-0.19,47.45,52.49,31.29,-33.28,6.03,-0.1,-0.12,-2.45,2.51,0.8521,0.7572,0.6823,0.6863,,False,예
2203,20일 → 말일-2,20,-2,최근 10년,120,0,120,-0.45,-0.21,45.83,54.17,24.95,-12.52,4.62,2088,0,2088,-0.2,-0.02,49.52,50.43,31.29,-33.28,5.74,-0.25,-0.19,-3.69,3.74,0.6354,0.5814,0.4535,0.4515,,False,예
2203,20일 → 말일-2,20,-2,최근 5년,60,0,60,-0.44,-0.5,43.33,56.67,24.95,-12.36,5.29,1038,0,1038,-0.26,-0.21,47.11,52.79,31.29,-33.28,6.62,-0.18,-0.29,-3.78,3.87,0.8002,0.6024,0.5954,0.5914,,False,예
2203,20일 → 말일-1,20,-1,앞 절반,100,0,100,-0.12,-0.01,50.0,50.0,8.9,-10.11,2.85,1842,0,1842,0.12,0.09,51.03,48.91,18.38,-10.23,3.52,-0.25,-0.1,-1.03,1.09,0.3996,0.8172,0.8322,0.8312,,False,예
