날짜,시가,고가,저가,종가,거래량,등락률
2020-08-20,10080,10159,10070,10149,382967,1.1360239162929746
2020-08-21,10090,10119,10060,10115,191729,-0.33500837520938026
2020-08-24,10194,10224,10149,10164,82739,0.4844290657439446
2020-08-25,10164,10164,10095,10100,79228,-0.6296733569460842
2020-08-26,10119,10149,10110,10110,46487,0.09900990099009901
2020-08-27,10105,10119,10090,10100,26661,-0.09891196834817012
2020-08-28,10110,10129,10065,10070,59008,-0.297029702970297
2020-08-31,10030,10134,9986,10134,202762,0.6355511420059583
2020-09-01,10124,10124,10050,10050,55225,-0.8288928359976317
2020-09-02,10085,10134,10085,10095,50785,0.44776119402985076
2020-09-03,10144,10154,10100,10139,47454,0.43585933630510154
2020-09-04,10219,10219,10159,10179,78638,0.3945162244797317
2020-09-07,10164,10164,10115,10144,37692,-0.3438451714313783
2020-09-08,10139,10154,10110,10115,29903,-0.2858832807570978
2020-09-09,10189,10194,10144,10159,40230,0.434997528423134
2020-09-10,10105,10110,10085,10090,40208,-0.6792007087311743
2020-09-11,10139,10159,10110,10124,39381,0.33696729435084244
2020-09-14,10119,10119,10065,10075,76506,-0.48399841959699724
2020-09-15,10045,10060,9986,9991,109626,-0.8337468982630273
2020-09-16,10015,10030,9941,9946,116466,-0.4504053648283455
2020-09-17,9926,9966,9891,9926,154546,-0.20108586366378445
2020-09-18,9847,9847,9668,9683,375359,-2.448116058835382
2020-09-21,9728,9738,9628,9658,153823,-0.25818444696891457
2020-09-22,9733,9767,9718,9757,133941,1.0250569476082005
2020-09-23,9723,9772,9703,9752,76565,-0.05124525981346726
2020-09-24,9847,9891,9797,9881,89643,1.322805578342904
2020-09-25,9832,9896,9817,9881,40366,0.0
2020-09-28,9881,9921,9871,9901,41852,0.20240866309078032
2020-09-29,9812,9857,9797,9842,27690,-0.5958994041005958
2020-10-05,9792,9792,9698,9738,44736,-1.0566957935378989
2020-10-06,9633,9708,9633,9703,53788,-0.3594167180119121
2020-10-07,9738,9767,9648,9648,39475,-0.5668349994846954
2020-10-08,9633,9658,9569,9569,71625,-0.8188225538971807
2020-10-12,9494,9514,9460,9465,114247,-1.0868429302957467
2020-10-13,9470,9534,9470,9470,60620,0.05282620179609086
2020-10-14,9494,9494,9390,9440,118232,-0.31678986272439286
2020-10-15,9440,9455,9380,9400,99782,-0.423728813559322
2020-10-16,9420,9460,9410,9455,47731,0.5851063829787234
2020-10-19,9395,9405,9365,9390,42886,-0.6874669487043892
2020-10-20,9380,9380,9321,9346,51887,-0.46858359957401496
2020-10-21,9331,9331,9207,9222,102720,-1.326770811042157
2020-10-22,9251,9291,9227,9236,46402,0.15181088700932552
2020-10-23,9271,9286,9236,9246,32688,0.10827197921178
2020-10-26,9197,9197,9152,9157,60031,-0.9625784122863942
2020-10-27,9217,9222,9107,9117,46113,-0.43682428743038115
2020-10-28,9177,9202,9137,9202,26207,0.9323242294614457
2020-10-29,9246,9271,9202,9202,70936,0.0
2020-10-30,9222,9251,9137,9251,55535,0.5324929363181917
2020-11-02,9291,9291,9232,9251,62091,0.0
2020-11-03,9217,9291,9217,9256,50595,0.05404821100421576
2020-11-04,9152,9465,9137,9306,270850,0.54019014693172
2020-11-05,9187,9246,9147,9157,193640,-1.601117558564367
2020-11-06,9088,9132,9038,9038,107026,-1.299552255105384
2020-11-09,9003,9023,8904,8919,163576,-1.3166629785350743
2020-11-10,8979,9008,8924,8944,195538,0.28030048211682923
2020-11-11,8959,8959,8845,8859,115041,-0.9503577817531306
2020-11-12,8894,8954,8884,8954,101635,1.0723557963652783
2020-11-13,8964,8979,8919,8964,54756,0.11168192986374804
2020-11-16,8850,8869,8800,8850,142199,-1.2717536813922357
2020-11-17,8830,8835,8805,8820,38329,-0.3389830508474576
2020-11-18,8815,8835,8775,8780,81671,-0.45351473922902497
2020-11-19,8815,8964,8815,8959,113055,2.03872437357631
2020-11-20,8944,8969,8909,8949,71618,-0.11161960040183055
2020-11-23,8944,8959,8879,8879,75102,-0.7822103028271314
2020-11-24,8929,8929,8854,8884,82280,0.05631264782070053
2020-11-25,8850,8854,8795,8845,114792,-0.4389914452949122
2020-11-26,8800,8830,8785,8790,50682,-0.6218202374222724
2020-11-27,8815,8815,8765,8770,86356,-0.22753128555176336
2020-11-30,8775,8810,8755,8810,51737,0.45610034207525657
2020-12-01,8830,8850,8795,8805,38645,-0.056753688989784334
2020-12-02,8795,8800,8716,8716,96511,-1.0107893242475865
2020-12-03,8716,8730,8631,8676,167350,-0.4589261128958238
2020-12-04,8597,8601,8433,8443,276828,-2.6855693868142003
2020-12-07,8433,8468,8403,8428,157583,-0.17766196849461094
2020-12-08,8458,8477,8438,8477,90023,0.5813953488372093
2020-12-09,8477,8477,8408,8458,123897,-0.22413589713341986
2020-12-10,8492,8512,8463,8512,191965,0.6384488058642706
2020-12-11,8497,8601,8482,8552,129921,0.4699248120300752
2020-12-14,8577,8582,8527,8577,183643,0.2923292797006548
2020-12-15,8587,8631,8567,8592,175080,0.17488632388947184
2020-12-16,8532,8611,8517,8611,84173,0.2211359404096834
2020-12-17,8592,8616,8552,8592,95748,-0.22064800836139822
2020-12-18,8587,8701,8587,8691,142931,1.1522346368715084
2020-12-21,8711,8760,8671,8745,177780,0.6213324128408698
2020-12-22,8790,8840,8755,8820,205629,0.8576329331046313
2020-12-23,8845,8864,8815,8825,158881,0.05668934240362812
2020-12-24,8785,8800,8706,8706,213278,-1.348441926345609
2020-12-28,8711,8735,8597,8636,166997,-0.8040431886055595
2020-12-29,8636,8651,8567,8572,91380,-0.7410838351088467
2020-12-30,8577,8587,8477,8497,203465,-0.8749416705552963
2021-01-04,8492,8507,8403,8433,107345,-0.7532070142403201
2021-01-05,8497,8522,8438,8522,153059,1.055377682912368
2021-01-06,8492,8542,8477,8497,145958,-0.29335836658061487
2021-01-07,8512,8562,8492,8517,83323,0.2353771919501
2021-01-08,8601,8691,8552,8552,222439,0.41094282024186923
2021-01-11,8601,8726,8601,8681,193923,1.508419083255379
2021-01-12,8701,8760,8671,8721,178880,0.46077640824789773
2021-01-13,8626,8651,8611,8646,92544,-0.8599931200550396
2021-01-14,8686,8770,8686,8696,168133,0.5783021050196623
2021-01-15,8656,8711,8651,8701,103375,0.05749770009199632
2021-01-18,8785,8830,8760,8775,111645,0.8504769566716469
2021-01-19,8785,8785,8726,8770,125813,-0.056980056980056974
2021-01-20,8726,8745,8691,8721,104624,-0.5587229190421893
2021-01-21,8706,8735,8686,8691,82539,-0.3439972480220158
2021-01-22,8716,8790,8716,8775,78268,0.9665170866413532
2021-01-25,8795,8805,8730,8740,130502,-0.39886039886039887
2021-01-26,8760,8830,8735,8830,83270,1.0297482837528604
2021-01-27,8765,8820,8740,8790,76396,-0.4530011325028313
2021-01-28,8879,9023,8879,9023,258319,2.650739476678043
2021-01-29,8969,9058,8934,9023,251739,0.0
2021-02-01,9028,9053,8969,8983,116918,-0.4433115371827552
2021-02-02,8993,9028,8944,8983,99452,0.0
2021-02-03,8959,8974,8909,8964,60372,-0.21151063119225202
2021-02-04,8944,9033,8929,9018,83949,0.6024096385542169
2021-02-05,9053,9157,9033,9103,144514,0.9425593257928587
2021-02-08,9018,9063,8993,9028,70420,-0.8239042074041525
2021-02-09,8998,9008,8939,8983,91131,-0.4984492689410722
2021-02-10,8899,8939,8830,8835,186426,-1.6475564956028053
2021-02-15,8790,8800,8740,8740,121807,-1.0752688172043012
2021-02-16,8750,8775,8676,8721,101792,-0.21739130434782608
2021-02-17,8845,8869,8800,8845,80287,1.4218552918243321
2021-02-18,8825,8845,8775,8840,58291,-0.05652911249293386
2021-02-19,8835,8884,8800,8810,71760,-0.3393665158371041
2021-02-22,8780,8874,8770,8869,112448,0.6696935300794552
2021-02-23,8899,8919,8854,8889,87614,0.22550456646747097
2021-02-24,8874,8929,8840,8914,81412,0.2812464844189448
2021-02-25,8810,8884,8810,8845,69662,-0.7740632712586941
2021-02-26,9018,9098,9013,9083,241618,2.6907857546636516
2021-03-02,8974,9132,8974,9103,145117,0.22019156666299683
2021-03-03,9122,9122,9048,9053,68932,-0.5492694716027684
2021-03-04,9142,9167,9093,9122,161937,0.7621782834419529
2021-03-05,9207,9241,9107,9132,182019,0.10962508221881166
2021-03-08,9152,9256,9147,9251,164294,1.3031099430573807
2021-03-09,9360,9430,9316,9360,334074,1.1782509998919035
2021-03-10,9296,9435,9291,9405,187350,0.4807692307692308
2021-03-11,9316,9365,9266,9291,284450,-1.2121212121212122
2021-03-12,9187,9261,9152,9246,223009,-0.4843396835647401
2021-03-15,9301,9336,9246,9306,150966,0.6489292667099287
2021-03-16,9256,9286,9192,9202,105613,-1.1175585643670751
2021-03-17,9202,9261,9202,9207,92498,0.054336013910019555
2021-03-18,9088,9122,9063,9103,131984,-1.1295753231237102
2021-03-19,9162,9266,9162,9212,94841,1.1974074480940349
2021-03-22,9232,9256,9182,9182,154388,-0.3256621797655232
2021-03-23,9137,9197,9122,9197,56853,0.163363101720758
2021-03-24,9266,9281,9227,9251,93236,0.5871479830379471
2021-03-25,9281,9301,9241,9266,77257,0.16214463301264728
2021-03-26,9266,9271,9182,9182,47961,-0.9065400388517159
2021-03-29,9202,9256,9202,9232,65837,0.5445436724025267
2021-03-30,9241,9276,9236,9271,57336,0.4224436741767764
2021-03-31,9271,9271,9227,9246,32897,-0.2696580735627225
2021-04-01,9182,9246,9137,9236,101073,-0.1081548777849881
2021-04-02,9197,9197,9147,9167,71057,-0.747076656561282
2021-04-05,9167,9187,9152,9157,36478,-0.10908694229300753
2021-04-06,9117,9127,9038,9038,161346,-1.299552255105384
2021-04-07,8998,9028,8954,8983,135848,-0.6085417127683116
2021-04-08,9033,9053,8979,8993,157462,0.11132138483802738
2021-04-09,8974,9058,8939,9058,171623,0.7227843878572223
2021-04-12,9058,9147,9053,9117,131923,0.6513579156546699
2021-04-13,9127,9167,9103,9142,61209,0.2742130086651311
2021-04-14,9083,9098,8983,8988,177426,-1.6845329249617151
2021-04-15,8988,9023,8969,9003,217582,0.16688918558077437
2021-04-16,8993,9058,8934,8969,325578,-0.3776518938131734
2021-04-19,8988,9023,8944,8993,87983,0.26758835990634405
2021-04-20,8964,8979,8879,8904,162300,-0.9896586233737351
2021-04-21,8974,9008,8964,9003,137697,1.1118598382749325
2021-04-22,8979,8993,8944,8979,53066,-0.26657780739753417
2021-04-23,9033,9033,8983,8983,67495,0.04454839068938635
2021-04-26,8969,8979,8884,8914,84549,-0.768117555382389
2021-04-27,8889,8914,8854,8869,139554,-0.5048238725600179
2021-04-28,8909,8934,8889,8909,109762,0.45100913293494194
2021-04-29,8840,8850,8805,8840,159755,-0.7744976989561118
2021-04-30,8845,8909,8825,8894,112434,0.6108597285067874
2021-05-03,8979,9088,8964,9088,189348,2.1812457836743873
2021-05-04,9033,9073,9013,9068,110634,-0.22007042253521128
2021-05-06,9103,9132,9093,9112,164716,0.4852227613586237
2021-05-07,9038,9073,9018,9053,70576,-0.6474978050921861
2021-05-10,8929,8969,8914,8934,143542,-1.314481387385397
2021-05-11,8979,9033,8964,9013,76807,0.8842623684799642
2021-05-12,9028,9112,9018,9093,131360,0.887606790191945
2021-05-13,9236,9241,9172,9177,113429,0.9237875288683602
2021-05-14,9142,9202,9142,9177,66233,0.0
2021-05-17,9127,9281,9127,9256,97024,0.8608477716029203
2021-05-18,9281,9301,9197,9217,91911,-0.42134831460674155
2021-05-20,9232,9246,9192,9227,129111,0.10849517196484756
2021-05-21,9162,9162,9117,9142,115102,-0.9212094938766664
2021-05-24,9147,9172,9127,9137,25439,-0.05469262743382192
2021-05-25,9103,9107,9053,9068,75253,-0.7551712816022764
2021-05-26,9058,9078,8964,8979,81716,-0.9814733127481252
2021-05-27,8993,9028,8969,8983,92749,0.04454839068938635
2021-05-28,8998,8998,8939,8959,95690,-0.2671713236112657
2021-05-31,8949,8979,8879,8889,146223,-0.7813372028128139
2021-06-01,8850,8864,8790,8810,288846,-0.8887388907638655
2021-06-02,8840,8914,8820,8914,118855,1.1804767309875142
2021-06-03,8889,8929,8859,8929,128405,0.16827462418667263
2021-06-04,8964,9003,8964,8974,183546,0.5039758091611602
2021-06-07,8894,8904,8859,8904,142155,-0.7800312012480499
2021-06-08,8894,8949,8884,8924,75249,0.22461814914645103
2021-06-09,8979,8993,8934,8949,84728,0.2801434334379202
2021-06-10,8979,8979,8929,8959,64496,0.1117443289753045
2021-06-11,8909,8919,8864,8889,168865,-0.7813372028128139
2021-06-14,8954,8988,8939,8974,132137,0.9562380470244122
2021-06-15,8988,8998,8974,8979,61437,0.05571651437486071
2021-06-16,8998,9003,8974,8974,44591,-0.055685488361732934
2021-06-17,9187,9202,9142,9182,248200,2.3178069979942055
2021-06-18,9222,9232,9192,9212,152573,0.326726203441516
2021-06-21,9241,9311,9227,9246,131060,0.36908380373425964
2021-06-22,9202,9227,9192,9202,78203,-0.4758814622539477
2021-06-23,9212,9306,9207,9301,67560,1.0758530754183875
2021-06-24,9261,9306,9241,9256,107408,-0.4838189441995484
2021-06-25,9222,9222,9117,9137,119601,-1.2856525496974935
2021-06-28,9142,9192,9132,9172,71443,0.38305789646492283
2021-06-29,9187,9192,9157,9157,43751,-0.16354121238552116
2021-06-30,9197,9207,9117,9117,60630,-0.43682428743038115
2021-07-01,9162,9222,9157,9212,50056,1.042009432927498
2021-07-02,9236,9256,9232,9246,55801,0.36908380373425964
2021-07-05,9197,9212,9152,9197,51068,-0.5299589011464417
2021-07-06,9207,9222,9172,9177,32982,-0.21746221593998044
2021-07-07,9261,9336,9256,9306,285427,1.4056881333769204
2021-07-08,9336,9425,9326,9410,87665,1.1175585643670751
2021-07-09,9465,9489,9430,9475,157291,0.6907545164718385
2021-07-12,9405,9460,9405,9450,38002,-0.2638522427440633
2021-07-13,9455,9455,9385,9425,62064,-0.26455026455026454
2021-07-14,9504,9524,9475,9480,59929,0.583554376657825
2021-07-15,9415,9460,9336,9356,115159,-1.3080168776371308
2021-07-16,9380,9390,9311,9331,74520,-0.2672082086361693
2021-07-19,9360,9455,9360,9455,147165,1.3289036544850499
2021-07-20,9509,9534,9480,9489,235820,0.3595980962453728
2021-07-21,9470,9554,9455,9549,142539,0.6323110970597534
2021-07-22,9504,9534,9470,9499,59420,-0.5236150382238978
2021-07-23,9499,9514,9455,9504,43042,0.05263711969681019
2021-07-26,9504,9584,9445,9569,88093,0.6839225589225589
2021-07-27,9549,9549,9485,9504,66638,-0.6792768314348416
2021-07-28,9564,9613,9539,9579,126551,0.7891414141414141
2021-07-29,9514,9524,9405,9435,157679,-1.5032884434700908
2021-07-30,9405,9489,9395,9480,87629,0.47694753577106513
2021-08-02,9509,9554,9494,9509,116970,0.30590717299578063
2021-08-03,9509,9544,9465,9470,47158,-0.41013776422336734
2021-08-04,9470,9475,9380,9390,66968,-0.8447729672650475
2021-08-05,9405,9430,9351,9390,61280,0.0
2021-08-06,9380,9400,9336,9365,77629,-0.26624068157614483
2021-08-09,9430,9450,9375,9410,47854,0.4805125467164976
2021-08-10,9435,9494,9430,9485,90288,0.7970244420828906
2021-08-11,9539,9594,9539,9594,145172,1.1491829204006325
2021-08-12,9559,9668,9554,9668,80433,0.7713154054617469
2021-08-13,9678,9797,9678,9782,200418,1.1791477037649978
2021-08-17,9752,9951,9752,9921,151776,1.4209773052545493
2021-08-18,9951,9971,9767,9772,167188,-1.5018647313778852
2021-08-19,9842,9926,9827,9901,178179,1.3200982398690135
2021-08-20,9901,9991,9832,9961,131181,0.605999394000606
2021-08-23,9886,9921,9832,9871,150441,-0.9035237425961249
2021-08-24,9787,9817,9733,9733,155682,-1.3980346469455982
2021-08-25,9718,9772,9688,9762,79880,0.29795540943182985
2021-08-26,9723,9822,9693,9807,96367,0.4609711124769515
2021-08-27,9827,9871,9772,9782,77939,-0.2549199551340879
2021-08-30,9668,9752,9668,9752,65485,-0.3066857493355142
2021-08-31,9738,9742,9609,9623,165925,-1.322805578342904
2021-09-01,9623,9638,9559,9584,70718,-0.4052790190169386
2021-09-02,9584,9663,9564,9648,69870,0.667779632721202
2021-09-03,9613,9613,9544,9589,91010,-0.6115257048092869
2021-09-06,9554,9623,9549,9574,60885,-0.15642924183960788
2021-09-07,9584,9618,9564,9599,37152,0.26112387716732816
2021-09-08,9668,9738,9663,9738,122626,1.4480675070319824
2021-09-09,9747,9817,9747,9787,89721,0.5031834052166769
2021-09-10,9802,9857,9747,9787,126292,0.0
2021-09-13,9797,9916,9797,9891,98470,1.0626341064677634
2021-09-14,9862,9876,9797,9812,106801,-0.7987058942472955
2021-09-15,9832,9862,9782,9807,58660,-0.050958010599266204
2021-09-16,9752,9822,9728,9822,68435,0.15295197308045275
2021-09-17,9876,9956,9862,9871,131129,0.49888006515984523
2021-09-23,10005,10070,9891,9891,191291,0.20261371694863742
2021-09-24,9862,9921,9827,9906,133244,0.1516530178950561
2021-09-27,9941,9946,9857,9901,47194,-0.05047445992327882
2021-09-28,9946,10030,9941,10030,142332,1.302898697101303
2021-09-29,10095,10100,9995,9995,208132,-0.3489531405782652
2021-09-30,10080,10105,10015,10025,127869,0.3001500750375188
2021-10-01,10015,10110,10015,10090,95268,0.6483790523690772
2021-10-05,10050,10105,10020,10100,106104,0.09910802775024777
2021-10-06,10070,10169,10070,10169,199312,0.6831683168316832
2021-10-07,10139,10159,10105,10139,134728,-0.2950142590225194
2021-10-08,10124,10209,10124,10209,84503,0.6904033928395306
2021-10-12,10239,10298,10239,10278,119301,0.6758742286218044
2021-10-13,10278,10278,10179,10189,87283,-0.8659272231951741
2021-10-14,10090,10139,10035,10055,81936,-1.3151437825105508
2021-10-15,10020,10030,9976,9991,95329,-0.6364992541024366
2021-10-18,10015,10080,10000,10080,66790,0.8908017215493944
2021-10-19,10040,10045,9931,9931,90840,-1.478174603174603
2021-10-20,9871,9931,9822,9852,138670,-0.7954888732252542
2021-10-21,9881,9921,9837,9901,58484,0.4973609419407227
2021-10-22,9921,9951,9901,9901,135343,0.0
2021-10-25,9901,9916,9738,9747,137754,-1.5553984446015554
2021-10-26,9742,9777,9678,9723,130242,-0.24622960911049552
2021-10-27,9742,9792,9708,9772,97126,0.5039596832253419
2021-10-28,9832,9842,9772,9777,127061,0.0511665984445354
2021-10-29,9747,9792,9742,9752,153186,-0.25570215812621455
2021-11-01,9817,9916,9817,9881,155034,1.322805578342904
2021-11-02,9891,9896,9842,9852,140411,-0.29349256148163144
2021-11-03,9911,9971,9896,9966,122644,1.1571254567600486
2021-11-04,9901,9976,9881,9971,136516,0.05017057997190447
2021-11-05,10015,10050,9995,10025,128602,0.5415705546083642
2021-11-08,9981,10035,9976,9991,94511,-0.3391521197007481
2021-11-09,9995,9995,9886,9896,211427,-0.9508557701931739
2021-11-10,9921,9986,9911,9951,96609,0.5557801131770412
2021-11-11,10010,10050,9941,9941,211945,-0.10049241282283188
2021-11-12,9946,9961,9876,9911,89848,-0.30178050497937836
2021-11-15,9911,9961,9891,9896,78802,-0.15134698819493492
2021-11-16,9961,9976,9857,9921,95818,0.2526273241713824
2021-11-17,9961,10030,9951,9961,124135,0.4031851627860095
2021-11-18,9956,9976,9901,9941,65357,-0.20078305391024995
2021-11-19,9966,10010,9931,10000,93097,0.5935016597927774
2021-11-22,10090,10095,10005,10005,111208,0.05
2021-11-23,10080,10100,10045,10080,90287,0.7496251874062968
2021-11-24,10090,10090,10035,10035,44455,-0.4464285714285714
2021-11-25,10065,10095,10055,10075,39127,0.3986048829098156
2021-11-26,10085,10154,10085,10149,109325,0.7344913151364765
2021-11-29,10189,10189,10105,10129,115423,-0.19706375012316485
2021-11-30,10090,10090,10015,10050,346752,-0.7799387896139797
2021-12-01,9981,10005,9862,9896,282584,-1.5323383084577114
2021-12-02,9901,9906,9837,9847,121918,-0.49514955537590943
2021-12-03,9881,9916,9852,9906,80658,0.5991672590636742
2021-12-06,9961,10010,9936,9956,217133,0.5047445992327882
2021-12-07,9941,9976,9896,9901,59247,-0.5524306950582563
2021-12-08,9871,9886,9832,9842,105027,-0.5958994041005958
2021-12-09,9807,9827,9797,9817,81660,-0.25401341190814875
2021-12-10,9876,9916,9847,9916,89686,1.0084547214016502
2021-12-13,9916,9931,9862,9911,77337,-0.050423557886244454
2021-12-14,9981,9991,9936,9941,97612,0.30269397638986983
2021-12-15,9986,10025,9981,10000,124659,0.5935016597927774
2021-12-16,9981,9991,9941,9956,70983,-0.44
2021-12-17,9991,10025,9926,9926,62251,-0.3013258336681398
2021-12-20,10040,10110,10025,10100,127456,1.7529719927463228
2021-12-21,10075,10124,10060,10119,114042,0.18811881188118812
2021-12-22,10095,10119,10070,10115,100395,-0.039529597786342525
2021-12-23,10060,10085,10015,10050,95835,-0.6426099851705388
2021-12-24,10015,10045,10005,10025,63520,-0.24875621890547264
2021-12-27,10025,10040,10010,10025,19036,0.0
2021-12-28,10015,10060,10005,10050,23786,0.24937655860349126
2021-12-29,10040,10050,10025,10045,20107,-0.04975124378109452
2021-12-30,10025,10070,9981,10070,74584,0.24888003982080636
2022-01-03,10070,10139,10045,10115,50526,0.4468718967229395
2022-01-04,10174,10189,10134,10149,66131,0.33613445378151263
2022-01-05,10209,10253,10204,10209,150526,0.5911912503694945
2022-01-06,10263,10278,10214,10268,112713,0.577921441865021
2022-01-07,10298,10323,10278,10283,67682,0.1460849240358395
2022-01-10,10248,10278,10229,10244,48645,-0.37926675094816686
2022-01-11,10234,10234,10134,10169,61508,-0.7321358844201484
2022-01-12,10100,10105,10065,10090,91730,-0.7768708820926346
2022-01-13,10030,10080,10030,10050,65048,-0.39643211100099107
2022-01-14,10050,10075,10015,10030,77960,-0.1990049751243781
2022-01-17,10055,10134,10055,10124,66461,0.9371884346959123
2022-01-18,10085,10119,10015,10090,96142,-0.33583563808771233
2022-01-19,10129,10139,10090,10100,106363,0.09910802775024777
2022-01-20,10070,10119,10050,10105,92102,0.04950495049504951
2022-01-21,10139,10159,10110,10144,107426,0.3859475507174666
2022-01-24,10149,10169,10124,10169,103868,0.24645110410094637
2022-01-25,10169,10248,10169,10224,149980,0.5408594748746189
2022-01-26,10204,10214,10174,10214,54425,-0.09780907668231612
2022-01-27,10253,10313,10253,10293,166666,0.7734482083414921
2022-01-28,10323,10377,10308,10358,155932,0.6314971339745459
2022-02-03,10293,10363,10293,10353,75391,-0.04827186715582159
2022-02-04,10288,10288,10199,10199,96474,-1.4874915483434754
2022-02-07,10219,10258,10209,10248,41963,0.4804392587508579
2022-02-08,10204,10224,10189,10209,49123,-0.3805620608899297
2022-02-09,10194,10204,10159,10184,195168,-0.24488196689195807
2022-02-10,10149,10199,10149,10184,39647,0.0
2022-02-11,10239,10268,10219,10224,76810,0.3927729772191673
2022-02-14,10244,10244,10154,10154,62030,-0.6846635367762128
2022-02-15,10189,10244,10179,10239,71813,0.8371085286586567
2022-02-16,10159,10189,10159,10184,63359,-0.5371618322101768
2022-02-17,10179,10253,10149,10189,204762,0.049096622152395915
2022-02-18,10219,10219,10154,10169,109547,-0.1962901167926195
2022-02-21,10199,10219,10090,10100,105262,-0.6785327957517947
2022-02-22,10139,10169,10119,10119,90350,0.18811881188118812
2022-02-23,10110,10129,10065,10129,49731,0.09882399446585631
2022-02-24,10129,10288,10129,10268,257818,1.3722973640043439
2022-02-25,10303,10318,10239,10258,135830,-0.09738994935722634
2022-02-28,10278,10368,10273,10278,84068,0.19496977968414894
2022-03-02,10308,10333,10288,10333,24292,0.5351235648958942
2022-03-03,10298,10308,10268,10303,19695,-0.29033194619181263
2022-03-04,10358,10462,10358,10462,131405,1.5432398330583323
2022-03-07,10571,10710,10571,10710,423003,2.370483655132862
2022-03-08,10774,10898,10759,10874,106203,1.5312791783380018
2022-03-10,10660,10759,10660,10720,93640,-1.4162221813500093
2022-03-11,10725,10829,10725,10774,211712,0.503731343283582
2022-03-14,10839,10953,10824,10953,143007,1.6614070911453498
2022-03-15,10943,10993,10908,10968,74329,0.13694878115584772
2022-03-16,10938,10978,10839,10839,124724,-1.176148796498906
2022-03-17,10665,10685,10437,10457,198818,-3.5243103607343853
2022-03-18,10422,10506,10338,10353,86971,-0.994549105862102
2022-03-21,10432,10492,10392,10492,119113,1.3426060079204094
2022-03-22,10576,10611,10521,10521,88808,0.2764010674799847
2022-03-23,10457,10457,10397,10452,93359,-0.6558311947533505
2022-03-24,10526,10576,10506,10526,68141,0.7079984691924991
2022-03-25,10546,10556,10492,10536,32170,0.09500285008550256
2022-03-28,10606,10685,10601,10685,303279,1.4141989369779804
2022-03-29,10616,10616,10541,10551,77325,-1.254094525035096
2022-03-30,10387,10437,10338,10382,245805,-1.6017439105298077
2022-03-31,10397,10417,10358,10412,36071,0.2889616644191871
2022-04-01,10467,10516,10457,10467,69791,0.5282366500192086
2022-04-04,10536,10546,10447,10447,22712,-0.19107671730199677
2022-04-05,10447,10462,10382,10412,58766,-0.33502440892122143
2022-04-06,10521,10576,10506,10506,100979,0.9028044563964657
2022-04-07,10541,10541,10487,10531,13545,0.23795926137445267
2022-04-08,10526,10645,10516,10635,61994,0.987560535561675
2022-04-11,10705,10784,10700,10774,88547,1.3070051716031972
2022-04-12,10804,10859,10804,10819,202351,0.4176721737516243
2022-04-13,10720,10740,10625,10680,165509,-1.2847767815879472
2022-04-14,10625,10635,10586,10616,133005,-0.599250936329588
2022-04-15,10725,10745,10680,10700,48143,0.7912584777694046
2022-04-18,10710,10789,10710,10789,64415,0.8317757009345795
2022-04-19,10779,10839,10764,10824,33229,0.3244044860506071
2022-04-20,10874,10898,10754,10809,61787,-0.1385809312638581
2022-04-21,10784,10854,10779,10854,69860,0.4163197335553705
2022-04-22,10918,10978,10854,10854,41484,0.0
2022-04-25,10953,11062,10953,11062,125173,1.9163442049014188
2022-04-26,11057,11062,10983,11062,183750,0.0
2022-04-27,11270,11340,11251,11340,126047,2.513107937081902
2022-04-28,11320,11499,11275,11464,218405,1.09347442680776
2022-04-29,11439,11449,11156,11156,154440,-2.6866713189113747
2022-05-02,11305,11370,11280,11330,160077,1.559698816780208
2022-05-03,11370,11380,11290,11360,120034,0.264783759929391
2022-05-04,11270,11330,11216,11330,159987,-0.2640845070422535
2022-05-06,11419,11518,11404,11464,263579,1.1827007943512797
2022-05-09,11459,11528,11454,11484,104692,0.17445917655268667
2022-05-10,11528,11568,11464,11513,237270,0.25252525252525254
2022-05-11,11538,11588,11494,11504,185106,-0.07817250065143751
2022-05-12,11623,11801,11623,11762,192042,2.2426981919332407
2022-05-13,11796,11796,11623,11662,130410,-0.8501955449753443
2022-05-16,11548,11707,11518,11662,122573,0.0
2022-05-17,11593,11593,11489,11504,66568,-1.354827645343852
2022-05-18,11394,11474,11345,11345,164146,-1.3821279554937413
2022-05-19,11528,11548,11459,11548,77823,1.7893345085940944
2022-05-20,11350,11459,11350,11370,89791,-1.541392448908902
2022-05-23,11409,11434,11290,11290,112766,-0.7036059806508356
2022-05-24,11265,11335,11265,11335,57872,0.39858281665190437
2022-05-25,11260,11315,11241,11315,39416,-0.17644464049404499
2022-05-26,11335,11404,11295,11360,39590,0.3977021652673442
2022-05-27,11256,11260,11102,11156,109312,-1.795774647887324
2022-05-30,11052,11112,10854,10859,109364,-2.6622445320903547
2022-05-31,10834,10928,10789,10834,91530,-0.23022377751174142
2022-06-02,10993,11127,10988,11087,143056,2.3352409082518
2022-06-03,10928,10943,10844,10918,183601,-1.5243077478127536
2022-06-07,11092,11221,11092,11186,157622,2.45466202601209
2022-06-08,11141,11181,11117,11131,62667,-0.49168603611657424
2022-06-09,11161,11241,11107,11166,64593,0.3144371574880963
2022-06-10,11295,11380,11275,11380,88707,1.9165323302883754
2022-06-13,11598,11732,11598,11652,246257,2.390158172231986
2022-06-14,11766,11796,11682,11687,122497,0.3003776175763817
2022-06-15,11727,11816,11717,11766,148924,0.6759647471549585
