종목,만기월,방향,손절선(%),손절적용,진입일,진입가,청산 목표일,청산일,보유일,청산가,수익률(%),청산 사유
QQQ,9,아래,-2.5,가능,2022-09-16,289.32,2022-09-23,2022-09-23,5,275.51,4.77,기한청산
QQQ,9,아래,-2.5,가능,2023-09-15,370.81,2023-09-22,2023-09-22,5,357.91,3.48,기한청산
QQQ,9,아래,-2.5,가능,2024-09-20,482.44,2024-09-27,2024-09-27,5,486.75,-0.89,기한청산
QQQ,9,아래,-2.5,가능,2025-09-19,599.35,2025-09-26,2025-09-26,5,595.97,0.56,기한청산
QQQ,9,아래,-3.0,가능,1999-09-17,63.3125,1999-09-24,1999-09-24,5,60.0781,5.11,기한청산
QQQ,9,아래,-3.0,가능,2000-09-15,91.3125,2000-09-22,2000-09-20,3,94.0519,-3.0,장중손절
QQQ,9,아래,-3.0,가능,2001-09-21,28.19,2001-09-28,2001-09-24,1,29.08,-3.16,갭손절
QQQ,9,아래,-3.0,가능,2002-09-20,21.67,2002-09-27,2002-09-26,4,22.3201,-3.0,장중손절
QQQ,9,아래,-3.0,가능,2003-09-19,34.58,2003-09-26,2003-09-26,5,32.58,5.78,기한청산
QQQ,9,아래,-3.0,가능,2004-09-17,35.43,2004-09-24,2004-09-24,5,34.8,1.78,기한청산
QQQ,9,아래,-3.0,가능,2005-09-16,39.4,2005-09-23,2005-09-23,5,38.75,1.65,기한청산
QQQ,9,아래,-3.0,가능,2006-09-15,40.11,2006-09-22,2006-09-22,5,39.87,0.6,기한청산
QQQ,9,아래,-3.0,가능,2007-09-21,50.36,2007-09-28,2007-09-28,5,51.41,-2.08,기한청산
QQQ,9,아래,-3.0,가능,2008-09-19,42.9,2008-09-26,2008-09-26,5,41.08,4.24,기한청산
QQQ,9,아래,-3.0,가능,2009-09-18,42.44,2009-09-25,2009-09-25,5,41.7,1.74,기한청산
QQQ,9,아래,-3.0,가능,2010-09-17,47.99,2010-09-24,2010-09-24,5,49.4297,-3.0,장중손절
QQQ,9,아래,-3.0,가능,2011-09-16,56.59,2011-09-23,2011-09-23,5,54.15,4.31,기한청산
QQQ,9,아래,-3.0,가능,2012-09-21,70.15,2012-09-28,2012-09-28,5,68.57,2.25,기한청산
QQQ,9,아래,-3.0,가능,2013-09-20,78.99,2013-09-27,2013-09-27,5,79.07,-0.1,기한청산
QQQ,9,아래,-3.0,가능,2014-09-19,99.98,2014-09-26,2014-09-26,5,98.78,1.2,기한청산
QQQ,9,아래,-3.0,가능,2015-09-18,105.35,2015-09-25,2015-09-25,5,102.92,2.31,기한청산
QQQ,9,아래,-3.0,가능,2016-09-16,117.29,2016-09-23,2016-09-23,5,118.33,-0.89,기한청산
QQQ,9,아래,-3.0,가능,2017-09-15,146.06,2017-09-22,2017-09-22,5,144.32,1.19,기한청산
QQQ,9,아래,-3.0,가능,2018-09-21,183.71,2018-09-28,2018-09-28,5,185.79,-1.13,기한청산
QQQ,9,아래,-3.0,가능,2019-09-20,190.8,2019-09-27,2019-09-27,5,187.03,1.98,기한청산
QQQ,9,아래,-3.0,가능,2020-09-18,266.87,2020-09-25,2020-09-25,5,271.56,-1.76,기한청산
QQQ,9,아래,-3.0,가능,2021-09-17,373.83,2021-09-24,2021-09-24,5,373.33,0.13,기한청산
QQQ,9,아래,-3.0,가능,2022-09-16,289.32,2022-09-23,2022-09-23,5,275.51,4.77,기한청산
QQQ,9,아래,-3.0,가능,2023-09-15,370.81,2023-09-22,2023-09-22,5,357.91,3.48,기한청산
QQQ,9,아래,-3.0,가능,2024-09-20,482.44,2024-09-27,2024-09-27,5,486.75,-0.89,기한청산
QQQ,9,아래,-3.0,가능,2025-09-19,599.35,2025-09-26,2025-09-26,5,595.97,0.56,기한청산
QQQ,9,아래,-3.5,가능,1999-09-17,63.3125,1999-09-24,1999-09-24,5,60.0781,5.11,기한청산
QQQ,9,아래,-3.5,가능,2000-09-15,91.3125,2000-09-22,2000-09-20,3,94.5084,-3.5,장중손절
QQQ,9,아래,-3.5,가능,2001-09-21,28.19,2001-09-28,2001-09-24,1,29.1766,-3.5,장중손절
QQQ,9,아래,-3.5,가능,2002-09-20,21.67,2002-09-27,2002-09-27,5,21.31,1.66,기한청산
QQQ,9,아래,-3.5,가능,2003-09-19,34.58,2003-09-26,2003-09-26,5,32.58,5.78,기한청산
QQQ,9,아래,-3.5,가능,2004-09-17,35.43,2004-09-24,2004-09-24,5,34.8,1.78,기한청산
QQQ,9,아래,-3.5,가능,2005-09-16,39.4,2005-09-23,2005-09-23,5,38.75,1.65,기한청산
QQQ,9,아래,-3.5,가능,2006-09-15,40.11,2006-09-22,2006-09-22,5,39.87,0.6,기한청산
QQQ,9,아래,-3.5,가능,2007-09-21,50.36,2007-09-28,2007-09-28,5,51.41,-2.08,기한청산
QQQ,9,아래,-3.5,가능,2008-09-19,42.9,2008-09-26,2008-09-26,5,41.08,4.24,기한청산
QQQ,9,아래,-3.5,가능,2009-09-18,42.44,2009-09-25,2009-09-25,5,41.7,1.74,기한청산
QQQ,9,아래,-3.5,가능,2010-09-17,47.99,2010-09-24,2010-09-24,5,49.6696,-3.5,장중손절
QQQ,9,아래,-3.5,가능,2011-09-16,56.59,2011-09-23,2011-09-23,5,54.15,4.31,기한청산
QQQ,9,아래,-3.5,가능,2012-09-21,70.15,2012-09-28,2012-09-28,5,68.57,2.25,기한청산
QQQ,9,아래,-3.5,가능,2013-09-20,78.99,2013-09-27,2013-09-27,5,79.07,-0.1,기한청산
QQQ,9,아래,-3.5,가능,2014-09-19,99.98,2014-09-26,2014-09-26,5,98.78,1.2,기한청산
QQQ,9,아래,-3.5,가능,2015-09-18,105.35,2015-09-25,2015-09-25,5,102.92,2.31,기한청산
QQQ,9,아래,-3.5,가능,2016-09-16,117.29,2016-09-23,2016-09-23,5,118.33,-0.89,기한청산
QQQ,9,아래,-3.5,가능,2017-09-15,146.06,2017-09-22,2017-09-22,5,144.32,1.19,기한청산
QQQ,9,아래,-3.5,가능,2018-09-21,183.71,2018-09-28,2018-09-28,5,185.79,-1.13,기한청산
QQQ,9,아래,-3.5,가능,2019-09-20,190.8,2019-09-27,2019-09-27,5,187.03,1.98,기한청산
QQQ,9,아래,-3.5,가능,2020-09-18,266.87,2020-09-25,2020-09-25,5,271.56,-1.76,기한청산
QQQ,9,아래,-3.5,가능,2021-09-17,373.83,2021-09-24,2021-09-24,5,373.33,0.13,기한청산
QQQ,9,아래,-3.5,가능,2022-09-16,289.32,2022-09-23,2022-09-23,5,275.51,4.77,기한청산
QQQ,9,아래,-3.5,가능,2023-09-15,370.81,2023-09-22,2023-09-22,5,357.91,3.48,기한청산
QQQ,9,아래,-3.5,가능,2024-09-20,482.44,2024-09-27,2024-09-27,5,486.75,-0.89,기한청산
QQQ,9,아래,-3.5,가능,2025-09-19,599.35,2025-09-26,2025-09-26,5,595.97,0.56,기한청산
QQQ,9,아래,-4.0,가능,1999-09-17,63.3125,1999-09-24,1999-09-24,5,60.0781,5.11,기한청산
QQQ,9,아래,-4.0,가능,2000-09-15,91.3125,2000-09-22,2000-09-20,3,94.965,-4.0,장중손절
QQQ,9,아래,-4.0,가능,2001-09-21,28.19,2001-09-28,2001-09-24,1,29.3176,-4.0,장중손절
QQQ,9,아래,-4.0,가능,2002-09-20,21.67,2002-09-27,2002-09-27,5,21.31,1.66,기한청산
QQQ,9,아래,-4.0,가능,2003-09-19,34.58,2003-09-26,2003-09-26,5,32.58,5.78,기한청산
QQQ,9,아래,-4.0,가능,2004-09-17,35.43,2004-09-24,2004-09-24,5,34.8,1.78,기한청산
QQQ,9,아래,-4.0,가능,2005-09-16,39.4,2005-09-23,2005-09-23,5,38.75,1.65,기한청산
QQQ,9,아래,-4.0,가능,2006-09-15,40.11,2006-09-22,2006-09-22,5,39.87,0.6,기한청산
QQQ,9,아래,-4.0,가능,2007-09-21,50.36,2007-09-28,2007-09-28,5,51.41,-2.08,기한청산
QQQ,9,아래,-4.0,가능,2008-09-19,42.9,2008-09-26,2008-09-26,5,41.08,4.24,기한청산
QQQ,9,아래,-4.0,가능,2009-09-18,42.44,2009-09-25,2009-09-25,5,41.7,1.74,기한청산
QQQ,9,아래,-4.0,가능,2010-09-17,47.99,2010-09-24,2010-09-24,5,49.66,-3.48,기한청산
QQQ,9,아래,-4.0,가능,2011-09-16,56.59,2011-09-23,2011-09-23,5,54.15,4.31,기한청산
QQQ,9,아래,-4.0,가능,2012-09-21,70.15,2012-09-28,2012-09-28,5,68.57,2.25,기한청산
QQQ,9,아래,-4.0,가능,2013-09-20,78.99,2013-09-27,2013-09-27,5,79.07,-0.1,기한청산
QQQ,9,아래,-4.0,가능,2014-09-19,99.98,2014-09-26,2014-09-26,5,98.78,1.2,기한청산
QQQ,9,아래,-4.0,가능,2015-09-18,105.35,2015-09-25,2015-09-25,5,102.92,2.31,기한청산
QQQ,9,아래,-4.0,가능,2016-09-16,117.29,2016-09-23,2016-09-23,5,118.33,-0.89,기한청산
QQQ,9,아래,-4.0,가능,2017-09-15,146.06,2017-09-22,2017-09-22,5,144.32,1.19,기한청산
QQQ,9,아래,-4.0,가능,2018-09-21,183.71,2018-09-28,2018-09-28,5,185.79,-1.13,기한청산
QQQ,9,아래,-4.0,가능,2019-09-20,190.8,2019-09-27,2019-09-27,5,187.03,1.98,기한청산
QQQ,9,아래,-4.0,가능,2020-09-18,266.87,2020-09-25,2020-09-25,5,271.56,-1.76,기한청산
QQQ,9,아래,-4.0,가능,2021-09-17,373.83,2021-09-24,2021-09-24,5,373.33,0.13,기한청산
QQQ,9,아래,-4.0,가능,2022-09-16,289.32,2022-09-23,2022-09-23,5,275.51,4.77,기한청산
QQQ,9,아래,-4.0,가능,2023-09-15,370.81,2023-09-22,2023-09-22,5,357.91,3.48,기한청산
QQQ,9,아래,-4.0,가능,2024-09-20,482.44,2024-09-27,2024-09-27,5,486.75,-0.89,기한청산
QQQ,9,아래,-4.0,가능,2025-09-19,599.35,2025-09-26,2025-09-26,5,595.97,0.56,기한청산
QQQ,9,아래,-4.5,가능,1999-09-17,63.3125,1999-09-24,1999-09-24,5,60.0781,5.11,기한청산
QQQ,9,아래,-4.5,가능,2000-09-15,91.3125,2000-09-22,2000-09-22,5,92.9375,-1.78,기한청산
QQQ,9,아래,-4.5,가능,2001-09-21,28.19,2001-09-28,2001-09-24,1,29.4585,-4.5,장중손절
QQQ,9,아래,-4.5,가능,2002-09-20,21.67,2002-09-27,2002-09-27,5,21.31,1.66,기한청산
QQQ,9,아래,-4.5,가능,2003-09-19,34.58,2003-09-26,2003-09-26,5,32.58,5.78,기한청산
QQQ,9,아래,-4.5,가능,2004-09-17,35.43,2004-09-24,2004-09-24,5,34.8,1.78,기한청산
QQQ,9,아래,-4.5,가능,2005-09-16,39.4,2005-09-23,2005-09-23,5,38.75,1.65,기한청산
QQQ,9,아래,-4.5,가능,2006-09-15,40.11,2006-09-22,2006-09-22,5,39.87,0.6,기한청산
QQQ,9,아래,-4.5,가능,2007-09-21,50.36,2007-09-28,2007-09-28,5,51.41,-2.08,기한청산
QQQ,9,아래,-4.5,가능,2008-09-19,42.9,2008-09-26,2008-09-26,5,41.08,4.24,기한청산
QQQ,9,아래,-4.5,가능,2009-09-18,42.44,2009-09-25,2009-09-25,5,41.7,1.74,기한청산
QQQ,9,아래,-4.5,가능,2010-09-17,47.99,2010-09-24,2010-09-24,5,49.66,-3.48,기한청산
QQQ,9,아래,-4.5,가능,2011-09-16,56.59,2011-09-23,2011-09-23,5,54.15,4.31,기한청산
QQQ,9,아래,-4.5,가능,2012-09-21,70.15,2012-09-28,2012-09-28,5,68.57,2.25,기한청산
QQQ,9,아래,-4.5,가능,2013-09-20,78.99,2013-09-27,2013-09-27,5,79.07,-0.1,기한청산
QQQ,9,아래,-4.5,가능,2014-09-19,99.98,2014-09-26,2014-09-26,5,98.78,1.2,기한청산
QQQ,9,아래,-4.5,가능,2015-09-18,105.35,2015-09-25,2015-09-25,5,102.92,2.31,기한청산
QQQ,9,아래,-4.5,가능,2016-09-16,117.29,2016-09-23,2016-09-23,5,118.33,-0.89,기한청산
QQQ,9,아래,-4.5,가능,2017-09-15,146.06,2017-09-22,2017-09-22,5,144.32,1.19,기한청산
QQQ,9,아래,-4.5,가능,2018-09-21,183.71,2018-09-28,2018-09-28,5,185.79,-1.13,기한청산
QQQ,9,아래,-4.5,가능,2019-09-20,190.8,2019-09-27,2019-09-27,5,187.03,1.98,기한청산
QQQ,9,아래,-4.5,가능,2020-09-18,266.87,2020-09-25,2020-09-25,5,271.56,-1.76,기한청산
QQQ,9,아래,-4.5,가능,2021-09-17,373.83,2021-09-24,2021-09-24,5,373.33,0.13,기한청산
QQQ,9,아래,-4.5,가능,2022-09-16,289.32,2022-09-23,2022-09-23,5,275.51,4.77,기한청산
QQQ,9,아래,-4.5,가능,2023-09-15,370.81,2023-09-22,2023-09-22,5,357.91,3.48,기한청산
QQQ,9,아래,-4.5,가능,2024-09-20,482.44,2024-09-27,2024-09-27,5,486.75,-0.89,기한청산
QQQ,9,아래,-4.5,가능,2025-09-19,599.35,2025-09-26,2025-09-26,5,595.97,0.56,기한청산
QQQ,9,아래,-5.0,가능,1999-09-17,63.3125,1999-09-24,1999-09-24,5,60.0781,5.11,기한청산
QQQ,9,아래,-5.0,가능,2000-09-15,91.3125,2000-09-22,2000-09-22,5,92.9375,-1.78,기한청산
QQQ,9,아래,-5.0,가능,2001-09-21,28.19,2001-09-28,2001-09-24,1,29.5995,-5.0,장중손절
QQQ,9,아래,-5.0,가능,2002-09-20,21.67,2002-09-27,2002-09-27,5,21.31,1.66,기한청산
QQQ,9,아래,-5.0,가능,2003-09-19,34.58,2003-09-26,2003-09-26,5,32.58,5.78,기한청산
QQQ,9,아래,-5.0,가능,2004-09-17,35.43,2004-09-24,2004-09-24,5,34.8,1.78,기한청산
QQQ,9,아래,-5.0,가능,2005-09-16,39.4,2005-09-23,2005-09-23,5,38.75,1.65,기한청산
QQQ,9,아래,-5.0,가능,2006-09-15,40.11,2006-09-22,2006-09-22,5,39.87,0.6,기한청산
QQQ,9,아래,-5.0,가능,2007-09-21,50.36,2007-09-28,2007-09-28,5,51.41,-2.08,기한청산
QQQ,9,아래,-5.0,가능,2008-09-19,42.9,2008-09-26,2008-09-26,5,41.08,4.24,기한청산
QQQ,9,아래,-5.0,가능,2009-09-18,42.44,2009-09-25,2009-09-25,5,41.7,1.74,기한청산
QQQ,9,아래,-5.0,가능,2010-09-17,47.99,2010-09-24,2010-09-24,5,49.66,-3.48,기한청산
QQQ,9,아래,-5.0,가능,2011-09-16,56.59,2011-09-23,2011-09-23,5,54.15,4.31,기한청산
QQQ,9,아래,-5.0,가능,2012-09-21,70.15,2012-09-28,2012-09-28,5,68.57,2.25,기한청산
QQQ,9,아래,-5.0,가능,2013-09-20,78.99,2013-09-27,2013-09-27,5,79.07,-0.1,기한청산
QQQ,9,아래,-5.0,가능,2014-09-19,99.98,2014-09-26,2014-09-26,5,98.78,1.2,기한청산
QQQ,9,아래,-5.0,가능,2015-09-18,105.35,2015-09-25,2015-09-25,5,102.92,2.31,기한청산
QQQ,9,아래,-5.0,가능,2016-09-16,117.29,2016-09-23,2016-09-23,5,118.33,-0.89,기한청산
QQQ,9,아래,-5.0,가능,2017-09-15,146.06,2017-09-22,2017-09-22,5,144.32,1.19,기한청산
QQQ,9,아래,-5.0,가능,2018-09-21,183.71,2018-09-28,2018-09-28,5,185.79,-1.13,기한청산
QQQ,9,아래,-5.0,가능,2019-09-20,190.8,2019-09-27,2019-09-27,5,187.03,1.98,기한청산
QQQ,9,아래,-5.0,가능,2020-09-18,266.87,2020-09-25,2020-09-25,5,271.56,-1.76,기한청산
QQQ,9,아래,-5.0,가능,2021-09-17,373.83,2021-09-24,2021-09-24,5,373.33,0.13,기한청산
QQQ,9,아래,-5.0,가능,2022-09-16,289.32,2022-09-23,2022-09-23,5,275.51,4.77,기한청산
QQQ,9,아래,-5.0,가능,2023-09-15,370.81,2023-09-22,2023-09-22,5,357.91,3.48,기한청산
QQQ,9,아래,-5.0,가능,2024-09-20,482.44,2024-09-27,2024-09-27,5,486.75,-0.89,기한청산
QQQ,9,아래,-5.0,가능,2025-09-19,599.35,2025-09-26,2025-09-26,5,595.97,0.56,기한청산
QQQ,9,아래,-5.5,가능,1999-09-17,63.3125,1999-09-24,1999-09-24,5,60.0781,5.11,기한청산
QQQ,9,아래,-5.5,가능,2000-09-15,91.3125,2000-09-22,2000-09-22,5,92.9375,-1.78,기한청산
QQQ,9,아래,-5.5,가능,2001-09-21,28.19,2001-09-28,2001-09-24,1,29.7404,-5.5,장중손절
QQQ,9,아래,-5.5,가능,2002-09-20,21.67,2002-09-27,2002-09-27,5,21.31,1.66,기한청산
QQQ,9,아래,-5.5,가능,2003-09-19,34.58,2003-09-26,2003-09-26,5,32.58,5.78,기한청산
QQQ,9,아래,-5.5,가능,2004-09-17,35.43,2004-09-24,2004-09-24,5,34.8,1.78,기한청산
QQQ,9,아래,-5.5,가능,2005-09-16,39.4,2005-09-23,2005-09-23,5,38.75,1.65,기한청산
QQQ,9,아래,-5.5,가능,2006-09-15,40.11,2006-09-22,2006-09-22,5,39.87,0.6,기한청산
QQQ,9,아래,-5.5,가능,2007-09-21,50.36,2007-09-28,2007-09-28,5,51.41,-2.08,기한청산
QQQ,9,아래,-5.5,가능,2008-09-19,42.9,2008-09-26,2008-09-26,5,41.08,4.24,기한청산
QQQ,9,아래,-5.5,가능,2009-09-18,42.44,2009-09-25,2009-09-25,5,41.7,1.74,기한청산
QQQ,9,아래,-5.5,가능,2010-09-17,47.99,2010-09-24,2010-09-24,5,49.66,-3.48,기한청산
QQQ,9,아래,-5.5,가능,2011-09-16,56.59,2011-09-23,2011-09-23,5,54.15,4.31,기한청산
QQQ,9,아래,-5.5,가능,2012-09-21,70.15,2012-09-28,2012-09-28,5,68.57,2.25,기한청산
QQQ,9,아래,-5.5,가능,2013-09-20,78.99,2013-09-27,2013-09-27,5,79.07,-0.1,기한청산
QQQ,9,아래,-5.5,가능,2014-09-19,99.98,2014-09-26,2014-09-26,5,98.78,1.2,기한청산
QQQ,9,아래,-5.5,가능,2015-09-18,105.35,2015-09-25,2015-09-25,5,102.92,2.31,기한청산
QQQ,9,아래,-5.5,가능,2016-09-16,117.29,2016-09-23,2016-09-23,5,118.33,-0.89,기한청산
QQQ,9,아래,-5.5,가능,2017-09-15,146.06,2017-09-22,2017-09-22,5,144.32,1.19,기한청산
QQQ,9,아래,-5.5,가능,2018-09-21,183.71,2018-09-28,2018-09-28,5,185.79,-1.13,기한청산
QQQ,9,아래,-5.5,가능,2019-09-20,190.8,2019-09-27,2019-09-27,5,187.03,1.98,기한청산
QQQ,9,아래,-5.5,가능,2020-09-18,266.87,2020-09-25,2020-09-25,5,271.56,-1.76,기한청산
QQQ,9,아래,-5.5,가능,2021-09-17,373.83,2021-09-24,2021-09-24,5,373.33,0.13,기한청산
QQQ,9,아래,-5.5,가능,2022-09-16,289.32,2022-09-23,2022-09-23,5,275.51,4.77,기한청산
QQQ,9,아래,-5.5,가능,2023-09-15,370.81,2023-09-22,2023-09-22,5,357.91,3.48,기한청산
QQQ,9,아래,-5.5,가능,2024-09-20,482.44,2024-09-27,2024-09-27,5,486.75,-0.89,기한청산
QQQ,9,아래,-5.5,가능,2025-09-19,599.35,2025-09-26,2025-09-26,5,595.97,0.56,기한청산
QQQ,9,아래,-6.0,가능,1999-09-17,63.3125,1999-09-24,1999-09-24,5,60.0781,5.11,기한청산
QQQ,9,아래,-6.0,가능,2000-09-15,91.3125,2000-09-22,2000-09-22,5,92.9375,-1.78,기한청산
QQQ,9,아래,-6.0,가능,2001-09-21,28.19,2001-09-28,2001-09-24,1,29.8814,-6.0,장중손절
QQQ,9,아래,-6.0,가능,2002-09-20,21.67,2002-09-27,2002-09-27,5,21.31,1.66,기한청산
QQQ,9,아래,-6.0,가능,2003-09-19,34.58,2003-09-26,2003-09-26,5,32.58,5.78,기한청산
QQQ,9,아래,-6.0,가능,2004-09-17,35.43,2004-09-24,2004-09-24,5,34.8,1.78,기한청산
QQQ,9,아래,-6.0,가능,2005-09-16,39.4,2005-09-23,2005-09-23,5,38.75,1.65,기한청산
QQQ,9,아래,-6.0,가능,2006-09-15,40.11,2006-09-22,2006-09-22,5,39.87,0.6,기한청산
QQQ,9,아래,-6.0,가능,2007-09-21,50.36,2007-09-28,2007-09-28,5,51.41,-2.08,기한청산
QQQ,9,아래,-6.0,가능,2008-09-19,42.9,2008-09-26,2008-09-26,5,41.08,4.24,기한청산
QQQ,9,아래,-6.0,가능,2009-09-18,42.44,2009-09-25,2009-09-25,5,41.7,1.74,기한청산
QQQ,9,아래,-6.0,가능,2010-09-17,47.99,2010-09-24,2010-09-24,5,49.66,-3.48,기한청산
QQQ,9,아래,-6.0,가능,2011-09-16,56.59,2011-09-23,2011-09-23,5,54.15,4.31,기한청산
QQQ,9,아래,-6.0,가능,2012-09-21,70.15,2012-09-28,2012-09-28,5,68.57,2.25,기한청산
QQQ,9,아래,-6.0,가능,2013-09-20,78.99,2013-09-27,2013-09-27,5,79.07,-0.1,기한청산
QQQ,9,아래,-6.0,가능,2014-09-19,99.98,2014-09-26,2014-09-26,5,98.78,1.2,기한청산
QQQ,9,아래,-6.0,가능,2015-09-18,105.35,2015-09-25,2015-09-25,5,102.92,2.31,기한청산
QQQ,9,아래,-6.0,가능,2016-09-16,117.29,2016-09-23,2016-09-23,5,118.33,-0.89,기한청산
QQQ,9,아래,-6.0,가능,2017-09-15,146.06,2017-09-22,2017-09-22,5,144.32,1.19,기한청산
QQQ,9,아래,-6.0,가능,2018-09-21,183.71,2018-09-28,2018-09-28,5,185.79,-1.13,기한청산
QQQ,9,아래,-6.0,가능,2019-09-20,190.8,2019-09-27,2019-09-27,5,187.03,1.98,기한청산
QQQ,9,아래,-6.0,가능,2020-09-18,266.87,2020-09-25,2020-09-25,5,271.56,-1.76,기한청산
QQQ,9,아래,-6.0,가능,2021-09-17,373.83,2021-09-24,2021-09-24,5,373.33,0.13,기한청산
QQQ,9,아래,-6.0,가능,2022-09-16,289.32,2022-09-23,2022-09-23,5,275.51,4.77,기한청산
QQQ,9,아래,-6.0,가능,2023-09-15,370.81,2023-09-22,2023-09-22,5,357.91,3.48,기한청산
QQQ,9,아래,-6.0,가능,2024-09-20,482.44,2024-09-27,2024-09-27,5,486.75,-0.89,기한청산
QQQ,9,아래,-6.0,가능,2025-09-19,599.35,2025-09-26,2025-09-26,5,595.97,0.56,기한청산
QQQ,9,아래,-6.5,가능,1999-09-17,63.3125,1999-09-24,1999-09-24,5,60.0781,5.11,기한청산
QQQ,9,아래,-6.5,가능,2000-09-15,91.3125,2000-09-22,2000-09-22,5,92.9375,-1.78,기한청산
QQQ,9,아래,-6.5,가능,2001-09-21,28.19,2001-09-28,2001-09-25,2,30.0223,-6.5,장중손절
QQQ,9,아래,-6.5,가능,2002-09-20,21.67,2002-09-27,2002-09-27,5,21.31,1.66,기한청산
QQQ,9,아래,-6.5,가능,2003-09-19,34.58,2003-09-26,2003-09-26,5,32.58,5.78,기한청산
QQQ,9,아래,-6.5,가능,2004-09-17,35.43,2004-09-24,2004-09-24,5,34.8,1.78,기한청산
QQQ,9,아래,-6.5,가능,2005-09-16,39.4,2005-09-23,2005-09-23,5,38.75,1.65,기한청산
QQQ,9,아래,-6.5,가능,2006-09-15,40.11,2006-09-22,2006-09-22,5,39.87,0.6,기한청산
QQQ,9,아래,-6.5,가능,2007-09-21,50.36,2007-09-28,2007-09-28,5,51.41,-2.08,기한청산
QQQ,9,아래,-6.5,가능,2008-09-19,42.9,2008-09-26,2008-09-26,5,41.08,4.24,기한청산
QQQ,9,아래,-6.5,가능,2009-09-18,42.44,2009-09-25,2009-09-25,5,41.7,1.74,기한청산
QQQ,9,아래,-6.5,가능,2010-09-17,47.99,2010-09-24,2010-09-24,5,49.66,-3.48,기한청산
QQQ,9,아래,-6.5,가능,2011-09-16,56.59,2011-09-23,2011-09-23,5,54.15,4.31,기한청산
QQQ,9,아래,-6.5,가능,2012-09-21,70.15,2012-09-28,2012-09-28,5,68.57,2.25,기한청산
QQQ,9,아래,-6.5,가능,2013-09-20,78.99,2013-09-27,2013-09-27,5,79.07,-0.1,기한청산
QQQ,9,아래,-6.5,가능,2014-09-19,99.98,2014-09-26,2014-09-26,5,98.78,1.2,기한청산
QQQ,9,아래,-6.5,가능,2015-09-18,105.35,2015-09-25,2015-09-25,5,102.92,2.31,기한청산
QQQ,9,아래,-6.5,가능,2016-09-16,117.29,2016-09-23,2016-09-23,5,118.33,-0.89,기한청산
QQQ,9,아래,-6.5,가능,2017-09-15,146.06,2017-09-22,2017-09-22,5,144.32,1.19,기한청산
QQQ,9,아래,-6.5,가능,2018-09-21,183.71,2018-09-28,2018-09-28,5,185.79,-1.13,기한청산
QQQ,9,아래,-6.5,가능,2019-09-20,190.8,2019-09-27,2019-09-27,5,187.03,1.98,기한청산
QQQ,9,아래,-6.5,가능,2020-09-18,266.87,2020-09-25,2020-09-25,5,271.56,-1.76,기한청산
QQQ,9,아래,-6.5,가능,2021-09-17,373.83,2021-09-24,2021-09-24,5,373.33,0.13,기한청산
QQQ,9,아래,-6.5,가능,2022-09-16,289.32,2022-09-23,2022-09-23,5,275.51,4.77,기한청산
QQQ,9,아래,-6.5,가능,2023-09-15,370.81,2023-09-22,2023-09-22,5,357.91,3.48,기한청산
QQQ,9,아래,-6.5,가능,2024-09-20,482.44,2024-09-27,2024-09-27,5,486.75,-0.89,기한청산
QQQ,9,아래,-6.5,가능,2025-09-19,599.35,2025-09-26,2025-09-26,5,595.97,0.56,기한청산
QQQ,9,아래,-7.0,가능,1999-09-17,63.3125,1999-09-24,1999-09-24,5,60.0781,5.11,기한청산
QQQ,9,아래,-7.0,가능,2000-09-15,91.3125,2000-09-22,2000-09-22,5,92.9375,-1.78,기한청산
QQQ,9,아래,-7.0,가능,2001-09-21,28.19,2001-09-28,2001-09-25,2,30.1633,-7.0,장중손절
QQQ,9,아래,-7.0,가능,2002-09-20,21.67,2002-09-27,2002-09-27,5,21.31,1.66,기한청산
QQQ,9,아래,-7.0,가능,2003-09-19,34.58,2003-09-26,2003-09-26,5,32.58,5.78,기한청산
QQQ,9,아래,-7.0,가능,2004-09-17,35.43,2004-09-24,2004-09-24,5,34.8,1.78,기한청산
QQQ,9,아래,-7.0,가능,2005-09-16,39.4,2005-09-23,2005-09-23,5,38.75,1.65,기한청산
QQQ,9,아래,-7.0,가능,2006-09-15,40.11,2006-09-22,2006-09-22,5,39.87,0.6,기한청산
QQQ,9,아래,-7.0,가능,2007-09-21,50.36,2007-09-28,2007-09-28,5,51.41,-2.08,기한청산
QQQ,9,아래,-7.0,가능,2008-09-19,42.9,2008-09-26,2008-09-26,5,41.08,4.24,기한청산
QQQ,9,아래,-7.0,가능,2009-09-18,42.44,2009-09-25,2009-09-25,5,41.7,1.74,기한청산
QQQ,9,아래,-7.0,가능,2010-09-17,47.99,2010-09-24,2010-09-24,5,49.66,-3.48,기한청산
QQQ,9,아래,-7.0,가능,2011-09-16,56.59,2011-09-23,2011-09-23,5,54.15,4.31,기한청산
QQQ,9,아래,-7.0,가능,2012-09-21,70.15,2012-09-28,2012-09-28,5,68.57,2.25,기한청산
QQQ,9,아래,-7.0,가능,2013-09-20,78.99,2013-09-27,2013-09-27,5,79.07,-0.1,기한청산
QQQ,9,아래,-7.0,가능,2014-09-19,99.98,2014-09-26,2014-09-26,5,98.78,1.2,기한청산
QQQ,9,아래,-7.0,가능,2015-09-18,105.35,2015-09-25,2015-09-25,5,102.92,2.31,기한청산
QQQ,9,아래,-7.0,가능,2016-09-16,117.29,2016-09-23,2016-09-23,5,118.33,-0.89,기한청산
