종목,만기월,방향,손절선(%),시기,신호,합계(%),평균(%),승률(%),손익비,손익분기 승률(%),이길 때(%),질 때(%),질 때 표본,최고(%),최악(%),표준편차(%),갭손절,장중손절,평균 보유일,판정가능,시기 시작일,시기 종료일
QQQ,12,위,-2.0,전체,27,12.56,0.47,59.26,1.206,45.34,1.83,-1.52,11,7.68,-2.0,2.24,0,8,3.52,예,1999-12-17,2025-12-19
QQQ,12,위,-2.0,앞 절반,13,9.23,0.71,53.85,1.789,35.86,2.53,-1.42,6,7.68,-2.0,2.77,0,4,3.54,예,1999-12-17,2011-12-16
QQQ,12,위,-2.0,뒤 절반,14,3.33,0.24,64.29,0.782,56.11,1.28,-1.64,5,3.12,-2.0,1.68,0,4,3.5,예,2012-12-21,2025-12-19
QQQ,12,위,-2.0,최근 10년,10,0.95,0.1,60.0,0.769,56.52,1.19,-1.54,4,3.12,-2.0,1.67,0,3,3.4,예,2016-12-16,2025-12-19
QQQ,12,위,-2.0,최근 5년,5,3.73,0.75,80.0,0.716,58.26,1.43,-2.0,1,3.12,-2.0,1.82,0,1,3.6,아니오,2021-12-17,2025-12-19
QQQ,12,위,-2.5,전체,27,11.75,0.44,59.26,1.149,46.52,1.83,-1.59,11,7.68,-2.5,2.31,0,5,3.81,예,1999-12-17,2025-12-19
QQQ,12,위,-2.5,앞 절반,13,7.75,0.6,53.85,1.524,39.62,2.53,-1.66,6,7.68,-2.5,2.89,0,3,3.77,예,1999-12-17,2011-12-16
QQQ,12,위,-2.5,뒤 절반,14,4.0,0.29,64.29,0.851,54.03,1.28,-1.5,5,3.12,-2.5,1.7,0,2,3.86,예,2012-12-21,2025-12-19
QQQ,12,위,-2.5,최근 10년,10,1.79,0.18,60.0,0.89,52.9,1.19,-1.33,4,3.12,-2.5,1.68,0,2,3.8,예,2016-12-16,2025-12-19
QQQ,12,위,-2.5,최근 5년,5,3.23,0.65,80.0,0.573,63.57,1.43,-2.5,1,3.12,-2.5,2.02,0,1,3.8,아니오,2021-12-17,2025-12-19
QQQ,12,위,-3.0,전체,27,15.91,0.59,62.96,1.139,46.75,1.93,-1.7,10,7.68,-3.0,2.42,0,4,4.04,예,1999-12-17,2025-12-19
QQQ,12,위,-3.0,앞 절반,13,6.25,0.48,53.85,1.325,43.02,2.53,-1.91,6,7.68,-3.0,3.03,0,3,3.85,예,1999-12-17,2011-12-16
QQQ,12,위,-3.0,뒤 절반,14,9.65,0.69,71.43,1.1,47.62,1.52,-1.38,4,3.66,-3.0,1.79,0,1,4.21,예,2012-12-21,2025-12-19
QQQ,12,위,-3.0,최근 10년,10,7.45,0.75,70.0,1.385,41.93,1.54,-1.11,3,3.66,-3.0,1.83,0,1,4.3,예,2016-12-16,2025-12-19
QQQ,12,위,-3.0,최근 5년,5,2.73,0.55,80.0,0.478,67.68,1.43,-3.0,1,3.12,-3.0,2.21,0,1,4.2,아니오,2021-12-17,2025-12-19
QQQ,12,위,-3.5,전체,27,14.03,0.52,62.96,1.026,49.36,1.93,-1.89,10,7.68,-3.5,2.53,0,3,4.04,예,1999-12-17,2025-12-19
QQQ,12,위,-3.5,앞 절반,13,4.88,0.38,53.85,1.183,45.82,2.53,-2.14,6,7.68,-3.5,3.17,0,2,3.85,예,1999-12-17,2011-12-16
QQQ,12,위,-3.5,뒤 절반,14,9.15,0.65,71.43,1.009,49.79,1.52,-1.5,4,3.66,-3.5,1.88,0,1,4.21,예,2012-12-21,2025-12-19
QQQ,12,위,-3.5,최근 10년,10,6.95,0.7,70.0,1.204,45.36,1.54,-1.28,3,3.66,-3.5,1.94,0,1,4.3,예,2016-12-16,2025-12-19
QQQ,12,위,-3.5,최근 5년,5,2.23,0.45,80.0,0.409,70.96,1.43,-3.5,1,3.12,-3.5,2.42,0,1,4.2,아니오,2021-12-17,2025-12-19
QQQ,12,위,-4.0,전체,27,14.09,0.52,62.96,1.029,49.29,1.93,-1.88,10,7.68,-4.0,2.54,0,2,4.15,예,1999-12-17,2025-12-19
QQQ,12,위,-4.0,앞 절반,13,5.43,0.42,53.85,1.236,44.72,2.53,-2.05,6,7.68,-4.0,3.13,0,1,4.08,예,1999-12-17,2011-12-16
QQQ,12,위,-4.0,뒤 절반,14,8.65,0.62,71.43,0.931,51.78,1.52,-1.63,4,3.66,-4.0,1.96,0,1,4.21,예,2012-12-21,2025-12-19
QQQ,12,위,-4.0,최근 10년,10,6.45,0.65,70.0,1.066,48.41,1.54,-1.45,3,3.66,-4.0,2.07,0,1,4.3,예,2016-12-16,2025-12-19
QQQ,12,위,-4.0,최근 5년,5,1.73,0.35,80.0,0.358,73.63,1.43,-4.0,1,3.12,-4.0,2.62,0,1,4.2,아니오,2021-12-17,2025-12-19
QQQ,12,위,-4.5,전체,27,15.07,0.56,62.96,1.086,47.94,1.93,-1.78,10,7.68,-4.5,2.49,0,1,4.19,예,1999-12-17,2025-12-19
QQQ,12,위,-4.5,앞 절반,13,4.93,0.38,53.85,1.188,45.71,2.53,-2.13,6,7.68,-4.5,3.19,0,1,4.08,예,1999-12-17,2011-12-16
QQQ,12,위,-4.5,뒤 절반,14,10.14,0.72,71.43,1.207,45.32,1.52,-1.26,4,3.66,-2.51,1.72,0,0,4.29,예,2012-12-21,2025-12-19
QQQ,12,위,-4.5,최근 10년,10,7.94,0.79,70.0,1.622,38.14,1.54,-0.95,3,3.66,-2.51,1.72,0,0,4.4,예,2016-12-16,2025-12-19
QQQ,12,위,-4.5,최근 5년,5,3.22,0.64,80.0,0.57,63.68,1.43,-2.51,1,3.12,-2.51,2.02,0,0,4.4,아니오,2021-12-17,2025-12-19
QQQ,12,위,-5.0,전체,27,14.57,0.54,62.96,1.056,48.63,1.93,-1.83,10,7.68,-5.0,2.53,0,1,4.19,예,1999-12-17,2025-12-19
QQQ,12,위,-5.0,앞 절반,13,4.43,0.34,53.85,1.143,46.66,2.53,-2.21,6,7.68,-5.0,3.26,0,1,4.08,예,1999-12-17,2011-12-16
QQQ,12,위,-5.0,뒤 절반,14,10.14,0.72,71.43,1.207,45.32,1.52,-1.26,4,3.66,-2.51,1.72,0,0,4.29,예,2012-12-21,2025-12-19
QQQ,12,위,-5.0,최근 10년,10,7.94,0.79,70.0,1.622,38.14,1.54,-0.95,3,3.66,-2.51,1.72,0,0,4.4,예,2016-12-16,2025-12-19
QQQ,12,위,-5.0,최근 5년,5,3.22,0.64,80.0,0.57,63.68,1.43,-2.51,1,3.12,-2.51,2.02,0,0,4.4,아니오,2021-12-17,2025-12-19
QQQ,12,위,-5.5,전체,27,14.07,0.52,62.96,1.028,49.3,1.93,-1.88,10,7.68,-5.5,2.58,0,1,4.19,예,1999-12-17,2025-12-19
QQQ,12,위,-5.5,앞 절반,13,3.93,0.3,53.85,1.102,47.58,2.53,-2.3,6,7.68,-5.5,3.33,0,1,4.08,예,1999-12-17,2011-12-16
QQQ,12,위,-5.5,뒤 절반,14,10.14,0.72,71.43,1.207,45.32,1.52,-1.26,4,3.66,-2.51,1.72,0,0,4.29,예,2012-12-21,2025-12-19
QQQ,12,위,-5.5,최근 10년,10,7.94,0.79,70.0,1.622,38.14,1.54,-0.95,3,3.66,-2.51,1.72,0,0,4.4,예,2016-12-16,2025-12-19
QQQ,12,위,-5.5,최근 5년,5,3.22,0.64,80.0,0.57,63.68,1.43,-2.51,1,3.12,-2.51,2.02,0,0,4.4,아니오,2021-12-17,2025-12-19
QQQ,12,위,-6.0,전체,27,13.57,0.5,62.96,1.002,49.96,1.93,-1.93,10,7.68,-6.0,2.62,0,1,4.19,예,1999-12-17,2025-12-19
QQQ,12,위,-6.0,앞 절반,13,3.43,0.26,53.85,1.063,48.47,2.53,-2.38,6,7.68,-6.0,3.4,0,1,4.08,예,1999-12-17,2011-12-16
QQQ,12,위,-6.0,뒤 절반,14,10.14,0.72,71.43,1.207,45.32,1.52,-1.26,4,3.66,-2.51,1.72,0,0,4.29,예,2012-12-21,2025-12-19
QQQ,12,위,-6.0,최근 10년,10,7.94,0.79,70.0,1.622,38.14,1.54,-0.95,3,3.66,-2.51,1.72,0,0,4.4,예,2016-12-16,2025-12-19
QQQ,12,위,-6.0,최근 5년,5,3.22,0.64,80.0,0.57,63.68,1.43,-2.51,1,3.12,-2.51,2.02,0,0,4.4,아니오,2021-12-17,2025-12-19
QQQ,12,위,-6.5,전체,27,13.07,0.48,62.96,0.976,50.6,1.93,-1.98,10,7.68,-6.5,2.67,0,1,4.19,예,1999-12-17,2025-12-19
QQQ,12,위,-6.5,앞 절반,13,2.93,0.23,53.85,1.027,49.33,2.53,-2.46,6,7.68,-6.5,3.48,0,1,4.08,예,1999-12-17,2011-12-16
QQQ,12,위,-6.5,뒤 절반,14,10.14,0.72,71.43,1.207,45.32,1.52,-1.26,4,3.66,-2.51,1.72,0,0,4.29,예,2012-12-21,2025-12-19
QQQ,12,위,-6.5,최근 10년,10,7.94,0.79,70.0,1.622,38.14,1.54,-0.95,3,3.66,-2.51,1.72,0,0,4.4,예,2016-12-16,2025-12-19
QQQ,12,위,-6.5,최근 5년,5,3.22,0.64,80.0,0.57,63.68,1.43,-2.51,1,3.12,-2.51,2.02,0,0,4.4,아니오,2021-12-17,2025-12-19
QQQ,12,위,-7.0,전체,27,12.57,0.47,62.96,0.952,51.22,1.93,-2.03,10,7.68,-7.0,2.72,0,1,4.19,예,1999-12-17,2025-12-19
QQQ,12,위,-7.0,앞 절반,13,2.43,0.19,53.85,0.993,50.16,2.53,-2.55,6,7.68,-7.0,3.56,0,1,4.08,예,1999-12-17,2011-12-16
QQQ,12,위,-7.0,뒤 절반,14,10.14,0.72,71.43,1.207,45.32,1.52,-1.26,4,3.66,-2.51,1.72,0,0,4.29,예,2012-12-21,2025-12-19
QQQ,12,위,-7.0,최근 10년,10,7.94,0.79,70.0,1.622,38.14,1.54,-0.95,3,3.66,-2.51,1.72,0,0,4.4,예,2016-12-16,2025-12-19
QQQ,12,위,-7.0,최근 5년,5,3.22,0.64,80.0,0.57,63.68,1.43,-2.51,1,3.12,-2.51,2.02,0,0,4.4,아니오,2021-12-17,2025-12-19
QQQ,12,위,-7.5,전체,27,12.07,0.45,62.96,0.929,51.83,1.93,-2.08,10,7.68,-7.5,2.78,0,1,4.19,예,1999-12-17,2025-12-19
QQQ,12,위,-7.5,앞 절반,13,1.93,0.15,53.85,0.962,50.97,2.53,-2.63,6,7.68,-7.5,3.65,0,1,4.08,예,1999-12-17,2011-12-16
QQQ,12,위,-7.5,뒤 절반,14,10.14,0.72,71.43,1.207,45.32,1.52,-1.26,4,3.66,-2.51,1.72,0,0,4.29,예,2012-12-21,2025-12-19
QQQ,12,위,-7.5,최근 10년,10,7.94,0.79,70.0,1.622,38.14,1.54,-0.95,3,3.66,-2.51,1.72,0,0,4.4,예,2016-12-16,2025-12-19
QQQ,12,위,-7.5,최근 5년,5,3.22,0.64,80.0,0.57,63.68,1.43,-2.51,1,3.12,-2.51,2.02,0,0,4.4,아니오,2021-12-17,2025-12-19
QQQ,12,위,-8.0,전체,27,11.57,0.43,62.96,0.908,52.42,1.93,-2.13,10,7.68,-8.0,2.83,0,1,4.19,예,1999-12-17,2025-12-19
QQQ,12,위,-8.0,앞 절반,13,1.43,0.11,53.85,0.932,51.75,2.53,-2.71,6,7.68,-8.0,3.74,0,1,4.08,예,1999-12-17,2011-12-16
QQQ,12,위,-8.0,뒤 절반,14,10.14,0.72,71.43,1.207,45.32,1.52,-1.26,4,3.66,-2.51,1.72,0,0,4.29,예,2012-12-21,2025-12-19
QQQ,12,위,-8.0,최근 10년,10,7.94,0.79,70.0,1.622,38.14,1.54,-0.95,3,3.66,-2.51,1.72,0,0,4.4,예,2016-12-16,2025-12-19
QQQ,12,위,-8.0,최근 5년,5,3.22,0.64,80.0,0.57,63.68,1.43,-2.51,1,3.12,-2.51,2.02,0,0,4.4,아니오,2021-12-17,2025-12-19
QQQ,12,위,-8.5,전체,27,9.3,0.34,62.96,0.82,54.94,1.93,-2.36,10,7.68,-10.27,3.11,1,0,4.22,예,1999-12-17,2025-12-19
QQQ,12,위,-8.5,앞 절반,13,-0.84,-0.06,53.85,0.818,55.0,2.53,-3.09,6,7.68,-10.27,4.18,1,0,4.15,예,1999-12-17,2011-12-16
QQQ,12,위,-8.5,뒤 절반,14,10.14,0.72,71.43,1.207,45.32,1.52,-1.26,4,3.66,-2.51,1.72,0,0,4.29,예,2012-12-21,2025-12-19
QQQ,12,위,-8.5,최근 10년,10,7.94,0.79,70.0,1.622,38.14,1.54,-0.95,3,3.66,-2.51,1.72,0,0,4.4,예,2016-12-16,2025-12-19
QQQ,12,위,-8.5,최근 5년,5,3.22,0.64,80.0,0.57,63.68,1.43,-2.51,1,3.12,-2.51,2.02,0,0,4.4,아니오,2021-12-17,2025-12-19
QQQ,12,위,-9.0,전체,27,9.3,0.34,62.96,0.82,54.94,1.93,-2.36,10,7.68,-10.27,3.11,1,0,4.22,예,1999-12-17,2025-12-19
QQQ,12,위,-9.0,앞 절반,13,-0.84,-0.06,53.85,0.818,55.0,2.53,-3.09,6,7.68,-10.27,4.18,1,0,4.15,예,1999-12-17,2011-12-16
QQQ,12,위,-9.0,뒤 절반,14,10.14,0.72,71.43,1.207,45.32,1.52,-1.26,4,3.66,-2.51,1.72,0,0,4.29,예,2012-12-21,2025-12-19
QQQ,12,위,-9.0,최근 10년,10,7.94,0.79,70.0,1.622,38.14,1.54,-0.95,3,3.66,-2.51,1.72,0,0,4.4,예,2016-12-16,2025-12-19
QQQ,12,위,-9.0,최근 5년,5,3.22,0.64,80.0,0.57,63.68,1.43,-2.51,1,3.12,-2.51,2.02,0,0,4.4,아니오,2021-12-17,2025-12-19
QQQ,12,위,-9.5,전체,27,9.3,0.34,62.96,0.82,54.94,1.93,-2.36,10,7.68,-10.27,3.11,1,0,4.22,예,1999-12-17,2025-12-19
QQQ,12,위,-9.5,앞 절반,13,-0.84,-0.06,53.85,0.818,55.0,2.53,-3.09,6,7.68,-10.27,4.18,1,0,4.15,예,1999-12-17,2011-12-16
QQQ,12,위,-9.5,뒤 절반,14,10.14,0.72,71.43,1.207,45.32,1.52,-1.26,4,3.66,-2.51,1.72,0,0,4.29,예,2012-12-21,2025-12-19
QQQ,12,위,-9.5,최근 10년,10,7.94,0.79,70.0,1.622,38.14,1.54,-0.95,3,3.66,-2.51,1.72,0,0,4.4,예,2016-12-16,2025-12-19
QQQ,12,위,-9.5,최근 5년,5,3.22,0.64,80.0,0.57,63.68,1.43,-2.51,1,3.12,-2.51,2.02,0,0,4.4,아니오,2021-12-17,2025-12-19
QQQ,12,위,-10.0,전체,27,9.3,0.34,62.96,0.82,54.94,1.93,-2.36,10,7.68,-10.27,3.11,1,0,4.22,예,1999-12-17,2025-12-19
QQQ,12,위,-10.0,앞 절반,13,-0.84,-0.06,53.85,0.818,55.0,2.53,-3.09,6,7.68,-10.27,4.18,1,0,4.15,예,1999-12-17,2011-12-16
QQQ,12,위,-10.0,뒤 절반,14,10.14,0.72,71.43,1.207,45.32,1.52,-1.26,4,3.66,-2.51,1.72,0,0,4.29,예,2012-12-21,2025-12-19
QQQ,12,위,-10.0,최근 10년,10,7.94,0.79,70.0,1.622,38.14,1.54,-0.95,3,3.66,-2.51,1.72,0,0,4.4,예,2016-12-16,2025-12-19
QQQ,12,위,-10.0,최근 5년,5,3.22,0.64,80.0,0.57,63.68,1.43,-2.51,1,3.12,-2.51,2.02,0,0,4.4,아니오,2021-12-17,2025-12-19
