종목,테스트,파라미터,시작연도,방향,시대 구간,신호,사건,베이스라인,구간,기준,신호 표본,베이스라인 표본,평균 초과(%p),중앙값 초과(%p),승률 초과(%p)
QQQ,테스트 A(역대급 등락),K=20,2003,폭락,전체,7,3,조건부 SMA200,1주,종가,7,1226,-1.11,-0.48,13.92
QQQ,테스트 A(역대급 등락),K=20,2003,폭락,전체,7,3,조건부 SMA200,1주,익일시가,7,1226,-2.78,-3.4,-26.81
QQQ,테스트 A(역대급 등락),K=20,2003,폭락,전체,7,3,조건부 SMA200,1개월,종가,7,1226,2.77,-1.41,-7.13
QQQ,테스트 A(역대급 등락),K=20,2003,폭락,전체,7,3,조건부 SMA200,1개월,익일시가,7,1226,0.78,-2.84,-6.89
QQQ,테스트 A(역대급 등락),K=20,2003,폭락,전체,7,3,조건부 SMA200,3개월,종가,7,1226,3.75,-5.17,-15.61
QQQ,테스트 A(역대급 등락),K=20,2003,폭락,전체,7,3,조건부 SMA200,3개월,익일시가,7,1226,1.43,-6.62,-15.37
QQQ,테스트 A(역대급 등락),K=20,2003,폭락,전체,7,3,조건부 SMA200,6개월,종가,7,1214,15.89,23.31,-5.67
QQQ,테스트 A(역대급 등락),K=20,2003,폭락,전체,7,3,조건부 SMA200,6개월,익일시가,7,1214,13.11,21.47,-5.67
QQQ,테스트 A(역대급 등락),K=20,2003,폭락,전체,7,3,조건부 SMA200,1년,종가,7,1214,31.57,36.6,16.64
QQQ,테스트 A(역대급 등락),K=20,2003,폭락,전체,7,3,조건부 SMA200,1년,익일시가,7,1214,28.42,30.7,16.64
QQQ,테스트 A(역대급 등락),K=20,2003,폭락,전체,7,3,조건부 EMA200,1일,종가,7,1111,4.52,5.31,33.33
QQQ,테스트 A(역대급 등락),K=20,2003,폭락,전체,7,3,조건부 EMA200,1일,익일시가,7,1111,2.68,2.72,47.7
QQQ,테스트 A(역대급 등락),K=20,2003,폭락,전체,7,3,조건부 EMA200,1주,종가,7,1111,-1.16,-0.56,13.73
QQQ,테스트 A(역대급 등락),K=20,2003,폭락,전체,7,3,조건부 EMA200,1주,익일시가,7,1111,-2.82,-3.48,-26.96
QQQ,테스트 A(역대급 등락),K=20,2003,폭락,전체,7,3,조건부 EMA200,1개월,종가,7,1111,2.7,-1.47,-5.86
QQQ,테스트 A(역대급 등락),K=20,2003,폭락,전체,7,3,조건부 EMA200,1개월,익일시가,7,1111,0.73,-2.79,-5.59
QQQ,테스트 A(역대급 등락),K=20,2003,폭락,전체,7,3,조건부 EMA200,3개월,종가,7,1111,3.13,-6.1,-16.57
QQQ,테스트 A(역대급 등락),K=20,2003,폭락,전체,7,3,조건부 EMA200,3개월,익일시가,7,1111,0.82,-7.5,-16.39
QQQ,테스트 A(역대급 등락),K=20,2003,폭락,전체,7,3,조건부 EMA200,6개월,종가,7,1103,14.37,21.99,-6.36
QQQ,테스트 A(역대급 등락),K=20,2003,폭락,전체,7,3,조건부 EMA200,6개월,익일시가,7,1103,11.61,19.93,-6.36
QQQ,테스트 A(역대급 등락),K=20,2003,폭락,전체,7,3,조건부 EMA200,1년,종가,7,1103,29.6,35.26,16.14
QQQ,테스트 A(역대급 등락),K=20,2003,폭락,전체,7,3,조건부 EMA200,1년,익일시가,7,1103,26.47,29.24,16.14
QQQ,테스트 B(연속 등락),N=3,2003,연속 상승,전체,440,66,단순 보유,1일,종가,440,5943,-0.02,-0.03,-1.18
QQQ,테스트 B(연속 등락),N=3,2003,연속 상승,전체,440,66,단순 보유,1일,익일시가,440,5943,-0.01,-0.02,-0.38
QQQ,테스트 B(연속 등락),N=3,2003,연속 상승,전체,440,66,단순 보유,1주,종가,440,5939,-0.17,-0.05,0.71
QQQ,테스트 B(연속 등락),N=3,2003,연속 상승,전체,440,66,단순 보유,1주,익일시가,440,5939,-0.16,-0.05,0.22
QQQ,테스트 B(연속 등락),N=3,2003,연속 상승,전체,440,66,단순 보유,1개월,종가,439,5923,-0.02,0.02,1.97
QQQ,테스트 B(연속 등락),N=3,2003,연속 상승,전체,440,66,단순 보유,1개월,익일시가,439,5923,-0.01,0.06,3.38
QQQ,테스트 B(연속 등락),N=3,2003,연속 상승,전체,440,66,단순 보유,3개월,종가,435,5881,-0.28,-0.22,-1.93
QQQ,테스트 B(연속 등락),N=3,2003,연속 상승,전체,440,66,단순 보유,3개월,익일시가,435,5881,-0.27,-0.12,-2.02
QQQ,테스트 B(연속 등락),N=3,2003,연속 상승,전체,440,66,단순 보유,6개월,종가,433,5818,-0.34,-0.5,0.48
QQQ,테스트 B(연속 등락),N=3,2003,연속 상승,전체,440,66,단순 보유,6개월,익일시가,433,5818,-0.33,-0.44,0.98
QQQ,테스트 B(연속 등락),N=3,2003,연속 상승,전체,440,66,단순 보유,1년,종가,424,5692,-0.75,-1.5,0.97
QQQ,테스트 B(연속 등락),N=3,2003,연속 상승,전체,440,66,단순 보유,1년,익일시가,424,5692,-0.74,-1.21,0.48
QQQ,테스트 B(연속 등락),N=3,2003,연속 상승,전체,440,66,조건부 SMA200,1일,종가,440,1226,-0.04,-0.03,1.58
QQQ,테스트 B(연속 등락),N=3,2003,연속 상승,전체,440,66,조건부 SMA200,1일,익일시가,440,1226,-0.07,-0.05,-0.13
QQQ,테스트 B(연속 등락),N=3,2003,연속 상승,전체,440,66,조건부 SMA200,1주,종가,440,1226,-0.27,-0.2,2.04
QQQ,테스트 B(연속 등락),N=3,2003,연속 상승,전체,440,66,조건부 SMA200,1주,익일시가,440,1226,-0.3,-0.16,2.57
QQQ,테스트 B(연속 등락),N=3,2003,연속 상승,전체,440,66,조건부 SMA200,1개월,종가,439,1226,-0.47,-1.08,2.7
QQQ,테스트 B(연속 등락),N=3,2003,연속 상승,전체,440,66,조건부 SMA200,1개월,익일시가,439,1226,-0.5,-1.15,4.54
QQQ,테스트 B(연속 등락),N=3,2003,연속 상승,전체,440,66,조건부 SMA200,3개월,종가,435,1226,-1.58,-2.15,-2.18
QQQ,테스트 B(연속 등락),N=3,2003,연속 상승,전체,440,66,조건부 SMA200,3개월,익일시가,435,1226,-1.62,-2.2,-2.17
QQQ,테스트 B(연속 등락),N=3,2003,연속 상승,전체,440,66,조건부 SMA200,6개월,종가,433,1214,-2.72,-2.84,1.65
QQQ,테스트 B(연속 등락),N=3,2003,연속 상승,전체,440,66,조건부 SMA200,6개월,익일시가,433,1214,-2.76,-2.88,1.88
QQQ,테스트 B(연속 등락),N=3,2003,연속 상승,전체,440,66,조건부 SMA200,1년,종가,424,1214,-6.22,-8.56,3.43
QQQ,테스트 B(연속 등락),N=3,2003,연속 상승,전체,440,66,조건부 SMA200,1년,익일시가,424,1214,-6.26,-8.32,2.96
QQQ,테스트 B(연속 등락),N=3,2003,연속 상승,전체,440,66,조건부 EMA200,1일,종가,440,1111,-0.05,-0.03,1.48
QQQ,테스트 B(연속 등락),N=3,2003,연속 상승,전체,440,66,조건부 EMA200,1일,익일시가,440,1111,-0.07,-0.04,0.43
QQQ,테스트 B(연속 등락),N=3,2003,연속 상승,전체,440,66,조건부 EMA200,1주,종가,440,1111,-0.32,-0.28,1.85
QQQ,테스트 B(연속 등락),N=3,2003,연속 상승,전체,440,66,조건부 EMA200,1주,익일시가,440,1111,-0.34,-0.24,2.42
QQQ,테스트 B(연속 등락),N=3,2003,연속 상승,전체,440,66,조건부 EMA200,1개월,종가,439,1111,-0.54,-1.13,3.96
QQQ,테스트 B(연속 등락),N=3,2003,연속 상승,전체,440,66,조건부 EMA200,1개월,익일시가,439,1111,-0.56,-1.1,5.83
QQQ,테스트 B(연속 등락),N=3,2003,연속 상승,전체,440,66,조건부 EMA200,3개월,종가,435,1111,-2.21,-3.09,-3.14
QQQ,테스트 B(연속 등락),N=3,2003,연속 상승,전체,440,66,조건부 EMA200,3개월,익일시가,435,1111,-2.23,-3.07,-3.19
QQQ,테스트 B(연속 등락),N=3,2003,연속 상승,전체,440,66,조건부 EMA200,6개월,종가,433,1103,-4.23,-4.16,0.97
QQQ,테스트 B(연속 등락),N=3,2003,연속 상승,전체,440,66,조건부 EMA200,6개월,익일시가,433,1103,-4.26,-4.42,1.2
QQQ,테스트 B(연속 등락),N=3,2003,연속 상승,전체,440,66,조건부 EMA200,1년,종가,424,1103,-8.19,-9.9,2.93
QQQ,테스트 B(연속 등락),N=3,2003,연속 상승,전체,440,66,조건부 EMA200,1년,익일시가,424,1103,-8.22,-9.77,2.46
QQQ,테스트 B(연속 등락),N=3,2003,연속 하락,전체,289,105,단순 보유,1일,종가,288,5943,0.21,0.19,3.29
QQQ,테스트 B(연속 등락),N=3,2003,연속 하락,전체,289,105,단순 보유,1일,익일시가,288,5943,0.11,0.04,0.02
QQQ,테스트 B(연속 등락),N=3,2003,연속 하락,전체,289,105,단순 보유,1주,종가,288,5939,0.24,0.09,0.89
QQQ,테스트 B(연속 등락),N=3,2003,연속 하락,전체,289,105,단순 보유,1주,익일시가,288,5939,0.14,0.07,-1.14
QQQ,테스트 B(연속 등락),N=3,2003,연속 하락,전체,289,105,단순 보유,1개월,종가,287,5923,0.26,0.45,-1.59
QQQ,테스트 B(연속 등락),N=3,2003,연속 하락,전체,289,105,단순 보유,1개월,익일시가,287,5923,0.15,0.47,-2.82
QQQ,테스트 B(연속 등락),N=3,2003,연속 하락,전체,289,105,단순 보유,3개월,종가,283,5881,0.08,0.25,-1.83
QQQ,테스트 B(연속 등락),N=3,2003,연속 하락,전체,289,105,단순 보유,3개월,익일시가,283,5881,-0.01,0.05,-0.64
QQQ,테스트 B(연속 등락),N=3,2003,연속 하락,전체,289,105,단순 보유,6개월,종가,280,5818,-0.77,-0.18,-4.7
QQQ,테스트 B(연속 등락),N=3,2003,연속 하락,전체,289,105,단순 보유,6개월,익일시가,280,5818,-0.85,-0.2,-5.14
QQQ,테스트 B(연속 등락),N=3,2003,연속 하락,전체,289,105,단순 보유,1년,종가,274,5692,-1.83,-2.12,-1.15
QQQ,테스트 B(연속 등락),N=3,2003,연속 하락,전체,289,105,단순 보유,1년,익일시가,274,5692,-1.91,-2.23,-1.17
QQQ,테스트 B(연속 등락),N=3,2003,연속 하락,전체,289,105,조건부 SMA200,1일,종가,288,1226,0.19,0.19,6.05
QQQ,테스트 B(연속 등락),N=3,2003,연속 하락,전체,289,105,조건부 SMA200,1일,익일시가,288,1226,0.05,0.01,0.27
QQQ,테스트 B(연속 등락),N=3,2003,연속 하락,전체,289,105,조건부 SMA200,1주,종가,288,1226,0.14,-0.06,2.22
QQQ,테스트 B(연속 등락),N=3,2003,연속 하락,전체,289,105,조건부 SMA200,1주,익일시가,288,1226,-0.0,-0.04,1.21
QQQ,테스트 B(연속 등락),N=3,2003,연속 하락,전체,289,105,조건부 SMA200,1개월,종가,287,1226,-0.2,-0.65,-0.86
QQQ,테스트 B(연속 등락),N=3,2003,연속 하락,전체,289,105,조건부 SMA200,1개월,익일시가,287,1226,-0.34,-0.75,-1.66
QQQ,테스트 B(연속 등락),N=3,2003,연속 하락,전체,289,105,조건부 SMA200,3개월,종가,283,1226,-1.23,-1.68,-2.09
QQQ,테스트 B(연속 등락),N=3,2003,연속 하락,전체,289,105,조건부 SMA200,3개월,익일시가,283,1226,-1.36,-2.02,-0.78
QQQ,테스트 B(연속 등락),N=3,2003,연속 하락,전체,289,105,조건부 SMA200,6개월,종가,280,1214,-3.15,-2.52,-3.53
QQQ,테스트 B(연속 등락),N=3,2003,연속 하락,전체,289,105,조건부 SMA200,6개월,익일시가,280,1214,-3.27,-2.64,-4.24
QQQ,테스트 B(연속 등락),N=3,2003,연속 하락,전체,289,105,조건부 SMA200,1년,종가,274,1214,-7.3,-9.18,1.31
QQQ,테스트 B(연속 등락),N=3,2003,연속 하락,전체,289,105,조건부 SMA200,1년,익일시가,274,1214,-7.43,-9.33,1.31
QQQ,테스트 B(연속 등락),N=3,2003,연속 하락,전체,289,105,조건부 EMA200,1일,종가,288,1111,0.18,0.18,5.95
QQQ,테스트 B(연속 등락),N=3,2003,연속 하락,전체,289,105,조건부 EMA200,1일,익일시가,288,1111,0.05,0.01,0.83
QQQ,테스트 B(연속 등락),N=3,2003,연속 하락,전체,289,105,조건부 EMA200,1주,종가,288,1111,0.08,-0.14,2.03
QQQ,테스트 B(연속 등락),N=3,2003,연속 하락,전체,289,105,조건부 EMA200,1주,익일시가,288,1111,-0.04,-0.12,1.06
QQQ,테스트 B(연속 등락),N=3,2003,연속 하락,전체,289,105,조건부 EMA200,1개월,종가,287,1111,-0.26,-0.71,0.41
QQQ,테스트 B(연속 등락),N=3,2003,연속 하락,전체,289,105,조건부 EMA200,1개월,익일시가,287,1111,-0.39,-0.69,-0.37
QQQ,테스트 B(연속 등락),N=3,2003,연속 하락,전체,289,105,조건부 EMA200,3개월,종가,283,1111,-1.85,-2.62,-3.05
QQQ,테스트 B(연속 등락),N=3,2003,연속 하락,전체,289,105,조건부 EMA200,3개월,익일시가,283,1111,-1.97,-2.9,-1.81
QQQ,테스트 B(연속 등락),N=3,2003,연속 하락,전체,289,105,조건부 EMA200,6개월,종가,280,1103,-4.67,-3.84,-4.22
QQQ,테스트 B(연속 등락),N=3,2003,연속 하락,전체,289,105,조건부 EMA200,6개월,익일시가,280,1103,-4.77,-4.18,-4.93
QQQ,테스트 B(연속 등락),N=3,2003,연속 하락,전체,289,105,조건부 EMA200,1년,종가,274,1103,-9.27,-10.52,0.81
QQQ,테스트 B(연속 등락),N=3,2003,연속 하락,전체,289,105,조건부 EMA200,1년,익일시가,274,1103,-9.38,-10.79,0.81
QQQ,테스트 B(연속 등락),N=4,2003,연속 상승,전체,237,102,단순 보유,1일,종가,237,5943,-0.08,-0.02,1.5
QQQ,테스트 B(연속 등락),N=4,2003,연속 상승,전체,237,102,단순 보유,1일,익일시가,237,5943,-0.03,0.02,0.9
QQQ,테스트 B(연속 등락),N=4,2003,연속 상승,전체,237,102,단순 보유,1주,종가,237,5939,-0.17,-0.09,-1.03
QQQ,테스트 B(연속 등락),N=4,2003,연속 상승,전체,237,102,단순 보유,1주,익일시가,237,5939,-0.12,-0.1,-0.35
QQQ,테스트 B(연속 등락),N=4,2003,연속 상승,전체,237,102,단순 보유,1개월,종가,236,5923,0.08,0.45,4.49
QQQ,테스트 B(연속 등락),N=4,2003,연속 상승,전체,237,102,단순 보유,1개월,익일시가,236,5923,0.14,0.34,5.58
QQQ,테스트 B(연속 등락),N=4,2003,연속 상승,전체,237,102,단순 보유,3개월,종가,234,5881,0.16,-0.05,1.43
QQQ,테스트 B(연속 등락),N=4,2003,연속 상승,전체,237,102,단순 보유,3개월,익일시가,234,5881,0.22,0.03,1.56
QQQ,테스트 B(연속 등락),N=4,2003,연속 상승,전체,237,102,단순 보유,6개월,종가,233,5818,-0.25,-0.33,0.27
QQQ,테스트 B(연속 등락),N=4,2003,연속 상승,전체,237,102,단순 보유,6개월,익일시가,233,5818,-0.19,-0.5,0.11
QQQ,테스트 B(연속 등락),N=4,2003,연속 상승,전체,237,102,단순 보유,1년,종가,227,5692,-1.07,-0.32,-0.36
QQQ,테스트 B(연속 등락),N=4,2003,연속 상승,전체,237,102,단순 보유,1년,익일시가,227,5692,-1.0,-0.21,-0.82
QQQ,테스트 B(연속 등락),N=4,2003,연속 상승,전체,237,102,조건부 SMA200,1일,종가,237,1226,-0.11,-0.02,4.26
QQQ,테스트 B(연속 등락),N=4,2003,연속 상승,전체,237,102,조건부 SMA200,1일,익일시가,237,1226,-0.09,-0.01,1.15
QQQ,테스트 B(연속 등락),N=4,2003,연속 상승,전체,237,102,조건부 SMA200,1주,종가,237,1226,-0.27,-0.24,0.3
QQQ,테스트 B(연속 등락),N=4,2003,연속 상승,전체,237,102,조건부 SMA200,1주,익일시가,237,1226,-0.26,-0.21,2.0
QQQ,테스트 B(연속 등락),N=4,2003,연속 상승,전체,237,102,조건부 SMA200,1개월,종가,236,1226,-0.37,-0.65,5.22
QQQ,테스트 B(연속 등락),N=4,2003,연속 상승,전체,237,102,조건부 SMA200,1개월,익일시가,236,1226,-0.36,-0.88,6.73
QQQ,테스트 B(연속 등락),N=4,2003,연속 상승,전체,237,102,조건부 SMA200,3개월,종가,234,1226,-1.15,-1.98,1.17
QQQ,테스트 B(연속 등락),N=4,2003,연속 상승,전체,237,102,조건부 SMA200,3개월,익일시가,234,1226,-1.13,-2.05,1.42
QQQ,테스트 B(연속 등락),N=4,2003,연속 상승,전체,237,102,조건부 SMA200,6개월,종가,233,1214,-2.62,-2.67,1.44
QQQ,테스트 B(연속 등락),N=4,2003,연속 상승,전체,237,102,조건부 SMA200,6개월,익일시가,233,1214,-2.61,-2.94,1.01
QQQ,테스트 B(연속 등락),N=4,2003,연속 상승,전체,237,102,조건부 SMA200,1년,종가,227,1214,-6.54,-7.39,2.1
QQQ,테스트 B(연속 등락),N=4,2003,연속 상승,전체,237,102,조건부 SMA200,1년,익일시가,227,1214,-6.52,-7.32,1.66
QQQ,테스트 B(연속 등락),N=4,2003,연속 상승,전체,237,102,조건부 EMA200,1일,종가,237,1111,-0.12,-0.03,4.15
QQQ,테스트 B(연속 등락),N=4,2003,연속 상승,전체,237,102,조건부 EMA200,1일,익일시가,237,1111,-0.09,-0.01,1.71
QQQ,테스트 B(연속 등락),N=4,2003,연속 상승,전체,237,102,조건부 EMA200,1주,종가,237,1111,-0.33,-0.32,0.11
QQQ,테스트 B(연속 등락),N=4,2003,연속 상승,전체,237,102,조건부 EMA200,1주,익일시가,237,1111,-0.3,-0.29,1.85
QQQ,테스트 B(연속 등락),N=4,2003,연속 상승,전체,237,102,조건부 EMA200,1개월,종가,236,1111,-0.44,-0.7,6.49
QQQ,테스트 B(연속 등락),N=4,2003,연속 상승,전체,237,102,조건부 EMA200,1개월,익일시가,236,1111,-0.41,-0.83,8.03
QQQ,테스트 B(연속 등락),N=4,2003,연속 상승,전체,237,102,조건부 EMA200,3개월,종가,234,1111,-1.77,-2.92,0.21
QQQ,테스트 B(연속 등락),N=4,2003,연속 상승,전체,237,102,조건부 EMA200,3개월,익일시가,234,1111,-1.74,-2.92,0.39
QQQ,테스트 B(연속 등락),N=4,2003,연속 상승,전체,237,102,조건부 EMA200,6개월,종가,233,1103,-4.14,-3.99,0.75
QQQ,테스트 B(연속 등락),N=4,2003,연속 상승,전체,237,102,조건부 EMA200,6개월,익일시가,233,1103,-4.11,-4.49,0.32
QQQ,테스트 B(연속 등락),N=4,2003,연속 상승,전체,237,102,조건부 EMA200,1년,종가,227,1103,-8.51,-8.73,1.6
QQQ,테스트 B(연속 등락),N=4,2003,연속 상승,전체,237,102,조건부 EMA200,1년,익일시가,227,1103,-8.47,-8.77,1.16
QQQ,테스트 B(연속 등락),N=4,2003,연속 하락,전체,119,80,단순 보유,1일,종가,119,5943,-0.02,0.07,1.26
QQQ,테스트 B(연속 등락),N=4,2003,연속 하락,전체,119,80,단순 보유,1일,익일시가,119,5943,0.01,-0.07,-3.52
QQQ,테스트 B(연속 등락),N=4,2003,연속 하락,전체,119,80,단순 보유,1주,종가,119,5939,0.33,0.21,2.51
QQQ,테스트 B(연속 등락),N=4,2003,연속 하락,전체,119,80,단순 보유,1주,익일시가,119,5939,0.36,0.18,2.77
QQQ,테스트 B(연속 등락),N=4,2003,연속 하락,전체,119,80,단순 보유,1개월,종가,118,5923,0.29,-0.13,-2.29
QQQ,테스트 B(연속 등락),N=4,2003,연속 하락,전체,119,80,단순 보유,1개월,익일시가,118,5923,0.31,0.03,0.07
QQQ,테스트 B(연속 등락),N=4,2003,연속 하락,전체,119,80,단순 보유,3개월,종가,118,5881,-0.3,-1.0,-2.17
QQQ,테스트 B(연속 등락),N=4,2003,연속 하락,전체,119,80,단순 보유,3개월,익일시가,118,5881,-0.27,-0.66,-3.72
QQQ,테스트 B(연속 등락),N=4,2003,연속 하락,전체,119,80,단순 보유,6개월,종가,118,5818,-0.39,-1.5,-5.39
QQQ,테스트 B(연속 등락),N=4,2003,연속 하락,전체,119,80,단순 보유,6개월,익일시가,118,5818,-0.38,-1.33,-3.42
QQQ,테스트 B(연속 등락),N=4,2003,연속 하락,전체,119,80,단순 보유,1년,종가,116,5692,-0.85,-0.01,-1.34
QQQ,테스트 B(연속 등락),N=4,2003,연속 하락,전체,119,80,단순 보유,1년,익일시가,116,5692,-0.83,0.39,-1.36
QQQ,테스트 B(연속 등락),N=4,2003,연속 하락,전체,119,80,조건부 SMA200,1일,종가,119,1226,-0.05,0.07,4.02
QQQ,테스트 B(연속 등락),N=4,2003,연속 하락,전체,119,80,조건부 SMA200,1일,익일시가,119,1226,-0.05,-0.1,-3.27
QQQ,테스트 B(연속 등락),N=4,2003,연속 하락,전체,119,80,조건부 SMA200,1주,종가,119,1226,0.22,0.06,3.84
QQQ,테스트 B(연속 등락),N=4,2003,연속 하락,전체,119,80,조건부 SMA200,1주,익일시가,119,1226,0.22,0.08,5.12
QQQ,테스트 B(연속 등락),N=4,2003,연속 하락,전체,119,80,조건부 SMA200,1개월,종가,118,1226,-0.16,-1.23,-1.56
QQQ,테스트 B(연속 등락),N=4,2003,연속 하락,전체,119,80,조건부 SMA200,1개월,익일시가,118,1226,-0.18,-1.18,1.22
QQQ,테스트 B(연속 등락),N=4,2003,연속 하락,전체,119,80,조건부 SMA200,3개월,종가,118,1226,-1.61,-2.93,-2.42
QQQ,테스트 B(연속 등락),N=4,2003,연속 하락,전체,119,80,조건부 SMA200,3개월,익일시가,118,1226,-1.62,-2.74,-3.87
QQQ,테스트 B(연속 등락),N=4,2003,연속 하락,전체,119,80,조건부 SMA200,6개월,종가,118,1214,-2.77,-3.84,-4.22
QQQ,테스트 B(연속 등락),N=4,2003,연속 하락,전체,119,80,조건부 SMA200,6개월,익일시가,118,1214,-2.8,-3.76,-2.52
QQQ,테스트 B(연속 등락),N=4,2003,연속 하락,전체,119,80,조건부 SMA200,1년,종가,116,1214,-6.32,-7.07,1.12
QQQ,테스트 B(연속 등락),N=4,2003,연속 하락,전체,119,80,조건부 SMA200,1년,익일시가,116,1214,-6.35,-6.72,1.12
QQQ,테스트 B(연속 등락),N=4,2003,연속 하락,전체,119,80,조건부 EMA200,1일,종가,119,1111,-0.06,0.06,3.92
QQQ,테스트 B(연속 등락),N=4,2003,연속 하락,전체,119,80,조건부 EMA200,1일,익일시가,119,1111,-0.05,-0.09,-2.72
QQQ,테스트 B(연속 등락),N=4,2003,연속 하락,전체,119,80,조건부 EMA200,1주,종가,119,1111,0.17,-0.02,3.65
QQQ,테스트 B(연속 등락),N=4,2003,연속 하락,전체,119,80,조건부 EMA200,1주,익일시가,119,1111,0.18,-0.01,4.97
QQQ,테스트 B(연속 등락),N=4,2003,연속 하락,전체,119,80,조건부 EMA200,1개월,종가,118,1111,-0.23,-1.29,-0.29
QQQ,테스트 B(연속 등락),N=4,2003,연속 하락,전체,119,80,조건부 EMA200,1개월,익일시가,118,1111,-0.23,-1.13,2.52
QQQ,테스트 B(연속 등락),N=4,2003,연속 하락,전체,119,80,조건부 EMA200,3개월,종가,118,1111,-2.23,-3.86,-3.38
QQQ,테스트 B(연속 등락),N=4,2003,연속 하락,전체,119,80,조건부 EMA200,3개월,익일시가,118,1111,-2.23,-3.62,-4.89
QQQ,테스트 B(연속 등락),N=4,2003,연속 하락,전체,119,80,조건부 EMA200,6개월,종가,118,1103,-4.29,-5.16,-4.91
QQQ,테스트 B(연속 등락),N=4,2003,연속 하락,전체,119,80,조건부 EMA200,6개월,익일시가,118,1103,-4.3,-5.31,-3.21
QQQ,테스트 B(연속 등락),N=4,2003,연속 하락,전체,119,80,조건부 EMA200,1년,종가,116,1103,-8.29,-8.41,0.62
QQQ,테스트 B(연속 등락),N=4,2003,연속 하락,전체,119,80,조건부 EMA200,1년,익일시가,116,1103,-8.31,-8.17,0.62
QQQ,테스트 B(연속 등락),N=5,2003,연속 상승,전체,134,89,단순 보유,1일,종가,134,5943,0.09,-0.02,3.92
QQQ,테스트 B(연속 등락),N=5,2003,연속 상승,전체,134,89,단순 보유,1일,익일시가,134,5943,0.05,0.01,2.12
QQQ,테스트 B(연속 등락),N=5,2003,연속 상승,전체,134,89,단순 보유,1주,종가,134,5939,0.16,0.06,3.86
QQQ,테스트 B(연속 등락),N=5,2003,연속 상승,전체,134,89,단순 보유,1주,익일시가,134,5939,0.12,-0.1,0.47
QQQ,테스트 B(연속 등락),N=5,2003,연속 상승,전체,134,89,단순 보유,1개월,종가,134,5923,0.43,0.11,5.15
QQQ,테스트 B(연속 등락),N=5,2003,연속 상승,전체,134,89,단순 보유,1개월,익일시가,134,5923,0.38,0.15,4.96
QQQ,테스트 B(연속 등락),N=5,2003,연속 상승,전체,134,89,단순 보유,3개월,종가,134,5881,0.26,-0.49,2.87
QQQ,테스트 B(연속 등락),N=5,2003,연속 상승,전체,134,89,단순 보유,3개월,익일시가,134,5881,0.21,-0.42,3.0
