종목,테스트,파라미터,시작연도,방향,시대 구간,신호,사건,베이스라인,구간,신호 표본,베이스라인 표본,평균 차이(%p),중앙값 차이(%p),오른 비율 차이(%p),내린 비율 차이(%p)
KODEX 200,테스트 A(역대급 등락),K=10,2003,폭등,전체,38,14,조건부 SMA200,1일,38,2085,-1.1,-0.36,-18.4,19.51
KODEX 200,테스트 A(역대급 등락),K=10,2003,폭등,전체,38,14,조건부 SMA200,2일,38,2085,-0.53,-0.26,-3.14,3.57
KODEX 200,테스트 A(역대급 등락),K=10,2003,폭등,전체,38,14,조건부 SMA200,3일,38,2085,0.39,-0.15,-4.0,4.63
KODEX 200,테스트 A(역대급 등락),K=10,2003,폭등,전체,38,14,조건부 SMA200,1주,38,2085,0.78,0.56,2.07,-4.46
KODEX 200,테스트 A(역대급 등락),K=10,2003,폭등,전체,38,14,조건부 SMA200,2주,38,2085,0.2,1.03,4.36,-4.12
KODEX 200,테스트 A(역대급 등락),K=10,2003,폭등,전체,38,14,조건부 SMA200,1개월,38,2085,1.73,3.07,3.74,-3.64
KODEX 200,테스트 A(역대급 등락),K=10,2003,폭락,전체,49,10,단순 보유,1일,49,5856,0.39,0.19,1.86,-4.44
KODEX 200,테스트 A(역대급 등락),K=10,2003,폭락,전체,49,10,단순 보유,2일,49,5855,1.01,1.2,13.29,-12.76
KODEX 200,테스트 A(역대급 등락),K=10,2003,폭락,전체,49,10,단순 보유,3일,49,5854,0.64,0.48,2.55,-1.95
KODEX 200,테스트 A(역대급 등락),K=10,2003,폭락,전체,49,10,단순 보유,1주,49,5852,1.5,0.43,-2.99,1.46
KODEX 200,테스트 A(역대급 등락),K=10,2003,폭락,전체,49,10,단순 보유,2주,49,5847,0.82,0.26,-3.91,2.14
KODEX 200,테스트 A(역대급 등락),K=10,2003,폭락,전체,49,10,단순 보유,1개월,49,5836,-0.67,-1.19,-9.09,9.26
KODEX 200,테스트 A(역대급 등락),K=10,2003,폭락,전체,49,10,조건부 SMA200,1일,49,2085,0.4,0.19,2.49,-5.47
KODEX 200,테스트 A(역대급 등락),K=10,2003,폭락,전체,49,10,조건부 SMA200,2일,49,2085,1.05,1.23,14.21,-13.77
KODEX 200,테스트 A(역대급 등락),K=10,2003,폭락,전체,49,10,조건부 SMA200,3일,49,2085,0.69,0.52,3.14,-2.51
KODEX 200,테스트 A(역대급 등락),K=10,2003,폭락,전체,49,10,조건부 SMA200,1주,49,2085,1.57,0.4,-2.77,0.97
KODEX 200,테스트 A(역대급 등락),K=10,2003,폭락,전체,49,10,조건부 SMA200,2주,49,2085,0.95,0.32,-3.1,1.3
KODEX 200,테스트 A(역대급 등락),K=10,2003,폭락,전체,49,10,조건부 SMA200,1개월,49,2085,-0.26,-0.99,-7.81,7.9
KODEX 200,테스트 A(역대급 등락),K=10,2003,역방향 전체,전체,87,16,단순 보유,1일,87,11712,0.71,0.27,10.52,-11.32
KODEX 200,테스트 A(역대급 등락),K=10,2003,역방향 전체,전체,87,16,단순 보유,2일,87,11710,0.83,0.56,10.03,-9.51
KODEX 200,테스트 A(역대급 등락),K=10,2003,역방향 전체,전체,87,16,단순 보유,3일,87,11708,0.23,0.21,4.32,-3.72
KODEX 200,테스트 A(역대급 등락),K=10,2003,역방향 전체,전체,87,16,단순 보유,1주,87,11704,0.57,-0.12,-2.62,0.83
KODEX 200,테스트 A(역대급 등락),K=10,2003,역방향 전체,전체,87,16,단순 보유,2주,87,11694,0.5,-0.59,-2.74,1.86
KODEX 200,테스트 A(역대급 등락),K=10,2003,역방향 전체,전체,87,16,단순 보유,1개월,87,11672,-0.8,-1.52,-5.09,5.26
KODEX 200,테스트 A(역대급 등락),K=10,2003,역방향 전체,전체,87,16,조건부 SMA200,1일,87,4170,0.71,0.27,10.32,-11.52
KODEX 200,테스트 A(역대급 등락),K=10,2003,역방향 전체,전체,87,16,조건부 SMA200,2일,87,4170,0.83,0.56,9.99,-9.55
KODEX 200,테스트 A(역대급 등락),K=10,2003,역방향 전체,전체,87,16,조건부 SMA200,3일,87,4170,0.23,0.21,4.33,-3.71
KODEX 200,테스트 A(역대급 등락),K=10,2003,역방향 전체,전체,87,16,조건부 SMA200,1주,87,4170,0.57,-0.12,-2.75,0.69
KODEX 200,테스트 A(역대급 등락),K=10,2003,역방향 전체,전체,87,16,조건부 SMA200,2주,87,4170,0.5,-0.59,-2.75,1.84
KODEX 200,테스트 A(역대급 등락),K=10,2003,역방향 전체,전체,87,16,조건부 SMA200,1개월,87,4170,-0.8,-1.52,-5.12,5.22
KODEX 200,테스트 A(역대급 등락),K=20,2003,폭등,전체,72,19,단순 보유,1일,72,5856,-0.6,-0.25,-12.97,13.08
KODEX 200,테스트 A(역대급 등락),K=20,2003,폭등,전체,72,19,단순 보유,2일,72,5855,-0.51,-0.1,-4.06,3.2
KODEX 200,테스트 A(역대급 등락),K=20,2003,폭등,전체,72,19,단순 보유,3일,72,5854,-0.21,0.1,-1.82,2.42
KODEX 200,테스트 A(역대급 등락),K=20,2003,폭등,전체,72,19,단순 보유,1주,72,5852,0.15,0.35,-1.88,-0.38
KODEX 200,테스트 A(역대급 등락),K=20,2003,폭등,전체,72,19,단순 보유,2주,72,5847,-0.91,0.07,-2.8,3.08
KODEX 200,테스트 A(역대급 등락),K=20,2003,폭등,전체,72,19,단순 보유,1개월,72,5836,0.2,-0.19,-5.29,5.46
KODEX 200,테스트 A(역대급 등락),K=20,2003,폭등,전체,72,19,조건부 SMA200,1일,72,2085,-0.58,-0.24,-12.34,12.05
KODEX 200,테스트 A(역대급 등락),K=20,2003,폭등,전체,72,19,조건부 SMA200,2일,72,2085,-0.48,-0.06,-3.14,2.18
KODEX 200,테스트 A(역대급 등락),K=20,2003,폭등,전체,72,19,조건부 SMA200,3일,72,2085,-0.16,0.14,-1.23,1.85
KODEX 200,테스트 A(역대급 등락),K=20,2003,폭등,전체,72,19,조건부 SMA200,1주,72,2085,0.22,0.32,-1.66,-0.88
KODEX 200,테스트 A(역대급 등락),K=20,2003,폭등,전체,72,19,조건부 SMA200,2주,72,2085,-0.78,0.13,-2.0,2.24
KODEX 200,테스트 A(역대급 등락),K=20,2003,폭등,전체,72,19,조건부 SMA200,1개월,72,2085,0.61,0.0,-4.01,4.1
KODEX 200,테스트 A(역대급 등락),K=20,2003,폭락,전체,86,20,단순 보유,1일,86,5856,0.65,0.52,8.38,-10.37
KODEX 200,테스트 A(역대급 등락),K=20,2003,폭락,전체,86,20,단순 보유,2일,86,5855,1.53,1.06,7.57,-7.04
KODEX 200,테스트 A(역대급 등락),K=20,2003,폭락,전체,86,20,단순 보유,3일,86,5854,1.12,0.58,5.87,-5.27
KODEX 200,테스트 A(역대급 등락),K=20,2003,폭락,전체,86,20,단순 보유,1주,86,5852,1.88,1.72,2.09,-3.9
KODEX 200,테스트 A(역대급 등락),K=20,2003,폭락,전체,86,20,단순 보유,2주,86,5847,1.63,2.27,3.5,-4.38
KODEX 200,테스트 A(역대급 등락),K=20,2003,폭락,전체,86,20,단순 보유,1개월,86,5836,1.12,0.61,-1.09,1.27
KODEX 200,테스트 A(역대급 등락),K=20,2003,폭락,전체,86,20,조건부 SMA200,1일,86,2085,0.66,0.52,9.01,-11.4
KODEX 200,테스트 A(역대급 등락),K=20,2003,폭락,전체,86,20,조건부 SMA200,2일,86,2085,1.56,1.09,8.49,-8.05
KODEX 200,테스트 A(역대급 등락),K=20,2003,폭락,전체,86,20,조건부 SMA200,3일,86,2085,1.16,0.63,6.46,-5.84
KODEX 200,테스트 A(역대급 등락),K=20,2003,폭락,전체,86,20,조건부 SMA200,1주,86,2085,1.95,1.68,2.31,-4.4
KODEX 200,테스트 A(역대급 등락),K=20,2003,폭락,전체,86,20,조건부 SMA200,2주,86,2085,1.76,2.33,4.3,-5.23
KODEX 200,테스트 A(역대급 등락),K=20,2003,폭락,전체,86,20,조건부 SMA200,1개월,86,2085,1.53,0.81,0.19,-0.09
KODEX 200,테스트 A(역대급 등락),K=20,2003,역방향 전체,전체,158,25,단순 보유,1일,158,11712,0.63,0.31,10.88,-11.91
KODEX 200,테스트 A(역대급 등락),K=20,2003,역방향 전체,전체,158,25,단순 보유,2일,158,11710,1.07,0.55,5.96,-6.06
KODEX 200,테스트 A(역대급 등락),K=20,2003,역방향 전체,전체,158,25,단순 보유,3일,158,11708,0.72,0.45,4.73,-4.13
KODEX 200,테스트 A(역대급 등락),K=20,2003,역방향 전체,전체,158,25,단순 보유,1주,158,11704,0.98,0.26,1.52,-3.54
KODEX 200,테스트 A(역대급 등락),K=20,2003,역방향 전체,전체,158,25,단순 보유,2주,158,11694,1.35,1.22,3.93,-4.29
KODEX 200,테스트 A(역대급 등락),K=20,2003,역방향 전체,전체,158,25,단순 보유,1개월,158,11672,0.62,0.74,2.62,-2.45
KODEX 200,테스트 A(역대급 등락),K=20,2003,역방향 전체,전체,158,25,조건부 SMA200,1일,158,4170,0.63,0.31,10.68,-12.11
KODEX 200,테스트 A(역대급 등락),K=20,2003,역방향 전체,전체,158,25,조건부 SMA200,2일,158,4170,1.07,0.55,5.91,-6.11
KODEX 200,테스트 A(역대급 등락),K=20,2003,역방향 전체,전체,158,25,조건부 SMA200,3일,158,4170,0.72,0.45,4.74,-4.12
KODEX 200,테스트 A(역대급 등락),K=20,2003,역방향 전체,전체,158,25,조건부 SMA200,1주,158,4170,0.98,0.26,1.39,-3.68
KODEX 200,테스트 A(역대급 등락),K=20,2003,역방향 전체,전체,158,25,조건부 SMA200,2주,158,4170,1.35,1.22,3.92,-4.31
KODEX 200,테스트 A(역대급 등락),K=20,2003,역방향 전체,전체,158,25,조건부 SMA200,1개월,158,4170,0.62,0.74,2.58,-2.48
KODEX 200,테스트 A(역대급 등락),K=5,2005,폭등,전체,17,8,단순 보유,1일,17,5360,-1.37,-0.5,-23.98,25.35
KODEX 200,테스트 A(역대급 등락),K=5,2005,폭등,전체,17,8,단순 보유,2일,17,5359,-0.73,-0.65,-6.98,7.41
KODEX 200,테스트 A(역대급 등락),K=5,2005,폭등,전체,17,8,단순 보유,3일,17,5358,0.88,0.63,-1.59,2.15
KODEX 200,테스트 A(역대급 등락),K=5,2005,폭등,전체,17,8,단순 보유,1주,17,5356,1.53,2.59,8.62,-14.11
KODEX 200,테스트 A(역대급 등락),K=5,2005,폭등,전체,17,8,단순 보유,2주,17,5351,2.2,2.69,25.9,-25.69
KODEX 200,테스트 A(역대급 등락),K=5,2005,폭등,전체,17,8,단순 보유,1개월,17,5340,1.11,3.47,1.26,-1.11
KODEX 200,테스트 A(역대급 등락),K=5,2005,폭등,전체,17,8,조건부 SMA200,1일,17,1987,-1.35,-0.5,-23.18,24.24
KODEX 200,테스트 A(역대급 등락),K=5,2005,폭등,전체,17,8,조건부 SMA200,2일,17,1987,-0.69,-0.62,-5.78,6.14
KODEX 200,테스트 A(역대급 등락),K=5,2005,폭등,전체,17,8,조건부 SMA200,3일,17,1987,0.93,0.69,-0.66,1.31
KODEX 200,테스트 A(역대급 등락),K=5,2005,폭등,전체,17,8,조건부 SMA200,1주,17,1987,1.61,2.56,9.09,-14.78
KODEX 200,테스트 A(역대급 등락),K=5,2005,폭등,전체,17,8,조건부 SMA200,2주,17,1987,2.36,2.73,26.64,-26.39
KODEX 200,테스트 A(역대급 등락),K=5,2005,폭등,전체,17,8,조건부 SMA200,1개월,17,1987,1.55,3.59,2.16,-2.1
KODEX 200,테스트 A(역대급 등락),K=5,2005,폭락,전체,19,6,단순 보유,1일,19,5360,0.48,1.07,15.03,-13.66
KODEX 200,테스트 A(역대급 등락),K=5,2005,폭락,전체,19,6,단순 보유,2일,19,5359,0.77,1.53,19.64,-19.22
KODEX 200,테스트 A(역대급 등락),K=5,2005,폭락,전체,19,6,단순 보유,3일,19,5358,1.39,2.86,8.62,-8.06
KODEX 200,테스트 A(역대급 등락),K=5,2005,폭락,전체,19,6,단순 보유,1주,19,5356,3.91,4.53,7.07,-6.68
KODEX 200,테스트 A(역대급 등락),K=5,2005,폭락,전체,19,6,단순 보유,2주,19,5351,2.99,3.18,1.44,-1.23
KODEX 200,테스트 A(역대급 등락),K=5,2005,폭락,전체,19,6,단순 보유,1개월,19,5340,-1.06,-4.04,-10.2,10.35
KODEX 200,테스트 A(역대급 등락),K=5,2005,폭락,전체,19,6,조건부 SMA200,1일,19,1987,0.5,1.08,15.83,-14.77
KODEX 200,테스트 A(역대급 등락),K=5,2005,폭락,전체,19,6,조건부 SMA200,2일,19,1987,0.81,1.56,20.84,-20.49
KODEX 200,테스트 A(역대급 등락),K=5,2005,폭락,전체,19,6,조건부 SMA200,3일,19,1987,1.44,2.91,9.56,-8.91
KODEX 200,테스트 A(역대급 등락),K=5,2005,폭락,전체,19,6,조건부 SMA200,1주,19,1987,4.0,4.5,7.55,-7.35
KODEX 200,테스트 A(역대급 등락),K=5,2005,폭락,전체,19,6,조건부 SMA200,2주,19,1987,3.15,3.22,2.18,-1.93
KODEX 200,테스트 A(역대급 등락),K=5,2005,폭락,전체,19,6,조건부 SMA200,1개월,19,1987,-0.62,-3.92,-9.3,9.35
KODEX 200,테스트 A(역대급 등락),K=5,2005,역방향 전체,전체,36,9,단순 보유,1일,36,10720,0.91,0.92,20.13,-18.76
KODEX 200,테스트 A(역대급 등락),K=5,2005,역방향 전체,전체,36,9,단순 보유,2일,36,10718,0.76,0.88,14.1,-13.67
KODEX 200,테스트 A(역대급 등락),K=5,2005,역방향 전체,전체,36,9,단순 보유,3일,36,10716,0.32,0.53,5.84,-5.28
KODEX 200,테스트 A(역대급 등락),K=5,2005,역방향 전체,전체,36,9,단순 보유,1주,36,10712,1.36,-0.09,-2.58,0.2
KODEX 200,테스트 A(역대급 등락),K=5,2005,역방향 전체,전체,36,9,단순 보유,2주,36,10702,0.57,-2.25,-11.01,11.21
KODEX 200,테스트 A(역대급 등락),K=5,2005,역방향 전체,전체,36,9,단순 보유,1개월,36,10680,-1.02,-3.7,-5.48,5.63
KODEX 200,테스트 A(역대급 등락),K=5,2005,역방향 전체,전체,36,9,조건부 SMA200,1일,36,3974,0.91,0.92,19.97,-18.92
KODEX 200,테스트 A(역대급 등락),K=5,2005,역방향 전체,전체,36,9,조건부 SMA200,2일,36,3974,0.76,0.88,14.07,-13.71
KODEX 200,테스트 A(역대급 등락),K=5,2005,역방향 전체,전체,36,9,조건부 SMA200,3일,36,3974,0.32,0.53,5.88,-5.23
KODEX 200,테스트 A(역대급 등락),K=5,2005,역방향 전체,전체,36,9,조건부 SMA200,1주,36,3974,1.36,-0.09,-2.68,0.1
KODEX 200,테스트 A(역대급 등락),K=5,2005,역방향 전체,전체,36,9,조건부 SMA200,2주,36,3974,0.57,-2.25,-10.99,11.24
KODEX 200,테스트 A(역대급 등락),K=5,2005,역방향 전체,전체,36,9,조건부 SMA200,1개월,36,3974,-1.02,-3.7,-5.53,5.58
KODEX 200,테스트 A(역대급 등락),K=10,2005,폭등,전체,25,10,단순 보유,1일,25,5360,-1.28,-0.5,-25.4,26.76
KODEX 200,테스트 A(역대급 등락),K=10,2005,폭등,전체,25,10,단순 보유,2일,25,5359,-0.45,-0.02,-2.04,2.47
KODEX 200,테스트 A(역대급 등락),K=10,2005,폭등,전체,25,10,단순 보유,3일,25,5358,1.13,0.63,-2.54,3.1
KODEX 200,테스트 A(역대급 등락),K=10,2005,폭등,전체,25,10,단순 보유,1주,25,5356,1.86,2.59,7.91,-11.52
KODEX 200,테스트 A(역대급 등락),K=10,2005,폭등,전체,25,10,단순 보유,2주,25,5351,2.08,2.28,23.54,-23.34
KODEX 200,테스트 A(역대급 등락),K=10,2005,폭등,전체,25,10,단순 보유,1개월,25,5340,3.19,4.53,10.43,-10.28
KODEX 200,테스트 A(역대급 등락),K=10,2005,폭등,전체,25,10,조건부 SMA200,1일,25,1987,-1.25,-0.5,-24.59,25.65
KODEX 200,테스트 A(역대급 등락),K=10,2005,폭등,전체,25,10,조건부 SMA200,2일,25,1987,-0.41,0.01,-0.84,1.2
KODEX 200,테스트 A(역대급 등락),K=10,2005,폭등,전체,25,10,조건부 SMA200,3일,25,1987,1.18,0.69,-1.6,2.25
KODEX 200,테스트 A(역대급 등락),K=10,2005,폭등,전체,25,10,조건부 SMA200,1주,25,1987,1.94,2.56,8.39,-12.19
KODEX 200,테스트 A(역대급 등락),K=10,2005,폭등,전체,25,10,조건부 SMA200,2주,25,1987,2.24,2.32,24.29,-24.04
KODEX 200,테스트 A(역대급 등락),K=10,2005,폭등,전체,25,10,조건부 SMA200,1개월,25,1987,3.63,4.65,11.33,-11.28
KODEX 200,테스트 A(역대급 등락),K=10,2005,폭락,전체,26,7,단순 보유,1일,26,5360,0.97,1.34,15.84,-14.47
KODEX 200,테스트 A(역대급 등락),K=10,2005,폭락,전체,26,7,단순 보유,2일,26,5359,1.63,1.92,26.73,-26.3
KODEX 200,테스트 A(역대급 등락),K=10,2005,폭락,전체,26,7,단순 보유,3일,26,5358,1.29,0.58,10.85,-10.29
KODEX 200,테스트 A(역대급 등락),K=10,2005,폭락,전체,26,7,단순 보유,1주,26,5356,2.88,2.63,1.61,-5.06
KODEX 200,테스트 A(역대급 등락),K=10,2005,폭락,전체,26,7,단순 보유,2주,26,5351,2.21,3.02,5.08,-4.88
KODEX 200,테스트 A(역대급 등락),K=10,2005,폭락,전체,26,7,단순 보유,1개월,26,5340,-0.29,1.1,0.13,0.02
KODEX 200,테스트 A(역대급 등락),K=10,2005,폭락,전체,26,7,조건부 SMA200,1일,26,1987,0.99,1.35,16.64,-15.58
KODEX 200,테스트 A(역대급 등락),K=10,2005,폭락,전체,26,7,조건부 SMA200,2일,26,1987,1.67,1.96,27.93,-27.57
KODEX 200,테스트 A(역대급 등락),K=10,2005,폭락,전체,26,7,조건부 SMA200,3일,26,1987,1.34,0.63,11.79,-11.13
KODEX 200,테스트 A(역대급 등락),K=10,2005,폭락,전체,26,7,조건부 SMA200,1주,26,1987,2.97,2.6,2.08,-5.73
KODEX 200,테스트 A(역대급 등락),K=10,2005,폭락,전체,26,7,조건부 SMA200,2주,26,1987,2.37,3.07,5.83,-5.57
KODEX 200,테스트 A(역대급 등락),K=10,2005,폭락,전체,26,7,조건부 SMA200,1개월,26,1987,0.15,1.22,1.02,-0.97
KODEX 200,테스트 A(역대급 등락),K=10,2005,역방향 전체,전체,51,12,단순 보유,1일,51,10720,1.12,1.08,21.27,-19.91
KODEX 200,테스트 A(역대급 등락),K=10,2005,역방향 전체,전체,51,12,단순 보유,2일,51,10718,1.05,1.21,14.92,-14.49
KODEX 200,테스트 A(역대급 등락),K=10,2005,역방향 전체,전체,51,12,단순 보유,3일,51,10716,0.11,0.21,7.14,-6.58
KODEX 200,테스트 A(역대급 등락),K=10,2005,역방향 전체,전체,51,12,단순 보유,1주,51,10712,0.56,-0.19,-4.71,1.18
KODEX 200,테스트 A(역대급 등락),K=10,2005,역방향 전체,전체,51,12,단순 보유,2주,51,10702,0.12,-2.07,-8.72,8.93
KODEX 200,테스트 A(역대급 등락),K=10,2005,역방향 전체,전체,51,12,단순 보유,1개월,51,10680,-1.69,-3.48,-4.83,4.98
KODEX 200,테스트 A(역대급 등락),K=10,2005,역방향 전체,전체,51,12,조건부 SMA200,1일,51,3974,1.12,1.08,21.12,-20.06
KODEX 200,테스트 A(역대급 등락),K=10,2005,역방향 전체,전체,51,12,조건부 SMA200,2일,51,3974,1.05,1.21,14.88,-14.53
KODEX 200,테스트 A(역대급 등락),K=10,2005,역방향 전체,전체,51,12,조건부 SMA200,3일,51,3974,0.11,0.21,7.19,-6.54
KODEX 200,테스트 A(역대급 등락),K=10,2005,역방향 전체,전체,51,12,조건부 SMA200,1주,51,3974,0.56,-0.19,-4.8,1.08
KODEX 200,테스트 A(역대급 등락),K=10,2005,역방향 전체,전체,51,12,조건부 SMA200,2주,51,3974,0.12,-2.07,-8.7,8.95
KODEX 200,테스트 A(역대급 등락),K=10,2005,역방향 전체,전체,51,12,조건부 SMA200,1개월,51,3974,-1.69,-3.48,-4.88,4.93
KODEX 200,테스트 A(역대급 등락),K=20,2005,폭등,전체,40,14,단순 보유,1일,40,5360,-0.76,-0.37,-20.9,22.26
KODEX 200,테스트 A(역대급 등락),K=20,2005,폭등,전체,40,14,단순 보유,2일,40,5359,-0.64,-0.6,-6.54,6.97
KODEX 200,테스트 A(역대급 등락),K=20,2005,폭등,전체,40,14,단순 보유,3일,40,5358,0.07,-0.4,-7.04,7.6
KODEX 200,테스트 A(역대급 등락),K=20,2005,폭등,전체,40,14,단순 보유,1주,40,5356,0.87,0.47,1.41,-3.52
KODEX 200,테스트 A(역대급 등락),K=20,2005,폭등,전체,40,14,단순 보유,2주,40,5351,0.02,1.57,11.04,-10.84
KODEX 200,테스트 A(역대급 등락),K=20,2005,폭등,전체,40,14,단순 보유,1개월,40,5340,1.95,2.81,2.43,-2.28
KODEX 200,테스트 A(역대급 등락),K=20,2005,폭등,전체,40,14,조건부 SMA200,1일,40,1987,-0.73,-0.37,-20.09,21.15
KODEX 200,테스트 A(역대급 등락),K=20,2005,폭등,전체,40,14,조건부 SMA200,2일,40,1987,-0.59,-0.56,-5.34,5.7
KODEX 200,테스트 A(역대급 등락),K=20,2005,폭등,전체,40,14,조건부 SMA200,3일,40,1987,0.13,-0.35,-6.1,6.75
KODEX 200,테스트 A(역대급 등락),K=20,2005,폭등,전체,40,14,조건부 SMA200,1주,40,1987,0.95,0.44,1.89,-4.19
KODEX 200,테스트 A(역대급 등락),K=20,2005,폭등,전체,40,14,조건부 SMA200,2주,40,1987,0.18,1.62,11.79,-11.54
KODEX 200,테스트 A(역대급 등락),K=20,2005,폭등,전체,40,14,조건부 SMA200,1개월,40,1987,2.39,2.94,3.33,-3.28
KODEX 200,테스트 A(역대급 등락),K=20,2005,폭락,전체,48,15,단순 보유,1일,48,5360,1.13,1.3,17.44,-16.08
KODEX 200,테스트 A(역대급 등락),K=20,2005,폭락,전체,48,15,단순 보유,2일,48,5359,2.56,2.3,20.96,-20.53
KODEX 200,테스트 A(역대급 등락),K=20,2005,폭락,전체,48,15,단순 보유,3일,48,5358,1.95,2.29,14.21,-13.65
KODEX 200,테스트 A(역대급 등락),K=20,2005,폭락,전체,48,15,단순 보유,1주,48,5356,3.3,4.15,10.58,-12.27
KODEX 200,테스트 A(역대급 등락),K=20,2005,폭락,전체,48,15,단순 보유,2주,48,5351,3.14,3.36,12.29,-12.09
KODEX 200,테스트 A(역대급 등락),K=20,2005,폭락,전체,48,15,단순 보유,1개월,48,5340,2.68,2.28,11.18,-11.03
KODEX 200,테스트 A(역대급 등락),K=20,2005,폭락,전체,48,15,조건부 SMA200,1일,48,1987,1.15,1.3,18.24,-17.18
KODEX 200,테스트 A(역대급 등락),K=20,2005,폭락,전체,48,15,조건부 SMA200,2일,48,1987,2.6,2.33,22.16,-21.8
KODEX 200,테스트 A(역대급 등락),K=20,2005,폭락,전체,48,15,조건부 SMA200,3일,48,1987,2.0,2.34,15.15,-14.5
KODEX 200,테스트 A(역대급 등락),K=20,2005,폭락,전체,48,15,조건부 SMA200,1주,48,1987,3.38,4.12,11.06,-12.94
KODEX 200,테스트 A(역대급 등락),K=20,2005,폭락,전체,48,15,조건부 SMA200,2주,48,1987,3.3,3.4,13.04,-12.79
KODEX 200,테스트 A(역대급 등락),K=20,2005,폭락,전체,48,15,조건부 SMA200,1개월,48,1987,3.12,2.4,12.08,-12.03
KODEX 200,테스트 A(역대급 등락),K=20,2005,역방향 전체,전체,88,20,단순 보유,1일,88,10720,0.96,0.88,20.0,-18.64
KODEX 200,테스트 A(역대급 등락),K=20,2005,역방향 전체,전체,88,20,단순 보유,2일,88,10718,1.69,1.32,14.99,-14.56
KODEX 200,테스트 A(역대급 등락),K=20,2005,역방향 전체,전체,88,20,단순 보유,3일,88,10716,1.04,0.72,11.64,-11.08
KODEX 200,테스트 A(역대급 등락),K=20,2005,역방향 전체,전체,88,20,단순 보유,1주,88,10712,1.43,1.66,4.74,-6.62
KODEX 200,테스트 A(역대급 등락),K=20,2005,역방향 전체,전체,88,20,단순 보유,2주,88,10702,1.75,0.92,2.38,-2.17
KODEX 200,테스트 A(역대급 등락),K=20,2005,역방향 전체,전체,88,20,단순 보유,1개월,88,10680,0.67,1.19,5.76,-5.61
KODEX 200,테스트 A(역대급 등락),K=20,2005,역방향 전체,전체,88,20,조건부 SMA200,1일,88,3974,0.96,0.88,19.85,-18.79
KODEX 200,테스트 A(역대급 등락),K=20,2005,역방향 전체,전체,88,20,조건부 SMA200,2일,88,3974,1.69,1.32,14.95,-14.6
KODEX 200,테스트 A(역대급 등락),K=20,2005,역방향 전체,전체,88,20,조건부 SMA200,3일,88,3974,1.04,0.72,11.69,-11.04
KODEX 200,테스트 A(역대급 등락),K=20,2005,역방향 전체,전체,88,20,조건부 SMA200,1주,88,3974,1.43,1.66,4.65,-6.72
KODEX 200,테스트 A(역대급 등락),K=20,2005,역방향 전체,전체,88,20,조건부 SMA200,2주,88,3974,1.75,0.92,2.4,-2.15
KODEX 200,테스트 A(역대급 등락),K=20,2005,역방향 전체,전체,88,20,조건부 SMA200,1개월,88,3974,0.67,1.19,5.71,-5.66
KODEX 200,테스트 A(역대급 등락),K=5,2008,폭등,전체,14,5,단순 보유,1일,14,4618,-1.64,-1.12,-24.4,25.5
KODEX 200,테스트 A(역대급 등락),K=5,2008,폭등,전체,14,5,단순 보유,2일,14,4617,-0.83,-0.31,-3.17,3.58
KODEX 200,테스트 A(역대급 등락),K=5,2008,폭등,전체,14,5,단순 보유,3일,14,4616,0.83,0.57,-3.36,3.94
KODEX 200,테스트 A(역대급 등락),K=5,2008,폭등,전체,14,5,단순 보유,1주,14,4614,1.47,1.68,9.54,-9.19
KODEX 200,테스트 A(역대급 등락),K=5,2008,폭등,전체,14,5,단순 보유,2주,14,4609,1.87,2.6,23.48,-23.29
KODEX 200,테스트 A(역대급 등락),K=5,2008,폭등,전체,14,5,단순 보유,1개월,14,4598,0.64,-0.47,-6.05,6.15
KODEX 200,테스트 A(역대급 등락),K=5,2008,폭등,전체,14,5,조건부 SMA200,1일,14,1931,-1.62,-1.12,-23.84,24.87
KODEX 200,테스트 A(역대급 등락),K=5,2008,폭등,전체,14,5,조건부 SMA200,2일,14,1931,-0.79,-0.29,-2.62,2.98
KODEX 200,테스트 A(역대급 등락),K=5,2008,폭등,전체,14,5,조건부 SMA200,3일,14,1931,0.87,0.58,-3.13,3.81
KODEX 200,테스트 A(역대급 등락),K=5,2008,폭등,전체,14,5,조건부 SMA200,1주,14,1931,1.54,1.6,9.24,-9.08
KODEX 200,테스트 A(역대급 등락),K=5,2008,폭등,전체,14,5,조건부 SMA200,2주,14,1931,1.99,2.58,23.57,-23.32
KODEX 200,테스트 A(역대급 등락),K=5,2008,폭등,전체,14,5,조건부 SMA200,1개월,14,1931,1.02,-0.44,-5.67,5.72
KODEX 200,테스트 A(역대급 등락),K=5,2008,폭락,전체,16,5,단순 보유,1일,16,4618,0.63,1.89,15.78,-14.68
KODEX 200,테스트 A(역대급 등락),K=5,2008,폭락,전체,16,5,단순 보유,2일,16,4617,0.7,1.6,15.58,-15.17
KODEX 200,테스트 A(역대급 등락),K=5,2008,폭락,전체,16,5,단순 보유,3일,16,4616,2.11,3.32,15.39,-14.81
KODEX 200,테스트 A(역대급 등락),K=5,2008,폭락,전체,16,5,단순 보유,1주,16,4614,4.72,5.61,14.0,-13.66
KODEX 200,테스트 A(역대급 등락),K=5,2008,폭락,전체,16,5,단순 보유,2주,16,4609,3.49,3.35,7.41,-7.22
KODEX 200,테스트 A(역대급 등락),K=5,2008,폭락,전체,16,5,단순 보유,1개월,16,4598,-1.42,-5.52,-12.3,12.4
