날짜,NAV,시가,고가,저가,종가,거래량,거래대금,기초지수
2020-02-07,10211.36,10170,10230,10165,10200,234773,2396526870,1229.98
2020-02-10,10226.32,10310,10325,10205,10215,70332,722198770,1230.92
2020-02-11,10124.63,10200,10220,10105,10115,238246,2415573980,1224.7
2020-02-12,10074.51,10105,10150,10025,10080,241022,2430252480,1222.31
2020-02-13,10139.81,10115,10145,10070,10135,177719,1798049445,1226.36
2020-02-14,10153.14,10160,10175,10130,10155,551292,5594396780,1227.26
2020-02-17,10162.41,10130,10160,10080,10160,118121,1195265225,1227.88
2020-02-18,10257.91,10170,10260,10170,10255,799150,8184098375,1233.59
2020-02-19,10251.84,10245,10310,10230,10255,233814,2401751150,1233.17
2020-02-20,10421.19,10295,10465,10285,10410,273532,2836055525,1243.44
2020-02-21,10624.95,10525,10595,10495,10595,197935,2084405195,1255.79
2020-02-24,10792.65,10690,10780,10690,10780,264917,2845042790,1265.54
2020-02-25,10626.98,10770,10770,10590,10625,389381,4154723250,1255.79
2020-02-26,10740.83,10720,10780,10670,10740,275644,2957990335,1262.53
2020-02-27,10738.81,10655,10755,10610,10745,170191,1820702380,1262.33
2020-02-28,10695.23,10715,10750,10665,10695,203063,2172326655,1259.73
2020-03-02,10326.15,10515,10555,10290,10325,178747,1866055100,1237.94
2020-03-03,10351.94,10260,10355,10225,10355,174536,1792840175,1239.6
2020-03-04,10212.54,10230,10240,10160,10225,341320,3481775705,1231.1
2020-03-05,10136.87,10205,10230,10090,10120,155129,1576053760,1226.84
2020-03-06,10303.31,10230,10335,10230,10305,157928,1622037985,1236.7
2020-03-09,10521.08,10325,10560,10320,10510,297797,3113533865,1249.77
2020-03-10,10303.33,10440,10445,10285,10315,291334,3026882755,1236.7
2020-03-11,10352.56,10230,10390,10195,10340,317240,3269437695,1239.92
2020-03-12,10543.9,10310,10555,10305,10555,1706936,17800048520,1253.06
2020-03-13,10748.97,10785,10915,10655,10700,2818935,30593839025,1260.68
2020-03-16,10874.16,10600,10885,10575,10885,875150,9416259115,1276.2
2020-03-17,11194.99,11085,11225,10990,11195,1458092,16206507140,1292.97
2020-03-18,11247.79,11120,11300,10960,11300,1596360,17754859090,1295.89
2020-03-19,11931.08,11390,12500,11270,12005,4140055,48829711080,1338.81
2020-03-20,11236.17,11170,11585,11100,11205,3473426,39601184130,1291.72
2020-03-23,11573.14,11945,11970,11480,11570,2604113,30557375735,1315.47
2020-03-24,11258.48,11430,11500,11240,11255,1745533,19840680935,1297.97
2020-03-25,10893.45,10820,11080,10820,10915,1293489,14146483305,1276.93
2020-03-26,10980.85,10860,11010,10805,11010,809789,8817823985,1282.03
2020-03-27,10611.69,10690,10715,10515,10585,734287,7807850830,1260.47
2020-03-30,10871.14,10705,10880,10650,10845,1895008,20522846855,1276.1
2020-03-31,10725.97,10810,10820,10685,10735,1389686,14930525130,1267.24
2020-04-01,10950.46,10760,10995,10715,10965,391248,4236138835,1280.47
2020-04-02,10925.68,11035,11165,10930,10930,525081,5819356325,1281.82
2020-04-03,11004.53,10900,11020,10855,10990,282508,3091711750,1283.6
2020-04-06,10951.17,11060,11095,10925,10950,414370,4566563960,1280.37
2020-04-07,10799.18,10810,10870,10760,10795,388502,4200996530,1271.41
2020-04-08,10838.07,10740,10825,10725,10810,222226,2394568585,1274.01
2020-04-09,10773.41,10710,10800,10640,10780,196868,2111201090,1269.84
2020-04-10,10623.52,10655,10705,10555,10585,261579,2783829080,1261.51
2020-04-13,10722.84,10680,10785,10680,10745,190119,2042736445,1266.72
2020-04-14,10733.04,10690,10755,10670,10735,171447,1836761525,1267.76
2020-04-16,10944.12,10875,10965,10875,10920,586383,6404603135,1279.26
2020-04-17,10743.62,10865,10865,10710,10750,218918,2360127445,1269.52
2020-04-20,10793.05,10730,10810,10700,10790,163932,1761550720,1272.44
2020-04-21,10957.91,10825,11155,10790,10935,547516,6022629990,1282.05
2020-04-22,11024.51,11035,11085,10980,10990,287323,3172679890,1286.32
2020-04-23,10961.35,11015,11075,10935,10945,167024,1834843100,1279.54
2020-04-24,11064.45,11010,11085,11010,11065,233643,2585246425,1288.1
2020-04-27,10901.39,11015,11060,10885,10885,318960,3495419335,1278.91
2020-04-28,10883.24,10810,10930,10810,10885,101021,1099305575,1277.87
2020-04-29,10768.95,10855,10855,10735,10760,163219,1757609390,1270.98
2020-05-04,10943.29,10895,10960,10890,10955,236014,2580275430,1281.32
2020-05-06,10835.48,10830,10900,10825,10825,139479,1512829575,1272.55
2020-05-07,10891.62,10930,10935,10870,10870,66476,725072310,1278.71
2020-05-08,10797.38,10785,10790,10700,10775,158164,1700324580,1273.18
2020-05-11,10806.46,10775,10785,10700,10785,214634,2302968765,1273.8
2020-05-12,10896.45,10850,10935,10840,10885,211710,2309488310,1278.91
2020-05-13,10880.46,10950,10950,10855,10870,49855,543559865,1278.18
2020-05-14,10942.59,10945,10960,10905,10925,109149,1193701475,1281.73
2020-05-15,10981.48,10910,10980,10910,10980,135580,1485584060,1283.99
2020-05-18,10998.09,10990,11035,10950,11015,205798,2262833380,1284.93
2020-05-19,10870.32,10880,10915,10815,10875,109108,1185351635,1277.31
2020-05-20,10963.52,10895,10970,10875,10955,92424,1009679670,1283.26
2020-05-21,10971.27,10920,11020,10910,10970,88181,967509990,1283.58
2020-05-22,11113.33,11035,11120,11025,11080,130138,1441260690,1292.14
2020-05-25,11226.29,11155,11220,11110,11210,195240,2183963680,1298.61
2020-05-26,11047.32,11205,11205,11035,11040,200915,2228036445,1287.96
2020-05-27,11048.49,11020,11060,11000,11035,111806,1233633055,1288.17
2020-05-28,11151.69,11115,11190,11075,11125,132462,1474646635,1294.33
2020-05-29,11117.44,11125,11150,11050,11110,193762,2152568165,1292.55
2020-06-01,10890.94,11005,11010,10870,10870,212053,2319043555,1279.3
2020-06-02,10886.01,10880,10890,10820,10880,94630,1027475780,1278.77
2020-06-03,10716.6,10765,10780,10685,10735,197443,2118313220,1268.75
2020-06-04,10775.2,10705,10760,10690,10760,103083,1106194785,1272.41
2020-06-05,10573.33,10745,10755,10565,10570,244847,2610653610,1260.4
2020-06-08,10516.83,10445,10535,10440,10525,161695,1696009865,1257.17
2020-06-09,10388.9,10365,10445,10360,10390,221913,2306174205,1249.44
2020-06-10,10290.39,10400,10440,10270,10280,170376,1762103105,1244.02
2020-06-11,10374.74,10310,10380,10225,10360,189393,1951337510,1248.89
2020-06-12,10512.05,10575,10600,10490,10505,393402,4152870435,1257.49
2020-06-15,10729.61,10580,10725,10550,10725,228134,2422826825,1270.34
2020-06-16,10566.28,10550,10580,10500,10550,170275,1794965580,1263.65
2020-06-17,10689.16,10625,10755,10615,10685,177015,1893283680,1268.14
2020-06-18,10587.09,10735,10745,10580,10580,117957,1256736875,1261.88
2020-06-19,10590.04,10615,10680,10615,10615,152738,1625686210,1262.09
2020-06-22,10709.59,10650,10695,10610,10695,94590,1008102530,1269.29
2020-06-23,10597.77,10575,10710,10545,10615,143497,1522447075,1262.5
2020-06-24,10438.36,10555,10555,10420,10430,238927,2502592870,1253.1
2020-06-25,10527.57,10550,10580,10480,10520,166445,1754322945,1258.74
2020-06-26,10451.25,10445,10445,10395,10445,187079,1948558330,1254.15
2020-06-29,10419.57,10540,10540,10400,10420,181535,1898552505,1252.16
2020-06-30,10475.63,10410,10480,10360,10475,199547,2076605680,1255.4
2020-07-01,10502.97,10410,10515,10405,10500,170281,1779514970,1257.18
2020-07-02,10441.37,10465,10500,10415,10440,71212,743954755,1253.62
2020-07-03,10418.43,10425,10465,10410,10415,72031,751686495,1252.16
2020-07-06,10356.14,10430,10430,10360,10365,106816,1108980165,1248.4
2020-07-07,10363.74,10280,10370,10260,10365,126996,1308732965,1248.92
2020-07-08,10353.71,10375,10410,10325,10350,87674,908351190,1248.4
2020-07-09,10365.56,10290,10370,10285,10360,90778,938347695,1249.13
2020-07-10,10513.76,10375,10520,10375,10510,198312,2074050370,1258.01
2020-07-13,10453.09,10470,10475,10420,10440,56021,584686790,1254.46
2020-07-14,10539.95,10500,10560,10495,10525,111920,1179369740,1259.58
2020-07-15,10444.85,10475,10475,10415,10435,61827,645753855,1253.94
2020-07-16,10525.73,10440,10545,10440,10530,66458,698316405,1258.81
2020-07-17,10545.87,10520,10550,10485,10530,61729,649942560,1260.14
2020-07-20,10492.16,10505,10540,10470,10485,47895,502642005,1256.9
2020-07-21,10393.91,10435,10440,10380,10400,137650,1431060015,1250.94
2020-07-22,10339.65,10325,10345,10315,10335,128557,1327470175,1247.81
2020-07-23,10391.47,10380,10420,10365,10375,99897,1039498705,1251.04
2020-07-24,10481.26,10460,10480,10410,10445,127766,1334580985,1256.48
2020-07-27,10366.19,10430,10445,10335,10355,109241,1132583915,1249.27
2020-07-28,10400.05,10320,10440,10270,10390,186175,1929119695,1251.67
2020-07-29,10331.47,10385,10400,10320,10320,82748,855970660,1247.49
2020-07-30,10335.41,10250,10345,10225,10330,174270,1791874225,1247.49
2020-07-31,10279.39,10240,10285,10200,10265,162196,1661410920,1244.15
2020-08-03,10320.44,10305,10360,10300,10310,127720,1319172240,1246.66
2020-08-04,10335.91,10310,10345,10290,10320,95514,985328640,1247.7
2020-08-05,10243.33,10290,10315,10235,10235,145076,1489927940,1241.95
2020-08-06,10160.95,10180,10190,10140,10140,107064,1087769830,1236.94
2020-08-07,10189.43,10165,10230,10155,10170,91422,931229965,1238.82
2020-08-10,10192.94,10235,10235,10160,10180,63662,650036255,1239.13
2020-08-11,10180.43,10190,10210,10150,10175,127565,1297692230,1238.5
2020-08-12,10181.57,10200,10210,10165,10170,74180,755566110,1239.06
2020-08-13,10162.15,10130,10155,10105,10145,84672,857923765,1238.02
2020-08-14,10173.98,10155,10215,10155,10155,216876,2207569310,1238.64
2020-08-18,10166.15,10150,10195,10150,10175,107035,1089123895,1238.12
2020-08-19,10111.35,10135,10150,10100,10115,61874,626376715,1234.88
2020-08-20,10210.81,10160,10240,10150,10230,379963,3878788130,1240.84
2020-08-21,10196.72,10170,10200,10140,10195,190226,1933258105,1240.11
2020-08-24,10264.43,10275,10305,10230,10245,82090,842903530,1244.29
2020-08-25,10182.9,10245,10245,10175,10180,78607,801827935,1239.27
2020-08-26,10200.83,10200,10230,10190,10190,46123,470536900,1240.42
2020-08-27,10180.21,10185,10200,10170,10180,26452,269322235,1239.17
2020-08-28,10156.92,10190,10210,10145,10150,58546,595123125,1237.81
2020-08-31,10216.74,10110,10215,10065,10215,201172,2033226055,1241.47
2020-09-01,10155.88,10205,10205,10130,10130,54792,556587155,1237.7
2020-09-02,10195.23,10165,10215,10165,10175,50387,513262130,1240.11
2020-09-03,10234.54,10225,10235,10180,10220,47082,480927230,1242.51
2020-09-04,10270.42,10300,10300,10240,10260,78022,800978655,1244.81
2020-09-07,10244.42,10245,10245,10195,10225,37397,382210595,1243.14
2020-09-08,10221.26,10220,10235,10190,10195,29669,303086945,1241.78
2020-09-09,10245.08,10270,10275,10225,10240,39915,409333795,1243.14
2020-09-10,10186.09,10185,10190,10165,10170,39893,406002510,1239.69
2020-09-11,10212.86,10220,10240,10190,10205,39073,399308260,1241.26
2020-09-14,10153.68,10200,10200,10145,10155,75906,771176015,1237.6
2020-09-15,10075.35,10125,10140,10065,10070,108767,1097617735,1232.89
2020-09-16,10011.3,10095,10110,10020,10025,115553,1162526605,1228.92
2020-09-17,9984.32,10005,10045,9970,10005,153334,1533657435,1227.32
2020-09-18,9761.15,9925,9925,9745,9760,372415,3653035300,1213.75
2020-09-21,9708.63,9805,9815,9705,9735,152617,1488671230,1210.41
2020-09-22,9846.3,9810,9845,9795,9835,132891,1304230875,1219.2
2020-09-23,9840.75,9800,9850,9780,9830,75965,746428520,1218.88
2020-09-24,9986.61,9925,9970,9875,9960,88940,882830665,1227.88
2020-09-25,9969.35,9910,9975,9895,9960,40050,397565675,1226.73
2020-09-28,9975.48,9960,10000,9950,9980,41524,414176325,1227.15
2020-09-29,9927.23,9890,9935,9875,9920,27473,272210620,1224.22
2020-10-05,9819.02,9870,9870,9775,9815,44386,435351825,1217.52
2020-10-06,9779.33,9710,9785,9710,9780,53367,519922375,1215.11
2020-10-07,9725.3,9815,9845,9725,9725,39166,383442510,1211.66
2020-10-08,9637.8,9710,9735,9645,9645,71064,688433780,1206.22
2020-10-12,9540.97,9570,9590,9535,9540,113351,1083611360,1200.26
2020-10-13,9542.38,9545,9610,9545,9545,60145,576095885,1200.36
2020-10-14,9536.4,9570,9570,9465,9515,117305,1114658055,1200.05
2020-10-15,9479.45,9515,9530,9455,9475,99000,940156535,1196.45
2020-10-16,9538.72,9495,9535,9485,9530,47357,450370055,1200.19
2020-10-19,9475.03,9470,9480,9440,9465,42550,402606570,1196.31
2020-10-20,9420.27,9455,9455,9395,9420,51480,484635320,1192.75
2020-10-21,9286.52,9405,9405,9280,9295,101915,950527680,1184.28
2020-10-22,9313.53,9325,9365,9300,9310,46039,429436040,1186.06
2020-10-23,9314.93,9345,9360,9310,9320,32432,302713845,1186.06
2020-10-26,9222.48,9270,9270,9225,9230,59561,550822270,1180.4
2020-10-27,9203.65,9290,9295,9180,9190,45752,421601925,1179.15
2020-10-28,9281.58,9250,9275,9210,9275,26002,240361100,1184.17
2020-10-29,9288.4,9320,9345,9275,9275,70380,655565090,1184.48
2020-10-30,9334.05,9295,9325,9210,9325,55100,510447955,1187.52
2020-11-02,9328.76,9365,9365,9305,9325,61604,574775310,1187.1
2020-11-03,9333.97,9290,9365,9290,9330,50199,468243930,1187.52
2020-11-04,9399.41,9225,9540,9210,9380,268726,2520050605,1191.81
2020-11-05,9236.48,9260,9320,9220,9230,192122,1776956305,1181.24
2020-11-06,9111.48,9160,9205,9110,9110,106187,972306230,1173.28
2020-11-09,8994.08,9075,9095,8975,8990,162293,1465243435,1165.75
2020-11-10,9023.6,9050,9080,8995,9015,194005,1752302670,1167.74
2020-11-11,8958.53,9030,9030,8915,8930,114139,1022107405,1162.82
2020-11-12,9021.97,8965,9025,8955,9025,100838,906209770,1167.63
2020-11-13,9031.45,9035,9050,8990,9035,54327,489848315,1168.47
2020-11-16,8913.65,8920,8940,8870,8920,141084,1256647385,1160.72
2020-11-17,8887.63,8900,8905,8875,8890,38029,338044695,1159.25
2020-11-18,8839.79,8885,8905,8845,8850,81031,718745440,1155.9
2020-11-19,9020.77,8885,9035,8885,9030,112169,1007854275,1167.74
2020-11-20,9018.92,9015,9040,8980,9020,71057,640377275,1167.74
2020-11-23,8960.06,9015,9030,8950,8950,74513,668977770,1163.97
2020-11-24,8971.07,9000,9000,8925,8955,81635,731230310,1164.7
2020-11-25,8909.4,8920,8925,8865,8915,113892,1012897860,1160.61
2020-11-26,8856.93,8870,8900,8855,8860,50285,445978065,1157.37
2020-11-27,8835.28,8885,8885,8835,8840,85679,758862315,1155.8
2020-11-30,8894.73,8845,8880,8825,8880,51332,454281395,1159.78
2020-12-01,8888.8,8900,8920,8865,8875,38342,340633030,1159.36
2020-12-02,8789.14,8865,8870,8785,8785,95754,844215255,1152.86
2020-12-03,8725.78,8785,8800,8700,8745,166038,1450862055,1148.78
2020-12-04,8495.48,8665,8670,8500,8510,274657,2353598615,1133.48
2020-12-07,8509.36,8500,8535,8470,8495,156347,1329416235,1134.63
2020-12-08,8558.38,8525,8545,8505,8545,89317,761585510,1137.88
2020-12-09,8531.66,8545,8545,8475,8525,122926,1046399515,1135.99
2020-12-10,8578.64,8560,8580,8530,8580,190460,1628965000,1139.14
2020-12-11,8614.64,8565,8670,8550,8620,128902,1109762520,1141.55
2020-12-14,8645.72,8645,8650,8595,8645,182203,1571692485,1143.64
2020-12-15,8663.75,8655,8700,8635,8660,173707,1504955895,1144.9
2020-12-16,8674.66,8600,8680,8585,8680,83513,720992055,1145.53
2020-12-17,8658.14,8660,8685,8620,8660,94997,822277885,1144.1
2020-12-18,8764.47,8655,8770,8655,8760,141810,1237179660,1151.15
2020-12-21,8810.33,8780,8830,8740,8815,176386,1548875395,1154.19
2020-12-22,8900.02,8860,8910,8825,8890,204016,1809840765,1160.17
2020-12-23,8882.18,8915,8935,8885,8895,157635,1404355640,1158.91
2020-12-24,8792.54,8855,8870,8775,8775,211605,1866719570,1153.14
2020-12-28,8712.3,8780,8805,8665,8705,165688,1446124395,1147.9
2020-12-29,8656.16,8705,8720,8635,8640,90664,786010385,1144.34
2020-12-30,8564.45,8645,8655,8545,8565,201869,1730542220,1138.15
2021-01-04,8494.31,8560,8575,8470,8500,106503,906729825,1133.43
2021-01-05,8587.04,8565,8590,8505,8590,151859,1300405295,1139.72
2021-01-06,8555.56,8560,8610,8545,8565,144814,1240505615,1137.52
2021-01-07,8583.16,8580,8630,8560,8585,82670,710302185,1139.41
2021-01-08,8639.59,8670,8760,8620,8620,220695,1920003025,1143.18
2021-01-11,8753.62,8670,8795,8670,8750,192402,1682662880,1150.73
2021-01-12,8783.63,8770,8830,8740,8790,177477,1559883620,1152.73
2021-01-13,8711.11,8695,8720,8680,8715,91819,799099510,1148.01
2021-01-14,8793.16,8755,8840,8755,8765,166815,1465680740,1153.57
2021-01-15,8780.7,8725,8780,8720,8770,102565,897164480,1152.66
2021-01-18,8854.82,8855,8900,8830,8845,110770,981483835,1157.48
2021-01-19,8845.99,8855,8855,8795,8840,124827,1100005950,1156.96
2021-01-20,8789.73,8795,8815,8760,8790,103804,912215455,1153.18
2021-01-21,8768.55,8775,8805,8755,8760,81892,718774080,1151.82
2021-01-22,8857.98,8785,8860,8785,8845,77655,685445485,1157.8
2021-01-25,8809.76,8865,8875,8800,8810,129479,1144628455,1154.54
2021-01-26,8898.61,8830,8900,8805,8900,82617,730462955,1160.42
2021-01-27,8866.28,8835,8890,8810,8860,75797,671416130,1158.32
2021-01-28,9099.12,8950,9095,8950,9095,256293,2311922620,1173.42
2021-01-29,9082.48,9040,9130,9005,9095,249765,2270167020,1172.37
2021-02-01,9052.86,9100,9125,9040,9055,116001,1053380585,1170.59
2021-02-02,9074.45,9065,9100,9015,9055,98672,893582775,1172.06
2021-02-03,9032.56,9030,9045,8980,9035,59899,539556045,1169.23
2021-02-04,9092.75,9015,9105,9000,9090,83291,755312640,1173.11
2021-02-05,9175.37,9125,9230,9105,9175,143381,1314649260,1178.46
2021-02-08,9106.84,9090,9135,9065,9100,69868,635276750,1174.05
2021-02-09,9060.35,9070,9080,9010,9055,90417,817601490,1171.15
2021-02-10,8910.94,8970,9010,8900,8905,184964,1656042185,1161.54
2021-02-15,8812.54,8860,8870,8810,8810,120852,1068255820,1155.14
2021-02-16,8803.66,8820,8845,8745,8790,100994,886550980,1154.61
2021-02-17,8912.06,8915,8940,8870,8915,79658,710026410,1161.64
2021-02-18,8918.08,8895,8915,8845,8910,57834,513394130,1162.06
2021-02-19,8879.32,8905,8955,8870,8880,71198,634129130,1159.54
2021-02-22,8941.33,8850,8945,8840,8940,111566,991217645,1163.63
2021-02-23,8959.76,8970,8990,8925,8960,86927,779347955,1164.79
2021-02-24,8977.47,8945,9000,8910,8985,80774,723170325,1165.94
2021-02-25,8914.29,8880,8955,8880,8915,69116,615929220,1161.85
2021-02-26,9186.12,9090,9170,9085,9155,239723,2188559385,1179.68
2021-03-02,9188.18,9045,9205,9045,9175,143979,1310216985,1179.79
2021-03-03,9131.14,9195,9195,9120,9125,68392,626326785,1176.11
2021-03-04,9200.0,9215,9240,9165,9195,160667,1480181660,1180.63
2021-03-05,9221.52,9280,9315,9180,9205,180592,1672326830,1182.09
2021-03-08,9333.27,9225,9330,9220,9325,163006,1515115440,1189.12
2021-03-09,9453.38,9435,9505,9390,9435,331454,3135454200,1196.78
2021-03-10,9493.22,9370,9510,9365,9480,185881,1754407855,1199.4
2021-03-11,9361.01,9390,9440,9340,9365,282219,2653477150,1190.94
2021-03-12,9328.91,9260,9335,9225,9320,221260,2053080975,1189.05
2021-03-15,9387.1,9375,9410,9320,9380,149782,1403239800,1192.72
2021-03-16,9284.56,9330,9360,9265,9275,104785,975971425,1186.32
2021-03-17,9290.56,9275,9335,9275,9280,91773,853258705,1186.64
2021-03-18,9176.64,9160,9195,9135,9175,130949,1199768665,1179.4
2021-03-19,9295.64,9235,9340,9235,9285,94098,872999995,1187.06
2021-03-22,9259.38,9305,9330,9255,9255,153177,1425137340,1184.64
2021-03-23,9251.74,9210,9270,9195,9270,56408,520715090,1184.12
2021-03-24,9336.82,9340,9355,9300,9325,92505,863706205,1189.58
2021-03-25,9349.76,9355,9375,9315,9340,76651,716332955,1190.52
2021-03-26,9286.67,9340,9345,9255,9255,47585,442114510,1186.53
2021-03-29,9308.4,9275,9330,9275,9305,65321,607598835,1187.79
2021-03-30,9345.32,9315,9350,9310,9345,56887,530680975,1190.21
2021-03-31,9310.66,9345,9345,9300,9320,32639,304098200,1188.0
2021-04-01,9312.94,9255,9320,9210,9310,100281,928867225,1188.11
2021-04-02,9237.15,9270,9270,9220,9240,70500,651083470,1183.28
2021-04-05,9241.64,9240,9260,9225,9230,36192,334461515,1183.59
2021-04-06,9122.68,9190,9200,9110,9110,160081,1465226185,1176.04
2021-04-07,9062.09,9070,9100,9025,9055,134783,1220299180,1172.15
2021-04-08,9071.81,9105,9125,9050,9065,156227,1420159500,1172.68
2021-04-09,9136.39,9045,9130,9010,9130,170277,1544496405,1176.88
2021-04-12,9197.71,9130,9220,9125,9190,130889,1200202625,1180.86
2021-04-13,9212.72,9200,9240,9175,9215,60729,559496725,1181.81
2021-04-14,9034.97,9155,9170,9055,9060,176035,1601040380,1170.26
2021-04-15,9070.45,9060,9095,9040,9075,215876,1957159495,1172.75
2021-04-16,9040.61,9065,9130,9005,9040,323025,2921411285,1170.89
2021-04-19,9074.83,9060,9095,9015,9065,87293,791755535,1173.2
2021-04-20,8983.86,9035,9050,8950,8975,161027,1447945885,1167.22
2021-04-21,9067.66,9045,9080,9035,9075,136617,1237561145,1172.57
2021-04-22,9063.81,9050,9065,9015,9050,52650,475998205,1172.47
2021-04-23,9072.53,9105,9105,9055,9055,66966,608150260,1172.99
2021-04-26,9001.59,9040,9050,8955,8985,83886,754324725,1168.48
2021-04-27,8948.81,8960,8985,8925,8940,138460,1239650360,1165.02
2021-04-28,8988.08,8980,9005,8960,8980,108901,978494380,1167.54
2021-04-29,8921.86,8910,8920,8875,8910,158502,1410562020,1163.23
2021-04-30,8978.49,8915,8980,8895,8965,111553,997725415,1167.01
2021-05-03,9146.97,9050,9160,9035,9160,187863,1705941885,1177.92
2021-05-04,9133.36,9105,9145,9085,9140,109767,1000920070,1177.08
2021-05-06,9196.15,9175,9205,9165,9185,163424,1500864960,1181.07
2021-05-07,9134.43,9110,9145,9090,9125,70023,638533295,1177.19
2021-05-10,9019.97,9000,9040,8985,9005,142417,1282193950,1169.84
2021-05-11,9097.17,9050,9105,9035,9085,76205,691765165,1174.78
2021-05-12,9173.59,9100,9185,9090,9165,130330,1190345055,1179.71
2021-05-13,9260.7,9310,9315,9245,9250,112540,1044454315,1185.38
2021-05-14,9248.72,9215,9275,9215,9250,65714,608045610,1184.75
2021-05-17,9348.81,9200,9355,9200,9330,96263,894444265,1191.25
2021-05-18,9264.03,9355,9375,9270,9290,91191,848861940,1185.8
2021-05-20,9294.38,9305,9320,9265,9300,128099,1191548395,1187.58
2021-05-21,9220.09,9235,9235,9190,9215,114200,1051898815,1182.96
2021-05-24,9212.56,9220,9245,9200,9210,25240,232776185,1182.44
2021-05-25,9124.83,9175,9180,9125,9140,74663,683093120,1176.66
2021-05-26,9049.58,9130,9150,9035,9050,81075,735464390,1171.94
2021-05-27,9066.34,9065,9100,9040,9055,92022,834407300,1173.2
2021-05-28,9014.24,9070,9070,9010,9030,94940,857325720,1169.63
2021-05-31,8958.19,9020,9050,8950,8960,145076,1303951735,1166.06
2021-06-01,8869.39,8920,8935,8860,8880,286581,2549348745,1160.29
2021-06-02,8999.04,8910,8985,8890,8985,117923,1053461830,1168.9
2021-06-03,8998.96,8960,9000,8930,9000,127398,1141340310,1168.79
2021-06-04,9038.19,9035,9075,9035,9045,182107,1648359005,1171.42
2021-06-07,8994.9,8965,8975,8930,8975,141040,1262829020,1168.69
2021-06-08,9010.45,8965,9020,8955,8995,74659,671231025,1169.74
2021-06-09,9014.76,9050,9065,9005,9020,84064,759279880,1169.84
2021-06-10,9026.51,9050,9050,9000,9030,63991,576960365,1170.68
2021-06-11,8964.55,8980,8990,8935,8960,167541,1500808280,1166.8
2021-06-14,9047.74,9025,9060,9010,9045,131101,1184128515,1172.15
2021-06-15,9063.15,9060,9070,9045,9050,60956,552184715,1173.2
2021-06-16,9051.34,9070,9075,9045,9045,44242,400635770,1172.47
2021-06-17,9276.82,9260,9275,9215,9255,246254,2277799475,1187.06
2021-06-18,9289.59,9295,9305,9265,9285,151377,1406064420,1188.31
2021-06-21,9317.28,9315,9385,9300,9320,130032,1213406015,1189.99
2021-06-22,9290.6,9275,9300,9265,9275,77590,719965795,1188.42
2021-06-23,9363.69,9285,9380,9280,9375,67031,626184230,1193.04
2021-06-24,9340.08,9335,9380,9315,9330,106566,996148245,1191.67
2021-06-25,9222.03,9295,9295,9190,9210,118663,1095553480,1184.01
2021-06-28,9264.28,9215,9265,9205,9245,70883,654115380,1186.85
2021-06-29,9231.06,9260,9265,9230,9230,43408,401206430,1184.64
2021-06-30,9189.17,9270,9280,9190,9190,60155,555373230,1181.91
2021-07-01,9302.76,9235,9295,9230,9285,49664,460723460,1189.26
2021-07-02,9334.28,9310,9330,9305,9320,55364,515880345,1191.25
2021-07-05,9264.82,9270,9285,9225,9270,50668,468564455,1186.74
2021-07-06,9247.46,9280,9295,9245,9250,32724,303380195,1185.69
2021-07-07,9379.0,9335,9410,9330,9380,283189,2656983195,1194.09
2021-07-08,9521.84,9410,9500,9400,9485,86978,822183545,1203.53
2021-07-09,9568.65,9540,9565,9505,9550,156058,1488951735,1206.36
2021-07-12,9526.58,9480,9535,9480,9525,37704,358311675,1203.42
2021-07-13,9509.23,9530,9530,9460,9500,61578,584568690,1202.48
2021-07-14,9543.58,9580,9600,9550,9555,59459,569580110,1204.58
2021-07-15,9436.28,9490,9535,9410,9430,114256,1080658515,1197.97
2021-07-16,9409.12,9455,9465,9385,9405,73936,697276205,1196.32
2021-07-19,9534.44,9435,9530,9435,9530,146011,1386581480,1204.19
2021-07-20,9584.59,9585,9610,9555,9565,233971,2243962660,1207.45
2021-07-21,9643.74,9545,9630,9530,9625,141421,1353532540,1211.33
2021-07-22,9558.77,9580,9610,9545,9575,58954,564808280,1205.66
2021-07-23,9595.12,9575,9590,9530,9580,42705,408418680,1208.29
2021-07-26,9659.38,9580,9660,9520,9645,87402,840615305,1212.27
2021-07-27,9589.78,9625,9625,9560,9580,66116,633603065,1207.87
2021-07-28,9657.06,9640,9690,9615,9655,125559,1210503785,1212.06
2021-07-29,9517.81,9590,9600,9480,9510,156443,1491849655,1203.35
2021-07-30,9579.32,9480,9565,9470,9555,86942,828293805,1207.24
2021-08-02,9586.8,9585,9630,9570,9585,116053,1113462400,1207.76
2021-08-03,9559.87,9585,9620,9540,9545,46789,447978605,1206.08
2021-08-04,9471.99,9545,9550,9455,9465,66443,631039355,1200.52
2021-08-05,9475.01,9480,9505,9425,9465,60800,574666730,1200.73
2021-08-06,9437.16,9455,9475,9410,9440,77021,727251500,1198.21
2021-08-09,9486.74,9505,9525,9450,9485,47479,450693660,1201.47
2021-08-10,9571.37,9510,9570,9505,9560,89580,854650985,1206.92
2021-08-11,9652.54,9615,9670,9615,9670,144034,1388562590,1213.53
2021-08-12,9743.32,9635,9745,9630,9745,79803,774039220,1217.44
2021-08-13,9871.99,9755,9875,9755,9860,198846,1958391665,1225.62
2021-08-17,10008.87,9830,10030,9830,10000,150586,1498829130,1234.0
2021-08-18,9864.23,10030,10050,9845,9850,165877,1647474380,1225.09
