날짜,종가,NAV,괴리율
2022-09-22,12545,12519.97,0.2
2022-09-23,12510,12523.14,-0.1
2022-09-26,12720,12711.21,0.07
2022-09-27,12640,12638.75,0.01
2022-09-28,12795,12786.18,0.07
2022-09-29,12785,12784.3,0.01
2022-09-30,12720,12728.38,-0.07
2022-10-04,12650,12667.04,-0.13
2022-10-05,12530,12523.53,0.05
2022-10-06,12465,12467.11,-0.02
2022-10-07,12565,12582.3,-0.14
2022-10-11,12765,12768.91,-0.03
2022-10-12,12665,12663.8,0.01
2022-10-13,12720,12729.51,-0.07
2022-10-14,12695,12707.35,-0.1
2022-10-17,12765,12763.93,0.01
2022-10-18,12650,12640.29,0.08
2022-10-19,12685,12693.78,-0.07
2022-10-20,12740,12751.62,-0.09
2022-10-21,12815,12820.25,-0.04
2022-10-24,12800,12810.89,-0.09
2022-10-25,12755,12762.31,-0.06
2022-10-26,12680,12685.36,-0.04
2022-10-27,12605,12624.21,-0.15
2022-10-28,12640,12657.1,-0.14
2022-10-31,12665,12695.05,-0.24
2022-11-01,12600,12623.16,-0.18
2022-11-02,12620,12619.86,0.0
2022-11-03,12670,12668.66,0.01
2022-11-04,12625,12611.98,0.1
2022-11-07,12470,12482.35,-0.1
2022-11-08,12305,12322.39,-0.14
2022-11-09,12150,12143.96,0.05
2022-11-10,12250,12248.99,0.01
2022-11-11,11740,11729.83,0.09
2022-11-14,11815,11813.34,0.01
2022-11-15,11735,11733.69,0.01
2022-11-16,11805,11808.2,-0.03
2022-11-17,11920,11947.14,-0.23
2022-11-18,11925,11953.72,-0.24
2022-11-21,12080,12075.06,0.04
2022-11-22,12080,12105.95,-0.21
2022-11-23,12040,12054.3,-0.12
2022-11-24,11830,11832.92,-0.02
2022-11-25,11805,11801.2,0.03
2022-11-28,11950,11940.19,0.08
2022-11-29,11835,11834.98,0.0
2022-11-30,11765,11762.18,0.02
2022-12-01,11590,11581.93,0.07
2022-12-02,11595,11609.7,-0.13
2022-12-05,11525,11537.39,-0.11
2022-12-06,11765,11781.93,-0.14
2022-12-07,11795,11791.79,0.03
2022-12-08,11770,11776.72,-0.06
2022-12-09,11610,11614.91,-0.04
2022-12-12,11660,11684.41,-0.21
2022-12-13,11630,11661.37,-0.27
2022-12-14,11580,11567.44,0.11
2022-12-15,11625,11636.49,-0.1
2022-12-16,11650,11671.29,-0.18
2022-12-19,11635,11643.42,-0.07
2022-12-20,11535,11525.59,0.08
2022-12-21,11475,11491.17,-0.14
2022-12-22,11385,11400.76,-0.14
2022-12-23,11435,11430.95,0.04
2022-12-26,11385,11397.4,-0.11
2022-12-27,11370,11374.93,-0.04
2022-12-28,11340,11345.22,-0.05
2022-12-29,11305,11313.47,-0.07
2023-01-02,11375,11382.07,-0.06
2023-01-03,11360,11375.59,-0.14
2023-01-04,11380,11398.02,-0.16
2023-01-05,11350,11378.26,-0.25
2023-01-06,11355,11363.06,-0.07
2023-01-09,11140,11131.77,0.07
2023-01-10,11135,11142.82,-0.07
2023-01-11,11145,11162.91,-0.16
2023-01-12,11145,11167.53,-0.2
2023-01-13,11125,11122.24,0.02
2023-01-16,11070,11080.62,-0.1
2023-01-17,11105,11094.64,0.09
2023-01-18,11095,11101.74,-0.06
2023-01-19,11045,11045.05,-0.0
2023-01-20,11070,11093.13,-0.21
2023-01-25,11050,11044.2,0.05
2023-01-26,11030,11035.27,-0.05
2023-01-27,11040,11056.82,-0.15
2023-01-30,11015,11023.82,-0.08
2023-01-31,11055,11057.22,-0.02
2023-02-01,11055,11048.34,0.06
2023-02-02,10940,10968.08,-0.26
2023-02-03,11040,11040.21,-0.0
2023-02-06,11255,11266.76,-0.1
2023-02-07,11280,11280.26,-0.0
2023-02-08,11320,11326.92,-0.06
2023-02-09,11315,11328.57,-0.12
2023-02-10,11365,11370.59,-0.05
2023-02-13,11470,11472.5,-0.02
2023-02-14,11400,11408.37,-0.07
2023-02-15,11530,11541.88,-0.1
2023-02-16,11545,11569.99,-0.22
2023-02-17,11685,11695.28,-0.09
2023-02-20,11640,11637.82,0.02
2023-02-21,11635,11653.71,-0.16
2023-02-22,11720,11750.48,-0.26
2023-02-23,11660,11664.45,-0.04
2023-02-24,11730,11734.37,-0.04
2023-02-27,11890,11920.09,-0.25
2023-02-28,11905,11899.98,0.04
2023-03-02,11820,11837.2,-0.15
2023-03-03,11695,11710.44,-0.13
2023-03-06,11675,11671.38,0.03
2023-03-07,11685,11704.27,-0.16
2023-03-08,11870,11905.07,-0.29
2023-03-09,11900,11904.75,-0.04
2023-03-10,11915,11950.1,-0.29
2023-03-13,11705,11732.81,-0.24
2023-03-14,11790,11820.17,-0.26
2023-03-15,11750,11756.46,-0.05
2023-03-16,11815,11841.63,-0.22
2023-03-17,11750,11772.03,-0.19
2023-03-20,11810,11842.22,-0.27
2023-03-21,11815,11826.08,-0.09
2023-03-22,11780,11802.72,-0.19
2023-03-23,11540,11549.14,-0.08
2023-03-24,11655,11679.66,-0.21
2023-03-27,11735,11762.0,-0.23
2023-03-28,11715,11743.95,-0.25
2023-03-29,11755,11766.69,-0.1
2023-03-30,11730,11738.72,-0.07
2023-03-31,11730,11763.62,-0.29
2023-04-03,11905,11907.62,-0.02
2023-04-04,11890,11891.47,-0.01
2023-04-05,11830,11859.62,-0.25
2023-04-06,11900,11938.64,-0.32
2023-04-07,11885,11919.14,-0.29
2023-04-10,11915,11949.32,-0.29
2023-04-11,11940,11986.31,-0.39
2023-04-12,11970,12022.08,-0.43
2023-04-13,11865,11874.38,-0.08
2023-04-14,11750,11766.76,-0.14
2023-04-17,11870,11876.78,-0.06
2023-04-18,11915,11954.32,-0.33
2023-04-19,12000,12016.36,-0.14
2023-04-20,11960,11990.55,-0.25
2023-04-21,12010,12063.17,-0.44
2023-04-24,12080,12120.35,-0.33
2023-04-25,12080,12096.93,-0.14
2023-04-26,12090,12132.32,-0.35
2023-04-27,12110,12146.46,-0.3
2023-04-28,12125,12142.52,-0.14
2023-05-02,12150,12176.36,-0.22
2023-05-03,12120,12152.9,-0.27
2023-05-04,12000,12026.89,-0.22
2023-05-08,11990,12001.9,-0.1
2023-05-09,12015,12026.81,-0.1
2023-05-10,12020,12043.75,-0.2
2023-05-11,12035,12069.59,-0.29
2023-05-12,12130,12138.26,-0.07
2023-05-15,12135,12166.22,-0.26
2023-05-16,12170,12168.59,0.01
2023-05-17,12155,12174.87,-0.16
2023-05-18,12135,12141.78,-0.06
2023-05-19,12065,12079.33,-0.12
2023-05-22,11995,12001.26,-0.05
2023-05-23,11940,11956.18,-0.14
2023-05-24,11970,12001.37,-0.26
2023-05-25,12065,12067.49,-0.02
2023-05-26,12055,12067.9,-0.11
2023-05-30,12055,12061.13,-0.05
2023-05-31,12070,12076.79,-0.06
2023-06-01,12025,12047.21,-0.18
2023-06-02,11875,11903.29,-0.24
2023-06-05,11915,11922.5,-0.06
2023-06-07,11875,11892.89,-0.15
2023-06-08,11885,11893.52,-0.07
2023-06-09,11780,11785.11,-0.04
2023-06-12,11740,11762.71,-0.19
2023-06-13,11595,11607.36,-0.11
2023-06-14,11660,11670.27,-0.09
2023-06-15,11680,11701.1,-0.18
2023-06-16,11605,11611.23,-0.05
2023-06-19,11680,11707.26,-0.23
2023-06-20,11685,11699.97,-0.13
2023-06-21,11780,11819.1,-0.33
2023-06-22,11815,11828.22,-0.11
2023-06-23,11895,11938.31,-0.36
2023-06-26,11915,11939.08,-0.2
2023-06-27,11880,11898.81,-0.16
2023-06-28,11935,11970.48,-0.3
2023-06-29,12025,12052.63,-0.23
2023-06-30,12045,12063.86,-0.16
2023-07-03,11965,11973.63,-0.07
2023-07-04,11915,11907.88,0.06
2023-07-05,11880,11900.48,-0.17
2023-07-06,11910,11928.76,-0.16
2023-07-07,11925,11967.11,-0.35
2023-07-10,11940,11969.34,-0.25
2023-07-11,11825,11853.16,-0.24
2023-07-12,11800,11815.25,-0.13
2023-07-13,11680,11678.83,0.01
2023-07-14,11575,11603.03,-0.24
2023-07-17,11610,11611.24,-0.01
2023-07-18,11555,11553.56,0.01
2023-07-19,11580,11627.15,-0.41
2023-07-20,11645,11663.19,-0.16
2023-07-21,11745,11772.77,-0.24
2023-07-24,11740,11756.16,-0.14
2023-07-25,11700,11713.98,-0.12
2023-07-26,11700,11714.07,-0.12
2023-07-27,11710,11734.53,-0.21
2023-07-28,11705,11741.19,-0.31
2023-07-31,11680,11697.43,-0.15
2023-08-01,11780,11800.85,-0.18
2023-08-02,11920,11929.36,-0.08
2023-08-03,11925,11950.53,-0.21
2023-08-04,12015,12034.4,-0.16
2023-08-07,11985,12007.86,-0.19
2023-08-08,12080,12100.24,-0.17
2023-08-09,12080,12098.43,-0.15
2023-08-10,12090,12109.42,-0.16
2023-08-11,12160,12186.47,-0.22
2023-08-14,12220,12251.27,-0.26
2023-08-16,12285,12306.01,-0.17
2023-08-17,12325,12347.05,-0.18
2023-08-18,12310,12333.98,-0.19
2023-08-21,12365,12380.03,-0.12
2023-08-22,12285,12311.59,-0.22
2023-08-23,12315,12337.39,-0.18
2023-08-24,12155,12179.38,-0.2
2023-08-25,12180,12214.98,-0.29
2023-08-28,12180,12193.84,-0.11
2023-08-29,12160,12191.75,-0.26
2023-08-30,12190,12201.56,-0.09
2023-08-31,12190,12210.81,-0.17
2023-09-01,12140,12183.2,-0.35
2023-09-04,12145,12181.28,-0.3
2023-09-05,12250,12280.74,-0.25
2023-09-06,12265,12286.77,-0.18
2023-09-07,12290,12328.93,-0.32
2023-09-08,12280,12312.58,-0.26
2023-09-11,12285,12294.6,-0.08
2023-09-12,12235,12258.88,-0.19
2023-09-13,12270,12280.95,-0.09
2023-09-14,12220,12252.48,-0.27
2023-09-15,12235,12262.38,-0.22
2023-09-18,12205,12244.46,-0.32
2023-09-19,12255,12280.29,-0.21
2023-09-20,12270,12295.26,-0.21
2023-09-21,12385,12394.93,-0.08
2023-09-22,12345,12356.19,-0.09
2023-09-25,12345,12375.96,-0.25
2023-09-26,12470,12482.1,-0.1
2023-09-27,12480,12505.09,-0.2
2023-10-04,12595,12625.75,-0.24
2023-10-05,12490,12517.88,-0.22
2023-10-06,12475,12515.08,-0.32
2023-10-10,12500,12517.73,-0.14
2023-10-11,12390,12403.69,-0.11
2023-10-12,12395,12401.6,-0.05
2023-10-13,12505,12528.48,-0.19
2023-10-16,12545,12569.4,-0.19
2023-10-17,12530,12563.03,-0.26
2023-10-18,12490,12527.33,-0.3
2023-10-19,12585,12602.61,-0.14
2023-10-20,12530,12563.54,-0.27
2023-10-23,12540,12565.53,-0.2
2023-10-24,12460,12474.43,-0.12
2023-10-25,12510,12526.36,-0.13
2023-10-26,12620,12634.93,-0.12
2023-10-27,12570,12602.92,-0.26
2023-10-30,12530,12570.88,-0.33
2023-10-31,12535,12566.23,-0.25
2023-11-01,12600,12626.45,-0.21
2023-11-02,12470,12487.91,-0.14
2023-11-03,12275,12289.27,-0.12
2023-11-06,12065,12076.73,-0.1
2023-11-07,12160,12178.29,-0.15
2023-11-08,12170,12189.1,-0.16
2023-11-09,12160,12192.66,-0.27
2023-11-10,12225,12273.32,-0.39
2023-11-13,12305,12336.62,-0.26
2023-11-14,12350,12374.04,-0.19
2023-11-15,12100,12125.18,-0.21
2023-11-16,12095,12087.12,0.07
2023-11-17,12065,12091.42,-0.22
2023-11-20,12030,12039.59,-0.08
2023-11-21,11990,12032.38,-0.35
2023-11-22,12090,12139.96,-0.41
2023-11-23,12090,12102.36,-0.1
2023-11-24,12155,12182.18,-0.22
2023-11-27,12155,12172.84,-0.15
2023-11-28,12055,12076.52,-0.18
2023-11-29,12020,12035.1,-0.13
2023-11-30,12020,12044.78,-0.21
2023-12-01,12170,12203.38,-0.27
2023-12-04,12165,12185.7,-0.17
2023-12-05,12225,12258.12,-0.27
2023-12-06,12250,12267.57,-0.14
2023-12-07,12375,12373.09,0.02
2023-12-08,12200,12222.69,-0.19
2023-12-11,12295,12313.66,-0.15
2023-12-12,12270,12295.77,-0.21
2023-12-13,12315,12342.76,-0.22
2023-12-14,12105,12128.83,-0.2
2023-12-15,12095,12133.75,-0.32
2023-12-18,12115,12138.41,-0.19
2023-12-19,12200,12233.99,-0.28
2023-12-20,12140,12166.22,-0.22
2023-12-21,12190,12216.84,-0.22
2023-12-22,12170,12197.8,-0.23
2023-12-26,12095,12126.18,-0.26
2023-12-27,12105,12123.06,-0.15
2023-12-28,12065,12080.94,-0.13
2024-01-02,12160,12202.71,-0.35
2024-01-03,12200,12250.47,-0.41
2024-01-04,12265,12284.29,-0.16
2024-01-05,12320,12367.41,-0.38
2024-01-08,12335,12351.8,-0.14
2024-01-09,12320,12341.84,-0.18
2024-01-10,12380,12402.79,-0.18
2024-01-11,12315,12330.98,-0.13
2024-01-12,12315,12340.39,-0.21
2024-01-15,12370,12410.33,-0.32
2024-01-16,12495,12513.63,-0.15
2024-01-17,12615,12636.91,-0.17
2024-01-18,12570,12595.28,-0.2
2024-01-19,12575,12583.14,-0.06
2024-01-22,12565,12604.98,-0.32
2024-01-23,12515,12536.98,-0.18
2024-01-24,12560,12582.38,-0.18
2024-01-25,12550,12566.08,-0.13
2024-01-26,12555,12594.24,-0.31
2024-01-29,12550,12573.77,-0.19
2024-01-30,12485,12515.58,-0.24
2024-01-31,12545,12567.33,-0.18
2024-02-01,12525,12548.52,-0.19
2024-02-02,12435,12465.47,-0.24
2024-02-05,12510,12549.69,-0.32
2024-02-06,12490,12515.09,-0.2
2024-02-07,12490,12518.66,-0.23
2024-02-08,12490,12525.23,-0.28
2024-02-13,12505,12524.84,-0.16
2024-02-14,12575,12601.34,-0.21
2024-02-15,12570,12587.24,-0.14
2024-02-16,12570,12606.78,-0.29
2024-02-19,12580,12603.01,-0.18
2024-02-20,12605,12631.29,-0.21
2024-02-21,12575,12603.97,-0.23
2024-02-22,12525,12548.33,-0.19
2024-02-23,12550,12566.73,-0.13
2024-02-26,12555,12584.17,-0.23
2024-02-27,12555,12574.44,-0.15
2024-02-28,12585,12615.05,-0.24
2024-02-29,12560,12600.39,-0.32
2024-03-04,12570,12586.33,-0.13
2024-03-05,12595,12623.22,-0.22
2024-03-06,12600,12616.89,-0.13
2024-03-07,12570,12587.46,-0.14
2024-03-08,12455,12481.89,-0.22
2024-03-11,12370,12405.38,-0.29
2024-03-12,12380,12400.5,-0.17
2024-03-13,12410,12452.84,-0.34
2024-03-14,12450,12481.31,-0.25
2024-03-15,12575,12594.5,-0.15
2024-03-18,12610,12642.25,-0.26
2024-03-19,12665,12685.78,-0.16
2024-03-20,12660,12696.14,-0.28
2024-03-21,12515,12550.2,-0.28
2024-03-22,12665,12695.65,-0.24
2024-03-25,12700,12721.21,-0.17
2024-03-26,12670,12697.56,-0.22
2024-03-27,12770,12800.94,-0.24
2024-03-28,12750,12779.85,-0.23
2024-03-29,12745,12776.98,-0.25
2024-04-01,12780,12801.18,-0.17
2024-04-02,12810,12848.0,-0.3
2024-04-03,12770,12810.87,-0.32
2024-04-04,12765,12791.58,-0.21
2024-04-05,12815,12849.9,-0.27
2024-04-08,12835,12868.17,-0.26
2024-04-09,12845,12868.64,-0.18
2024-04-11,12930,12965.77,-0.28
2024-04-12,13050,13095.14,-0.34
2024-04-15,13135,13148.97,-0.11
2024-04-16,13230,13277.04,-0.35
2024-04-17,13165,13182.99,-0.14
2024-04-18,13035,13057.86,-0.18
2024-04-19,13120,13159.92,-0.3
2024-04-22,13110,13126.82,-0.13
2024-04-23,13100,13110.63,-0.08
2024-04-24,13005,13037.79,-0.25
2024-04-25,13065,13069.01,-0.03
2024-04-26,13070,13097.97,-0.21
2024-04-29,13090,13127.89,-0.29
2024-04-30,13150,13172.21,-0.17
2024-05-02,13095,13108.53,-0.1
2024-05-03,12960,12985.26,-0.19
2024-05-07,12945,12971.1,-0.2
2024-05-08,12990,12981.15,0.07
2024-05-09,13045,13063.14,-0.14
2024-05-10,13015,13045.69,-0.24
2024-05-13,13030,13054.61,-0.19
2024-05-14,13030,13068.36,-0.29
2024-05-16,12815,12838.72,-0.18
2024-05-17,12915,12936.06,-0.16
2024-05-20,12915,12952.59,-0.29
2024-05-21,12995,13011.54,-0.13
2024-05-22,12985,13030.19,-0.35
2024-05-23,12995,13027.83,-0.25
2024-05-24,13065,13080.82,-0.12
2024-05-27,13030,13029.05,0.01
2024-05-28,12985,12982.36,0.02
2024-05-29,13045,13043.3,0.01
2024-05-30,13180,13194.46,-0.11
2024-05-31,13235,13251.89,-0.13
2024-06-03,13160,13163.78,-0.03
2024-06-04,13150,13164.59,-0.11
2024-06-05,13135,13135.12,-0.0
2024-06-07,13070,13081.15,-0.09
2024-06-10,13170,13172.71,-0.02
2024-06-11,13175,13204.44,-0.22
2024-06-12,13165,13188.14,-0.18
2024-06-13,13140,13155.33,-0.12
2024-06-14,13185,13212.13,-0.21
2024-06-17,13215,13233.86,-0.14
2024-06-18,13205,13235.13,-0.23
2024-06-19,13240,13246.79,-0.05
2024-06-20,13275,13280.43,-0.04
2024-06-21,13300,13321.67,-0.16
2024-06-24,13320,13311.55,0.06
2024-06-25,13310,13313.37,-0.03
2024-06-26,13315,13324.88,-0.07
2024-06-27,13300,13307.42,-0.06
2024-06-28,13210,13212.86,-0.02
2024-07-01,13230,13256.88,-0.2
2024-07-02,13330,13337.89,-0.06
2024-07-03,13355,13354.76,0.0
2024-07-04,13250,13264.31,-0.11
2024-07-05,13250,13266.67,-0.13
2024-07-08,13285,13290.91,-0.04
2024-07-09,13280,13280.89,-0.01
2024-07-10,13310,13313.95,-0.03
2024-07-11,13260,13266.51,-0.05
2024-07-12,13250,13269.14,-0.14
2024-07-15,13300,13303.36,-0.03
2024-07-16,13310,13321.73,-0.09
2024-07-17,13285,13284.21,0.01
2024-07-18,13300,13293.75,0.05
2024-07-19,13350,13348.0,0.01
2024-07-22,13350,13355.7,-0.04
2024-07-23,13335,13346.55,-0.09
2024-07-24,13325,13327.75,-0.02
2024-07-25,13345,13342.2,0.02
2024-07-26,13340,13348.34,-0.06
2024-07-29,13315,13319.78,-0.04
2024-07-30,13350,13357.49,-0.06
2024-07-31,13265,13273.55,-0.06
2024-08-01,13160,13184.54,-0.19
2024-08-02,13210,13223.76,-0.1
2024-08-05,13245,13234.06,0.08
2024-08-06,13260,13274.07,-0.11
2024-08-07,13280,13277.12,0.02
2024-08-08,13275,13282.0,-0.05
2024-08-09,13170,13165.09,0.04
2024-08-12,13235,13243.92,-0.07
2024-08-13,13220,13232.84,-0.1
2024-08-14,13130,13141.35,-0.09
2024-08-16,13110,13112.2,-0.02
2024-08-19,12880,12871.32,0.07
2024-08-20,12880,12869.73,0.08
2024-08-21,12910,12906.93,0.02
2024-08-22,12900,12908.01,-0.06
2024-08-23,12940,12937.26,0.02
2024-08-26,12825,12813.06,0.09
2024-08-27,12870,12877.99,-0.06
2024-08-28,12940,12935.56,0.03
2024-08-29,12895,12906.48,-0.09
2024-08-30,12910,12922.41,-0.1
2024-09-02,12950,12945.32,0.04
2024-09-03,12985,12980.21,0.04
2024-09-04,12995,12987.42,0.06
2024-09-05,12930,12936.95,-0.05
2024-09-06,12855,12864.33,-0.07
2024-09-09,12960,12975.93,-0.12
2024-09-10,13015,13019.69,-0.04
2024-09-11,12965,12973.24,-0.06
2024-09-12,12975,12977.74,-0.02
2024-09-13,12880,12902.68,-0.18
2024-09-19,12895,12885.85,0.07
2024-09-20,12895,12917.05,-0.17
2024-09-23,12955,12955.98,-0.01
2024-09-24,12955,12960.89,-0.05
2024-09-25,12905,12915.57,-0.08
2024-09-26,12890,12900.07,-0.08
2024-09-27,12805,12815.96,-0.09
2024-09-30,12695,12715.63,-0.16
2024-10-02,12810,12817.91,-0.06
2024-10-04,12955,12974.13,-0.15
2024-10-07,13100,13107.15,-0.05
2024-10-08,13125,13129.68,-0.04
2024-10-10,13125,13140.22,-0.12
2024-10-11,13120,13149.29,-0.22
2024-10-14,13180,13200.54,-0.16
2024-10-15,13255,13266.33,-0.09
2024-10-16,13270,13275.53,-0.04
2024-10-17,13335,13325.74,0.07
2024-10-18,13325,13351.78,-0.2
2024-10-21,13380,13412.25,-0.24
2024-10-22,13445,13455.8,-0.08
2024-10-23,13465,13476.47,-0.09
2024-10-24,13450,13461.56,-0.09
2024-10-25,13535,13569.44,-0.25
2024-10-28,13495,13510.76,-0.12
2024-10-29,13520,13530.88,-0.08
2024-10-30,13475,13480.24,-0.04
2024-10-31,13465,13479.17,-0.11
2024-11-01,13460,13470.07,-0.07
2024-11-04,13375,13397.67,-0.17
2024-11-05,13455,13459.33,-0.03
2024-11-06,13630,13660.79,-0.23
2024-11-07,13630,13638.44,-0.06
2024-11-08,13535,13551.76,-0.12
2024-11-11,13615,13617.3,-0.02
2024-11-12,13710,13729.08,-0.14
2024-11-13,13740,13756.92,-0.12
2024-11-14,13680,13746.82,-0.49
2024-11-15,13670,13655.73,0.1
2024-11-18,13630,13639.54,-0.07
2024-11-19,13580,13590.83,-0.08
2024-11-20,13595,13591.12,0.03
2024-11-21,13665,13674.77,-0.07
2024-11-22,13705,13714.95,-0.07
2024-11-25,13705,13717.74,-0.09
2024-11-26,13680,13684.09,-0.03
2024-11-27,13670,13672.33,-0.02
2024-11-28,13660,13657.11,0.02
2024-11-29,13640,13655.51,-0.11
2024-12-02,13730,13731.84,-0.01
2024-12-03,13720,13746.73,-0.19
2024-12-04,13815,13821.99,-0.05
2024-12-05,13865,13858.91,0.04
2024-12-06,13895,13906.58,-0.08
2024-12-09,14070,14087.94,-0.13
2024-12-10,13980,13986.12,-0.04
2024-12-11,14035,14037.77,-0.02
2024-12-12,14040,14039.87,0.0
2024-12-13,14035,14056.58,-0.15
2024-12-16,14070,14083.34,-0.09
2024-12-17,14110,14116.34,-0.04
2024-12-18,14065,14080.07,-0.11
2024-12-19,14235,14253.37,-0.13
2024-12-20,14245,14239.97,0.04
2024-12-23,14250,14251.0,-0.01
2024-12-24,14300,14314.45,-0.1
2024-12-26,14380,14408.84,-0.2
2024-12-27,14435,14414.7,0.14
2024-12-30,14490,14463.41,0.18
2025-01-02,14395,14421.57,-0.18
2025-01-03,14405,14422.82,-0.12
2025-01-06,14440,14431.17,0.06
2025-01-07,14270,14283.87,-0.1
2025-01-08,14300,14305.8,-0.04
2025-01-09,14355,14361.5,-0.05
2025-01-10,14390,14425.21,-0.24
2025-01-13,14455,14471.77,-0.12
2025-01-14,14395,14391.08,0.03
2025-01-15,14370,14373.81,-0.03
2025-01-16,14330,14339.04,-0.06
2025-01-17,14335,14337.68,-0.02
2025-01-20,14290,14273.63,0.11
2025-01-21,14160,14176.91,-0.12
2025-01-22,14145,14156.34,-0.08
2025-01-23,14155,14160.05,-0.04
2025-01-24,14100,14101.33,-0.01
2025-01-31,14325,14336.56,-0.08
2025-02-03,14445,14451.02,-0.04
2025-02-04,14420,14407.78,0.08
2025-02-05,14240,14251.87,-0.08
2025-02-06,14275,14278.0,-0.02
2025-02-07,14275,14277.51,-0.02
2025-02-10,14315,14323.13,-0.06
2025-02-11,14330,14337.85,-0.05
2025-02-12,14330,14340.1,-0.07
2025-02-13,14280,14299.8,-0.14
2025-02-14,14245,14231.98,0.09
2025-02-17,14225,14227.36,-0.02
2025-02-18,14250,14251.55,-0.01
2025-02-19,14200,14206.29,-0.04
2025-02-20,14200,14198.67,0.01
2025-02-21,14155,14166.6,-0.08
2025-02-24,14095,14094.5,0.0
2025-02-25,14130,14136.17,-0.04
2025-02-26,14145,14159.98,-0.11
2025-02-27,14245,14251.48,-0.05
2025-02-28,14445,14470.13,-0.17
2025-03-04,14450,14458.7,-0.06
2025-03-05,14370,14372.69,-0.02
2025-03-06,14260,14272.79,-0.09
2025-03-07,14305,14305.89,-0.01
2025-03-10,14365,14383.87,-0.13
2025-03-11,14415,14420.17,-0.04
2025-03-12,14345,14347.17,-0.02
2025-03-13,14385,14388.92,-0.03
2025-03-14,14375,14386.43,-0.08
2025-03-17,14315,14338.73,-0.17
2025-03-18,14370,14372.41,-0.02
2025-03-19,14390,14384.21,0.04
2025-03-20,14435,14451.0,-0.11
2025-03-21,14490,14492.71,-0.02
2025-03-24,14545,14534.37,0.07
2025-03-25,14560,14566.7,-0.05
2025-03-26,14525,14536.99,-0.08
2025-03-27,14525,14526.4,-0.01
2025-03-28,14540,14543.64,-0.03
2025-03-31,14590,14613.8,-0.16
2025-04-01,14590,14595.37,-0.04
2025-04-02,14540,14546.02,-0.04
2025-04-03,14540,14541.47,-0.01
2025-04-04,14215,14243.34,-0.2
2025-04-07,14545,14569.93,-0.17
2025-04-08,14610,14622.57,-0.09
2025-04-09,14720,14729.48,-0.06
2025-04-10,14460,14487.61,-0.19
2025-04-11,14395,14399.17,-0.03
2025-04-14,14130,14148.32,-0.13
2025-04-15,14160,14175.04,-0.11
2025-04-16,14170,14174.75,-0.03
2025-04-17,14100,14097.92,0.01
2025-04-18,14135,14141.39,-0.05
2025-04-21,14090,14092.85,-0.02
2025-04-22,14105,14132.58,-0.2
2025-04-23,14125,14126.59,-0.01
2025-04-24,14260,14276.15,-0.11
2025-04-25,14285,14295.8,-0.08
2025-04-28,14340,14367.48,-0.19
2025-04-29,14290,14310.67,-0.14
2025-04-30,14145,14138.69,0.04
2025-05-02,13995,13996.97,-0.01
2025-05-07,13925,13910.47,0.1
2025-05-08,13905,13935.45,-0.22
2025-05-09,13935,13956.3,-0.15
2025-05-12,13960,13996.3,-0.26
2025-05-13,14120,14136.73,-0.12
2025-05-14,14145,14175.1,-0.21
2025-05-15,13900,13905.26,-0.04
2025-05-16,13860,13878.58,-0.13
2025-05-19,13940,13942.73,-0.02
2025-05-20,13890,13896.39,-0.05
2025-05-21,13835,13832.34,0.02
2025-05-22,13770,13772.43,-0.02
2025-05-23,13725,13719.76,0.04
2025-05-26,13615,13626.83,-0.09
2025-05-27,13675,13690.5,-0.11
2025-05-28,13745,13749.39,-0.03
2025-05-29,13745,13749.46,-0.03
2025-05-30,13785,13777.49,0.05
2025-06-02,13715,13716.22,-0.01
2025-06-04,13695,13688.28,0.05
2025-06-05,13590,13601.33,-0.08
2025-06-09,13565,13556.4,0.06
2025-06-10,13650,13662.29,-0.09
2025-06-11,13740,13734.47,0.04
2025-06-12,13580,13596.38,-0.12
2025-06-13,13690,13698.62,-0.06
2025-06-16,13630,13645.01,-0.11
2025-06-17,13635,13640.61,-0.04
2025-06-18,13715,13729.72,-0.11
2025-06-19,13825,13839.94,-0.11
2025-06-20,13685,13683.27,0.01
2025-06-23,13855,13864.63,-0.07
2025-06-24,13625,13643.55,-0.14
2025-06-25,13650,13655.44,-0.04
2025-06-26,13600,13604.04,-0.03
2025-06-27,13605,13600.05,0.04
2025-06-30,13525,13528.78,-0.03
2025-07-01,13590,13598.88,-0.07
2025-07-02,13630,13638.88,-0.07
2025-07-03,13630,13649.8,-0.15
2025-07-04,13660,13673.99,-0.1
2025-07-07,13725,13740.0,-0.11
2025-07-08,13730,13738.88,-0.06
2025-07-09,13795,13809.78,-0.11
2025-07-10,13765,13767.66,-0.02
2025-07-11,13810,13826.03,-0.12
2025-07-14,13860,13880.12,-0.14
2025-07-15,13860,13876.76,-0.12
2025-07-16,13920,13924.86,-0.03
2025-07-17,13985,13997.09,-0.09
2025-07-18,13995,13999.46,-0.03
2025-07-21,13955,13949.69,0.04
2025-07-22,13945,13958.48,-0.1
2025-07-23,13855,13872.5,-0.13
2025-07-24,13750,13761.83,-0.09
2025-07-25,13855,13867.4,-0.09
2025-07-28,13885,13906.48,-0.15
2025-07-29,13985,14014.91,-0.21
2025-07-30,13910,13903.07,0.05
2025-07-31,13960,13970.32,-0.07
2025-08-01,14105,14110.41,-0.04
2025-08-04,13930,13930.77,-0.01
2025-08-05,13975,13980.12,-0.04
2025-08-06,13980,13988.86,-0.06
