날짜,NAV,시가,고가,저가,종가,거래량,거래대금,기초지수
2020-02-21,10637.27,10580,10620,10565,10620,155618,1647116410,1255.79
2020-02-24,10720.23,10670,10715,10665,10715,134573,1437396585,1265.54
2020-02-25,10637.93,10695,10700,10615,10635,135785,1444923400,1255.79
2020-02-26,10695.25,10690,10715,10660,10690,35504,379262595,1262.53
2020-02-27,10693.72,10670,10700,10630,10695,8931,95389120,1262.33
2020-02-28,10672.24,10680,10695,10650,10675,27758,296363450,1259.73
2020-03-02,10487.81,10590,10605,10470,10495,53192,560929830,1237.94
2020-03-03,10502.0,10465,10505,10435,10500,124456,1302387965,1239.6
2020-03-04,10430.02,10445,10445,10395,10440,115814,1207075805,1231.1
2020-03-05,10394.49,10415,10440,10370,10380,44249,460410155,1226.84
2020-03-06,10478.52,10450,10495,10435,10480,68601,718630210,1236.7
2020-03-09,10589.48,10520,10600,10485,10590,129872,1371247300,1249.77
2020-03-10,10478.97,10560,10560,10470,10490,188234,1980079325,1236.7
2020-03-11,10506.61,10430,10525,10425,10495,109891,1153358750,1239.92
2020-03-12,10601.72,10485,10610,10485,10610,127588,1346127120,1253.06
2020-03-13,10720.08,10735,10825,10650,10690,479185,5151678515,1260.68
2020-03-16,10776.6,10640,10785,10615,10785,341306,3661758325,1276.2
2020-03-17,10943.27,10885,10950,10835,10935,765066,8336749465,1292.97
2020-03-18,10968.14,10910,10975,10830,10975,339988,3702615900,1295.89
2020-03-19,11302.89,11035,11410,10980,11315,1506658,16966046890,1338.81
2020-03-20,10978.01,10995,11150,10910,10970,1406359,15486753635,1291.72
2020-03-23,11139.67,11335,11350,11100,11155,560444,6292255990,1315.47
2020-03-24,10990.94,11095,11115,10985,10985,355865,3926565730,1297.97
2020-03-25,10812.75,10850,10900,10785,10805,899981,9735916640,1276.93
2020-03-26,10855.86,10770,10850,10765,10850,287156,3102551445,1282.03
2020-03-27,10673.33,10715,10720,10620,10670,284487,3035763960,1260.47
2020-03-30,10805.75,10735,10805,10700,10785,319022,3435850430,1276.1
2020-03-31,10730.83,10760,10775,10710,10735,126076,1354441870,1267.24
2020-04-01,10842.97,10735,10860,10725,10850,331568,3586711240,1280.47
2020-04-02,10830.68,10870,10940,10825,10825,127770,1392763195,1281.82
2020-04-03,10870.67,10820,10875,10790,10860,188130,2038898020,1283.6
2020-04-06,10843.48,10875,10915,10825,10840,334310,3628865530,1280.37
2020-04-07,10767.74,10760,10800,10745,10770,249013,2684673705,1271.41
2020-04-08,10789.94,10740,10790,10730,10770,260876,2805626945,1274.01
2020-04-09,10754.82,10720,10775,10695,10760,252701,2713610795,1269.84
2020-04-10,10684.59,10675,10720,10645,10655,532551,5688935720,1261.51
2020-04-13,10728.98,10695,10765,10695,10745,347148,3731730260,1266.72
2020-04-14,10737.78,10725,10750,10700,10725,244298,2620366805,1267.76
2020-04-16,10843.08,10815,10840,10805,10835,198372,2145844500,1279.26
2020-04-17,10744.78,10810,10810,10725,10730,123761,1330232380,1269.52
2020-04-20,10769.5,10755,10775,10725,10755,81596,877038055,1272.44
2020-04-21,10850.8,10765,10935,10760,10845,238360,2592055105,1282.05
2020-04-22,10887.06,10885,10910,10850,10855,101422,1103770430,1286.32
2020-04-23,10854.55,10860,10900,10830,10835,94569,1027108345,1279.54
2020-04-24,10902.44,10875,10910,10870,10910,49153,535945305,1288.1
2020-04-27,10824.61,10890,10900,10810,10815,93871,1017642255,1278.91
2020-04-28,10815.86,10795,10835,10780,10805,200652,2168860765,1277.87
2020-04-29,10757.66,10800,10800,10740,10760,64974,698870385,1270.98
2020-05-04,10845.14,10820,10850,10820,10845,95154,1030726705,1281.32
2020-05-06,10792.78,10785,10825,10770,10795,51556,556393925,1272.55
2020-05-07,10822.89,10840,10845,10805,10810,35758,386953290,1278.71
2020-05-08,10776.2,10775,10775,10720,10765,89358,959548225,1273.18
2020-05-11,10781.56,10750,10765,10720,10765,28592,307172050,1273.8
2020-05-12,10824.9,10795,10840,10795,10820,71738,776241180,1278.91
2020-05-13,10818.93,10855,10855,10800,10800,50358,544751170,1278.18
2020-05-14,10849.32,10845,10855,10825,10835,40741,441516525,1281.73
2020-05-15,10866.3,10830,10870,10830,10870,78184,848402945,1283.99
2020-05-18,10874.32,10870,10890,10855,10880,66161,719064395,1284.93
2020-05-19,10809.91,10815,10835,10780,10825,35234,380942885,1277.31
2020-05-20,10860.32,10835,10850,10805,10850,28280,306222645,1283.26
2020-05-21,10863.09,10840,10880,10825,10860,29758,323105110,1283.58
2020-05-22,10935.68,10885,10935,10885,10920,75967,829053885,1292.14
2020-05-25,10990.54,10955,10985,10925,10980,54845,601309785,1298.61
2020-05-26,10900.52,10975,10975,10900,10905,37724,412227475,1287.96
2020-05-27,10902.36,10885,10905,10875,10900,47907,521516390,1288.17
2020-05-28,10954.67,10925,10965,10905,10945,45939,502660710,1294.33
2020-05-29,10939.82,10940,10950,10905,10920,57205,625105890,1292.55
2020-06-01,10827.65,10880,10885,10810,10810,245792,2662532080,1279.3
2020-06-02,10823.23,10825,10830,10780,10820,94790,1024097280,1278.77
2020-06-03,10738.42,10770,10770,10720,10740,137257,1473961770,1268.75
2020-06-04,10769.28,10740,10760,10725,10760,188289,2022291945,1272.41
2020-06-05,10667.65,10740,10755,10660,10665,101051,1082824270,1260.4
2020-06-08,10640.19,10600,10650,10600,10630,77831,826599560,1257.17
2020-06-09,10574.81,10570,10595,10550,10570,164788,1739989025,1249.44
2020-06-10,10526.34,10575,10600,10510,10515,103212,1088932620,1244.02
2020-06-11,10567.26,10545,10570,10485,10570,167082,1754402550,1248.89
2020-06-12,10639.66,10655,10685,10620,10625,90314,961986365,1257.49
2020-06-15,10748.29,10650,10745,10650,10745,75865,811385490,1270.34
2020-06-16,10665.97,10660,10675,10625,10665,99601,1060762785,1263.65
2020-06-17,10729.53,10705,10765,10685,10720,92455,991723485,1268.14
2020-06-18,10676.6,10735,10755,10665,10675,94548,1011787285,1261.88
2020-06-19,10678.29,10685,10720,10680,10680,86630,926569850,1262.09
2020-06-22,10739.33,10700,10735,10695,10735,29555,316466415,1269.29
2020-06-23,10681.84,10680,10740,10655,10685,24921,266334815,1262.5
2020-06-24,10602.32,10670,10670,10590,10605,36756,390399015,1253.1
2020-06-25,10650.1,10650,10670,10625,10640,31747,338123105,1258.74
2020-06-26,10611.13,10605,10605,10580,10605,20346,215415485,1254.15
2020-06-29,10594.25,10645,10650,10580,10595,58891,624607095,1252.16
2020-06-30,10621.97,10585,10630,10565,10630,45014,476225115,1255.4
2020-07-01,10637.05,10590,10645,10585,10635,183638,1950309600,1257.18
2020-07-02,10607.11,10600,10635,10590,10595,142460,1510251985,1253.62
2020-07-03,10594.76,10595,10620,10590,10590,131594,1394471940,1252.16
2020-07-06,10562.88,10600,10600,10560,10560,68460,723759530,1248.4
2020-07-07,10567.37,10515,10565,10510,10560,30661,322786135,1248.92
2020-07-08,10562.9,10575,10590,10540,10550,30448,321515915,1248.4
2020-07-09,10569.17,10535,10570,10520,10555,49660,523272620,1249.13
2020-07-10,10644.23,10565,10650,10565,10635,53079,563328835,1258.01
2020-07-13,10614.16,10615,10620,10595,10600,16760,177701075,1254.46
2020-07-14,10657.58,10630,10665,10630,10650,60638,645539645,1259.58
2020-07-15,10609.06,10620,10620,10590,10605,66664,706700340,1253.94
2020-07-16,10649.68,10605,10655,10600,10650,54709,582082065,1258.81
2020-07-17,10661.4,10635,10655,10625,10650,19540,207937430,1260.14
2020-07-20,10633.97,10640,10655,10620,10625,18406,195721115,1256.9
2020-07-21,10583.57,10605,10605,10570,10580,49992,528924395,1250.94
2020-07-22,10557.05,10545,10550,10530,10545,39988,421623425,1247.81
2020-07-23,10584.43,10570,10600,10565,10565,63237,669106035,1251.04
2020-07-24,10630.38,10610,10625,10590,10610,54731,580396055,1256.48
2020-07-27,10569.34,10610,10610,10550,10560,42237,446296085,1249.27
2020-07-28,10589.72,10550,10600,10515,10565,90660,956487795,1251.67
2020-07-29,10554.38,10585,10585,10530,10530,54611,576423905,1247.49
2020-07-30,10554.37,10520,10555,10495,10550,65826,692736160,1247.49
2020-07-31,10526.08,10505,10520,10485,10520,58130,610344140,1244.15
2020-08-03,10547.21,10525,10560,10525,10540,33195,350047710,1246.66
2020-08-04,10556.05,10540,10560,10525,10540,37793,398483480,1247.7
2020-08-05,10507.4,10535,10540,10495,10505,75924,797834765,1241.95
2020-08-06,10464.94,10480,10480,10445,10465,41282,431757680,1236.94
2020-08-07,10480.83,10460,10500,10455,10470,95981,1005630095,1238.82
2020-08-10,10483.37,10495,10500,10460,10465,78798,825974420,1239.13
2020-08-11,10475.06,10495,10495,10450,10475,48173,503928070,1238.5
2020-08-12,10476.27,10485,10485,10465,10470,31627,331306260,1239.06
2020-08-13,10467.06,10455,10460,10425,10455,80546,841362380,1238.02
2020-08-14,10472.2,10455,10490,10455,10470,205518,2152073015,1238.64
2020-08-18,10467.7,10470,10480,10455,10470,201127,2103711585,1238.12
2020-08-19,10440.22,10455,10460,10425,10435,136931,1429198950,1234.88
2020-08-20,10490.64,10450,10505,10450,10495,241427,2531431980,1240.84
2020-08-21,10484.33,10460,10480,10450,10480,91951,962247895,1240.11
2020-08-24,10519.67,10520,10530,10495,10510,52545,552006850,1244.29
2020-08-25,10477.16,10490,10510,10460,10475,48720,510396475,1239.27
2020-08-26,10486.88,10485,10505,10470,10480,68688,720395690,1240.42
2020-08-27,10476.19,10480,10490,10460,10470,40015,418944655,1239.17
2020-08-28,10464.57,10470,10495,10445,10455,47802,499960280,1237.81
2020-08-31,10495.49,10440,10485,10405,10485,149029,1554091755,1241.47
2020-09-01,10463.63,10480,10490,10440,10460,68705,718837560,1237.7
2020-09-02,10483.99,10475,10490,10460,10480,71897,753758325,1240.11
2020-09-03,10504.22,10495,10505,10475,10500,49119,515262540,1242.51
2020-09-04,10523.62,10530,10530,10495,10510,36696,385760275,1244.81
2020-09-07,10509.42,10510,10510,10470,10505,88260,925413190,1243.14
2020-09-08,10497.98,10480,10505,10470,10490,32707,343271090,1241.78
2020-09-09,10509.39,10515,10520,10485,10510,71861,754677615,1243.14
2020-09-10,10480.32,10460,10485,10460,10470,75925,795256675,1239.69
2020-09-11,10493.48,10495,10510,10485,10490,74823,785606715,1241.26
2020-09-14,10462.54,10490,10490,10455,10465,103604,1084132620,1237.6
2020-09-15,10422.76,10450,10455,10415,10420,68052,709950280,1232.89
2020-09-16,10388.8,10420,10440,10390,10395,39256,408506185,1228.92
2020-09-17,10374.93,10385,10405,10365,10380,42099,437226200,1227.32
2020-09-18,10259.73,10345,10345,10255,10260,94221,969148465,1213.75
2020-09-21,10231.36,10275,10280,10225,10240,49247,505306095,1210.41
2020-09-22,10305.59,10280,10300,10270,10295,37167,382356795,1219.2
2020-09-23,10302.91,10280,10300,10265,10290,21978,226116450,1218.88
2020-09-24,10379.1,10340,10370,10320,10370,123515,1278857745,1227.88
2020-09-25,10369.21,10325,10370,10325,10370,58073,600166320,1226.73
2020-09-28,10372.88,10370,10385,10355,10370,42657,442088930,1227.15
2020-09-29,10347.92,10330,10350,10320,10345,34939,360911120,1224.22
2020-10-05,10291.43,10315,10315,10270,10290,59724,614315070,1217.52
2020-10-06,10271.08,10225,10275,10225,10265,162055,1661301920,1215.11
2020-10-07,10242.0,10280,10305,10240,10245,160063,1642328210,1211.66
2020-10-08,10196.01,10235,10245,10200,10200,102578,1048139260,1206.22
2020-10-12,10146.07,10160,10170,10135,10140,133814,1357278175,1200.26
2020-10-13,10146.69,10140,10175,10140,10140,34495,350435975,1200.36
2020-10-14,10143.76,10145,10160,10095,10135,31009,313929675,1200.05
2020-10-15,10113.06,10135,10135,10095,10110,36396,368052950,1196.45
2020-10-16,10144.38,10115,10145,10110,10145,22799,230884850,1200.19
2020-10-19,10111.61,10105,10110,10090,10100,29657,299532365,1196.31
2020-10-20,10081.6,10100,10100,10065,10080,27975,281932605,1192.75
2020-10-21,10009.99,10070,10070,10005,10010,61785,619641820,1184.28
2020-10-22,10025.06,10035,10050,10015,10020,28223,283031400,1186.06
2020-10-23,10025.04,10045,10055,10020,10030,15211,152664760,1186.06
2020-10-26,9977.23,10000,10000,9960,9960,107592,1073349705,1180.4
2020-10-27,9966.58,10000,10000,9940,9955,108506,1080458370,1179.15
2020-10-28,10009.09,9995,10000,9965,9995,18312,182787005,1184.17
2020-10-29,10011.77,10045,10045,10000,10010,25406,254749585,1184.48
2020-10-30,10037.31,10015,10025,9955,10025,47304,472469220,1187.52
2020-11-02,10033.78,10040,10050,10020,10030,30152,302599120,1187.1
2020-11-03,10037.35,10010,10050,10005,10025,52582,527141410,1187.52
2020-11-04,10073.62,9980,10140,9970,10050,80355,807857115,1191.81
2020-11-05,9984.34,10000,10025,9970,9985,48900,489023365,1181.24
2020-11-06,9917.09,9945,9970,9915,9915,59421,590966465,1173.28
2020-11-09,9853.3,9905,9910,9835,9850,231122,2281696425,1165.75
2020-11-10,9870.09,9875,9900,9850,9860,43433,428897810,1167.74
2020-11-11,9835.57,9880,9880,9800,9815,104130,1022677165,1162.82
2020-11-12,9868.56,9825,9870,9825,9870,81950,808273770,1167.63
2020-11-13,9875.33,9865,9885,9850,9860,51518,508257570,1168.47
2020-11-16,9809.53,9805,9825,9780,9815,337149,3306986505,1160.72
2020-11-17,9797.16,9805,9810,9775,9780,115829,1133292140,1159.25
2020-11-18,9768.8,9785,9805,9760,9775,54483,532802075,1155.9
2020-11-19,9868.83,9795,9880,9795,9875,55879,550622850,1167.74
2020-11-20,9868.75,9860,9875,9840,9865,40189,395992655,1167.74
2020-11-23,9836.74,9875,9875,9830,9830,29441,289875385,1163.97
2020-11-24,9842.87,9845,9860,9810,9835,48114,472941735,1164.7
2020-11-25,9808.27,9825,9825,9780,9810,77726,761250000,1160.61
2020-11-26,9780.9,9785,9800,9765,9765,41606,406938560,1157.37
2020-11-27,9767.47,9780,9785,9760,9770,127207,1243347785,1155.8
2020-11-30,9801.04,9770,9795,9760,9795,57043,557487040,1159.78
2020-12-01,9797.48,9795,9810,9775,9795,41150,402856135,1159.36
2020-12-02,9742.63,9785,9790,9735,9740,63741,621860880,1152.86
2020-12-03,9708.22,9740,9750,9700,9700,283349,2753109735,1148.78
2020-12-04,9578.91,9675,9680,9580,9585,315624,3036387875,1133.48
2020-12-07,9588.56,9585,9600,9565,9575,144456,1383854965,1134.63
2020-12-08,9615.99,9580,9610,9580,9605,113251,1086775485,1137.88
2020-12-09,9600.11,9610,9610,9570,9600,65879,631922375,1135.99
2020-12-10,9626.73,9620,9625,9595,9625,73057,702131060,1139.14
2020-12-11,9647.09,9620,9675,9600,9645,102934,991578005,1141.55
2020-12-14,9664.72,9660,9665,9635,9660,100900,973688780,1143.64
2020-12-15,9675.33,9665,9695,9660,9665,198181,1917475110,1144.9
2020-12-16,9680.67,9640,9680,9635,9680,134912,1302766955,1145.53
2020-12-17,9671.13,9680,9685,9650,9675,80719,780562210,1144.1
2020-12-18,9730.26,9660,9735,9660,9735,81089,787225670,1151.15
2020-12-21,9755.86,9735,9770,9715,9760,171931,1675368035,1154.19
2020-12-22,9806.28,9780,9810,9760,9800,167922,1644094830,1160.17
2020-12-23,9795.76,9810,9820,9795,9800,160997,1579309720,1158.91
2020-12-24,9746.91,9785,9790,9730,9745,182351,1778710755,1153.14
2020-12-28,9702.45,9740,9750,9675,9700,125126,1215181350,1147.9
2020-12-29,9672.22,9700,9705,9655,9655,97478,943202965,1144.34
2020-12-30,9619.78,9655,9670,9605,9620,404713,3894317525,1138.15
2021-01-04,9580.27,9620,9630,9565,9585,302140,2896116300,1133.43
2021-01-05,9633.52,9615,9630,9585,9625,173129,1663768245,1139.72
2021-01-06,9614.99,9620,9650,9600,9620,185778,1788819885,1137.52
2021-01-07,9631.02,9620,9655,9610,9630,124474,1198791995,1139.41
2021-01-08,9662.93,9680,9730,9650,9660,291975,2828838140,1143.18
2021-01-11,9726.69,9680,9750,9680,9725,292733,2847048515,1150.73
2021-01-12,9743.52,9735,9770,9715,9740,284485,2771237880,1152.73
2021-01-13,9703.25,9690,9710,9680,9700,216309,2096894035,1148.01
2021-01-14,9750.17,9735,9770,9725,9730,183261,1784933510,1153.57
2021-01-15,9742.05,9720,9740,9705,9740,86512,841344635,1152.66
2021-01-18,9782.95,9790,9810,9765,9780,141726,1386794085,1157.48
2021-01-19,9778.53,9785,9785,9745,9770,98120,957516570,1156.96
2021-01-20,9746.63,9745,9765,9730,9750,84806,826298950,1153.18
2021-01-21,9735.14,9725,9755,9725,9735,73802,718704685,1151.82
2021-01-22,9785.67,9740,9785,9740,9775,80856,789496145,1157.8
2021-01-25,9758.08,9780,9795,9750,9760,116560,1139205200,1154.54
2021-01-26,9807.63,9760,9805,9755,9805,121595,1188736185,1160.42
2021-01-27,9789.93,9775,9800,9760,9785,94863,927756870,1158.32
2021-01-28,9917.56,9835,9925,9830,9925,188553,1861459095,1173.42
2021-01-29,9908.73,9885,9940,9865,9915,186381,1844754390,1172.37
2021-02-01,9893.72,9925,9935,9880,9885,1085343,10741921185,1170.59
2021-02-02,9906.07,9885,9915,9865,9890,89408,884344875,1172.06
2021-02-03,9882.29,9890,9890,9850,9880,169515,1673715765,1169.23
2021-02-04,9915.06,9870,9920,9860,9915,100752,997234195,1173.11
2021-02-05,9960.23,9930,9985,9920,9960,108332,1078419615,1178.46
2021-02-08,9922.85,9915,9935,9895,9925,104133,1032427280,1174.05
2021-02-09,9898.06,9900,9910,9870,9895,109119,1079059490,1171.15
2021-02-10,9816.43,9855,9865,9810,9815,156941,1543599205,1161.54
2021-02-15,9762.38,9785,9795,9755,9760,173995,1700112370,1155.14
2021-02-16,9757.94,9770,9775,9720,9750,268782,2618764805,1154.61
2021-02-17,9817.28,9815,9840,9790,9820,115193,1131559905,1161.64
2021-02-18,9820.91,9810,9820,9775,9820,75384,738291270,1162.06
2021-02-19,9799.59,9820,9835,9795,9800,60569,594351205,1159.54
2021-02-22,9834.14,9785,9830,9775,9830,120246,1178577560,1163.63
2021-02-23,9843.86,9840,9860,9820,9845,86919,855457875,1164.79
2021-02-24,9853.63,9835,9860,9815,9855,79619,783049760,1165.94
2021-02-25,9819.08,9800,9840,9795,9820,84363,827978880,1161.85
2021-02-26,9969.7,9915,9965,9910,9960,281127,2793612480,1179.68
2021-03-02,9970.52,9900,9975,9890,9965,152946,1519346385,1179.79
2021-03-03,9939.5,9975,9975,9930,9935,74374,740066380,1176.11
2021-03-04,9977.72,9980,10000,9955,9965,110806,1105610230,1180.63
2021-03-05,9990.06,10020,10035,9960,9970,158214,1583461250,1182.09
2021-03-08,10049.35,9985,10050,9985,10045,163920,1643928405,1189.12
2021-03-09,10114.0,10100,10140,10075,10110,178557,1804027415,1196.78
2021-03-10,10135.91,10065,10150,10065,10125,168284,1700206755,1199.4
2021-03-11,10063.97,10090,10105,10050,10070,111687,1124696650,1190.94
2021-03-12,10048.03,10020,10050,9990,10040,109997,1101240355,1189.05
2021-03-15,10079.06,10070,10085,10040,10075,80979,815387340,1192.72
2021-03-16,10025.03,10050,10065,10010,10010,54128,543201950,1186.32
2021-03-17,10027.69,10020,10045,10015,10020,61675,618641595,1186.64
2021-03-18,9966.69,9940,9980,9940,9955,123259,1227408150,1179.4
2021-03-19,10031.29,10010,10050,9995,10020,93177,934118015,1187.06
2021-03-22,10010.95,10025,10050,10010,10010,79227,794488230,1184.64
2021-03-23,10006.49,9985,10010,9975,10010,53083,530432280,1184.12
2021-03-24,10052.57,10035,10060,10030,10055,44961,451722390,1189.58
2021-03-25,10060.6,10070,10070,10035,10050,40971,411908035,1190.52
2021-03-26,10026.88,10050,10055,10005,10015,69742,699576705,1186.53
2021-03-29,10037.49,10020,10045,10015,10040,58408,585891035,1187.79
2021-03-30,10057.83,10040,10055,10035,10055,132765,1333785320,1190.21
2021-03-31,10039.34,10055,10055,10025,10035,103480,1038656720,1188.0
2021-04-01,10040.28,10005,10045,9985,10040,95805,959216790,1188.11
2021-04-02,9999.54,10010,10015,9985,10000,175538,1754498430,1183.28
2021-04-05,10002.23,9990,10010,9990,10000,45021,450156450,1183.59
2021-04-06,9938.45,9975,9975,9930,9930,110121,1096433545,1176.04
2021-04-07,9905.74,9905,9925,9885,9895,153811,1523047170,1172.15
2021-04-08,9910.26,9920,9940,9900,9910,57225,567304680,1172.68
2021-04-09,9945.61,9895,9945,9875,9945,84059,833321100,1176.88
2021-04-12,9979.29,9935,9995,9935,9975,125073,1247037805,1180.86
2021-04-13,9987.26,9985,10000,9970,9985,96082,959491410,1181.81
2021-04-14,9889.59,9950,9960,9900,9905,123726,1228513360,1170.26
2021-04-15,9910.53,9905,9925,9890,9910,70062,693883685,1172.75
2021-04-16,9894.58,9920,9940,9870,9890,86461,856458295,1170.89
2021-04-19,9914.28,9900,9925,9880,9900,86526,857251595,1173.2
2021-04-20,9863.07,9890,9895,9845,9860,171145,1687391255,1167.22
2021-04-21,9908.94,9890,9915,9885,9915,171687,1699873765,1172.57
2021-04-22,9908.02,9890,9905,9875,9900,88263,873233830,1172.47
2021-04-23,9912.5,9925,9935,9905,9910,144823,1436322090,1172.99
2021-04-26,9873.96,9890,9900,9845,9865,190225,1877928180,1168.48
2021-04-27,9844.41,9845,9865,9825,9840,144728,1424232760,1165.02
2021-04-28,9865.74,9860,9875,9850,9865,139287,1373297535,1167.54
2021-04-29,9829.34,9835,9835,9800,9830,178078,1747893865,1163.23
2021-04-30,9861.16,9825,9860,9810,9855,66353,652258505,1167.01
2021-05-03,9953.49,9895,9960,9885,9950,236863,2347237170,1177.92
2021-05-04,9946.48,9940,9950,9920,9940,94132,935226095,1177.08
2021-05-06,9980.18,9960,9985,9960,9980,141247,1408871805,1181.07
2021-05-07,9947.37,9940,9955,9925,9940,102568,1019481380,1177.19
2021-05-10,9885.27,9875,9900,9865,9875,177594,1754294160,1169.84
2021-05-11,9926.94,9890,9935,9890,9925,107142,1062365160,1174.78
2021-05-12,9968.32,9925,9975,9925,9970,128897,1283489915,1179.71
2021-05-13,10015.92,10035,10035,10000,10015,219414,2198931460,1185.38
2021-05-14,10010.03,10000,10020,9990,10005,140825,1409457890,1184.75
2021-05-17,10065.07,10005,10060,9980,10050,152488,1529636060,1191.25
2021-05-18,10018.96,10060,10085,10010,10010,133498,1340903615,1185.8
2021-05-20,10034.04,10035,10045,10015,10040,74305,745684275,1187.58
2021-05-21,9994.98,10000,10005,9975,9990,187366,1871793010,1182.96
2021-05-24,9990.48,10000,10005,9985,9990,125993,1259497435,1182.44
2021-05-25,9941.75,9975,9980,9950,9955,116713,1162300365,1176.66
2021-05-26,9901.67,9950,9955,9890,9905,232863,2310382050,1171.94
2021-05-27,9912.3,9905,9925,9900,9900,108767,1077859675,1173.2
2021-05-28,9882.11,9905,9915,9875,9890,148530,1469516275,1169.63
2021-05-31,9851.82,9875,9900,9850,9855,212889,2099841350,1166.06
2021-06-01,9803.39,9830,9845,9800,9810,324304,3183765350,1160.29
2021-06-02,9876.12,9830,9870,9815,9870,180743,1778369110,1168.9
2021-06-03,9875.27,9860,9880,9840,9880,116633,1149447100,1168.79
2021-06-04,9897.43,9905,9920,9890,9895,130821,1295807550,1171.42
2021-06-07,9874.31,9860,9865,9835,9865,125961,1240640650,1168.69
2021-06-08,9883.22,9845,9895,9845,9870,114161,1126794950,1169.74
2021-06-09,9884.12,9910,9910,9880,9890,79730,788805890,1169.84
2021-06-10,9891.15,9895,9895,9875,9890,137609,1360220520,1170.68
2021-06-11,9858.15,9870,9870,9840,9845,237148,2336454635,1166.8
2021-06-14,9903.14,9885,9905,9880,9900,128560,1271562145,1172.15
2021-06-15,9911.86,9905,9915,9895,9905,78206,774767320,1173.2
2021-06-16,9905.11,9910,9915,9895,9900,50336,498657220,1172.47
2021-06-17,10028.11,10005,10025,9990,10025,351926,3521372650,1187.06
2021-06-18,10038.39,10030,10045,10020,10030,174159,1747221525,1188.31
2021-06-21,10052.49,10045,10085,10040,10055,191233,1924033815,1189.99
2021-06-22,10039.02,10035,10040,10015,10030,101259,1015861575,1188.42
2021-06-23,10078.0,10030,10080,10030,10075,175145,1762197280,1193.04
2021-06-24,10066.45,10065,10085,10045,10050,67135,675604865,1191.67
2021-06-25,10001.34,10030,10040,9985,10000,206111,2061973035,1184.01
2021-06-28,10024.56,10000,10030,9990,10015,96043,961715810,1186.85
2021-06-29,10005.46,10015,10025,10005,10005,109021,1091712725,1184.64
2021-06-30,9982.56,10015,10030,9975,9985,348864,3484758060,1181.91
2021-07-01,10044.6,10005,10040,10000,10040,89317,895237815,1189.26
2021-07-02,10061.49,10045,10060,10040,10060,123790,1244110600,1191.25
2021-07-05,10023.61,10025,10035,10000,10030,133627,1338166435,1186.74
2021-07-06,10015.1,10025,10040,10010,10015,77176,773960380,1185.69
2021-07-07,10085.75,10055,10100,10050,10090,191414,1928619670,1194.09
2021-07-08,10166.1,10115,10150,10095,10135,237375,2405175565,1203.53
2021-07-09,10190.25,10165,10185,10155,10170,240194,2443267710,1206.36
2021-07-12,10165.57,10150,10170,10135,10170,147175,1493835325,1203.42
2021-07-13,10157.29,10155,10165,10125,10150,90825,921342420,1202.48
2021-07-14,10174.39,10190,10205,10180,10180,283086,2886027575,1204.58
2021-07-15,10118.3,10155,10175,10100,10115,206746,2093596025,1197.97
2021-07-16,10103.38,10125,10135,10085,10100,213338,2156871745,1196.32
2021-07-19,10169.82,10115,10175,10115,10175,173702,1764197295,1204.19
2021-07-20,10197.42,10200,10210,10175,10195,212280,2164835080,1207.45
2021-07-21,10230.27,10185,10225,10170,10215,152848,1558308695,1211.33
2021-07-22,10182.54,10200,10215,10185,10195,111225,1134157345,1205.66
2021-07-23,10204.75,10205,10205,10180,10190,110585,1126679290,1208.29
2021-07-26,10238.33,10195,10235,10190,10230,100907,1031279095,1212.27
2021-07-27,10201.32,10215,10215,10180,10195,164768,1679713625,1207.87
2021-07-28,10236.67,10220,10260,10215,10235,135693,1389064730,1212.06
2021-07-29,10163.17,10200,10205,10140,10160,197349,2006756270,1203.35
2021-07-30,10195.86,10140,10195,10135,10195,135156,1373597590,1207.24
2021-08-02,10200.18,10205,10225,10185,10195,101261,1033100230,1207.76
2021-08-03,10186.08,10200,10215,10170,10180,160568,1635519610,1206.08
2021-08-04,10139.18,10170,10180,10120,10135,196078,1989186795,1200.52
2021-08-05,10140.96,10140,10155,10105,10135,211406,2140798385,1200.73
2021-08-06,10119.43,10125,10140,10100,10125,122794,1242374535,1198.21
2021-08-09,10146.82,10150,10165,10135,10145,125793,1276786570,1201.47
2021-08-10,10192.41,10175,10190,10155,10190,114701,1167336515,1206.92
2021-08-11,10232.92,10210,10245,10210,10245,162418,1661223695,1213.53
2021-08-12,10282.63,10210,10290,10210,10280,177372,1818643185,1217.44
2021-08-13,10351.53,10295,10355,10295,10340,303244,3134063110,1225.62
2021-08-17,10422.53,10330,10435,10325,10420,417332,4338015350,1234.0
2021-08-18,10347.16,10425,10445,10335,10345,305876,3178512380,1225.09
2021-08-19,10404.92,10375,10425,10370,10415,320764,3334386130,1231.91
2021-08-20,10454.24,10415,10450,10365,10445,355076,3699209495,1237.77
2021-08-23,10394.92,10410,10420,10365,10395,257984,2680441790,1230.75
2021-08-24,10315.08,10355,10360,10315,10320,275056,2843880840,1221.32
2021-08-25,10339.2,10310,10340,10290,10325,129361,1335322425,1224.26
2021-08-26,10354.59,10310,10370,10295,10360,208659,2158000500,1226.04
2021-08-27,10349.33,10360,10395,10335,10350,133945,1388177180,1225.41
2021-08-30,10332.68,10285,10325,10280,10325,184091,1897395260,1223.42
2021-08-31,10261.15,10325,10325,10250,10260,331552,3410300775,1214.93
2021-09-01,10247.05,10260,10295,10230,10240,307300,3150268425,1213.25
2021-09-02,10279.3,10225,10285,10220,10280,139785,1434627975,1217.03
