종목,테스트,파라미터,시작연도,방향,시대 구간,사건,구간,기준,신호,제외,표본,평균(%),중앙값(%),승률(%),최고(%),최악(%),표준편차(%)
QQQ,테스트 B(연속 등락),N=7,2003,연속 하락,전체,6,1개월,익일시가,8,0,8,-3.79,-0.72,50.0,3.67,-24.43,9.07
QQQ,테스트 B(연속 등락),N=7,2003,연속 하락,전체,6,3개월,종가,8,0,8,-0.2,4.29,62.5,9.49,-29.14,12.7
QQQ,테스트 B(연속 등락),N=7,2003,연속 하락,전체,6,3개월,익일시가,8,0,8,0.16,3.8,62.5,11.19,-29.82,13.0
QQQ,테스트 B(연속 등락),N=7,2003,연속 하락,전체,6,6개월,종가,8,0,8,5.61,9.19,75.0,21.41,-34.63,18.08
QQQ,테스트 B(연속 등락),N=7,2003,연속 하락,전체,6,6개월,익일시가,8,0,8,6.02,9.5,75.0,23.3,-35.25,18.5
QQQ,테스트 B(연속 등락),N=7,2003,연속 하락,전체,6,1년,종가,8,0,8,20.74,20.64,87.5,34.77,-3.2,11.61
QQQ,테스트 B(연속 등락),N=7,2003,연속 하락,전체,6,1년,익일시가,8,0,8,21.23,21.33,87.5,39.19,-4.13,12.82
QQQ,테스트 B(연속 등락),N=8,2003,연속 상승,전체,22,1일,종가,24,0,24,0.19,0.08,58.33,1.75,-2.76,0.91
QQQ,테스트 B(연속 등락),N=8,2003,연속 상승,전체,22,1일,익일시가,24,0,24,0.14,0.22,54.17,1.37,-2.42,0.79
QQQ,테스트 B(연속 등락),N=8,2003,연속 상승,전체,22,1주,종가,24,0,24,1.18,1.05,70.83,6.18,-3.55,2.03
QQQ,테스트 B(연속 등락),N=8,2003,연속 상승,전체,22,1주,익일시가,24,0,24,1.13,0.84,79.17,6.46,-2.71,1.89
QQQ,테스트 B(연속 등락),N=8,2003,연속 상승,전체,22,1개월,종가,24,0,24,2.02,2.47,66.67,16.73,-9.06,4.67
QQQ,테스트 B(연속 등락),N=8,2003,연속 상승,전체,22,1개월,익일시가,24,0,24,1.97,2.11,66.67,17.03,-8.27,4.57
QQQ,테스트 B(연속 등락),N=8,2003,연속 상승,전체,22,3개월,종가,24,0,24,3.03,2.59,66.67,16.47,-13.25,8.35
QQQ,테스트 B(연속 등락),N=8,2003,연속 상승,전체,22,3개월,익일시가,24,0,24,2.98,2.86,66.67,16.78,-13.37,8.31
QQQ,테스트 B(연속 등락),N=8,2003,연속 상승,전체,22,6개월,종가,24,1,23,8.74,10.62,73.91,24.04,-20.39,10.3
QQQ,테스트 B(연속 등락),N=8,2003,연속 상승,전체,22,6개월,익일시가,24,1,23,8.68,10.6,73.91,24.47,-20.66,10.26
QQQ,테스트 B(연속 등락),N=8,2003,연속 상승,전체,22,1년,종가,24,2,22,17.15,18.9,90.91,45.92,-33.75,15.96
QQQ,테스트 B(연속 등락),N=8,2003,연속 상승,전체,22,1년,익일시가,24,2,22,17.09,18.7,90.91,45.72,-33.97,15.9
QQQ,테스트 B(연속 등락),N=8,2003,연속 하락,전체,5,1일,종가,6,0,6,1.8,0.21,50.0,12.16,-1.52,5.18
QQQ,테스트 B(연속 등락),N=8,2003,연속 하락,전체,5,1일,익일시가,6,0,6,0.85,0.14,50.0,6.91,-1.6,3.1
QQQ,테스트 B(연속 등락),N=8,2003,연속 하락,전체,5,1주,종가,6,0,6,1.65,1.43,100.0,3.13,0.79,0.89
QQQ,테스트 B(연속 등락),N=8,2003,연속 하락,전체,5,1주,익일시가,6,0,6,0.77,1.13,83.33,1.93,-1.7,1.37
QQQ,테스트 B(연속 등락),N=8,2003,연속 하락,전체,5,1개월,종가,6,0,6,0.66,0.24,50.0,5.4,-2.61,3.41
QQQ,테스트 B(연속 등락),N=8,2003,연속 하락,전체,5,1개월,익일시가,6,0,6,-0.18,-0.16,50.0,5.74,-6.36,4.57
QQQ,테스트 B(연속 등락),N=8,2003,연속 하락,전체,5,3개월,종가,6,0,6,5.75,8.43,66.67,13.83,-5.75,7.54
QQQ,테스트 B(연속 등락),N=8,2003,연속 하락,전체,5,3개월,익일시가,6,0,6,4.95,8.14,66.67,14.2,-10.16,9.07
QQQ,테스트 B(연속 등락),N=8,2003,연속 하락,전체,5,6개월,종가,6,0,6,13.83,15.62,100.0,26.05,1.12,9.83
QQQ,테스트 B(연속 등락),N=8,2003,연속 하락,전체,5,6개월,익일시가,6,0,6,12.96,15.23,83.33,26.46,-1.13,11.14
QQQ,테스트 B(연속 등락),N=8,2003,연속 하락,전체,5,1년,종가,6,0,6,27.94,28.21,100.0,35.92,20.38,6.62
QQQ,테스트 B(연속 등락),N=8,2003,연속 하락,전체,5,1년,익일시가,6,0,6,26.81,28.16,100.0,34.72,19.92,5.83
QQQ,테스트 B(연속 등락),N=9,2003,연속 상승,전체,14,1일,종가,14,0,14,0.25,0.08,64.29,1.82,-0.77,0.58
QQQ,테스트 B(연속 등락),N=9,2003,연속 상승,전체,14,1일,익일시가,14,0,14,0.1,0.05,50.0,1.35,-0.96,0.53
QQQ,테스트 B(연속 등락),N=9,2003,연속 상승,전체,14,1주,종가,14,0,14,1.36,0.93,85.71,4.76,-1.92,1.95
QQQ,테스트 B(연속 등락),N=9,2003,연속 상승,전체,14,1주,익일시가,14,0,14,1.22,1.0,85.71,4.28,-2.36,1.86
QQQ,테스트 B(연속 등락),N=9,2003,연속 상승,전체,14,1개월,종가,14,0,14,2.92,2.39,78.57,14.55,-3.02,4.25
QQQ,테스트 B(연속 등락),N=9,2003,연속 상승,전체,14,1개월,익일시가,14,0,14,2.77,2.16,78.57,14.03,-3.46,4.18
QQQ,테스트 B(연속 등락),N=9,2003,연속 상승,전체,14,3개월,종가,14,0,14,4.08,4.07,78.57,17.19,-13.93,9.41
QQQ,테스트 B(연속 등락),N=9,2003,연속 상승,전체,14,3개월,익일시가,14,0,14,3.92,4.12,78.57,16.97,-14.01,9.31
QQQ,테스트 B(연속 등락),N=9,2003,연속 상승,전체,14,6개월,종가,14,1,13,8.52,12.75,76.92,22.86,-22.34,12.45
QQQ,테스트 B(연속 등락),N=9,2003,연속 상승,전체,14,6개월,익일시가,14,1,13,8.38,13.05,76.92,22.38,-22.7,12.4
QQQ,테스트 B(연속 등락),N=9,2003,연속 상승,전체,14,1년,종가,14,2,12,18.5,22.62,83.33,46.24,-33.53,20.96
QQQ,테스트 B(연속 등락),N=9,2003,연속 상승,전체,14,1년,익일시가,14,2,12,18.37,22.61,83.33,46.11,-33.84,20.93
QQQ,테스트 B(연속 등락),N=9,2003,연속 하락,전체,3,1일,종가,3,0,3,1.63,2.38,66.67,2.8,-0.28,1.67
QQQ,테스트 B(연속 등락),N=9,2003,연속 하락,전체,3,1일,익일시가,3,0,3,0.92,0.74,66.67,2.59,-0.58,1.6
QQQ,테스트 B(연속 등락),N=9,2003,연속 하락,전체,3,1주,종가,3,0,3,2.48,2.07,100.0,3.49,1.89,0.87
QQQ,테스트 B(연속 등락),N=9,2003,연속 하락,전체,3,1주,익일시가,3,0,3,1.77,1.87,100.0,3.17,0.27,1.46
QQQ,테스트 B(연속 등락),N=9,2003,연속 하락,전체,3,1개월,종가,3,0,3,5.25,5.64,100.0,7.26,2.84,2.23
QQQ,테스트 B(연속 등락),N=9,2003,연속 하락,전체,3,1개월,익일시가,3,0,3,4.52,5.43,100.0,6.93,1.2,2.97
QQQ,테스트 B(연속 등락),N=9,2003,연속 하락,전체,3,3개월,종가,3,0,3,12.96,12.35,100.0,15.41,11.12,2.21
QQQ,테스트 B(연속 등락),N=9,2003,연속 하락,전체,3,3개월,익일시가,3,0,3,12.18,12.13,100.0,15.06,9.35,2.85
QQQ,테스트 B(연속 등락),N=9,2003,연속 하락,전체,3,6개월,종가,3,0,3,18.29,21.71,100.0,28.28,4.88,12.07
QQQ,테스트 B(연속 등락),N=9,2003,연속 하락,전체,3,6개월,익일시가,3,0,3,17.45,19.77,100.0,27.89,4.68,11.78
QQQ,테스트 B(연속 등락),N=9,2003,연속 하락,전체,3,1년,종가,3,0,3,29.4,31.82,100.0,35.32,21.07,7.43
QQQ,테스트 B(연속 등락),N=9,2003,연속 하락,전체,3,1년,익일시가,3,0,3,28.47,31.42,100.0,33.16,20.83,6.68
QQQ,테스트 B(연속 등락),N=10,2003,연속 상승,전체,9,1일,종가,9,0,9,0.4,0.34,66.67,1.4,-0.25,0.56
QQQ,테스트 B(연속 등락),N=10,2003,연속 상승,전체,9,1일,익일시가,9,0,9,0.42,0.5,66.67,1.32,-0.29,0.52
QQQ,테스트 B(연속 등락),N=10,2003,연속 상승,전체,9,1주,종가,9,0,9,1.01,1.01,66.67,3.12,-1.04,1.56
QQQ,테스트 B(연속 등락),N=10,2003,연속 상승,전체,9,1주,익일시가,9,0,9,1.02,0.69,77.78,3.22,-0.97,1.49
QQQ,테스트 B(연속 등락),N=10,2003,연속 상승,전체,9,1개월,종가,9,0,9,2.79,2.92,66.67,13.7,-2.89,4.84
QQQ,테스트 B(연속 등락),N=10,2003,연속 상승,전체,9,1개월,익일시가,9,0,9,2.81,2.75,66.67,13.61,-2.75,4.75
QQQ,테스트 B(연속 등락),N=10,2003,연속 상승,전체,9,3개월,종가,9,0,9,1.66,1.18,66.67,14.18,-10.91,9.04
QQQ,테스트 B(연속 등락),N=10,2003,연속 상승,전체,9,3개월,익일시가,9,0,9,1.68,1.34,66.67,14.09,-10.9,9.07
QQQ,테스트 B(연속 등락),N=10,2003,연속 상승,전체,9,6개월,종가,9,1,8,5.48,12.5,62.5,20.27,-25.45,16.33
QQQ,테스트 B(연속 등락),N=10,2003,연속 상승,전체,9,6개월,익일시가,9,1,8,5.51,12.8,62.5,20.18,-25.45,16.36
QQQ,테스트 B(연속 등락),N=10,2003,연속 상승,전체,9,1년,종가,9,1,8,15.75,21.36,75.0,45.43,-32.87,24.4
QQQ,테스트 B(연속 등락),N=10,2003,연속 상승,전체,9,1년,익일시가,9,1,8,15.78,21.4,75.0,45.2,-32.86,24.39
QQQ,테스트 B(연속 등락),N=10,2003,연속 하락,전체,1,1일,종가,1,0,1,-0.28,-0.28,0.0,-0.28,-0.28,
QQQ,테스트 B(연속 등락),N=10,2003,연속 하락,전체,1,1일,익일시가,1,0,1,-0.45,-0.45,0.0,-0.45,-0.45,
QQQ,테스트 B(연속 등락),N=10,2003,연속 하락,전체,1,1주,종가,1,0,1,4.77,4.77,100.0,4.77,4.77,
QQQ,테스트 B(연속 등락),N=10,2003,연속 하락,전체,1,1주,익일시가,1,0,1,4.59,4.59,100.0,4.59,4.59,
QQQ,테스트 B(연속 등락),N=10,2003,연속 하락,전체,1,1개월,종가,1,0,1,9.58,9.58,100.0,9.58,9.58,
QQQ,테스트 B(연속 등락),N=10,2003,연속 하락,전체,1,1개월,익일시가,1,0,1,9.4,9.4,100.0,9.4,9.4,
QQQ,테스트 B(연속 등락),N=10,2003,연속 하락,전체,1,3개월,종가,1,0,1,15.21,15.21,100.0,15.21,15.21,
QQQ,테스트 B(연속 등락),N=10,2003,연속 하락,전체,1,3개월,익일시가,1,0,1,15.03,15.03,100.0,15.03,15.03,
QQQ,테스트 B(연속 등락),N=10,2003,연속 하락,전체,1,6개월,종가,1,0,1,28.34,28.34,100.0,28.34,28.34,
QQQ,테스트 B(연속 등락),N=10,2003,연속 하락,전체,1,6개월,익일시가,1,0,1,28.13,28.13,100.0,28.13,28.13,
QQQ,테스트 B(연속 등락),N=10,2003,연속 하락,전체,1,1년,종가,1,0,1,33.95,33.95,100.0,33.95,33.95,
QQQ,테스트 B(연속 등락),N=10,2003,연속 하락,전체,1,1년,익일시가,1,0,1,33.73,33.73,100.0,33.73,33.73,
QQQ,테스트 A(역대급 등락),K=5,2005,폭등,전체,2,1일,종가,3,0,3,-2.94,-4.25,0.0,-0.25,-4.33,2.33
QQQ,테스트 A(역대급 등락),K=5,2005,폭등,전체,2,1일,익일시가,3,0,3,-3.02,-1.63,0.0,-0.41,-7.03,3.52
QQQ,테스트 A(역대급 등락),K=5,2005,폭등,전체,2,1주,종가,3,0,3,-1.41,-4.68,33.33,5.93,-5.49,6.38
QQQ,테스트 A(역대급 등락),K=5,2005,폭등,전체,2,1주,익일시가,3,0,3,-1.49,-2.07,33.33,5.77,-8.16,6.98
QQQ,테스트 A(역대급 등락),K=5,2005,폭등,전체,2,1개월,종가,3,0,3,-5.83,-7.88,33.33,4.71,-14.32,9.68
QQQ,테스트 A(역대급 등락),K=5,2005,폭등,전체,2,1개월,익일시가,3,0,3,-5.72,-8.02,33.33,7.59,-16.74,12.32
QQQ,테스트 A(역대급 등락),K=5,2005,폭등,전체,2,3개월,종가,3,0,3,-1.39,-7.16,33.33,18.93,-15.94,18.14
QQQ,테스트 A(역대급 등락),K=5,2005,폭등,전체,2,3개월,익일시가,3,0,3,-1.14,-7.3,33.33,22.19,-18.31,20.94
QQQ,테스트 A(역대급 등락),K=5,2005,폭등,전체,2,6개월,종가,3,0,3,10.29,7.6,66.67,31.05,-7.77,19.55
QQQ,테스트 A(역대급 등락),K=5,2005,폭등,전체,2,6개월,익일시가,3,0,3,10.57,7.43,66.67,34.65,-10.37,22.67
QQQ,테스트 A(역대급 등락),K=5,2005,폭등,전체,2,1년,종가,3,0,3,27.87,29.91,100.0,32.49,21.21,5.91
QQQ,테스트 A(역대급 등락),K=5,2005,폭등,전체,2,1년,익일시가,3,0,3,27.87,29.71,100.0,36.12,17.79,9.3
QQQ,테스트 A(역대급 등락),K=5,2005,폭락,전체,2,1일,종가,3,0,3,7.16,7.58,100.0,8.47,5.42,1.57
QQQ,테스트 A(역대급 등락),K=5,2005,폭락,전체,2,1일,익일시가,3,0,3,3.77,3.8,100.0,4.71,2.82,0.94
QQQ,테스트 A(역대급 등락),K=5,2005,폭락,전체,2,1주,종가,3,0,3,0.3,0.19,100.0,0.69,0.03,0.34
QQQ,테스트 A(역대급 등락),K=5,2005,폭락,전체,2,1주,익일시가,3,0,3,-2.84,-2.86,0.0,-0.65,-5.03,2.19
QQQ,테스트 A(역대급 등락),K=5,2005,폭락,전체,2,1개월,종가,3,0,3,12.58,14.5,66.67,23.7,-0.46,12.19
QQQ,테스트 A(역대급 등락),K=5,2005,폭락,전체,2,1개월,익일시가,3,0,3,8.92,8.53,66.67,19.35,-1.14,10.25
QQQ,테스트 A(역대급 등락),K=5,2005,폭락,전체,2,3개월,종가,3,0,3,22.7,31.98,66.67,41.02,-4.9,24.33
QQQ,테스트 A(역대급 등락),K=5,2005,폭락,전체,2,3개월,익일시가,3,0,3,18.54,25.1,66.67,36.06,-5.55,21.57
QQQ,테스트 A(역대급 등락),K=5,2005,폭락,전체,2,6개월,종가,3,0,3,41.66,53.59,100.0,62.53,8.86,28.76
QQQ,테스트 A(역대급 등락),K=5,2005,폭락,전체,2,6개월,익일시가,3,0,3,36.84,45.58,100.0,56.81,8.11,25.5
QQQ,테스트 A(역대급 등락),K=5,2005,폭락,전체,2,1년,종가,3,0,3,69.33,77.9,100.0,89.36,40.72,25.43
QQQ,테스트 A(역대급 등락),K=5,2005,폭락,전체,2,1년,익일시가,3,0,3,63.7,68.63,100.0,82.7,39.76,21.89
QQQ,테스트 A(역대급 등락),K=10,2005,폭등,전체,2,1일,종가,3,0,3,-2.94,-4.25,0.0,-0.25,-4.33,2.33
QQQ,테스트 A(역대급 등락),K=10,2005,폭등,전체,2,1일,익일시가,3,0,3,-3.02,-1.63,0.0,-0.41,-7.03,3.52
QQQ,테스트 A(역대급 등락),K=10,2005,폭등,전체,2,1주,종가,3,0,3,-1.41,-4.68,33.33,5.93,-5.49,6.38
QQQ,테스트 A(역대급 등락),K=10,2005,폭등,전체,2,1주,익일시가,3,0,3,-1.49,-2.07,33.33,5.77,-8.16,6.98
QQQ,테스트 A(역대급 등락),K=10,2005,폭등,전체,2,1개월,종가,3,0,3,-5.83,-7.88,33.33,4.71,-14.32,9.68
QQQ,테스트 A(역대급 등락),K=10,2005,폭등,전체,2,1개월,익일시가,3,0,3,-5.72,-8.02,33.33,7.59,-16.74,12.32
QQQ,테스트 A(역대급 등락),K=10,2005,폭등,전체,2,3개월,종가,3,0,3,-1.39,-7.16,33.33,18.93,-15.94,18.14
QQQ,테스트 A(역대급 등락),K=10,2005,폭등,전체,2,3개월,익일시가,3,0,3,-1.14,-7.3,33.33,22.19,-18.31,20.94
QQQ,테스트 A(역대급 등락),K=10,2005,폭등,전체,2,6개월,종가,3,0,3,10.29,7.6,66.67,31.05,-7.77,19.55
QQQ,테스트 A(역대급 등락),K=10,2005,폭등,전체,2,6개월,익일시가,3,0,3,10.57,7.43,66.67,34.65,-10.37,22.67
QQQ,테스트 A(역대급 등락),K=10,2005,폭등,전체,2,1년,종가,3,0,3,27.87,29.91,100.0,32.49,21.21,5.91
QQQ,테스트 A(역대급 등락),K=10,2005,폭등,전체,2,1년,익일시가,3,0,3,27.87,29.71,100.0,36.12,17.79,9.3
QQQ,테스트 A(역대급 등락),K=10,2005,폭락,전체,2,1일,종가,4,0,4,6.09,6.5,100.0,8.47,2.88,2.49
QQQ,테스트 A(역대급 등락),K=10,2005,폭락,전체,2,1일,익일시가,4,0,4,3.62,3.48,100.0,4.71,2.82,0.83
QQQ,테스트 A(역대급 등락),K=10,2005,폭락,전체,2,1주,종가,4,0,4,-1.73,0.11,75.0,0.69,-7.83,4.07
QQQ,테스트 A(역대급 등락),K=10,2005,폭락,전체,2,1주,익일시가,4,0,4,-4.03,-3.94,0.0,-0.65,-7.58,2.97
QQQ,테스트 A(역대급 등락),K=10,2005,폭락,전체,2,1개월,종가,4,0,4,5.5,7.02,50.0,23.7,-15.76,17.32
QQQ,테스트 A(역대급 등락),K=10,2005,폭락,전체,2,1개월,익일시가,4,0,4,2.8,3.7,50.0,19.35,-15.54,14.82
QQQ,테스트 A(역대급 등락),K=10,2005,폭락,전체,2,3개월,종가,4,0,4,11.12,13.54,50.0,41.02,-23.61,30.51
QQQ,테스트 A(역대급 등락),K=10,2005,폭락,전체,2,3개월,익일시가,4,0,4,8.05,9.77,50.0,36.06,-23.41,27.39
QQQ,테스트 A(역대급 등락),K=10,2005,폭락,전체,2,6개월,종가,4,0,4,26.29,31.22,75.0,62.53,-19.83,38.68
QQQ,테스트 A(역대급 등락),K=10,2005,폭락,전체,2,6개월,익일시가,4,0,4,22.72,26.85,75.0,56.81,-19.62,35.08
QQQ,테스트 A(역대급 등락),K=10,2005,폭락,전체,2,1년,종가,4,0,4,54.9,59.31,100.0,89.36,11.63,35.54
QQQ,테스트 A(역대급 등락),K=10,2005,폭락,전체,2,1년,익일시가,4,0,4,50.75,54.2,100.0,82.7,11.93,31.45
QQQ,테스트 A(역대급 등락),K=20,2005,폭등,전체,4,1일,종가,7,0,7,-3.25,-3.04,14.29,1.84,-11.98,4.47
QQQ,테스트 A(역대급 등락),K=20,2005,폭등,전체,4,1일,익일시가,7,0,7,-1.17,-1.15,28.57,2.91,-7.03,3.26
QQQ,테스트 A(역대급 등락),K=20,2005,폭등,전체,4,1주,종가,7,0,7,-1.47,0.73,57.14,5.93,-11.25,5.97
QQQ,테스트 A(역대급 등락),K=20,2005,폭등,전체,4,1주,익일시가,7,0,7,0.66,0.8,57.14,7.02,-8.16,5.25
QQQ,테스트 A(역대급 등락),K=20,2005,폭등,전체,4,1개월,종가,7,0,7,3.62,4.71,71.43,17.08,-14.32,11.6
QQQ,테스트 A(역대급 등락),K=20,2005,폭등,전체,4,1개월,익일시가,7,0,7,6.28,7.59,71.43,24.26,-16.74,15.19
QQQ,테스트 A(역대급 등락),K=20,2005,폭등,전체,4,3개월,종가,7,0,7,13.57,18.93,71.43,35.49,-15.94,19.65
QQQ,테스트 A(역대급 등락),K=20,2005,폭등,전체,4,3개월,익일시가,7,0,7,16.6,22.19,71.43,41.51,-18.31,23.13
QQQ,테스트 A(역대급 등락),K=20,2005,폭등,전체,4,6개월,종가,7,0,7,26.95,31.05,85.71,53.21,-7.77,22.59
QQQ,테스트 A(역대급 등락),K=20,2005,폭등,전체,4,6개월,익일시가,7,0,7,30.43,34.65,85.71,62.61,-10.37,27.03
QQQ,테스트 A(역대급 등락),K=20,2005,폭등,전체,4,1년,종가,7,0,7,47.05,33.41,100.0,76.73,21.21,22.76
QQQ,테스트 A(역대급 등락),K=20,2005,폭등,전체,4,1년,익일시가,7,0,7,50.98,36.12,100.0,87.58,17.79,28.22
QQQ,테스트 A(역대급 등락),K=20,2005,폭락,전체,3,1일,종가,7,0,7,4.62,5.42,85.71,8.47,-0.8,3.13
QQQ,테스트 A(역대급 등락),K=20,2005,폭락,전체,3,1일,익일시가,7,0,7,2.76,2.82,100.0,4.71,1.38,1.24
QQQ,테스트 A(역대급 등락),K=20,2005,폭락,전체,3,1주,종가,7,0,7,-0.69,0.19,71.43,11.7,-12.54,7.76
QQQ,테스트 A(역대급 등락),K=20,2005,폭락,전체,3,1주,익일시가,7,0,7,-2.37,-2.86,28.57,10.18,-15.82,8.5
QQQ,테스트 A(역대급 등락),K=20,2005,폭락,전체,3,1개월,종가,7,0,7,4.55,1.46,57.14,23.7,-15.76,12.85
QQQ,테스트 A(역대급 등락),K=20,2005,폭락,전체,3,1개월,익일시가,7,0,7,2.56,0.13,57.14,19.35,-15.54,11.03
QQQ,테스트 A(역대급 등락),K=20,2005,폭락,전체,3,3개월,종가,7,0,7,9.14,1.49,57.14,41.02,-23.61,23.68
QQQ,테스트 A(역대급 등락),K=20,2005,폭락,전체,3,3개월,익일시가,7,0,7,6.81,0.11,57.14,36.06,-23.41,20.86
QQQ,테스트 A(역대급 등락),K=20,2005,폭락,전체,3,6개월,종가,7,0,7,26.34,34.91,71.43,62.53,-19.83,31.04
QQQ,테스트 A(역대급 등락),K=20,2005,폭락,전체,3,6개월,익일시가,7,0,7,23.57,33.08,71.43,56.81,-19.62,27.82
QQQ,테스트 A(역대급 등락),K=20,2005,폭락,전체,3,1년,종가,7,0,7,53.27,61.06,100.0,89.36,11.63,27.57
QQQ,테스트 A(역대급 등락),K=20,2005,폭락,전체,3,1년,익일시가,7,0,7,50.13,55.02,100.0,82.7,11.93,24.01
QQQ,테스트 B(연속 등락),N=3,2005,연속 상승,전체,59,1일,종가,405,0,405,0.06,0.1,54.81,4.35,-5.18,1.1
QQQ,테스트 B(연속 등락),N=3,2005,연속 상승,전체,59,1일,익일시가,405,0,405,0.01,0.06,53.09,3.7,-3.74,0.87
QQQ,테스트 B(연속 등락),N=3,2005,연속 상승,전체,59,1주,종가,405,0,405,0.13,0.47,59.26,7.56,-13.58,2.52
QQQ,테스트 B(연속 등락),N=3,2005,연속 상승,전체,59,1주,익일시가,405,0,405,0.09,0.35,58.02,8.08,-12.16,2.39
QQQ,테스트 B(연속 등락),N=3,2005,연속 상승,전체,59,1개월,종가,405,1,404,1.3,1.83,67.33,15.03,-25.03,5.14
QQQ,테스트 B(연속 등락),N=3,2005,연속 상승,전체,59,1개월,익일시가,405,1,404,1.26,1.82,68.81,15.64,-24.87,5.1
QQQ,테스트 B(연속 등락),N=3,2005,연속 상승,전체,59,3개월,종가,405,5,400,3.75,4.4,71.75,28.43,-35.63,8.46
QQQ,테스트 B(연속 등락),N=3,2005,연속 상승,전체,59,3개월,익일시가,405,5,400,3.71,4.52,71.25,28.47,-35.52,8.44
QQQ,테스트 B(연속 등락),N=3,2005,연속 상승,전체,59,6개월,종가,405,7,398,7.71,8.83,79.15,44.68,-43.31,11.68
QQQ,테스트 B(연속 등락),N=3,2005,연속 상승,전체,59,6개월,익일시가,405,7,398,7.66,8.78,79.4,44.73,-43.52,11.65
QQQ,테스트 B(연속 등락),N=3,2005,연속 상승,전체,59,1년,종가,405,16,389,15.77,16.94,86.12,67.76,-44.37,18.32
QQQ,테스트 B(연속 등락),N=3,2005,연속 상승,전체,59,1년,익일시가,405,16,389,15.72,16.66,85.86,65.25,-44.25,18.26
QQQ,테스트 B(연속 등락),N=3,2005,연속 하락,전체,95,1일,종가,267,1,266,0.31,0.32,59.77,6.18,-5.22,1.64
QQQ,테스트 B(연속 등락),N=3,2005,연속 하락,전체,95,1일,익일시가,267,1,266,0.16,0.13,54.14,6.47,-5.42,1.38
QQQ,테스트 B(연속 등락),N=3,2005,연속 하락,전체,95,1주,종가,267,1,266,0.55,0.61,59.4,10.03,-13.43,3.37
QQQ,테스트 B(연속 등락),N=3,2005,연속 하락,전체,95,1주,익일시가,267,1,266,0.41,0.45,56.02,16.33,-15.82,3.38
QQQ,테스트 B(연속 등락),N=3,2005,연속 하락,전체,95,1개월,종가,267,2,265,1.57,2.23,63.02,22.07,-18.55,6.0
QQQ,테스트 B(연속 등락),N=3,2005,연속 하락,전체,95,1개월,익일시가,267,2,265,1.43,2.24,61.89,19.7,-18.08,5.93
QQQ,테스트 B(연속 등락),N=3,2005,연속 하락,전체,95,3개월,종가,267,6,261,4.22,5.05,71.65,42.46,-39.65,10.21
QQQ,테스트 B(연속 등락),N=3,2005,연속 하락,전체,95,3개월,익일시가,267,6,261,4.09,4.75,72.8,39.7,-40.07,10.09
QQQ,테스트 B(연속 등락),N=3,2005,연속 하락,전체,95,6개월,종가,267,9,258,7.43,9.28,74.42,56.8,-41.25,14.45
QQQ,테스트 B(연속 등락),N=3,2005,연속 하락,전체,95,6개월,익일시가,267,9,258,7.32,9.08,74.03,53.75,-41.33,14.43
QQQ,테스트 B(연속 등락),N=3,2005,연속 하락,전체,95,1년,종가,267,15,252,14.78,17.07,84.13,81.78,-43.52,21.02
QQQ,테스트 B(연속 등락),N=3,2005,연속 하락,전체,95,1년,익일시가,267,15,252,14.67,16.88,84.13,78.25,-44.1,21.04
QQQ,테스트 B(연속 등락),N=4,2005,연속 상승,전체,91,1일,종가,222,0,222,-0.01,0.09,56.76,2.62,-5.48,1.05
QQQ,테스트 B(연속 등락),N=4,2005,연속 상승,전체,91,1일,익일시가,222,0,222,-0.0,0.09,54.05,2.25,-3.59,0.79
QQQ,테스트 B(연속 등락),N=4,2005,연속 상승,전체,91,1주,종가,222,0,222,0.08,0.42,57.21,6.55,-10.05,2.22
QQQ,테스트 B(연속 등락),N=4,2005,연속 상승,전체,91,1주,익일시가,222,0,222,0.09,0.31,56.31,6.67,-8.64,2.13
QQQ,테스트 B(연속 등락),N=4,2005,연속 상승,전체,91,1개월,종가,222,1,221,1.42,2.3,69.68,15.82,-15.91,5.11
QQQ,테스트 B(연속 등락),N=4,2005,연속 상승,전체,91,1개월,익일시가,222,1,221,1.43,2.09,70.59,16.39,-16.1,5.05
QQQ,테스트 B(연속 등락),N=4,2005,연속 상승,전체,91,3개월,종가,222,3,219,4.06,4.42,73.97,27.52,-21.85,8.19
QQQ,테스트 B(연속 등락),N=4,2005,연속 상승,전체,91,3개월,익일시가,222,3,219,4.07,4.42,74.43,26.91,-21.56,8.17
QQQ,테스트 B(연속 등락),N=4,2005,연속 상승,전체,91,6개월,종가,222,4,218,7.71,8.93,78.44,44.47,-41.31,11.79
QQQ,테스트 B(연속 등락),N=4,2005,연속 상승,전체,91,6개월,익일시가,222,4,218,7.72,8.65,77.98,43.52,-41.21,11.77
QQQ,테스트 B(연속 등락),N=4,2005,연속 상승,전체,91,1년,종가,222,10,212,15.3,17.7,84.43,64.37,-44.5,19.19
QQQ,테스트 B(연속 등락),N=4,2005,연속 상승,전체,91,1년,익일시가,222,10,212,15.32,17.58,84.43,63.29,-44.31,19.21
QQQ,테스트 B(연속 등락),N=4,2005,연속 하락,전체,72,1일,종가,106,0,106,0.04,0.16,55.66,6.24,-6.34,1.71
QQQ,테스트 B(연속 등락),N=4,2005,연속 하락,전체,72,1일,익일시가,106,0,106,0.04,-0.01,49.06,5.09,-7.09,1.43
