종목,조합,월,방향,손절선(%),진입일,진입가,청산일,보유일,청산가,수익률(%),보유 중 최악(%),청산 사유
SPY,만기→말일,9,아래,-5.0,2003-09-19,103.67,2003-09-30,7,99.95,3.59,0.37,기한청산
SPY,만기→말일,9,아래,-5.0,2004-09-17,113.15,2004-09-30,9,111.76,1.23,-0.28,기한청산
SPY,만기→말일,9,아래,-5.0,2005-09-16,123.5,2005-09-30,10,123.04,0.37,-0.09,기한청산
SPY,만기→말일,9,아래,-5.0,2006-09-15,131.96,2006-09-29,10,133.58,-1.23,-1.54,기한청산
SPY,만기→말일,9,아래,-5.0,2007-09-21,151.97,2007-09-28,5,152.58,-0.4,-0.8,기한청산
SPY,만기→말일,9,아래,-5.0,2008-09-19,124.12,2008-09-30,7,115.99,6.55,-0.51,기한청산
SPY,만기→말일,9,아래,-5.0,2009-09-18,106.72,2009-09-30,8,105.59,1.06,-1.23,기한청산
SPY,만기→말일,9,아래,-5.0,2010-09-17,112.49,2010-09-30,9,114.13,-1.46,-2.93,기한청산
SPY,만기→말일,9,아래,-5.0,2011-09-16,121.52,2011-09-30,10,113.15,6.89,-0.39,기한청산
SPY,만기→말일,9,아래,-5.0,2012-09-21,145.87,2012-09-28,5,143.97,1.3,-0.25,기한청산
SPY,만기→말일,9,아래,-5.0,2013-09-20,170.72,2013-09-30,6,168.01,1.59,0.04,기한청산
SPY,만기→말일,9,아래,-5.0,2014-09-19,200.7,2014-09-30,7,197.02,1.83,0.16,기한청산
SPY,만기→말일,9,아래,-5.0,2015-09-18,195.45,2015-09-30,8,191.63,1.95,-1.14,기한청산
SPY,만기→말일,9,아래,-5.0,2016-09-16,213.37,2016-09-30,10,216.3,-1.37,-1.95,기한청산
SPY,만기→말일,9,아래,-5.0,2017-09-15,249.19,2017-09-29,10,251.23,-0.82,-0.85,기한청산
SPY,만기→말일,9,아래,-5.0,2018-09-21,291.99,2018-09-28,5,290.72,0.43,-0.09,기한청산
SPY,만기→말일,9,아래,-5.0,2019-09-20,298.28,2019-09-30,6,296.77,0.51,-0.52,기한청산
SPY,만기→말일,9,아래,-5.0,2020-09-18,330.65,2020-09-30,8,334.89,-1.28,-2.31,기한청산
SPY,만기→말일,9,아래,-5.0,2021-09-17,441.4,2021-09-30,9,429.14,2.78,-0.79,기한청산
SPY,만기→말일,9,아래,-5.0,2022-09-16,385.56,2022-09-30,10,357.18,7.36,-0.97,기한청산
SPY,만기→말일,9,아래,-5.0,2023-09-15,443.37,2023-09-29,10,427.48,3.58,-0.36,기한청산
SPY,만기→말일,9,아래,-5.0,2024-09-20,568.25,2024-09-30,6,573.76,-0.97,-1.14,기한청산
SPY,만기→말일,9,아래,-5.0,2025-09-19,663.7,2025-09-30,7,666.18,-0.37,-0.55,기한청산
SPY,만기→말일,9,아래,무손절,1993-09-17,45.8125,1993-09-30,9,45.9375,-0.27,-1.09,기한청산
SPY,만기→말일,9,아래,무손절,1994-09-16,47.0156,1994-09-30,10,46.1719,1.79,-0.66,기한청산
SPY,만기→말일,9,아래,무손절,1995-09-15,58.4375,1995-09-29,10,58.4844,-0.08,-0.8,기한청산
SPY,만기→말일,9,아래,무손절,1996-09-20,68.6406,1996-09-30,6,68.625,0.02,-0.89,기한청산
SPY,만기→말일,9,아래,무손절,1997-09-19,95.0312,1997-09-30,7,94.375,0.69,-1.23,기한청산
SPY,만기→말일,9,아래,무손절,1998-09-18,102.0938,1998-09-30,8,101.75,0.34,-4.81,기한청산
SPY,만기→말일,9,아래,무손절,1999-09-17,133.75,1999-09-30,9,128.75,3.74,-0.19,기한청산
SPY,만기→말일,9,아래,무손절,2000-09-15,146.0,2000-09-29,10,143.625,1.63,-0.66,기한청산
SPY,만기→말일,9,아래,무손절,2001-09-21,97.28,2001-09-28,5,104.44,-7.36,-12.69,기한청산
SPY,만기→말일,9,아래,무손절,2002-09-20,84.35,2002-09-30,6,81.79,3.03,-1.92,기한청산
SPY,만기→말일,9,아래,무손절,2003-09-19,103.67,2003-09-30,7,99.95,3.59,0.37,기한청산
SPY,만기→말일,9,아래,무손절,2004-09-17,113.15,2004-09-30,9,111.76,1.23,-0.28,기한청산
SPY,만기→말일,9,아래,무손절,2005-09-16,123.5,2005-09-30,10,123.04,0.37,-0.09,기한청산
SPY,만기→말일,9,아래,무손절,2006-09-15,131.96,2006-09-29,10,133.58,-1.23,-1.54,기한청산
SPY,만기→말일,9,아래,무손절,2007-09-21,151.97,2007-09-28,5,152.58,-0.4,-0.8,기한청산
SPY,만기→말일,9,아래,무손절,2008-09-19,124.12,2008-09-30,7,115.99,6.55,-0.51,기한청산
SPY,만기→말일,9,아래,무손절,2009-09-18,106.72,2009-09-30,8,105.59,1.06,-1.23,기한청산
SPY,만기→말일,9,아래,무손절,2010-09-17,112.49,2010-09-30,9,114.13,-1.46,-2.93,기한청산
SPY,만기→말일,9,아래,무손절,2011-09-16,121.52,2011-09-30,10,113.15,6.89,-0.39,기한청산
SPY,만기→말일,9,아래,무손절,2012-09-21,145.87,2012-09-28,5,143.97,1.3,-0.25,기한청산
SPY,만기→말일,9,아래,무손절,2013-09-20,170.72,2013-09-30,6,168.01,1.59,0.04,기한청산
SPY,만기→말일,9,아래,무손절,2014-09-19,200.7,2014-09-30,7,197.02,1.83,0.16,기한청산
SPY,만기→말일,9,아래,무손절,2015-09-18,195.45,2015-09-30,8,191.63,1.95,-1.14,기한청산
SPY,만기→말일,9,아래,무손절,2016-09-16,213.37,2016-09-30,10,216.3,-1.37,-1.95,기한청산
SPY,만기→말일,9,아래,무손절,2017-09-15,249.19,2017-09-29,10,251.23,-0.82,-0.85,기한청산
SPY,만기→말일,9,아래,무손절,2018-09-21,291.99,2018-09-28,5,290.72,0.43,-0.09,기한청산
SPY,만기→말일,9,아래,무손절,2019-09-20,298.28,2019-09-30,6,296.77,0.51,-0.52,기한청산
SPY,만기→말일,9,아래,무손절,2020-09-18,330.65,2020-09-30,8,334.89,-1.28,-2.31,기한청산
SPY,만기→말일,9,아래,무손절,2021-09-17,441.4,2021-09-30,9,429.14,2.78,-0.79,기한청산
SPY,만기→말일,9,아래,무손절,2022-09-16,385.56,2022-09-30,10,357.18,7.36,-0.97,기한청산
SPY,만기→말일,9,아래,무손절,2023-09-15,443.37,2023-09-29,10,427.48,3.58,-0.36,기한청산
SPY,만기→말일,9,아래,무손절,2024-09-20,568.25,2024-09-30,6,573.76,-0.97,-1.14,기한청산
SPY,만기→말일,9,아래,무손절,2025-09-19,663.7,2025-09-30,7,666.18,-0.37,-0.55,기한청산
SPY,만기→말일,12,위,-5.0,1993-12-17,46.5625,1993-12-31,9,46.5938,0.07,-0.34,기한청산
SPY,만기→말일,12,위,-5.0,1994-12-16,45.75,1994-12-30,9,45.5625,-0.41,-0.41,기한청산
SPY,만기→말일,12,위,-5.0,1995-12-15,61.8125,1995-12-29,9,61.4844,-0.53,-2.0,기한청산
SPY,만기→말일,12,위,-5.0,1996-12-20,74.8438,1996-12-31,6,73.8438,-1.34,-1.34,기한청산
SPY,만기→말일,12,위,-5.0,1997-12-19,94.7812,1997-12-31,7,97.0625,2.41,-1.62,기한청산
SPY,만기→말일,12,위,-5.0,1998-12-18,118.5,1998-12-31,8,123.3125,4.06,0.42,기한청산
SPY,만기→말일,12,위,-5.0,1999-12-17,142.6875,1999-12-31,9,146.875,2.93,-1.12,기한청산
SPY,만기→말일,12,위,-5.0,2000-12-15,130.9688,2000-12-29,9,131.1875,0.17,-4.15,기한청산
SPY,만기→말일,12,위,-5.0,2001-12-21,114.95,2001-12-31,5,114.3,-0.57,-0.63,기한청산
SPY,만기→말일,12,위,-5.0,2002-12-20,89.99,2002-12-31,6,88.23,-1.96,-3.2,기한청산
SPY,만기→말일,12,위,-5.0,2003-12-19,108.9,2003-12-31,7,111.28,2.19,-0.11,기한청산
SPY,만기→말일,12,위,-5.0,2004-12-17,119.44,2004-12-31,9,120.87,1.2,-0.23,기한청산
SPY,만기→말일,12,위,-5.0,2005-12-16,126.36,2005-12-30,9,124.51,-1.46,-1.58,기한청산
SPY,만기→말일,12,위,-5.0,2006-12-15,142.34,2006-12-29,9,141.62,-0.51,-1.17,기한청산
SPY,만기→말일,12,위,-5.0,2007-12-21,148.13,2007-12-31,5,146.21,-1.3,-1.4,기한청산
SPY,만기→말일,12,위,-5.0,2008-12-19,88.19,2008-12-31,7,90.24,2.32,-3.06,기한청산
SPY,만기→말일,12,위,-5.0,2009-12-18,110.21,2009-12-31,8,111.44,1.12,0.5,기한청산
SPY,만기→말일,12,위,-5.0,2010-12-17,124.3,2010-12-31,9,125.75,1.17,-0.26,기한청산
SPY,만기→말일,12,위,-5.0,2011-12-16,121.59,2011-12-30,9,125.5,3.22,-1.28,기한청산
SPY,만기→말일,12,위,-5.0,2012-12-21,142.79,2012-12-31,5,142.41,-0.27,-2.28,기한청산
SPY,만기→말일,12,위,-5.0,2013-12-20,181.56,2013-12-31,6,184.69,1.72,0.28,기한청산
SPY,만기→말일,12,위,-5.0,2014-12-19,206.52,2014-12-31,7,205.54,-0.47,-0.55,기한청산
SPY,만기→말일,12,위,-5.0,2015-12-18,200.02,2015-12-31,8,203.87,1.92,0.03,기한청산
SPY,만기→말일,12,위,-5.0,2016-12-16,225.04,2016-12-30,9,223.53,-0.67,-1.03,기한청산
SPY,만기→말일,12,위,-5.0,2017-12-15,266.51,2017-12-29,9,266.86,0.13,0.05,기한청산
SPY,만기→말일,12,위,-5.0,2018-12-21,240.7,2018-12-31,5,249.92,3.83,-2.88,기한청산
SPY,만기→말일,12,위,-5.0,2019-12-20,320.73,2019-12-31,6,321.86,0.35,-0.18,기한청산
SPY,만기→말일,12,위,-5.0,2020-12-18,369.18,2020-12-31,8,373.88,1.27,-1.94,기한청산
SPY,만기→말일,12,위,-5.0,2021-12-17,459.87,2021-12-31,9,474.96,3.28,-1.9,기한청산
SPY,만기→말일,12,위,-5.0,2022-12-16,383.27,2022-12-30,9,382.43,-0.22,-2.22,기한청산
SPY,만기→말일,12,위,-5.0,2023-12-15,469.33,2023-12-29,9,475.31,1.27,-0.32,기한청산
SPY,만기→말일,12,위,-5.0,2024-12-20,591.15,2024-12-31,6,586.08,-0.86,-1.14,기한청산
SPY,만기→말일,12,위,-5.0,2025-12-19,680.59,2025-12-31,7,681.92,0.2,0.0,기한청산
SPY,만기→말일,12,위,무손절,1993-12-17,46.5625,1993-12-31,9,46.5938,0.07,-0.34,기한청산
SPY,만기→말일,12,위,무손절,1994-12-16,45.75,1994-12-30,9,45.5625,-0.41,-0.41,기한청산
SPY,만기→말일,12,위,무손절,1995-12-15,61.8125,1995-12-29,9,61.4844,-0.53,-2.0,기한청산
SPY,만기→말일,12,위,무손절,1996-12-20,74.8438,1996-12-31,6,73.8438,-1.34,-1.34,기한청산
SPY,만기→말일,12,위,무손절,1997-12-19,94.7812,1997-12-31,7,97.0625,2.41,-1.62,기한청산
SPY,만기→말일,12,위,무손절,1998-12-18,118.5,1998-12-31,8,123.3125,4.06,0.42,기한청산
SPY,만기→말일,12,위,무손절,1999-12-17,142.6875,1999-12-31,9,146.875,2.93,-1.12,기한청산
SPY,만기→말일,12,위,무손절,2000-12-15,130.9688,2000-12-29,9,131.1875,0.17,-4.15,기한청산
SPY,만기→말일,12,위,무손절,2001-12-21,114.95,2001-12-31,5,114.3,-0.57,-0.63,기한청산
SPY,만기→말일,12,위,무손절,2002-12-20,89.99,2002-12-31,6,88.23,-1.96,-3.2,기한청산
SPY,만기→말일,12,위,무손절,2003-12-19,108.9,2003-12-31,7,111.28,2.19,-0.11,기한청산
SPY,만기→말일,12,위,무손절,2004-12-17,119.44,2004-12-31,9,120.87,1.2,-0.23,기한청산
SPY,만기→말일,12,위,무손절,2005-12-16,126.36,2005-12-30,9,124.51,-1.46,-1.58,기한청산
SPY,만기→말일,12,위,무손절,2006-12-15,142.34,2006-12-29,9,141.62,-0.51,-1.17,기한청산
SPY,만기→말일,12,위,무손절,2007-12-21,148.13,2007-12-31,5,146.21,-1.3,-1.4,기한청산
SPY,만기→말일,12,위,무손절,2008-12-19,88.19,2008-12-31,7,90.24,2.32,-3.06,기한청산
